,English,English_cleaned,Spanish,French,German
280,he wanted to meet me,he wanted to meet me,el queria conocerme,il voulait me rencontrer,er wollte mich treffen
281,he wanted to succeed,he wanted to succeed,el queria tener exito,il voulait réussir,er wollte Erfolg haben
282,he wants red glasses,he wants red glasses,el quiere lentes rojos,il veut des lunettes rouges,Er will eine rote Brille
283,he wants to kiss her,he wants to kiss her,el quiere besarla,il veut l'embrasser,er will sie küssen
284,he wants to meet you,he wants to meet you,él quiere conocerte,il veut te rencontrer,er will dich treffen
285,he was a good friend,he was a good friend,Él era un buen amigo,Il était un bon ami,er war ein guter Freund
286,he was drunk on beer,he was drunk on beer,estaba borracho con cerveza,il était ivre de bière,er war betrunken von Bier
287,he was elected mayor,he was elected mayor,fue elegido alcalde,il a été élu maire,er wurde zum Bürgermeister gewählt
288,he was fully clothed,he was fully clothed,estaba completamente vestido,il était entièrement vêtu,er war vollständig bekleidet
289,he was in the shower,he was in the shower,estaba en la ducha,il était sous la douche,Er war unter der Dusche
290,he was made to do so,he was made to do so,fue hecho para hacerlo,il était fait pour ça,dazu wurde er gemacht
291,he was not impressed,he was not impressed,no estaba impresionado,il n'a pas été impressionné,er war nicht beeindruckt
292,he was out of breath,he was out of breath,estaba sin aliento,il était essoufflé,er war außer Atem
293,he was put in a cell,he was put in a cell,lo metieron en una celda,il a été mis en cellule,er wurde in eine Zelle gesteckt
294,he was put in prison,he was put in prison,fue puesto en prisión,il a été mis en prison,er wurde ins Gefängnis gesteckt
295,he was shot to death,he was shot to death,lo mataron a tiros,il a été abattu,er wurde erschossen
296,he was sitting there,he was sitting there,él estaba sentado allí,il était assis là,er saß da
297,he wasn't even there,he was not even there,él ni siquiera estaba allí,il n'était même pas là,er war nicht einmal da
298,he went duck hunting,he went duck hunting,fue a cazar patos,il est allé chasser le canard,Er ging auf Entenjagd
299,he went to bed early,he went to bed early,se acostó temprano,il s'est couché tôt,er ging früh zu Bett
300,he went to the store,he went to the store,Él fue a la tienda,Il est allé au magasin,Er ging zum Laden
301,he will be back soon,he will be back soon,el regresara pronto,il reviendra bientôt,er wird bald zurück sein
302,he will be here soon,he will be here soon,él estará aquí pronto,il sera bientôt là,er wird bald hier sein
303,he will study french,he will study french,el estudiara frances,il étudiera le français,er wird französisch lernen
304,he works as a busboy,he works as a busboy,trabaja como ayudante de camarero,il travaille comme aide-serveur,er arbeitet als Hilfskraft
305,he works at the bank,he works at the bank,el trabaja en el banco,il travaille à la banque,er arbeitet bei der bank
306,he would not approve,he would not approve,él no aprobaría,il n'approuverait pas,er würde nicht zustimmen
307,he wrote me a letter,he wrote me a letter,el me escribió una carta,Il m'a écrit une lettre,er hat mir einen Brief geschrieben
308,he's a bad influence,he is a bad influence,el es una mala influencia,il a une mauvaise influence,Er hat einen schlechten Einfluss
309,he's a computer nerd,he is a computer nerd,él es un nerd de la computadora,c'est un informaticien,Er ist ein Computer-Nerd
310,he's a control freak,he is a control freak,él es un fanático del control,c'est un maniaque du contrôle,Er ist ein Kontrollfreak
311,he's a famous artist,he is a famous artist,es un artista famoso,c'est un artiste connu,er ist ein berühmter Künstler
312,he's a hopeless case,he is a hopeless case,el es un caso perdido,c'est un cas désespéré,Er ist ein hoffnungsloser Fall
313,he's a nervous wreck,he is a nervous wreck,el es un manojo de nervios,c'est une épave nerveuse,Er ist ein nervliches Wrack
314,he's a smooth talker,he is a smooth talker,él es un hablador suave,c'est un beau parleur,Er ist ein glatter Redner
315,he's a tennis player,he is a tennis player,el es un jugador de tenis,c'est un joueur de tennis,er ist Tennisspieler
316,he's a very nice boy,he is a very nice boy,es un chico muy agradable,c'est un très gentil garçon,Er ist ein sehr netter Junge
317,he's afraid to dance,he is afraid to dance,tiene miedo de bailar,il a peur de danser,er hat Angst zu tanzen
318,he's already married,he is already married,el ya esta casado,il est déjà marié,er ist schon verheiratet
319,he's crazy about her,he is crazy about her,el esta loco por ella,il est fou d'elle,er ist verrückt nach ihr
320,he's eating an apple,he is eating an apple,él está comiendo una manzana,il mange une pomme,er isst einen Apfel
321,he's eight years old,he is eight years old,él tiene ocho años de edad,Il a huit ans,er ist acht Jahre alt
322,he's extremely happy,he is extremely happy,el es extremadamente feliz,il est super content,er ist sehr glücklich
323,he's got lung cancer,he is got lung cancer,tiene cancer de pulmon,il a un cancer du poumon,er hat Lungenkrebs
324,he's greedy and lazy,he is greedy and lazy,es codicioso y perezoso,il est gourmand et paresseux,er ist gierig und faul
325,he's in grave danger,he is in grave danger,el esta en grave peligro,il est en grand danger,er ist in großer Gefahr
326,he's mad at everyone,he is mad at everyone,esta enojado con todos,il est en colère contre tout le monde,er ist sauer auf alle
327,he's making progress,he is making progress,el esta progresando,il progresse,er macht Fortschritte
328,he's missed the boat,he is missed the boat,se le ha perdido el barco,il a raté le coche,er hat das Boot verpasst
329,he's my half-brother,he is my half brother,el es mi medio hermano,c'est mon demi-frère,er ist mein Halbbruder
330,he's never satisfied,he is never satisfied,el nunca esta satisfecho,il n'est jamais satisfait,er ist nie zufrieden
331,he's not in the mood,he is not in the mood,el no esta de humor,il n'est pas d'humeur,er ist nicht in der stimmung
332,he's now on the boat,he is now on the boat,ahora esta en el barco,il est maintenant sur le bateau,Er ist jetzt auf dem Boot
333,he's offered to help,he is offered to help,se ofrece a ayudar,on lui propose de l'aider,ihm wird seine Hilfe angeboten
334,he's on his way home,he is on his way home,él está de camino a casa,il est sur le chemin du retour,er ist auf dem weg nach hause
335,he's one of the best,he is one of the best,el es uno de los mejores,il est l'un des meilleurs,er ist einer der besten
336,he's out of position,he is out of position,el esta fuera de posicion,il est hors de position,er ist außer Position
337,he's out of practice,he is out of practice,el esta fuera de practica,il manque de pratique,er ist aus der Übung
338,he's smarter than me,he is smarter than me,el es mas inteligente que yo,il est plus intelligent que moi,er ist klüger als ich
339,he's taking a shower,he is taking a shower,él está tomando una ducha,il prend une douche,Er ist duschen
340,he's the class clown,he is the class clown,el es el payaso de la clase,c'est le clown de la classe,Er ist der Klassenclown
341,he's too old for her,he is too old for her,él es demasiado viejo para ella,il est trop vieux pour elle,er ist zu alt für sie
342,he's too old for you,he is too old for you,él es demasiado viejo para ti,il est trop vieux pour toi,er ist zu alt für dich
343,he's under the chair,he is under the chair,el esta debajo de la silla,il est sous la chaise,Er ist unter dem Stuhl
344,he's very protective,he is very protective,el es muy protector,il est très protecteur,er ist sehr beschützerisch
345,her daughter is sick,her daughter is sick,su hija esta enferma,sa fille est malade,ihre Tochter ist krank
346,her name was unknown,her name was unknown,su nombre era desconocido,son nom était inconnu,ihr Name war unbekannt
347,here are the tickets,here are the tickets,aqui estan las entradas,voici les billets,hier sind die Karten
348,here comes the train,here comes the train,aquí viene el tren,voici le train,hier kommt der Zug
349,here's a better idea,here s a better idea,aquí hay una mejor idea,voici une meilleure idée,Hier ist eine bessere Idee
350,here's a yellow rose,here s a yellow rose,aquí hay una rosa amarilla,voici une rose jaune,Hier ist eine gelbe Rose
351,here's the best part,here s the best part,aquí está la mejor parte,voici la meilleure partie,Hier ist der beste Teil
352,here's what we found,here s what we found,esto es lo que encontramos,voici ce que nous avons trouvé,"Hier ist, was wir gefunden haben"
353,"hey, guys what's up",hey  guys what is up,Hola chicos qué pasa,Hé les gars quoi de neuf,"Hey Leute, was ist los"
354,"hey, it's not so bad",hey  it is not so bad,oye no es tan malo,hé c'est pas si mal,hallo ist nicht so schlimm
355,"hey, what's going on",hey  what is going on,hola que esta pasando,hé qu'est-ce qui se passe,hallo was ist los
356,hey what's going on,hey what is going on,hola que esta pasando,hé qu'est-ce qui se passe,hallo was ist los
357,"hi everyone, i'm tom",hi everyone  i am tom,hola a todos soy tom,salut tout le monde je suis tom,hallo zusammen ich bin tom
358,his blood is boiling,his blood is boiling,su sangre esta hirviendo,son sang est en ébullition,sein Blut kocht
359,his book inspired me,his book inspired me,su libro me inspiro,son livre m'a inspiré,sein Buch hat mich inspiriert
360,his daughter is sick,his daughter is sick,su hija esta enferma,sa fille est malade,seine Tochter ist krank
361,his face turned pale,his face turned pale,su cara se puso pálida,son visage est devenu pâle,sein Gesicht wurde blass
362,his hands feel rough,his hands feel rough,sus manos se sienten ásperas,ses mains sont rugueuses,seine Hände fühlen sich rau an
363,his memory amazes me,his memory amazes me,su recuerdo me asombra,sa mémoire m'étonne,sein Gedächtnis erstaunt mich
364,his mother was right,his mother was right,su madre tenia razon,sa mère avait raison,seine mutter hatte recht
365,his nose is bleeding,his nose is bleeding,su nariz está sangrando,son nez saigne,seine nase blutet
366,his parents loved me,his parents loved me,sus padres me amaban,ses parents m'aimaient,seine eltern liebten mich
367,his teeth were white,his teeth were white,sus dientes eran blancos,ses dents étaient blanches,Seine Zähne waren weiß
368,how about your place,how about your place,¿Qué tal tu lugar?,que diriez-vous de votre place,wie wäre es mit deinem platz
369,how am i still alive,how am i still alive,como sigo vivo,comment suis-je encore en vie,wie lebe ich noch
370,how are things going,how are things going,cómo van las cosas,comment vont les choses,Wie läuft es so
371,how are your parents,how are your parents,Cómo están tus padres,comment vont tes parents,Wie geht es deinen Eltern
372,how beautiful she is,how beautiful she is,que hermosa es,comme elle est belle,Sie ist so hübsch
373,how big is this park,how big is this park,¿Qué tan grande es este parque?,quelle est la taille de ce parc,Wie groß ist dieser Park
374,how big is your room,how big is your room,¿Qué tan grande es tu habitación?,Quelle est la taille de votre chambre,Wie groß ist dein Zimmer?
375,how big is your yard,how big is your yard,¿Qué tan grande es tu jardín?,quelle est la taille de votre cour,wie groß ist dein garten
376,how can this be done,how can this be done,como se puede hacer esto,Comment cela peut-il être fait,wie kann das gehen
377,how can this be real,how can this be real,¿Cómo puede ser esto real?,comment cela peut-il être réel,wie kann das echt sein
378,how can this be true,how can this be true,Cómo puede ser esto cierto,Comment cela peut-il être vrai,wie kann das wahr sein
379,how can we thank you,how can we thank you,como podemos agradecerte,comment pouvons-nous vous remercier,wie können wir dir danken
380,how can you eat that,how can you eat that,como puedes comer eso,comment peux-tu manger ça,wie kann man das essen
381,how can you not know,how can you not know,como no puedes saber,comment ne pas savoir,wie kannst du es nicht wissen
382,how can you say that,how can you say that,Cómo puedes decir eso,Comment peux-tu dire ça,wie kannst du das sagen
383,how can you stand it,how can you stand it,como puedes soportarlo,comment peux-tu le supporter,wie kannst du das aushalten
384,how could we do that,how could we do that,¿Cómo podríamos hacer eso?,comment pourrions-nous faire ça,wie konnten wir das tun
385,how could we not win,how could we not win,¿Cómo no podríamos ganar?,comment pourrions-nous ne pas gagner,wie könnten wir nicht gewinnen
386,how deep is the lake,how deep is the lake,que tan profundo es el lago,quelle est la profondeur du lac,wie tief ist der see
387,how did it all begin,how did it all begin,Cómo comenzó todo,comment tout a commencé,wie hat alles angefangen
388,how did it get there,how did it get there,Cómo llegó allí,comment est-il arrivé là,wie ist es dahin gekommen
389,how did they do that,how did they do that,como hicieron eso,comment ont-ils fait ça,wie haben sie das gemacht
390,how did you find out,how did you find out,Como lo descubriste,comment avez-vous trouvé,Wie hast du das herausgefunden
391,how did you get here,how did you get here,Cómo has llegado hasta aquí,comment es-tu arrivé là,Wie bist du hier her gekommen
392,how did you get hurt,how did you get hurt,como te lastimaste,comment as-tu été blessé,wie hast du dich verletzt
393,how did you get them,how did you get them,como los conseguiste,comment les avez-vous eu,wie hast du sie bekommen
394,how did you meet him,how did you meet him,Cómo lo conociste,comment l'as-tu rencontré,Wie hast du ihn getroffen
395,how did you two meet,how did you two meet,Cómo se conocieron,comment vous êtes-vous rencontrés,Wie habt ihr euch kennengelernt
396,how did your test go,how did your test go,como te fue en la prueba,comment s'est passé ton test,wie ist dein test gelaufen
397,how do parents do it,how do parents do it,como lo hacen los padres,comment font les parents,wie machen eltern das
398,how do you know that,how do you know that,Como sabes eso,Comment sais-tu ça,wie kannst du das Wissen
399,how do you like that,how do you like that,Qué le parece eso,comment est-ce que tu aimes ça,wie gefällt dir das
400,how do you want them,how do you want them,como los quieres,Comment les voulez-vous,wie willst du sie
401,how far are we going,how far are we going,que tan lejos vamos,jusqu'où allons-nous,wie weit gehen wir
402,how fast does he run,how fast does he run,que tan rapido corre,à quelle vitesse court-il,wie schnell läuft er
403,how hard can that be,how hard can that be,que tan dificil puede ser eso,A quel point cela peut-il être difficile,wie schwer kann das sein
404,how high is mt fuji,how high is mt fuji,que altura tiene el monte fuji,quelle est la hauteur du mont fuji,wie hoch ist der mt fuji
405,how is that possible,how is that possible,Cómo es eso posible,comment est-ce possible,wie ist das möglich
406,how is this possible,how is this possible,Cómo es esto posible,comment est-ce possible,wie ist das möglich
407,how is this relevant,how is this relevant,¿Cómo es esto relevante?,en quoi est-ce pertinent,wie ist das relevant
408,how is your daughter,how is your daughter,Cómo está tu hija,Comment va votre fille,Wie geht es Ihrer Tochter
409,how long did i sleep,how long did i sleep,cuanto tiempo dormi,combien de temps ai-je dormi,wie lange habe ich geschlafen
410,how long did it last,how long did it last,cuánto duró,combien de temps cela a-t-il duré,wie lange hat es gehalten
411,how long did it take,how long did it take,cuanto tiempo tomo,combien de temps at-il fallu,Wie lange hat es gedauert
412,how long have we got,how long have we got,cuanto tiempo tenemos,combien de temps avons-nous,wie lange haben wir noch
413,how many did you get,how many did you get,Cuanto obtuviste,Combien avez-vous obtenu,wie viele hast du bekommen
414,how many do you need,how many do you need,Cuantos necesitas,De combien a tu besoin,Wie viel brauchst du
415,how many people died,how many people died,cuántas personas murieron,combien de personnes sont mortes,wie viele Menschen starben
416,how much can you bet,how much can you bet,cuanto puedes apostar,combien pouvez-vous parier,wie viel kannst du wetten
417,how much did it cost,how much did it cost,Cuánto costó,Combien cela-a-t-il coûté,wie viel hat es gekostet
418,how much did you pay,how much did you pay,Cuánto pagaste,combien as tu payé,wieviel hast du bezahlt
419,how much did you win,how much did you win,cuanto ganaste,combien as-tu gagné,wie viel hast du gewonnen
420,how much do you want,how much do you want,cuánto quieres,combien voulez-vous,wie viel willst du
421,how much is an apple,how much is an apple,cuanto cuesta una manzana,combien coûte une pomme,wie viel ist ein apfel
422,how much is one beer,how much is one beer,cuanto cuesta una cerveza,combien coûte une bière,wie viel ist ein bier
423,how much is the rent,how much is the rent,Cuanto es la renta,Combien coûte le loyer,wie hoch ist die Miete
424,how much is this hat,how much is this hat,cuanto vale este sombrero,combien coûte ce chapeau,Wie viel kostet dieser Hut?
425,how much is this pen,how much is this pen,¿Cuánto cuesta este bolígrafo?,combien coûte ce stylo,wie teuer ist dieser stift
426,how much is this tie,how much is this tie,cuanto vale esta corbata,combien coûte cette cravate,Wie viel kostet diese Krawatte?
427,how old are the kids,how old are the kids,Qué edad tienen los niños,quel âge ont les enfants,wie alt sind die kinder
428,how old is this book,how old is this book,cuantos años tiene este libro,quel âge a ce livre,wie alt ist dieses buch
429,how old is this tree,how old is this tree,cuantos años tiene este arbol,quel âge a cet arbre,wie alt ist dieser baum
430,how should i respond,how should i respond,como debo responder,comment dois-je répondre,wie soll ich antworten
431,how thin is too thin,how thin is too thin,que tan delgado es demasiado delgado,comment mince est trop mince,wie dünn ist zu dünn
432,how was school today,how was school today,como estuvo la escuela hoy,comment était l'école aujourd'hui,Wie war die Schule heute
433,how was today's game,how was today s game,como estuvo el juego de hoy,comment était le match d'aujourd'hui,wie war das heutige spiel
434,how was your holiday,how was your holiday,Cómo fue tu día de fiesta,comment étaient tes vacances,wie war dein Urlaub
435,how was your meeting,how was your meeting,como estuvo tu reunion,comment s'est passé votre rencontre,wie war dein Treffen
436,how was your weekend,how was your weekend,cómo estuvo tu fin de semana,Comment c'est passé ton week-end,wie war dein Wochenende
437,how would you fix it,how would you fix it,Como lo arreglarias,comment le répareriez-vous,wie würdest du es beheben
438,how's everyone doing,how is everyone doing,Cómo están todos,comment va tout le monde,wie geht es allen
439,how's the water here,how is the water here,como esta el agua aqui,comment est l'eau ici,Wie ist das Wasser hier?
440,how's your boy doing,how is your boy doing,¿Cómo está tu chico?,comment va ton garçon,Wie geht es deinem Jungen?
441,how's your day going,how is your day going,¿cómo va tu día?,comment se passe ta journée,Wie läuft dein Tag?
442,how's your job going,how is your job going,como va tu trabajo,Comment va ton travail,wie läuft deine arbeit
443,how's your kid doing,how is your kid doing,¿Cómo está tu hijo?,comment va ton enfant,wie geht es deinem kind
444,"how's your wife, tom",how is your wife  tom,como esta tu esposa tom,comment va ta femme tom,Wie geht es Ihrer Frau Tom?
445,human life is sacred,human life is sacred,la vida humana es sagrada,la vie humaine est sacrée,Das menschliche Leben ist heilig
446,hurry up we're late,hurry up we are late,date prisa que llegamos tarde,dépêchez vous nous sommes en retard,"Beeil dich, wir sind spät dran"
447,i abandoned my plans,i abandoned my plans,abandoné mis planes,j'ai abandonné mes plans,Ich habe meine Pläne aufgegeben
448,i accepted the offer,i accepted the offer,acepté la oferta,j'ai accepté l'offre,Ich habe das Angebot angenommen
449,i actually like that,i actually like that,en realidad me gusta eso,j'aime bien ça en fait,das gefällt mir eigentlich
450,i admire her efforts,i admire her efforts,admiro sus esfuerzos,j'admire ses efforts,Ich bewundere ihre Bemühungen
451,i admire your talent,i admire your talent,admiro tu talento,j'admire ton talent,Ich bewundere dein Talent
452,i agree to this plan,i agree to this plan,estoy de acuerdo con este plan,j'accepte ce plan,Ich stimme diesem Plan zu
453,i almost believe you,i almost believe you,casi te creo,je te crois presque,Ich glaube dir fast
454,i already called him,i already called him,ya lo llamé,je l'ai déjà appelé,Ich habe ihn schon angerufen
455,i already tried that,i already tried that,ya probé eso,j'ai déjà essayé ça,das habe ich schon probiert
456,i also like painting,i also like painting,tambien me gusta pintar,j'aime aussi la peinture,ich mag auch malen
457,i always believe you,i always believe you,siempre te creo,je te crois toujours,Ich glaube dir immer
458,i always feel hungry,i always feel hungry,siempre tengo hambre,j'ai toujours faim,Ich habe immer Hunger
459,i always feel sleepy,i always feel sleepy,siempre tengo sueño,j'ai toujours sommeil,Ich fühle mich immer schläfrig
460,i am a stranger here,i am a stranger here,soy un extraño aquí,je suis un étranger ici,Ich bin ein Fremder hier
461,i am afraid of bears,i am afraid of bears,tengo miedo de los osos,j'ai peur des ours,Ich habe Angst vor Bären
462,i am afraid of death,i am afraid of death,tengo miedo a la muerte,j'ai peur de la mort,Ich habe Angst vor dem Tod
463,i am afraid of dying,i am afraid of dying,tengo miedo de morir,j'ai peur de mourir,ich habe angst zu sterben
464,i am better than you,i am better than you,Soy mejor que tú,je suis meilleur que toi,Ich bin besser als du
465,i am counting on you,i am counting on you,Estoy contando contigo,je compte sur toi,ich zähle auf dich
466,i am eating an apple,i am eating an apple,estoy comiendo una manzana,Je mange une pomme,ich esse einen Apfel
467,i am forced to do it,i am forced to do it,me veo obligado a hacerlo,je suis obligé de le faire,ich bin dazu gezwungen
468,i am getting dressed,i am getting dressed,me estoy vistiendo,je m'habille,ich kleide mich
469,i am glad to see her,i am glad to see her,me alegro de verla,je suis content de la voir,"Ich bin froh, sie zu sehen"
470,i am learning basque,i am learning basque,estoy aprendiendo euskera,j'apprends le basque,Ich lerne Baskisch
471,i am looking at that,i am looking at that,estoy mirando eso,je regarde ça,ich schaue mir das an
472,i am no longer tired,i am no longer tired,ya no estoy cansado,je ne suis plus fatigué,ich bin nicht mehr müde
473,i am not well at all,i am not well at all,no estoy nada bien,je ne vais pas bien du tout,mir geht es gar nicht gut
474,i am playing it safe,i am playing it safe,estoy jugando a lo seguro,je joue la sécurité,Ich gehe auf Nummer sicher
475,i am poor at drawing,i am poor at drawing,soy pobre dibujando,je suis nul en dessin,Ich bin schlecht im Zeichnen
476,i am telling a story,i am telling a story,estoy contando una historia,je raconte une histoire,Ich erzähle eine Geschichte
477,i am terribly hungry,i am terribly hungry,tengo mucha hambre,j'ai terriblement faim,Ich habe schrecklichen Hunger
478,i am wasting my time,i am wasting my time,estoy perdiendo el tiempo,je perds mon temps,Ich verschwende meine Zeit
479,i am weighing myself,i am weighing myself,me estoy pesando,je me pèse,ich wiege mich
480,i answered the phone,i answered the phone,Respondí el teléfono,j'ai répondu au téléphone,Ich ging ans Telefon
481,i apologize for that,i apologize for that,me disculpo por eso,je m'excuse pour cela,Ich entschuldige mich dafür
482,i apologize for this,i apologize for this,me disculpo por esto,je m'excuse pour cela,Ich entschuldige mich für diese
483,i applied for a visa,i applied for a visa,solicité una visa,j'ai demandé un visa,Ich habe ein Visum beantragt
484,i asked him his name,i asked him his name,le pregunté su nombre,je lui ai demandé son nom,Ich fragte ihn nach seinem Namen
485,i ate a lot of pizza,i ate a lot of pizza,comí mucha pizza,j'ai mangé beaucoup de pizza,Ich habe viel Pizza gegessen
486,i ate a slice of ham,i ate a slice of ham,comí una loncha de jamón,j'ai mangé une tranche de jambon,Ich habe eine Scheibe Schinken gegessen
487,i ate lunch with tom,i ate lunch with tom,almorcé con tom,j'ai déjeuné avec tom,Ich habe mit Tom zu Mittag gegessen
488,i ate too much today,i ate too much today,comí demasiado hoy,j'ai trop mangé aujourd'hui,Ich habe heute zu viel gegessen
489,i awoke from a dream,i awoke from a dream,desperté de un sueño,je me suis réveillé d'un rêve,Ich bin aus einem Traum erwacht
490,i awoke on the floor,i awoke on the floor,me desperté en el suelo,je me suis réveillé sur le sol,Ich bin auf dem Boden aufgewacht
491,i baked some cookies,i baked some cookies,horneé unas galletas,j'ai fait des cookies,Ich habe Kekse gebacken
492,i bear him no malice,i bear him no malice,no le tengo maldad,je ne lui en veux pas,Ich hege ihm keine Bosheit
493,i beg you to help me,i beg you to help me,te ruego que me ayudes,je vous prie de m'aider,"Ich bitte Sie, mir zu helfen"
494,i beg you to help us,i beg you to help us,te ruego que nos ayudes,je vous prie de nous aider,"Ich bitte Sie, uns zu helfen"
495,i believe that story,i believe that story,Yo creo esa historia,je crois cette histoire,Ich glaube diese Geschichte
496,i believed in myself,i believed in myself,creí en mí mismo,je croyais en moi,Ich habe an mich geglaubt
497,i bet i can prove it,i bet i can prove it,apuesto a que puedo probarlo,je parie que je peux le prouver,"Ich wette, ich kann es beweisen"
498,i bought a new phone,i bought a new phone,compré un teléfono nuevo,j'ai acheté un nouveau téléphone,Ich habe ein neues Telefon gekauft
499,i bought a red diary,i bought a red diary,compré un diario rojo,j'ai acheté un journal rouge,Ich habe ein rotes Tagebuch gekauft
500,i bought an old lamp,i bought an old lamp,compré una lámpara vieja,j'ai acheté une vieille lampe,Ich habe eine alte Lampe gekauft
501,i bought an umbrella,i bought an umbrella,compré un paraguas,j'ai acheté un parapluie,Ich habe einen Regenschirm gekauft
502,i bought her a clock,i bought her a clock,le compré un reloj,je lui ai acheté une horloge,Ich habe ihr eine Uhr gekauft
503,i bought him a clock,i bought him a clock,le compre un reloj,je lui ai acheté une horloge,Ich habe ihm eine Uhr gekauft
504,i broke a vase today,i broke a vase today,rompí un jarrón hoy,j'ai cassé un vase aujourd'hui,Ich habe heute eine Vase zerbrochen
505,i broke my right leg,i broke my right leg,me rompí la pierna derecha,je me suis cassé la jambe droite,Ich habe mir das rechte Bein gebrochen
506,i broke your ashtray,i broke your ashtray,rompí tu cenicero,j'ai cassé ton cendrier,Ich habe deinen Aschenbecher zerbrochen
507,i brought you a gift,i brought you a gift,te traje un regalo,je t'ai apporté un cadeau,Ich habe dir ein Geschenk mitgebracht
508,i built this for you,i built this for you,construí esto para ti,je l'ai construit pour toi,ich habe das für dich gebaut
509,i burst out laughing,i burst out laughing,me eché a reír,j'ai éclaté de rire,Ich brach in Gelächter aus
510,i came here to learn,i came here to learn,Vine aquí para aprender,je suis venu ici pour apprendre,"Ich bin hierher gekommen, um zu lernen"
511,i came here to study,i came here to study,vine aquí a estudiar,je suis venu ici pour étudier,"Ich bin hierher gekommen, um zu studieren"
512,i can give it a shot,i can give it a shot,Puedo darle una oportunidad,je peux essayer,Ich kann es versuchen
513,i can hardly breathe,i can hardly breathe,Casi no puedo respirar,je peux à peine respirer,ich kann kaum atmen
514,i can hear something,i can hear something,puedo escuchar algo,je peux entendre quelque chose,Ich kann etwas hören
515,i can live with that,i can live with that,Puedo vivir con ello,Je peux vivre avec ça,Ich kann damit leben
516,i can make it happen,i can make it happen,Puedo hacer que suceda,je peux y arriver,Ich kann es schaffen
517,i can play the piano,i can play the piano,puedo tocar el piano,je peux jouer du piano,ich kann Klavier spielen
518,i can read your mind,i can read your mind,Puedo leer tu mente,je peux lire dans tes pensées,ich kann deine Gedanken lesen
519,i can ride a bicycle,i can ride a bicycle,puedo andar en bicicleta,je peux faire du vélo,Ich kann Fahrrad fahren
520,i can speak a little,i can speak a little,puedo hablar un poco,Je peux parler un peu,Ich kann ein bisschen sprechen
521,i can squeeze you in,i can squeeze you in,puedo exprimirte,je peux te presser,Ich kann dich reinquetschen
522,i can still hear you,i can still hear you,Todavía puedo oírte,je peux encore t'entendre,Ich kann dich immer noch hören
523,i can swim very fast,i can swim very fast,puedo nadar muy rápido,je peux nager très vite,Ich kann sehr schnell schwimmen
524,i can take a message,i can take a message,puedo tomar un mensaje,je peux prendre un message,Ich kann eine Nachricht entgegennehmen
525,i can talk for a bit,i can talk for a bit,puedo hablar un poco,je peux parler un peu,Ich kann ein bisschen reden
526,i can wait no longer,i can wait no longer,no puedo esperar más,je ne peux plus attendre,Ich kann nicht länger warten
527,i can't believe that,i cannot believe that,no puedo creer que,je n'y crois pas,ich kann das nicht glauben
528,i can't believe this,i cannot believe this,no puedo creer esto,je ne peux pas le croire,ich kann das nicht glauben
529,i can't carry a tune,i cannot carry a tune,no puedo llevar una melodía,je ne peux pas porter une mélodie,Ich kann keine Melodie tragen
530,i can't come tonight,i cannot come tonight,no puedo ir esta noche,je ne peux pas venir ce soir,Ich kann heute Abend nicht kommen
531,i can't confirm that,i cannot confirm that,no puedo confirmar eso,je ne peux pas le confirmer,das kann ich nicht bestätigen
532,i can't confirm this,i cannot confirm this,no puedo confirmar esto,je ne peux pas le confirmer,das kann ich nicht bestätigen
533,i can't count on tom,i cannot count on tom,no puedo contar con tom,je ne peux pas compter sur tom,Ich kann mich nicht auf Tom verlassen
534,i can't dance either,i cannot dance either,yo tampoco puedo bailar,je ne sais pas non plus danser,Ich kann auch nicht tanzen
535,i can't do it either,i cannot do it either,yo tampoco puedo hacerlo,je ne peux pas le faire non plus,ich kann es auch nicht
536,"i can't do that, sir",i cannot do that  sir,no puedo hacer eso señor,je ne peux pas faire ça monsieur,"Das kann ich nicht, Herr"
537,i can't drink coffee,i cannot drink coffee,no puedo tomar cafe,je ne peux pas boire de café,Ich kann keinen Kaffee trinken
538,i can't eat all this,i cannot eat all this,no puedo comer todo esto,je ne peux pas manger tout ça,Ich kann das alles nicht essen
539,i can't eat any more,i cannot eat any more,No puedo comer más,je ne peux plus manger,Ich kann nicht mehr essen
540,i can't feel my legs,i cannot feel my legs,no puedo sentir mis piernas,Je ne peux pas sentir mes jambes,Ich spüre meine Beine nicht
541,i can't feel my toes,i cannot feel my toes,no puedo sentir mis dedos de los pies,je ne peux pas sentir mes orteils,Ich kann meine Zehen nicht spüren
542,i can't fix the seat,i cannot fix the seat,no puedo arreglar el asiento,je ne peux pas réparer le siège,Ich kann den Sitz nicht reparieren
543,i can't get involved,i cannot get involved,no puedo involucrarme,je ne peux pas m'impliquer,ich kann mich nicht einmischen
544,i can't go on monday,i cannot go on monday,no puedo ir el lunes,je ne peux pas y aller lundi,Ich kann am Montag nicht gehen
545,i can't hear a thing,i cannot hear a thing,no puedo oír nada,je ne peux rien entendre,Ich kann nichts hören
546,i can't help anymore,i cannot help anymore,ya no puedo ayudar,je ne peux plus aider,ich kann nicht mehr helfen
547,i can't help you now,i cannot help you now,no puedo ayudarte ahora,je ne peux pas t'aider maintenant,ich kann dir jetzt nicht helfen
548,i can't imagine that,i cannot imagine that,No puedo imaginar eso,je ne peux pas imaginer que,ich kann mir das nicht vorstellen
