,English,English_cleaned,Spanish,French,German
287,we saw everything,we saw everything,vimos todo,on a tout vu,wir haben alles gesehen
288,we saw them leave,we saw them leave,los vimos partir,nous les avons vus partir,wir sahen sie gehen
289,we should ask tom,we should ask tom,deberíamos preguntarle a tom,on devrait lui demander,wir sollten tom fragen
290,we should do this,we should do this,deberíamos hacer esto,on devrait faire ça,wir sollten dies tun
291,we should go home,we should go home,deberíamos ir a casa,nous devrions rentrer à la maison,wir sollten nach hause gehen
292,we studied french,we studied french,estudiamos francés,nous avons étudié le français,wir haben französisch gelernt
293,we suffered a lot,we suffered a lot,sufrimos mucho,nous avons beaucoup souffert,wir haben sehr gelitten
294,we train together,we train together,entrenamos juntos,nous nous entraînons ensemble,wir trainieren zusammen
295,we tried our best,we tried our best,hicimos nuestro mejor esfuerzo,nous avons fait de notre mieux,wir haben unser bestes versucht
296,we tried them all,we tried them all,los probamos todos,nous les avons tous essayés,wir haben sie alle ausprobiert
297,we understand why,we understand why,entendemos por qué,on comprend pourquoi,wir verstehen warum
298,we waited outside,we waited outside,esperamos afuera,nous avons attendu dehors,wir haben draußen gewartet
299,we want a rematch,we want a rematch,queremos una revancha,nous voulons une revanche,wir wollen einen Rückkampf
300,we want more food,we want more food,queremos mas comida,nous voulons plus de nourriture,wir wollen mehr essen
301,we want our money,we want our money,queremos nuestro dinero,nous voulons notre argent,wir wollen unser geld
302,we want the facts,we want the facts,queremos los hechos,nous voulons les faits,wir wollen die fakten
303,we went due north,we went due north,fuimos al norte,nous sommes allés plein nord,Wir gingen genau nach Norden
304,we went to boston,we went to boston,fuimos a boston,nous sommes allés à boston,wir sind nach boston gefahren
305,we went to church,we went to church,Nosotros fuimos a la iglesia,nous sommes allés à l'église,Wir gingen in die Kirche
306,we were all alone,we were all alone,estábamos solos,nous étions tous seuls,wir waren ganz allein
307,we were all happy,we were all happy,todos éramos felices,nous étions tous heureux,wir waren alle glücklich
308,we were all tired,we were all tired,todos estábamos cansados,nous étions tous fatigués,wir waren alle müde
309,we were all wrong,we were all wrong,todos estábamos equivocados,nous avions tous tort,wir lagen alle falsch
310,we were concerned,we were concerned,estábamos preocupados,nous étions concernés,wir waren besorgt
311,we were impressed,we were impressed,nos impresionó,nous avons été impressionnés,wir waren beeindruckt
312,we were in boston,we were in boston,estábamos en boston,nous étions à boston,wir waren in boston
313,we were newlyweds,we were newlyweds,éramos recién casados,nous étions jeunes mariés,wir waren frisch verheiratet
314,we were prisoners,we were prisoners,éramos prisioneros,nous étions prisonniers,wir waren gefangene
315,we were skeptical,we were skeptical,éramos escépticos,nous étions sceptiques,wir waren skeptisch
316,we were terrified,we were terrified,estábamos aterrorizados,nous étions terrifiés,wir waren entsetzt
317,we won the battle,we won the battle,ganamos la batalla,nous avons gagné la bataille,wir haben den Kampf gewonnen
318,we won't use that,we will not use that,no usaremos eso,nous ne l'utiliserons pas,das werden wir nicht verwenden
319,we'll do the rest,we will do the rest,Nosotros haremos el resto,Nous ferons le reste,Wir erledigen den Rest
320,we'll do the same,we will do the same,Haremos lo mismo,nous ferons de même,wir werden das gleiche tun
321,we'll handle this,we will handle this,manejaremos esto,nous allons gérer cela,wir kümmern uns darum
322,we'll manage this,we will manage this,manejaremos esto,on va gérer ça,wir werden das regeln
323,we'll protect you,we will protect you,te protegeremos,nous vous protégerons,wir werden dich beschützen
324,we're a good team,we are a good team,somos un buen equipo,nous sommes une bonne équipe,Wir sind ein gutes Team
325,we're about ready,we are about ready,estamos casi listos,nous sommes presque prêts,wir sind soweit fertig
326,we're all at risk,we are all at risk,todos estamos en riesgo,nous sommes tous en danger,wir sind alle gefährdet
327,we're all cowards,we are all cowards,todos somos cobardes,nous sommes tous des lâches,wir sind alle feige
328,we're all friends,we are all friends,somos todos amigos,nous sommes tous amis,wir sind alle Freunde
329,we're all retired,we are all retired,todos estamos jubilados,nous sommes tous à la retraite,wir sind alle im Ruhestand
330,we're already old,we are already old,ya somos viejos,nous sommes déjà vieux,wir sind schon alt
331,we're always here,we are always here,siempre estamos aquí,nous sommes toujours là,wir sind immer hier
332,we're at the bank,we are at the bank,estamos en el banco,nous sommes à la banque,Wir sind bei der Bank
333,we're both insane,we are both insane,los dos estamos locos,nous sommes tous les deux fous,wir sind beide verrückt
334,we're both single,we are both single,los dos somos solteros,nous sommes tous les deux célibataires,wir sind beide ledig
335,we're celebrating,we are celebrating,estamos celebrando,nous fêtons,wir feiern
336,we're changing it,we are changing it,lo estamos cambiando,nous le changeons,wir ändern es
337,we're cooperating,we are cooperating,estamos cooperando,nous coopérons,wir kooperieren
338,we're defenseless,we are defenseless,estamos indefensos,nous sommes sans défense,wir sind wehrlos
339,we're doing great,we are doing great,lo estamos haciendo muy bien,nous allons très bien,uns geht es super
340,we're experienced,we are experienced,tenemos experiencia,nous sommes expérimentés,wir sind erfahren
341,we're friends now,we are friends now,Ahora somos amigos,nous sommes amis maintenant,Wir sind jetzt Freunde
342,we're getting old,we are getting old,nos estamos haciendo viejos,nous vieillissons,wir werden alt
343,we're going north,we are going north,vamos al norte,nous allons vers le nord,Wir fahren nach Norden
344,we're going south,we are going south,vamos al sur,nous allons vers le sud,wir fahren nach süden
345,we're going to go,we are going to go,nosotros vamos a ir,nous allons aller,wir werden gehen
346,we're handling it,we are handling it,lo estamos manejando,nous le gérons,wir kümmern uns darum
347,we're in no hurry,we are in no hurry,no tenemos prisa,nous ne sommes pas pressés,wir haben es nicht eilig
348,we're interfering,we are interfering,estamos interfiriendo,nous interférons,wir mischen uns ein
349,we're journalists,we are journalists,somos periodistas,nous sommes journalistes,Wir sind Journalisten
350,we're just scared,we are just scared,solo estamos asustados,nous avons juste peur,wir haben nur angst
351,we're leaving now,we are leaving now,nos vamos ahora,nous partons maintenant,wir gehen jetzt
352,we're like family,we are like family,somos como una familia,nous sommes comme une famille,Wir sind wie eine Familie
353,we're married now,we are married now,estamos casados ​​ahora,nous sommes mariés maintenant,wir sind jetzt verheiratet
354,we're new in town,we are new in town,somos nuevos en la ciudad,nous sommes nouveaux en ville,wir sind neu in der stadt
355,we're not arguing,we are not arguing,no estamos discutiendo,nous ne discutons pas,wir streiten nicht
356,we're not cowards,we are not cowards,no somos cobardes,nous ne sommes pas des lâches,Wir sind keine Feiglinge
357,we're not dressed,we are not dressed,no estamos vestidos,nous ne sommes pas habillés,wir sind nicht angezogen
358,we're not friends,we are not friends,no somos amigos,nous ne sommes pas amis,Wir sind keine Freunde
359,we're not invited,we are not invited,no estamos invitados,nous ne sommes pas invités,wir sind nicht eingeladen
360,we're not kidding,we are not kidding,no estamos bromeando,nous ne plaisantons pas,wir scherzen nicht
361,we're not killers,we are not killers,no somos asesinos,nous ne sommes pas des tueurs,wir sind keine Mörder
362,we're not leaving,we are not leaving,no nos vamos,nous ne partons pas,wir gehen nicht
363,we're not looking,we are not looking,no estamos buscando,nous ne cherchons pas,wir suchen nicht
364,we're not married,we are not married,no estamos casados,Nous ne sommes pas mariés,wir sind nicht verheiratet
365,we're not perfect,we are not perfect,no somos perfectos,nous ne sommes pas parfaits,Wir sind nicht perfekt
366,we're not related,we are not related,No estamos relacionados,nous ne sommes pas liés,wir sind nicht verwandt
367,we're not serious,we are not serious,no somos serios,nous ne sommes pas sérieux,wir sind nicht ernst
368,we're not smiling,we are not smiling,no estamos sonriendo,nous ne sourions pas,wir lächeln nicht
369,we're not so sure,we are not so sure,No estamos tan seguros,nous ne sommes pas si sûrs,wir sind uns nicht so sicher
370,we're not staying,we are not staying,no nos quedamos,nous ne restons pas,wir bleiben nicht
371,we're not welcome,we are not welcome,no somos bienvenidos,nous ne sommes pas les bienvenus,wir sind nicht willkommen
372,we're old friends,we are old friends,somos viejos amigos,nous sommes de vieux amis,Wir sind alte Freunde
373,we're on schedule,we are on schedule,estamos a tiempo,nous sommes dans les temps,Wir sind im Zeitplan
374,we're out of ammo,we are out of ammo,estamos sin munición,nous n'avons plus de munitions,Wir haben keine Munition mehr
375,we're out of beer,we are out of beer,nos quedamos sin cerveza,nous n'avons plus de bière,Wir haben kein Bier mehr
376,we're out of milk,we are out of milk,nos quedamos sin leche,nous n'avons plus de lait,Wir haben keine Milch mehr
377,we're out of time,we are out of time,Estamos fuera de hora,nous n'avons plus de temps,Wir haben keine Zeit mehr
378,we're out of wine,we are out of wine,nos quedamos sin vino,nous n'avons plus de vin,Wir haben keinen Wein mehr
379,we're persevering,we are persevering,estamos perseverando,nous persévérons,wir halten durch
380,we're pulling out,we are pulling out,estamos sacando,nous sortons,wir ziehen aus
381,we're quite alone,we are quite alone,estamos bastante solos,nous sommes bien seuls,wir sind ganz allein
382,we're quite drunk,we are quite drunk,estamos bastante borrachos,nous sommes bien ivres,wir sind ziemlich betrunken
383,we're quite tired,we are quite tired,estamos bastante cansados,nous sommes assez fatigués,wir sind ziemlich müde
384,we're ready to go,we are ready to go,Estamos listos para irnos,nous sommes prêts à partir,Wir sind bereit zu gehen
385,we're really good,we are really good,somos muy buenos,nous sommes vraiment bons,wir sind wirklich gut
386,we're really late,we are really late,llegamos muy tarde,nous sommes vraiment en retard,wir sind wirklich spät dran
387,we're resourceful,we are resourceful,somos ingeniosos,nous sommes ingénieux,wir sind einfallsreich
388,we're still alive,we are still alive,Todavía estamos vivos,nous sommes toujours en vie,wir leben noch
389,we're taking over,we are taking over,nos estamos haciendo cargo,nous prenons le relais,wir übernehmen
390,we're the problem,we are the problem,nosotros somos el problema,nous sommes le problème,wir sind das problem
391,we're trustworthy,we are trustworthy,somos confiables,nous sommes dignes de confiance,wir sind vertrauenswürdig
392,we've all done it,we ve all done it,todos lo hemos hecho,nous l'avons tous fait,wir haben es alle geschafft
393,we've all seen it,we ve all seen it,todos lo hemos visto,nous l'avons tous vu,wir haben es alle gesehen
394,we've already met,we ve already met,ya nos conocimos,nous nous sommes déjà rencontrés,wir sind uns schon begegnet
395,we've been warned,we ve been warned,hemos sido advertidos,nous avons été prévenus,wir wurden gewarnt
396,we've done it all,we ve done it all,lo hemos hecho todo,nous avons tout fait,wir haben alles gemacht
397,we've got company,we ve got company,tenemos compañía,nous avons de la compagnie,Wir haben Gesellschaft
398,we've got to talk,we ve got to talk,tenemos que hablar,nous devons parler,wir müssen reden
399,we've made a deal,we ve made a deal,hemos hecho un trato,nous avons conclu un accord,Wir haben einen Deal gemacht
400,wear warm clothes,wear warm clothes,llevar ropa de abrigo,porter des vêtements chauds,warme Kleidung tragen
401,welcome to boston,welcome to boston,bienvenido a boston,bienvenue à boston,Willkommen in Boston
402,were you drinking,were you drinking,estabas bebiendo,buviez-vous,hast du getrunken
403,were you followed,were you followed,fuiste seguido,étais-tu suivi,wurdest du verfolgt
404,were you obedient,were you obedient,fuiste obediente,as-tu été obéissant,warst du gehorsam
405,what a clever dog,what a clever dog,que perro inteligente,quel chien intelligent,Was für ein kluger Hund
406,what a fool i was,what a fool i was,que tonto fui,quel imbécile j'étais,was für ein dummer ich war
407,what a great idea,what a great idea,Que buena idea,quelle bonne idée,Was für eine großartige Idee
408,what a great view,what a great view,que gran vista,quelle belle vue,Was für eine tolle Aussicht
409,what a lovely day,what a lovely day,que hermoso día,Quelle belle journée,Was für ein schöner Tag
410,what a nice house,what a nice house,que linda casa,quelle belle maison,Was für ein schönes Haus
411,what a revelation,what a revelation,que revelación,quelle révélation,Was für eine Offenbarung
412,what a smart idea,what a smart idea,que idea tan inteligente,quelle idée intelligente,was für eine schlaue idee
413,what a weird idea,what a weird idea,que idea tan rara,quelle drôle d'idée,was für eine seltsame idee
414,what are we doing,what are we doing,que estamos haciendo,que faisons-nous,was machen wir
415,what did tom want,what did tom want,que queria tom,qu'est-ce que Tom voulait,was wollte tom
416,what did you find,what did you find,que encontraste,Qu'as-tu trouvé,was hast du gefunden
417,what did you hear,what did you hear,Qué escuchaste,Qu'est-ce que tu as entendu,was hast du gehört
418,what did you hide,what did you hide,que escondiste,qu'as-tu caché,was hast du versteckt
419,what did you make,what did you make,que hiciste,Qu'as-tu fait,was hast du gemacht
420,what do they need,what do they need,que necesitan,De quoi ont-ils besoin,was brauchen Sie
421,what do we do now,what do we do now,Que hacemos ahora,Qu'est-ce qu'on fait maintenant,Was tun wir jetzt
422,what do you think,what do you think,¿qué opinas?,Qu'est-ce que tu penses,Was denken Sie
423,what does he want,what does he want,qué es lo que quiere,que veut-il,was will er
424,what does it cost,what does it cost,cuanto cuesta,combien ça coûte,was kostet
425,what does it mean,what does it mean,Qué significa eso,Qu'est-ce que ça veut dire,was bedeutet das
426,what does she say,what does she say,qué dice ella,Qu'est-ce qu'elle dit,was sagt sie
427,what gave it away,what gave it away,lo que lo delató,ce qui l'a donné,was hat es verraten
428,what gave me away,what gave me away,lo que me delató,ce qui m'a donné,was hat mich verraten
429,what happens next,what happens next,que pasa despues,que se passe-t-il ensuite,was passiert als nächstes
430,what have we done,what have we done,qué hemos hecho,Qu'avons-nous fait,was haben wir getan
431,what is happening,what is happening,Qué está pasando,ce qui se passe,was ist los
432,what is happiness,what is happiness,Qué es la felicidad,Qu'est-ce que le bonheur,was ist glücklichkeit
433,what is it called,what is it called,como se llama,ça s'appelle comment,wie heißt es
434,what is it you do,what is it you do,Qué es lo que haces,qu'est-ce que tu fais,was machst du denn
435,what is the delay,what is the delay,cual es el retraso,quel est le retard,was ist die verzögerung
436,what is the price,what is the price,Cuál es el precio,quel est le prix,was ist der Preis
437,what is your idea,what is your idea,cual es tu idea,Quelle est ton idée,Was ist deine Idee
438,what is your name,what is your name,cuál es tu nombre,quel est votre nom,Wie heißen Sie
439,what is your plan,what is your plan,cual es tu plan,quel est ton plan,Was ist dein Plan
440,what should i buy,what should i buy,Que deberia comprar,Qu'est-ce que je devrais acheter,Was soll ich kaufen
441,what should i eat,what should i eat,Qué debería comer,que dois-je manger,was soll ich essen
442,what song is this,what song is this,que canción es esta,quelle est cette chanson,Welches Lied ist das
443,what was i saying,what was i saying,Qué estaba diciendo,Ce que je disais,Was habe ich gesagt
444,what was he up to,what was he up to,Qué estaba haciendo él,que faisait-il,was hatte er vor
445,what was her name,what was her name,Cómo se llamaba ella,Quel était son nom,wie war Ihr Name
446,what was she like,what was she like,Cómo era ella,De quoi avait-elle l'air,wie war sie
447,what would you do,what would you do,qué harías,Qu'est-ce que tu ferais,was würden Sie tun
448,what're the facts,what are the facts,cuales son los hechos,quels sont les faits,was sind die fakten
449,what're you doing,what are you doing,qué haces,que fais-tu,Was machen Sie
450,what's tom asking,what is tom asking,¿Qué está preguntando Tom?,que demande tom,Was fragt Tom?
451,what's in the bag,what is in the bag,que hay en la bolsa,ce qui est dans le sac,was ist in der Tasche
452,what's that sound,what is that sound,Qué es ese sonido,quel est ce son,was ist das für ein Geräusch
453,what's that stain,what is that stain,que es esa mancha,quelle est cette tache,was ist das für ein Fleck
454,what's that stuff,what is that stuff,que es eso,c'est quoi ce truc,was ist das für ein Zeug
455,what's the answer,what is the answer,cual es la respuesta,quelle est la réponse,was ist die Antwort
456,what's the matter,what is the matter,Cuál es el problema,que se passe-t-il,was ist da los
457,what's the number,what is the number,cual es el número,Quel est le numéro,Wie lautet die Nummer
458,what's the reason,what is the reason,Cuál es la razón,quelle est la raison,was ist der Grund
459,what's the secret,what is the secret,cuál es el secreto,quel est le secret,Was ist das Geheimnis
460,what's the skinny,what is the skinny,cual es el flaco,quel est le maigre,was ist das dünne
461,what's the target,what is the target,cual es el objetivo,quelle est la cible,was ist das ziel
462,what's this smell,what is this smell,que es este olor,quelle est cette odeur,was ist das für ein geruch
463,what's this sound,what is this sound,que es este sonido,quel est ce son,was ist das für ein geräusch
464,what's this thing,what is this thing,que es esta cosa,Quelle est cette chose,was ist dieses Ding
465,what's your hobby,what is your hobby,cuál es tu pasatiempo,quel est ton passe-temps,was ist dein Hobby
466,what's your major,what is your major,cual es tu especialidad,quelle est ta majeure,Was ist dein Hauptfach
467,when are you busy,when are you busy,cuando estas ocupado,quand es-tu occupé,wann bist du beschäftigt
468,when did you come,when did you come,cuando viniste,Quand es-tu arrivé,wann bist du gekommen
469,when do we arrive,when do we arrive,cuando llegamos,quand arrivons-nous,wann kommen wir an
470,when do you study,when do you study,cuando estudias,quand étudies-tu,wann lernst du
471,when does he come,when does he come,cuando viene,quand vient-il,Wann kommt er
472,when does it open,when does it open,cuando abre,quand est-ce qu'il ouvre,wann öffnet es
473,when is my flight,when is my flight,cuando es mi vuelo,quand est mon vol,Wann ist mein Flug
474,when is the party,when is the party,Cuándo es la fiesta,quand à lieu la fête,Wann ist die Party
475,when was it built,when was it built,cuando fue construido,quand a-t-il été construit,wann wurde es gebaut
476,when was she born,when was she born,cuando nació ella,quand est-elle née,wann wurde sie geboren
477,when will he come,when will he come,Cuándo vendrá,Quand viendra-t-il,wann wird er kommen
478,where are you now,where are you now,donde estas ahora,où es tu maintenant,wo bist du gerade
479,where can they be,where can they be,donde pueden estar,où peuvent-ils être,wo können sie sein
480,where can we meet,where can we meet,Donde nos podemos ver,où pouvons-nous nous rencontrer,wo können wir uns treffen
481,where can we park,where can we park,donde podemos aparcar,où pouvons-nous nous garer,wo können wir parken
482,where could he be,where could he be,¿Dónde podría estar?,où pourrait-il être,Wo könnte er sein
483,where did they go,where did they go,A dónde fueron,où sont-ils allés,wohin sind sie gegangen
484,where do we start,where do we start,Donde empezamos,où allons-nous commencer,wo fangen wir an
485,where do you live,where do you live,Donde vives,où  habites-tu,Wo wohnst du
486,where do you park,where do you park,donde estacionas,où vous garez-vous,wo parkst du
487,where do you swim,where do you swim,dónde nadas,où nages-tu,wo schwimmst du
488,where do you work,where do you work,Dónde trabajas,Où travaillez-vous,wo arbeitest du
489,where is my watch,where is my watch,Dónde está mi reloj,où est ma montre,wo ist meine uhr
490,where is the book,where is the book,Dónde está el libro,où est le livre,Wo ist das Buch
491,where is the exit,where is the exit,dónde está la salida,où est la sortie,wo ist der Ausgang
492,where is the pain,where is the pain,dónde está el dolor,où est la douleur,wo ist der Schmerz
493,where is your cap,where is your cap,donde esta tu gorra,où est ta casquette,wo ist deine Mütze
494,where is your dog,where is your dog,donde esta tu perro,où est ton chien,Wo ist dein Hund
495,where shall we go,where shall we go,A dónde iremos,Où devrions-nous aller,wohin sollen wir gehen
496,where will we eat,where will we eat,donde comeremos,où allons-nous manger,wo werden wir essen
497,where will you be,where will you be,Dónde estarás,Où serez-vous,wo wirst du sein
498,where will you go,where will you go,Dónde vas a ir,où iras-tu,Wo wirst du hingehen
499,where's everybody,where is everybody,Donde está todo el mundo,où est tout le monde,wo sind alle
500,where's my driver,where is my driver,donde esta mi chofer,où est mon chauffeur,Wo ist mein Fahrer
501,where's my jacket,where is my jacket,Dónde está mi chaqueta,où est ma veste,wo ist meine jacke
502,where's my mother,where is my mother,donde esta mi madre,où est ma mère,Wo ist meine Mutter
503,where's my sister,where is my sister,Donde esta mi hermana,où est ma soeur,Wo ist meine Schwester
504,where's my ticket,where is my ticket,donde esta mi boleto,où est mon billet,wo ist meine Fahrkarte
505,where's our stuff,where is our stuff,donde estan nuestras cosas,où sont nos affaires,wo sind unsere sachen
506,where's the beach,where is the beach,dónde está la playa,où est la plage,wo ist der Strand
507,where's the bread,where is the bread,Dónde está el pan,où est le pain,wo ist das brot
508,where's the catch,where is the catch,donde esta la trampa,où est le piège,wo ist der Haken
509,where's the honey,where is the honey,donde esta la miel,où est le miel,wo ist der honig
510,where's the knife,where is the knife,donde esta el cuchillo,où est le couteau,wo ist das messer
511,where's the money,where is the money,Dónde está el dinero,où est l'argent,wo ist das Geld
512,where's the phone,where is the phone,Dónde está el teléfono,où est le téléphone,wo ist das telefon
513,where's the proof,where is the proof,donde esta la prueba,où est la preuve,wo ist der beweis
514,where's your coat,where is your coat,donde esta tu abrigo,où est ton manteau,wo ist dein mantel
515,where've you been,where have you been,Dónde has estado,où étais-tu,wo bist du gewesen
516,which is the best,which is the best,cual es el mejor,quel est le meilleur,welches ist das Beste
517,which is your pen,which is your pen,cual es tu pluma,quel est ton stylo,das ist dein Stift
518,which one is mine,which one is mine,cual es mio,lequel est le mien,Welches ist meins
519,which tooth hurts,which tooth hurts,que diente duele,quelle dent fait mal,welcher zahn schmerzt
520,who approved this,who approved this,quien aprobo esto,qui a approuvé ça,der das genehmigt hat
521,who are these men,who are these men,quienes son estos hombres,qui sont ces hommes,wer sind diese Männer
522,who are those men,who are those men,quienes son esos hombres,qui sont ces hommes,Wer sind diese Männer
523,who ate the bread,who ate the bread,quien comio el pan,qui a mangé du pain,der das Brot gegessen hat
524,who believes that,who believes that,quien cree eso,qui croit que,wer glaubt das
525,who broke the cup,who broke the cup,quien rompio la copa,qui a cassé la tasse,der die Tasse zerbrochen hat
526,who broke the mug,who broke the mug,quien rompio la taza,qui a cassé la tasse,der den Becher zerbrochen hat
527,who can blame you,who can blame you,quien te puede culpar,qui peut te blâmer,wer kann es dir verübeln
528,who can you trust,who can you trust,en quién puedes confiar,à qui peux-tu faire confiance,wem kannst du vertrauen
529,who gave you this,who gave you this,quien te dio esto,qui t'a donné ça,wer hat dir das gegeben
530,who is that woman,who is that woman,quien es esa mujer,Qui est cette femme,wer ist diese Frau
531,who is this woman,who is this woman,quien es esta mujer,qui est cette femme,Wer ist diese Frau
532,who made the doll,who made the doll,quien hizo la muñeca,qui a fait la poupée,wer hat die puppe gemacht
533,who made this box,who made this box,quien hizo esta caja,qui a fait cette boite,der diese Kiste gebaut hat
534,who made this pie,who made this pie,quien hizo este pastel,qui a fait cette tarte,der diesen Kuchen gemacht hat
535,who needs a drink,who needs a drink,quien necesita un trago,qui a besoin d'un verre,wer braucht was zu trinken
536,who ordered pizza,who ordered pizza,quien ordeno pizza,qui a commandé une pizza,der Pizza bestellt hat
537,who paid for that,who paid for that,quien pago por eso,qui a payé pour ça,wer hat das bezahlt
538,who says tom knew,who says tom knew,quien dice que tom sabia,qui a dit que tom savait,"Wer sagt, Tom wusste es"
539,who sent you here,who sent you here,quien te envio aqui,qui t'a envoyé ici,der dich hierher geschickt hat
540,who should i call,who should i call,a quien debo llamar,qui dois-je appeler,wen soll ich anrufen
541,who wants a drink,who wants a drink,quien quiere un trago,qui veut boire un verre,wer will was trinken
542,who was that girl,who was that girl,quien era esa chica,qui était cette fille,wer war das Mädchen
543,who went with you,who went with you,quien fue contigo,qui est allé avec toi,Wer ist mit dir gegangen
544,who would do this,who would do this,quien haría esto,qui ferait ça,wer würde das machen
545,who's on the team,who is on the team,quien esta en el equipo,qui est dans l'équipe,wer im Team ist
546,who's that person,who is that person,Quien es esa persona,qui est cette personne,wer ist diese Person
547,who's your father,who is your father,quien es tu padre,qui est ton père,Wer ist dein Vater
548,who's your friend,who is your friend,quien es tu amigo,qui est ton ami,Wer ist dein Freund
549,whose bed is that,whose bed is that,de quien es esa cama,à qui est ce lit,Wessen Bett ist das?
550,whose car is that,whose car is that,de quien es ese coche,à qui est cette voiture,Wessen Auto ist das
551,whose car is this,whose car is this,De quién es este coche,à qui est cette voiture,wessen Auto ist das
552,whose clock is it,whose clock is it,de quien es el reloj,à qui est l'horloge,wessen Uhr ist es
553,whose cup is this,whose cup is this,de quien es esta copa,à qui est cette tasse,Wessen Tasse ist das?
554,whose dog is this,whose dog is this,de quien es este perro,à qui est ce chien,Wessen Hund ist das
555,whose fault is it,whose fault is it,de quien es la culpa,De qui est-ce la faute,wessen Schuld ist es
556,whose idea was it,whose idea was it,de quien fue la idea,de qui était l'idée,wessen Idee war es
557,whose is this bag,whose is this bag,de quién es esta bolsa,à qui est ce sac,Wem gehört diese Tasche
558,whose kid is that,whose kid is that,de quien es ese hijo,à qui est cet enfant,wessen kind ist das
559,whose son are you,whose son are you,de quien eres hijo,de qui es-tu le fils,wessen Sohn bist du
560,why all the drama,why all the drama,¿Por qué todo el drama?,pourquoi tout le drame,warum das ganze drama
561,why am i so tired,why am i so tired,¿Por qué estoy tan cansado?,pourquoi suis-je si fatigué,warum bin ich so müde
562,why are they here,why are they here,Por qué están ellos aquí,pourquoi sont-ils ici,Warum sind sie hier
563,why are you alone,why are you alone,porque estas solo,pourquoi es-tu seul,Wieso bist du alleine
564,why are you angry,why are you angry,por qué estás enojado,pourquoi es-tu en colère,Warum bist du zornig
565,why are you lying,why are you lying,porqué estás mintiendo,pourquoi tu mens,Warum lügst du
566,why are you upset,why are you upset,porque estas molesto,Pourquoi est-tu agacé,Wieso bist du verärgert
567,why did i do that,why did i do that,Por que hice eso,pourquoi ai-je fait ça,warum habe ich das getan
568,why did i do this,why did i do this,¿Por qué hice esto?,pourquoi ai-je fait ça,warum habe ich das getan
569,why did you do it,why did you do it,Por qué lo hiciste,pourquoi as-tu fait ça,Warum hast du das getan
570,why didn't tom go,why did not tom go,porque no fue tom,pourquoi n'est-il pas allé,warum ist tom nicht gegangen
571,why do you resist,why do you resist,porque te resistes,pourquoi résistes-tu,warum wehrst du dich
572,why is snow white,why is snow white,porque es blanca nieves,pourquoi est la neige blanche,warum ist schneeweiß
573,why is this funny,why is this funny,¿Por qué es esto gracioso?,pourquoi est-ce drôle,warum ist das lustig
574,why must i suffer,why must i suffer,por que debo sufrir,pourquoi dois-je souffrir,warum muss ich leiden
575,why must we do it,why must we do it,por qué debemos hacerlo,pourquoi devons-nous le faire,warum müssen wir es tun
576,why not just quit,why not just quit,¿Por qué no dejar de fumar?,pourquoi ne pas tout simplement arrêter,warum nicht einfach aufhören
577,why not just stay,why not just stay,¿Por qué no te quedas?,pourquoi ne pas rester,warum nicht einfach bleiben
578,why not start now,why not start now,¿Por qué no empezar ahora?,pourquoi ne pas commencer maintenant,Warum nicht jetzt anfangen
579,why not try it on,why not try it on,Por qué no probarlo,pourquoi ne pas l'essayer,warum nicht anprobieren
580,why should i wait,why should i wait,¿Por qué debería esperar?,pourquoi devrais-je attendre,warum sollte ich warten
581,why take the risk,why take the risk,¿Por qué correr el riesgo?,pourquoi prendre le risque,warum das risiko eingehen
582,why was tom fired,why was tom fired,¿Por qué Tom fue despedido?,pourquoi tom a été viré,warum wurde tom gefeuert
583,why would i laugh,why would i laugh,por qué me reiría,pourquoi rirais-je,warum sollte ich lachen
584,why would she lie,why would she lie,¿Por qué ella mentiría?,pourquoi mentirait-elle,warum sollte sie lügen
585,will tom be ready,will tom be ready,Tom estará listo,sera-t-il prêt,wird Tom bereit sein
586,will you be going,will you be going,¿vas a ir?,vas-tu aller,wirst du gehen
587,will you go there,will you go there,irías ahí,allez-vous y aller,Wirst du dorthin gehen
588,will you pay cash,will you pay cash,¿Pagarás en efectivo?,allez-vous payer en espèces,wirst du bar bezahlen
589,will you use this,will you use this,¿Usarás esto?,vas-tu utiliser ça,wirst du das benutzen
590,wood burns easily,wood burns easily,la madera se quema facilmente,le bois brûle facilement,Holz brennt leicht
591,woods burn easily,woods burn easily,maderas se queman fácilmente,les bois brûlent facilement,Holz brennt leicht
592,would you do that,would you do that,Podrías hacer eso,feriez-vous ça,würdest du das machen
593,would you drop it,would you drop it,¿lo dejarías?,le laisserais-tu tomber,würdest du es fallen lassen
594,wow that's cheap,wow that is cheap,vaya que es barato,wow c'est pas cher,wow ist das billig
595,yes that's right,yes that is right,"si, eso es correcto","Oui, c'est correcte","Ja, das ist richtig"
596,yesterday was hot,yesterday was hot,ayer hizo calor,hier il faisait chaud,gestern war heiß
597,you are a bit fat,you are a bit fat,eres un poco gordo,tu es un peu gros,du bist etwas dick
598,you are a student,you are a student,usted es un estudiante,tu es un étudiant,du bist ein Student
599,you are a teacher,you are a teacher,eres un maestro,vous êtes un enseignant,du bist ein Lehrer
600,you are actresses,you are actresses,ustedes son actrices,vous êtes des actrices,Sie sind Schauspielerinnen
601,you are beautiful,you are beautiful,eres hermosa,vous êtes belle,du bist schön
602,you are hilarious,you are hilarious,eres gracioso,tu es hilarant,Sie sind urkomisch
