,English,English_cleaned,Spanish,French,German
311,three were wounded,three were wounded,tres resultaron heridos,trois ont été blessés,drei wurden verwundet
312,tie your shoelaces,tie your shoelaces,átate la cinta de los zapatos,Lace tes souliers,binde deine Schuhe
313,tighten this screw,tighten this screw,apretar este tornillo,serrer cette vis,ziehen Sie diese Schraube fest
314,time is on my side,time is on my side,el tiempo está de mi lado,Le temps est de mon côté,die Zeit ist auf meiner Seite
315,times are changing,times are changing,los tiempos están cambiando,les temps changent,Zeiten ändern sich
316,times have changed,times have changed,los tiempos han cambiado,les temps ont changé,die Zeiten haben sich geändert
317,today is wednesday,today is wednesday,Hoy es miércoles,Aujourd'hui nous sommes mercredi,Heute ist Mittwoch
318,today is a holiday,today is a holiday,hoy es día festivo,aujourd'hui est un jour ferié,Heute ist ein Feiertag
319,today is very cold,today is very cold,Hoy es muy frío,il fait très froid aujourd'hui,Heute ist es sehr kalt
320,tom almost drowned,tom almost drowned,tom casi se ahoga,Tom s'est presque noyé,Tom wäre fast ertrunken
321,tom almost fainted,tom almost fainted,tom casi se desmaya,tom a failli s'évanouir,Tom fiel fast in Ohnmacht
322,tom arrived safely,tom arrived safely,Tom llegó sano y salvo,tom est bien arrivé,Tom ist sicher angekommen
323,tom began coughing,tom began coughing,tom empezó a toser,Tom a commencé à tousser,Tom begann zu husten
324,tom began to dance,tom began to dance,tom empezó a bailar,Tom a commencé à danser,Tom begann zu tanzen
325,tom began to laugh,tom began to laugh,Tom comenzó a reír,Tom a commencé à rire,Tom fing an zu lachen
326,tom broke his nose,tom broke his nose,Tom se rompió la nariz,tom s'est cassé le nez,Tom hat sich die Nase gebrochen
327,tom broke my heart,tom broke my heart,Tom rompió mi corazón,tom m'a brisé le coeur,Tom hat mir das Herz gebrochen
328,tom came yesterday,tom came yesterday,tom vino ayer,Tom est venu hier,Tom ist gestern gekommen
329,tom can trust mary,tom can trust mary,tom puede confiar en mary,Tom peut faire confiance à Mary,Tom kann Maria vertrauen
330,tom can't help you,tom cannot help you,tom no puede ayudarte,tom ne peut pas t'aider,Tom kann dir nicht helfen
331,tom can't use this,tom cannot use this,tom no puede usar esto,Tom ne peut pas l'utiliser,Tom kann dies nicht verwenden
332,tom caught a trout,tom caught a trout,Tom atrapó una trucha,Tom a attrapé une truite,Tom hat eine Forelle gefangen
333,tom comforted mary,tom comforted mary,Tom consoló a María,tom a consolé marie,Tom tröstete Maria
334,tom contacted mary,tom contacted mary,tom contactó a mary,tom a contacté marie,Tom hat Maria kontaktiert
335,tom could be a spy,tom could be a spy,tom podría ser un espía,Tom pourrait être un espion,Tom könnte ein Spion sein
336,tom could help you,tom could help you,Tom podría ayudarte,tom pourrait t'aider,Tom könnte dir helfen
337,tom counts on mary,tom counts on mary,tom cuenta con mary,tom compte sur marie,Tom zählt auf Mary
338,tom did a good job,tom did a good job,tom hizo un buen trabajo,Tom a fait du bon travail,Tom hat gute Arbeit geleistet
339,tom didn't give up,tom did not give up,tom no se dio por vencido,Tom n'a pas abandonné,Tom gab nicht auf
340,tom didn't help me,tom did not help me,tom no me ayudó,Tom ne m'a pas aidé,Tom hat mir nicht geholfen
341,tom didn't mean it,tom did not mean it,tom no quiso decir eso,Tom ne le pensait pas,Tom hat es nicht so gemeint
342,tom didn't retreat,tom did not retreat,Tom no se retiró,Tom n'a pas reculé,Tom wich nicht zurück
343,tom didn't see you,tom did not see you,tom no te vio,Tom ne t'a pas vu,Tom hat dich nicht gesehen
344,tom died in prison,tom died in prison,tom murio en prision,tom est mort en prison,Tom starb im Gefängnis
345,tom died instantly,tom died instantly,tom murio instantaneamente,tom est mort sur le coup,Tom war sofort tot
346,tom died last year,tom died last year,tom murio el año pasado,tom est mort l'année dernière,Tom ist letztes Jahr gestorben
347,tom died of cancer,tom died of cancer,tom murio de cancer,tom est mort d'un cancer,Tom ist an Krebs gestorben
348,tom died yesterday,tom died yesterday,tom murio ayer,tom est mort hier,Tom ist gestern gestorben
349,tom does good work,tom does good work,tom hace un buen trabajo,Tom fait du bon travail,Tom macht gute Arbeit
350,tom drank lemonade,tom drank lemonade,tom bebió limonada,Tom a bu de la limonade,Tom hat Limonade getrunken
351,tom drank too much,tom drank too much,Tom bebió demasiado,tom a trop bu,Tom hat zu viel getrunken
352,tom feels unwanted,tom feels unwanted,tom se siente no deseado,tom se sent indésirable,Tom fühlt sich unerwünscht
353,tom forced a smile,tom forced a smile,tom forzó una sonrisa,tom a forcé un sourire,Tom zwang sich zu einem Lächeln
354,tom found evidence,tom found evidence,tom encontró evidencia,Tom a trouvé des preuves,Tom fand Beweise
355,tom found the leak,tom found the leak,tom encontró la fuga,Tom a trouvé la fuite,Tom hat das Leck gefunden
356,tom found your cap,tom found your cap,tom encontró tu gorra,tom a trouvé ta casquette,Tom hat deine Mütze gefunden
357,tom goes to church,tom goes to church,tom va a la iglesia,Tom va à l'église,Tom geht in die Kirche
358,tom goes to school,tom goes to school,tom va a la escuela,Tom va à l'école,Tom geht zur Schule
359,tom got in the car,tom got in the car,tom se subió al auto,tom est monté dans la voiture,Tom stieg ins Auto
360,tom groaned loudly,tom groaned loudly,Tom gimió en voz alta,tom gémit bruyamment,Tom stöhnte laut
361,tom has a bad cold,tom has a bad cold,tom tiene un fuerte resfriado,Tom a un mauvais rhume,Tom hat eine schlimme Erkältung
362,tom has a big nose,tom has a big nose,tom tiene una nariz grande,tom a un gros nez,Tom hat eine große Nase
363,tom has a blue car,tom has a blue car,tom tiene un auto azul,tom a une voiture bleue,Tom hat ein blaues Auto
364,tom has a hangover,tom has a hangover,tom tiene resaca,tom a la gueule de bois,Tom hat einen Kater
365,tom has a mustache,tom has a mustache,tom tiene bigote,tom a une moustache,Tom hat einen Schnurrbart
366,tom has black hair,tom has black hair,tom tiene el pelo negro,Tom a les cheveux noirs,Tom hat schwarze Haare
367,tom has brown hair,tom has brown hair,tom tiene el pelo castaño,Tom a les cheveux bruns,Tom hat braune Haare
368,tom has chosen you,tom has chosen you,tom te ha elegido,Tom t'a choisi,Tom hat dich ausgewählt
369,tom has gone crazy,tom has gone crazy,tom se ha vuelto loco,tom est devenu fou,Tom ist verrückt geworden
370,tom has green eyes,tom has green eyes,tom tiene ojos verdes,Tom a les yeux verts,Tom hat grüne Augen
371,tom has passed out,tom has passed out,tom se ha desmayado,Tom s'est évanoui,Tom ist ohnmächtig geworden
372,tom has short hair,tom has short hair,tom tiene el pelo corto,Tom a les cheveux courts,Tom hat kurze Haare
373,tom has short legs,tom has short legs,tom tiene piernas cortas,tom a les jambes courtes,Tom hat kurze Beine
374,tom has three cars,tom has three cars,tom tiene tres autos,tom a trois voitures,Tom hat drei Autos
375,tom has three cats,tom has three cats,tom tiene tres gatos,tom a trois chats,Tom hat drei Katzen
376,tom has three cows,tom has three cows,tom tiene tres vacas,tom a trois vaches,Tom hat drei Kühe
377,tom has three dogs,tom has three dogs,tom tiene tres perros,tom a trois chiens,Tom hat drei Hunde
378,tom has three kids,tom has three kids,tom tiene tres hijos,Tom a trois enfants,Tom hat drei Kinder
379,tom has three sons,tom has three sons,tom tiene tres hijos,tom a trois fils,Tom hat drei Söhne
380,tom has to act now,tom has to act now,tom tiene que actuar ahora,tom doit agir maintenant,Tom muss jetzt handeln
381,tom has to do that,tom has to do that,tom tiene que hacer eso,tom doit faire ça,Tom muss das tun
382,tom has to go home,tom has to go home,tom tiene que irse a casa,Tom doit rentrer à la maison,Tom muss nach Hause
383,tom hates his life,tom hates his life,tom odia su vida,Tom déteste sa vie,Tom hasst sein Leben
384,tom hates homework,tom hates homework,tom odia la tarea,Tom déteste les devoirs,Tom hasst Hausaufgaben
385,tom hit a home run,tom hit a home run,tom conectó un jonrón,tom a frappé un coup de circuit,Tom hat einen Homerun geschlagen
386,tom is john's twin,tom is john s twin,tom es el gemelo de john,tom est le jumeau de john,Tom ist Johns Zwilling
387,tom is mary's hero,tom is mary s hero,tom es el héroe de mary,Tom est le héros de Mary,Tom ist Marys Held
388,tom is a bad coach,tom is a bad coach,tom es un mal entrenador,Tom est un mauvais entraîneur,Tom ist ein schlechter Trainer
389,tom is a candidate,tom is a candidate,tom es un candidato,Tom est candidat,Tom ist ein Kandidat
390,tom is a carpenter,tom is a carpenter,tom es carpintero,tom est charpentier,Tom ist Tischler
391,tom is a geologist,tom is a geologist,tom es geólogo,tom est géologue,Tom ist Geologe
392,tom is a good cook,tom is a good cook,tom es un buen cocinero,tom est un bon cuisinier,Tom ist ein guter Koch
393,tom is a great guy,tom is a great guy,tom es un gran tipo,tom est un mec super,Tom ist ein toller Kerl
394,tom is a grown man,tom is a grown man,tom es un hombre adulto,tom est un homme adulte,Tom ist ein erwachsener Mann
395,tom is a librarian,tom is a librarian,tom es bibliotecario,Tom est bibliothécaire,Tom ist Bibliothekar
396,tom is a machinist,tom is a machinist,tom es maquinista,tom est machiniste,Tom ist Maschinist
397,tom is a real nerd,tom is a real nerd,tom es un verdadero nerd,tom est un vrai nerd,Tom ist ein echter Nerd
398,tom is a true hero,tom is a true hero,tom es un verdadero heroe,Tom est un vrai héros,Tom ist ein wahrer Held
399,tom is always here,tom is always here,tom siempre está aquí,Tom est toujours là,Tom ist immer da
400,tom is an imposter,tom is an imposter,tom es un impostor,tom est un imposteur,Tom ist ein Betrüger
401,tom is behind mary,tom is behind mary,tom está detrás de mary,tom est derrière marie,Tom ist hinter Mary
402,tom is competitive,tom is competitive,tom es competitivo,Tom est compétitif,Tom ist konkurrenzfähig
403,tom is daydreaming,tom is daydreaming,Tom está soñando despierto,Tom rêvasse,Tom träumt
404,tom is defenseless,tom is defenseless,Tom está indefenso,Tom est sans défense,Tom ist wehrlos
405,tom is from boston,tom is from boston,tom es de boston,tom est de boston,Tom kommt aus Boston
406,tom is getting old,tom is getting old,tom se esta haciendo viejo,tom vieillit,Tom wird alt
407,tom is her brother,tom is her brother,tom es su hermano,Tom est son frère,Tom ist ihr Bruder
408,"tom is here, right",tom is here  right,Tom está aquí bien,tom est bien là,Tom hat hier Recht
409,tom is his brother,tom is his brother,tom es su hermano,Tom est son frère,Tom ist sein Bruder
410,tom is in the park,tom is in the park,tom esta en el parque,tom est dans le parc,Tom ist im Park
411,tom is job hunting,tom is job hunting,Tom está buscando trabajo,Tom est à la recherche d'un emploi,Tom ist auf Jobsuche
412,tom is just afraid,tom is just afraid,Tom solo tiene miedo,tom a juste peur,Tom hat nur Angst
413,tom is just joking,tom is just joking,tom solo esta bromeando,Tom plaisante,tom macht nur spaß
414,tom is left-handed,tom is left handed,tom es zurdo,tom est gaucher,Tom ist Linkshänder
415,tom is looking ill,tom is looking ill,Tom se ve enfermo,Tom a l'air malade,Tom sieht krank aus
416,tom is making soup,tom is making soup,tom esta haciendo sopa,Tom fait de la soupe,Tom kocht Suppe
417,tom is my prisoner,tom is my prisoner,tom es mi prisionero,tom est mon prisonnier,Tom ist mein Gefangener
418,tom is never alone,tom is never alone,Tom nunca está solo,Tom n'est jamais seul,Tom ist nie allein
419,tom is now in jail,tom is now in jail,Tom está ahora en la cárcel,tom est maintenant en prison,Tom ist jetzt im Gefängnis
420,tom is on the roof,tom is on the roof,Tom está en el techo,tom est sur le toit,Tom ist auf dem Dach
421,tom is quite drunk,tom is quite drunk,Tom está bastante borracho,Tom est assez ivre,Tom ist ziemlich betrunken
422,tom is rarely late,tom is rarely late,tom rara vez llega tarde,tom est rarement en retard,Tom kommt selten zu spät
423,tom is really good,tom is really good,tom es muy bueno,Tom est vraiment bon,Tom ist wirklich gut
424,tom is right there,tom is right there,tom está justo ahí,Tom est juste là,Tom ist gleich da
425,tom is still alive,tom is still alive,tom sigue vivo,tom est toujours en vie,Tom lebt noch
426,tom is still angry,tom is still angry,tom sigue enojado,Tom est toujours en colère,Tom ist immer noch wütend
427,tom is still young,tom is still young,Tom todavía es joven,tom est encore jeune,Tom ist noch jung
428,tom is sympathetic,tom is sympathetic,Tom es comprensivo,Tom est sympathique,Tom ist sympathisch
429,tom is very greedy,tom is very greedy,tom es muy codicioso,Tom est très gourmand,Tom ist sehr gierig
430,tom is very stupid,tom is very stupid,tom es muy estupido,Tom est très stupide,Tom ist sehr dumm
431,tom is your friend,tom is your friend,tom es tu amigo,tom est ton ami,Tom ist dein Freund
432,tom isn't a doctor,tom is not a doctor,tom no es medico,tom n'est pas médecin,Tom ist kein Arzt
433,tom isn't a parent,tom is not a parent,tom no es un padre,Tom n'est pas un parent,Tom ist kein Elternteil
434,tom isn't friendly,tom is not friendly,tom no es amigable,tom n'est pas sympa,Tom ist nicht freundlich
435,tom isn't like you,tom is not like you,tom no es como tu,tom n'est pas comme toi,Tom ist nicht wie du
436,tom isn't my enemy,tom is not my enemy,tom no es mi enemigo,tom n'est pas mon ennemi,Tom ist nicht mein Feind
437,tom isn't reliable,tom is not reliable,tom no es confiable,tom n'est pas fiable,Tom ist nicht zuverlässig
438,tom just confessed,tom just confessed,tom acaba de confesar,Tom vient d'avouer,Tom hat gerade gestanden
439,tom keeps his word,tom keeps his word,tom mantiene su palabra,tom tient parole,tom hält sein wort
440,tom kept on crying,tom kept on crying,Tom siguió llorando,Tom a continué à pleurer,Tom weinte weiter
441,tom kidnapped mary,tom kidnapped mary,Tom secuestró a María,tom kidnappé marie,Tom hat Maria entführt
442,tom kissed my hand,tom kissed my hand,tom besó mi mano,Tom m'a embrassé la main,Tom küsste meine Hand
443,tom knows too much,tom knows too much,tom sabe demasiado,tom en sait trop,Tom weiß zu viel
444,tom knows who i am,tom knows who i am,tom sabe quien soy,tom sait qui je suis,"Tom weiß, wer ich bin"
445,tom learned french,tom learned french,Tom aprendió francés,Tom a appris le français,Tom hat Französisch gelernt
446,tom led the attack,tom led the attack,tom dirigió el ataque,Tom a mené l'attaque,Tom führte den Angriff an
447,tom left a message,tom left a message,Tom dejó un mensaje,Tom a laissé un message,Tom hat eine Nachricht hinterlassen
448,tom likes his life,tom likes his life,a tom le gusta su vida,tom aime sa vie,Tom mag sein Leben
449,tom likes swimming,tom likes swimming,a tom le gusta nadar,tom aime nager,Tom schwimmt gern
450,tom likes that one,tom likes that one,a tom le gusta ese,Tom aime celui-là,Tom gefällt das
451,tom likes to write,tom likes to write,a tom le gusta escribir,tom aime écrire,Tom schreibt gern
452,tom looked awesome,tom looked awesome,Tom se veía increíble,Tom avait l'air génial,Tom sah toll aus
453,tom looks thrilled,tom looks thrilled,Tom se ve emocionado,Tom a l'air ravi,Tom sieht begeistert aus
454,tom loved gambling,tom loved gambling,Tom amaba los juegos de azar,Tom aimait jouer,Tom liebte das Glücksspiel
455,tom loved his kids,tom loved his kids,tom amaba a sus hijos,Tom aimait ses enfants,Tom liebte seine Kinder
456,tom loves children,tom loves children,tom ama a los niños,tom aime les enfants,Tom liebt Kinder
457,tom loves gambling,tom loves gambling,a tom le encantan los juegos de azar,tom aime le jeu,Tom liebt Glücksspiele
458,tom loves his work,tom loves his work,tom ama su trabajo,tom aime son travail,Tom liebt seine Arbeit
459,tom loves partying,tom loves partying,a tom le encanta la fiesta,Tom aime faire la fête,Tom liebt Partys
460,tom loves potatoes,tom loves potatoes,tom ama las papas,Tom aime les pommes de terre,Tom liebt Kartoffeln
461,tom made breakfast,tom made breakfast,tom hizo el desayuno,tom fait le petit déjeuner,Tom hat Frühstück gemacht
462,tom might be right,tom might be right,Tom podría tener razón,Tom a peut-être raison,tom könnte recht haben
463,tom missed the bus,tom missed the bus,tom perdió el autobús,Tom a raté le bus,Tom hat den Bus verpasst
464,tom must do it now,tom must do it now,Tom debe hacerlo ahora,tom doit le faire maintenant,Tom muss es jetzt tun
465,tom needs help now,tom needs help now,tom necesita ayuda ahora,tom a besoin d'aide maintenant,Tom braucht jetzt Hilfe
466,tom needs our help,tom needs our help,tom necesita nuestra ayuda,Tom a besoin de notre aide,Tom braucht unsere Hilfe
467,tom needs you here,tom needs you here,tom te necesita aqui,tom a besoin de toi ici,Tom braucht dich hier
468,tom never asked me,tom never asked me,Tom nunca me preguntó,Tom ne m'a jamais demandé,Tom hat mich nie gefragt
469,tom never helps me,tom never helps me,tom nunca me ayuda,tom ne m'aide jamais,Tom hilft mir nie
470,tom never saw mary,tom never saw mary,tom nunca vio a mary,tom n'a jamais vu marie,Tom hat Mary nie gesehen
471,tom nodded quickly,tom nodded quickly,tom asintió rápidamente,Tom hocha rapidement la tête,Tom nickte schnell
472,tom ordered a beer,tom ordered a beer,tom pidió una cerveza,Tom a commandé une bière,Tom hat ein Bier bestellt
473,tom paid mary cash,tom paid mary cash,tom pagó a mary en efectivo,tom a payé mary cash,Tom hat Mary bar bezahlt
474,tom pays his taxes,tom pays his taxes,tom paga sus impuestos,Tom paie ses impôts,Tom zahlt seine Steuern
475,tom plays the drum,tom plays the drum,tom toca el tambor,tom joue du tambour,Tom spielt die Trommel
476,tom refused to eat,tom refused to eat,Tom se negó a comer,Tom a refusé de manger,Tom weigerte sich zu essen
477,tom refuses to eat,tom refuses to eat,tom se niega a comer,tom refuse de manger,Tom weigert sich zu essen
478,tom ruined my life,tom ruined my life,Tom arruinó mi vida,Tom a ruiné ma vie,Tom hat mein Leben ruiniert
479,tom sang me a song,tom sang me a song,Tom me cantó una canción,Tom m'a chanté une chanson,Tom hat mir ein Lied vorgesungen
480,tom sat between us,tom sat between us,Tom se sentó entre nosotros,Tom s'est assis entre nous,Tom saß zwischen uns
481,tom sat next to us,tom sat next to us,tom se sentó junto a nosotros,Tom s'est assis à côté de nous,Tom saß neben uns
482,tom saw mary leave,tom saw mary leave,tom vio salir a mary,Tom a vu Marie partir,Tom sah Mary gehen
483,tom shut his mouth,tom shut his mouth,Tom cierra la boca,Tom a fermé sa gueule,Tom schloss seinen Mund
484,tom sold his house,tom sold his house,tom vendió su casa,tom a vendu sa maison,Tom hat sein Haus verkauft
485,tom started crying,tom started crying,Tom empezó a llorar,Tom a commencé à pleurer,Tom fing an zu weinen
486,tom stole the ring,tom stole the ring,tom robó el anillo,Tom a volé la bague,Tom hat den Ring gestohlen
487,tom stole the show,tom stole the show,Tom se robó el show,Tom a volé la vedette,Tom hat allen die Show gestohlen
488,tom studies french,tom studies french,Tom estudia francés,Tom étudie le français,Tom lernt Französisch
489,tom talked to mary,tom talked to mary,Tom habló con María,Tom a parlé à Marie,Tom hat mit Maria gesprochen
490,tom talks too fast,tom talks too fast,Tom habla demasiado rápido,tom parle trop vite,Tom spricht zu schnell
491,tom talks too much,tom talks too much,tom habla demasiado,tom parle trop,Tom redet zu viel
492,tom teaches french,tom teaches french,tom enseña francés,tom enseigne le français,Tom unterrichtet Französisch
493,tom took a day off,tom took a day off,tom se tomó un día libre,Tom a pris un jour de congé,Tom hat sich einen Tag frei genommen
494,tom traveled a lot,tom traveled a lot,Tom viajó mucho,tom a beaucoup voyagé,Tom ist viel gereist
495,tom tried to leave,tom tried to leave,tom trató de irse,tom a essayé de partir,Tom versuchte zu gehen
496,tom tried to sleep,tom tried to sleep,tom trató de dormir,Tom a essayé de dormir,Tom versuchte zu schlafen
497,tom twisted my arm,tom twisted my arm,Tom torció mi brazo,tom m'a tordu le bras,Tom hat mir den Arm verdreht
498,tom voted for mary,tom voted for mary,tom votó por mary,tom a voté pour marie,Tom hat für Mary gestimmt
499,tom waited a while,tom waited a while,tom esperó un rato,Tom a attendu un moment,Tom wartete eine Weile
500,tom walked his dog,tom walked his dog,tom paseó a su perro,tom a promené son chien,Tom ging mit seinem Hund spazieren
501,tom wants to speak,tom wants to speak,tom quiere hablar,tom veut parler,Tom möchte sprechen
502,tom was a crusader,tom was a crusader,tom era un cruzado,Tom était un croisé,Tom war ein Kreuzritter
503,tom was a good guy,tom was a good guy,tom era un buen tipo,tom était un bon gars,Tom war ein guter Kerl
504,tom was all smiles,tom was all smiles,Tom era todo sonrisas,Tom était tout sourire,Tom lächelte über alles
505,tom was born there,tom was born there,tom nació allí,tom y est né,Tom wurde dort geboren
506,tom was humiliated,tom was humiliated,tom fue humillado,Tom a été humilié,Tom wurde gedemütigt
507,tom was just great,tom was just great,tom fue genial,Tom était tout simplement génial,Tom war einfach großartig
508,tom was real happy,tom was real happy,Tom estaba muy feliz,Tom était vraiment heureux,Tom war wirklich glücklich
509,tom was sure of it,tom was sure of it,tom estaba seguro de eso,Tom en était sûr,Tom war sich sicher
510,tom was unbeatable,tom was unbeatable,tom era imbatible,Tom était imbattable,Tom war unschlagbar
511,tom was unreliable,tom was unreliable,Tom no era confiable,Tom n'était pas fiable,Tom war unzuverlässig
512,tom was very proud,tom was very proud,tom estaba muy orgulloso,Tom était très fier,Tom war sehr stolz
513,tom was very tired,tom was very tired,tom estaba muy cansado,Tom était très fatigué,Tom war sehr müde
514,tom wasn't so sure,tom was not so sure,tom no estaba tan seguro,Tom n'était pas si sûr,Tom war sich nicht so sicher
515,tom wasn't violent,tom was not violent,tom no era violento,Tom n'était pas violent,Tom war nicht gewalttätig
516,tom waved his arms,tom waved his arms,tom agitó los brazos,tom agita les bras,Tom wedelte mit den Armen
517,tom went to boston,tom went to boston,tom fue a boston,Tom est allé à Boston,Tom ging nach Boston
518,tom will apologize,tom will apologize,Tom se disculpará,tom va s'excuser,Tom wird sich entschuldigen
519,tom will bat third,tom will bat third,tom bateará tercero,tom batra troisième,Tom wird als Dritter schlagen
520,tom will be famous,tom will be famous,tom sera famoso,tom sera célèbre,Tom wird berühmt
521,tom will be missed,tom will be missed,Tom será extrañado,Tom va nous manquer,tom wird vermisst
522,tom will find mary,tom will find mary,tom encontrará a mary,tom trouvera marie,Tom wird Maria finden
523,tom will use force,tom will use force,Tom usará la fuerza,tom utilisera la force,Tom wird Gewalt anwenden
524,tom will work hard,tom will work hard,tom trabajará duro,tom travaillera dur,Tom wird hart arbeiten
525,tom won a free car,tom won a free car,tom ganó un auto gratis,tom a gagné une voiture gratuite,Tom hat ein kostenloses Auto gewonnen
526,tom won't drink it,tom will not drink it,Tom no lo beberá,Tom ne le boira pas,Tom wird es nicht trinken
527,tom won't go alone,tom will not go alone,Tom no irá solo,tom n'ira pas seul,Tom wird nicht alleine gehen
528,tom worked all day,tom worked all day,tom trabajo todo el dia,Tom a travaillé toute la journée,Tom hat den ganzen Tag gearbeitet
529,tom works too much,tom works too much,tom trabaja demasiado,tom travaille trop,Tom arbeitet zu viel
530,tom's dog has died,tom s dog has died,el perro de tom ha muerto,le chien de tom est mort,Toms Hund ist gestorben
531,tom's dog stood up,tom s dog stood up,el perro de tom se puso de pie,le chien de tom s'est levé,Toms Hund stand auf
532,tom's nose was red,tom s nose was red,la nariz de tom estaba roja,le nez de tom était rouge,Toms Nase war rot
533,tom's room is tidy,tom s room is tidy,la habitación de tom está ordenada,la chambre de tom est rangée,Toms Zimmer ist aufgeräumt
534,tom's room is tiny,tom s room is tiny,la habitación de tom es pequeña,la chambre de tom est minuscule,Toms Zimmer ist winzig
535,"tom, are you awake",tom  are you awake,¿estás despierto?,tom es-tu réveillé,tom bist du wach
536,"tom, say something",tom  say something,di algo,tom dis quelque chose,Tom sagt etwas
537,"tom, where are you",tom  where are you,tom donde estas,tom où es-tu,tom wo bist du
538,tomorrow is sunday,tomorrow is sunday,mañana es domingo,demain c'est dimanche,morgen ist Sonntag
539,tomorrow is payday,tomorrow is payday,mañana es día de pago,demain c'est jour de paie,morgen ist Zahltag
540,tomorrow's no good,tomorrow s no good,mañana no es bueno,demain n'est pas bon,morgen ist nicht gut
541,try not to be late,try not to be late,trata de no llegar tarde,essaie de ne pas être en retard,versuche nicht zu spät zu kommen
542,try not to get wet,try not to get wet,trata de no mojarte,essayez de ne pas vous mouiller,versuche nicht nass zu werden
543,try to remain calm,try to remain calm,trata de mantener la calma,essayez de rester calme,versuche ruhig zu bleiben
544,tuck your shirt in,tuck your shirt in,métete la camisa,rentre ta chemise,Steck dein Hemd rein
545,turn off the light,turn off the light,apagar la luz,éteindre la lumière,mach das Licht aus
546,turn off the radio,turn off the radio,Apaga la radio,éteindre la radio,schalte das Radio aus
547,turn on the lights,turn on the lights,enciende las luces,Allume la lumière,schalte das Licht ein
548,turn the sound off,turn the sound off,apagar el sonido,couper le son,schalte den Ton aus
549,turn the volume up,turn the volume up,sube el volumen,monter le volume,aufdrehen
550,turn up the volume,turn up the volume,sube el volumen,augmente le volume,drehe die Lautstärke hoch
551,wait just a moment,wait just a moment,espera un momento,attends juste un instant,warten Sie einen Moment
552,wait just a second,wait just a second,espera solo un segundo,attends juste une seconde,warte nur eine Sekunde
553,war affects us all,war affects us all,la guerra nos afecta a todos,la guerre nous touche tous,Krieg betrifft uns alle
554,was i seen leaving,was i seen leaving,me vieron salir,ai-je vu partir,wurde ich gesehen
555,was her story true,was her story true,¿Era cierta su historia?,son histoire était-elle vraie,war ihre Geschichte wahr
556,was his story true,was his story true,¿Era cierta su historia?,son histoire était-elle vraie,war seine Geschichte wahr
557,was it all a dream,was it all a dream,Fue todo un sueño,Tout cela n'était-il qu'un rêve,war alles ein Traum
558,was it complicated,was it complicated,fue complicado,était-ce compliqué,war es kompliziert
559,was it interesting,was it interesting,fue interesante,était-ce intéressant,war es interesant
560,was my letter sent,was my letter sent,fue mi carta enviada,ma lettre a-t-elle été envoyée,wurde mein Brief verschickt
561,was that an insult,was that an insult,eso fue un insulto,était-ce une insulte,war das eine beleidigung
562,was that not clear,was that not clear,no estaba claro,n'était-ce pas clair,war das nicht klar
563,was that your idea,was that your idea,fue tu idea,était-ce ton idée,war das deine idee
564,was the movie good,was the movie good,fue buena la pelicula,le film était-il bon,war der film gut
565,was this your idea,was this your idea,esta fue tu idea,était-ce votre idée,war das deine idee
566,watch the prisoner,watch the prisoner,mira al prisionero,regarder le prisonnier,den Gefangenen beobachten
567,water is important,water is important,el agua es importante,l'eau est importante,Wasser ist wichtig
568,we adopted a child,we adopted a child,adoptamos un niño,nous avons adopté un enfant,wir haben ein Kind adoptiert
569,we all cried a lot,we all cried a lot,todos lloramos mucho,nous avons tous beaucoup pleuré,wir haben alle viel geweint
570,we all felt hungry,we all felt hungry,todos sentimos hambre,nous avons tous eu faim,wir waren alle hungrig
571,we also found this,we also found this,también encontramos esto,on a aussi trouvé ça,das haben wir auch gefunden
572,we are busy people,we are busy people,somos gente ocupada,nous sommes des gens occupés,Wir sind vielbeschäftigte Menschen
573,we argued politics,we argued politics,discutimos política,nous avons discuté de politique,Wir haben über Politik gestritten
574,we ate some apples,we ate some apples,comimos algunas manzanas,nous avons mangé des pommes,Wir haben ein paar Äpfel gegessen
575,we better be going,we better be going,mejor nos vamos,nous ferions mieux d'y aller,wir gehen besser
576,we can do that now,we can do that now,podemos hacer eso ahora,nous pouvons le faire maintenant,das können wir jetzt machen
577,we can handle that,we can handle that,podemos manejar eso,on peut gérer ça,wir können damit umgehen
578,we can rely on tom,we can rely on tom,podemos confiar en tom,on peut compter sur tom,auf tom können wir uns verlassen
579,we can't afford it,we cannot afford it,No nos lo podemos permitir,Nous ne pouvons pas nous le permettre,wir können es uns nicht erlauben
580,we can't be killed,we cannot be killed,no podemos ser asesinados,nous ne pouvons pas être tués,wir können nicht getötet werden
581,we can't do it now,we cannot do it now,no podemos hacerlo ahora,nous ne pouvons pas le faire maintenant,wir können es jetzt nicht
582,we can't stay here,we cannot stay here,no podemos quedarnos aquí,nous ne pouvons pas rester ici,wir können hier nicht bleiben
583,we chartered a bus,we chartered a bus,alquilamos un autobús,nous avons affrété un bus,Wir haben einen Bus gechartert
584,we chatted briefly,we chatted briefly,charlamos brevemente,nous avons discuté brièvement,wir unterhielten uns kurz
585,we considered that,we considered that,consideramos que,nous avons considéré que,das haben wir uns überlegt
586,we didn't kill tom,we did not kill tom,no matamos a tom,nous n'avons pas tué tom,Wir haben Tom nicht getötet
587,we do not know her,we do not know her,no la conocemos,nous ne la connaissons pas,wir kennen sie nicht
