,English,English_cleaned,Spanish,French,German
267,we can hide in here,we can hide in here,podemos escondernos aquí,nous pouvons nous cacher ici,wir können uns hier verstecken
268,we can talk outside,we can talk outside,podemos hablar afuera,nous pouvons parler dehors,wir können draußen reden
269,we can win this war,we can win this war,podemos ganar esta guerra,nous pouvons gagner cette guerre,wir können diesen Krieg gewinnen
270,we can't allow that,we cannot allow that,no podemos permitir eso,on ne peut pas permettre ça,das können wir nicht zulassen
271,we can't allow this,we cannot allow this,no podemos permitir esto,nous ne pouvons pas permettre cela,das können wir nicht zulassen
272,we can't drink milk,we cannot drink milk,no podemos beber leche,nous ne pouvons pas boire de lait,Wir können keine Milch trinken
273,we can't forget tom,we cannot forget tom,no podemos olvidar a tom,nous ne pouvons pas oublier tom,Wir können Tom nicht vergessen
274,we caught the thief,we caught the thief,atrapamos al ladrón,nous avons attrapé le voleur,Wir haben den Dieb gefangen
275,we couldn't do that,we could not do that,no pudimos hacer eso,on ne pouvait pas faire ça,das konnten wir nicht
276,we count everything,we count everything,contamos todo,on compte tout,wir zählen alles
277,we did it ourselves,we did it ourselves,lo hicimos nosotros mismos,nous l'avons fait nous-mêmes,wir haben es selbst gemacht
278,we did it yesterday,we did it yesterday,lo hicimos ayer,nous l'avons fait hier,wir haben es gestern gemacht
279,we didn't need that,we did not need that,no necesitábamos eso,nous n'avions pas besoin de ça,das brauchten wir nicht
280,we didn't plan this,we did not plan this,no planeamos esto,nous n'avons pas prévu cela,wir haben das nicht geplant
281,we dislike violence,we dislike violence,no nos gusta la violencia,nous n'aimons pas la violence,Wir mögen keine Gewalt
282,we don't have a car,we do not have a car,no tenemos coche,nous n'avons pas de voiture,Wir haben kein Auto
283,we don't have a cat,we do not have a cat,no tenemos gato,nous n'avons pas de chat,Wir haben keine Katze
284,we don't have to go,we do not have to go,no tenemos que ir,nous n'avons pas à y aller,wir müssen nicht gehen
285,we don't lose often,we do not lose often,no perdemos a menudo,on ne perd pas souvent,wir verlieren nicht oft
286,we don't talk a lot,we do not talk a lot,no hablamos mucho,on ne parle pas beaucoup,wir reden nicht viel
287,we don't understand,we do not understand,No entendemos,Nous ne comprenons pas,wir verstehen nicht
288,we drive everywhere,we drive everywhere,conducimos a todas partes,on roule partout,wir fahren überall hin
289,we got your message,we got your message,recibimos tu mensaje,Nous avons reçu ton message,Wir haben deine Nachricht erhalten
290,we grew up together,we grew up together,crecimos juntos,nous avons grandi ensemble,Wir sind zusammen aufgewachsen
291,we had a huge fight,we had a huge fight,tuvimos una gran pelea,nous avons eu une grosse bagarre,wir hatten einen riesigen Streit
292,we had a rough time,we had a rough time,lo pasamos mal,nous avons eu du mal,wir hatten eine harte zeit
293,we had an oral exam,we had an oral exam,Tuvimos un examen oral.,nous avons eu un examen oral,Wir hatten eine mündliche Prüfung
294,we had fun with tom,we had fun with tom,nos divertimos con tom,nous nous sommes amusés avec tom,wir hatten spaß mit tom
295,we have a good team,we have a good team,tenemos un buen equipo,nous avons une bonne équipe,Wir haben ein gutes Team
296,we have a job to do,we have a job to do,tenemos un trabajo que hacer,nous avons un travail à faire,Wir haben eine Aufgabe zu erledigen
297,we have a lot to do,we have a lot to do,tenemos mucho que hacer,Nous avons beaucoup à faire,wir haben viel zu tun
298,we have a situation,we have a situation,tenemos una situacion,nous avons une situation,Wir haben eine Situation
299,we have enough data,we have enough data,tenemos suficientes datos,nous avons assez de données,Wir haben genug Daten
300,we have enough time,we have enough time,tenemos suficiente tiempo,nous avons assez de temps,Wir haben genug Zeit
301,we have seen no one,we have seen no one,no hemos visto a nadie,nous n'avons vu personne,wir haben niemanden gesehen
302,we have three weeks,we have three weeks,tenemos tres semanas,nous avons trois semaines,Wir haben drei Wochen
303,we have to call tom,we have to call tom,tenemos que llamar a tom,nous devons appeler tom,Wir müssen Tom anrufen
304,we have to move now,we have to move now,tenemos que movernos ahora,nous devons déménager maintenant,wir müssen jetzt umziehen
305,we have to save tom,we have to save tom,tenemos que salvar a tom,nous devons sauver tom,Wir müssen Tom retten
306,we have to stop now,we have to stop now,tenemos que parar ahora,nous devons arrêter maintenant,wir müssen jetzt aufhören
307,we have to try this,we have to try this,tenemos que probar esto,on doit essayer ça,das müssen wir ausprobieren
308,we have to warn him,we have to warn him,tenemos que advertirle,nous devons le prévenir,wir müssen ihn warnen
309,we have to work now,we have to work now,tenemos que trabajar ahora,nous devons travailler maintenant,wir müssen jetzt arbeiten
310,we haven't finished,we have not finished,no hemos terminado,nous n'avons pas fini,wir sind noch nicht fertig
311,we haven't found it,we have not found it,no lo hemos encontrado,nous ne l'avons pas trouvé,wir haben es nicht gefunden
312,we lay on the grass,we lay on the grass,nos acostamos en la hierba,nous nous sommes allongés sur l'herbe,wir lagen im gras
313,we left immediately,we left immediately,nos fuimos inmediatamente,nous sommes partis tout de suite,wir sind sofort gegangen
314,we love our country,we love our country,amamos nuestro país,nous aimons notre pays,Wir lieben unser Land
315,we love you so much,we love you so much,te queremos tanto,nous vous aimons tant,wir lieben dich so sehr
316,we loved that house,we loved that house,nos encantaba esa casa,nous avons adoré cette maison,Wir haben dieses Haus geliebt
317,we made a good team,we made a good team,hicimos un buen equipo,nous avons fait une bonne équipe,Wir waren ein gutes Team
318,we make a good team,we make a good team,Hacemos un buen equipo,Nous faisons une bonne équipe,Wir sind ein gutes Team
319,we make great money,we make great money,ganamos mucho dinero,nous gagnons beaucoup d'argent,wir verdienen viel geld
320,we may be in danger,we may be in danger,podemos estar en peligro,nous sommes peut-être en danger,wir könnten in Gefahr sein
321,we may need it soon,we may need it soon,es posible que lo necesitemos pronto,nous pourrions en avoir besoin bientôt,wir könnten es bald brauchen
322,we mean you no harm,we mean you no harm,no queremos hacerte daño,nous ne vous voulons aucun mal,wir wollen dir nichts Böses
323,we missed our train,we missed our train,perdimos nuestro tren,nous avons raté notre train,Wir haben unseren Zug verpasst
324,we missed the plane,we missed the plane,perdimos el avión,nous avons raté l'avion,Wir haben das Flugzeug verpasst
325,we must act at once,we must act at once,debemos actuar de inmediato,il faut agir tout de suite,wir müssen sofort handeln
326,we must be cautious,we must be cautious,debemos ser cautelosos,nous devons être prudents,wir müssen vorsichtig sein
327,we must do it again,we must do it again,debemos hacerlo de nuevo,nous devons le refaire,wir müssen es wieder tun
328,we must inform them,we must inform them,debemos informarles,nous devons les informer,wir müssen sie informieren
329,we must leave early,we must leave early,debemos irnos temprano,nous devons partir tôt,wir müssen früh aufbrechen
330,we must not be late,we must not be late,no debemos llegar tarde,nous ne devons pas être en retard,Wir müssen nicht zu spät kommen
331,we must not give up,we must not give up,no debemos rendirnos,nous ne devons pas abandonner,wir dürfen nicht aufgeben
332,we must not retreat,we must not retreat,no debemos retroceder,nous ne devons pas reculer,wir dürfen uns nicht zurückziehen
333,we must pay the tax,we must pay the tax,debemos pagar el impuesto,nous devons payer la taxe,Wir müssen die Steuer zahlen
334,we need a volunteer,we need a volunteer,necesitamos un voluntario,nous avons besoin d'un volontaire,Wir brauchen einen Freiwilligen
335,we need information,we need information,necesitamos información,nous avons besoin d'informations,Wir brauchen Informationen
336,we need to help tom,we need to help tom,tenemos que ayudar a tom,nous devons aider tom,Wir müssen Tom helfen
337,we needed your help,we needed your help,necesitábamos tu ayuda,nous avions besoin de votre aide,Wir brauchten Ihre Hilfe
338,we obeyed the rules,we obeyed the rules,obedecíamos las reglas,nous avons respecté les règles,wir haben uns an die Regeln gehalten
339,we often play chess,we often play chess,a menudo jugamos al ajedrez,nous jouons souvent aux échecs,Wir spielen oft Schach
340,we ran out of money,we ran out of money,nos quedamos sin dinero,nous avons manqué d'argent,uns ist das geld ausgegangen
341,we really need that,we really need that,realmente necesitamos eso,on a vraiment besoin de ça,das brauchen wir wirklich
342,we regret his death,we regret his death,lamentamos su muerte,nous regrettons sa mort,wir bedauern seinen Tod
343,we sat in the front,we sat in the front,nos sentamos en el frente,nous nous sommes assis devant,wir saßen vorne
344,we sat on the grass,we sat on the grass,nos sentamos en la hierba,nous nous sommes assis sur l'herbe,Wir saßen im Gras
345,we saved you a seat,we saved you a seat,te guardamos un asiento,nous vous avons réservé une place,wir haben dir einen platz gespart
346,we saw the airplane,we saw the airplane,vimos el avión,nous avons vu l'avion,Wir haben das Flugzeug gesehen
347,we season with salt,we season with salt,sazonamos con sal,nous assaisonnons avec du sel,Wir würzen mit Salz
348,we should celebrate,we should celebrate,deberíamos celebrarlo,nous devrions fêter cela,wir sollten feiern
349,we should do better,we should do better,deberíamos hacerlo mejor,on devrait faire mieux,wir sollten es besser machen
350,we should get going,we should get going,deberíamos ponernos en marcha,on devrait y aller,wir sollten los
351,we spoke in the car,we spoke in the car,Hablamos en el coche,nous avons parlé dans la voiture,Wir haben uns im Auto unterhalten
352,we swam in the lake,we swam in the lake,nadamos en el lago,nous avons nagé dans le lac,Wir sind im See geschwommen
353,we talked until two,we talked until two,hablamos hasta las dos,nous avons parlé jusqu'à deux,wir redeten bis zwei
354,we took a long walk,we took a long walk,dimos un largo paseo,nous avons fait une longue promenade,wir haben einen langen Spaziergang gemacht
355,we waited anxiously,we waited anxiously,esperamos ansiosamente,nous avons attendu avec impatience,wir warteten gespannt
356,we want out of here,we want out of here,queremos salir de aqui,nous voulons sortir d'ici,wir wollen hier raus
357,we want to help tom,we want to help tom,queremos ayudar a tom,nous voulons aider tom,wir wollen tom helfen
358,we want your advice,we want your advice,queremos tu consejo,nous voulons vos conseils,Wir möchten Ihren Rat
359,we wanted to listen,we wanted to listen,queríamos escuchar,nous voulions écouter,wir wollten zuhören
360,we were all shocked,we were all shocked,todos estábamos conmocionados,nous avons tous été choqués,wir waren alle schockiert
361,we were all worried,we were all worried,todos estábamos preocupados,nous étions tous inquiets,wir waren alle besorgt
362,we were both hungry,we were both hungry,los dos teníamos hambre,nous avions faim tous les deux,wir waren beide hungrig
363,we were eating eggs,we were eating eggs,estábamos comiendo huevos,nous mangions des oeufs,wir aßen eier
364,we were left behind,we were left behind,nos quedamos atrás,nous avons été laissés pour compte,wir wurden zurückgelassen
365,we were outnumbered,we were outnumbered,nos superaban en número,nous étions en infériorité numérique,Wir waren in der Unterzahl
366,we were really cold,we were really cold,teníamos mucho frío,nous avions vraiment froid,uns war richtig kalt
367,we will defeat them,we will defeat them,los derrotaremos,nous les vaincrons,wir werden sie besiegen
368,we will do our best,we will do our best,vamos a dar lo mejor de nosotros,nous ferons de notre mieux,Wir werden unser Bestes tun
369,we'd better do that,we would better do that,será mejor que hagamos eso,on ferait mieux de faire ça,wir würden das besser tun
370,we'll begin shortly,we will begin shortly,vamos a empezar en breve,nous allons commencer sous peu,wir werden in Kürze beginnen
371,we'll find out soon,we will find out soon,Nos encontraremos pronto,nous le saurons bientôt,wir werden es bald herausfinden
372,we'll keep in touch,we will keep in touch,nos mantendremos en contacto,nous garderons contact,wir bleiben in Kontakt
373,we'll leave at dawn,we will leave at dawn,saldremos al amanecer,nous partirons à l'aube,Wir werden im Morgengrauen aufbrechen
374,we'll never do that,we will never do that,nunca haremos eso,on ne fera jamais ça,das werden wir niemals tun
375,we'll never make it,we will never make it,nunca lo lograremos,nous n'y arriverons jamais,wir werden es nie schaffen
376,we'll see you again,we will see you again,Nos veremos de nuevo,nous vous reverrons,wir sehen uns wieder
377,we'll soon find out,we will soon find out,Pronto lo sabremos,nous le saurons bientôt,wir werden es bald erfahren
378,we'll swim tomorrow,we will swim tomorrow,vamos a nadar mañana,nous nagerons demain,Wir werden morgen schwimmen
379,we'll work together,we will work together,trabajaremos juntos,nous travaillerons ensemble,wir werden zusammen arbeiten
380,we'll work tomorrow,we will work tomorrow,vamos a trabajar mañana,nous travaillerons demain,wir werden morgen arbeiten
381,we're all different,we are all different,todos somos diferentes,nous sommes tous différents,wir sind alle verschieden
382,we're all done here,we are all done here,todos hemos terminado aquí,nous avons tous fini ici,wir sind hier alle fertig
383,we're all impressed,we are all impressed,todos estamos impresionados,nous sommes tous impressionnés,wir sind alle beeindruckt
384,we're all prisoners,we are all prisoners,todos somos prisioneros,nous sommes tous prisonniers,wir sind alle Gefangene
385,we're all right now,we are all right now,estamos bien ahora,nous allons bien maintenant,wir sind jetzt in Ordnung
386,we're all witnesses,we are all witnesses,todos somos testigos,Nous sommes tous témoins,wir sind alle Zeugen
387,we're always hungry,we are always hungry,siempre tenemos hambre,nous avons toujours faim,wir haben immer hunger
388,we're among friends,we are among friends,estamos entre amigos,nous sommes entre amis,wir sind unter freunden
389,we're aware of that,we are aware of that,Somos conscientes de eso,Nous en sommes conscients,das ist uns bewusst
390,we're back together,we are back together,estamos de vuelta juntos,nous sommes de retour ensemble,wir sind wieder zusammen
391,we're being watched,we are being watched,estamos siendo observados,nous sommes surveillés,wir werden beobachtet
392,we're boiling water,we are boiling water,estamos hirviendo agua,nous faisons bouillir de l'eau,Wir kochen Wasser
393,we're both teachers,we are both teachers,los dos somos profesores,nous sommes tous les deux professeurs,Wir sind beide Lehrer
394,we're close friends,we are close friends,somos amigos cercanos,nous sommes des amis proches,wir sind enge Freunde
395,we're closing early,we are closing early,estamos cerrando temprano,nous fermons tôt,wir schließen früh
396,we're conscientious,we are conscientious,somos conscientes,nous sommes consciencieux,wir sind gewissenhaft
397,we're eating apples,we are eating apples,estamos comiendo manzanas,nous mangeons des pommes,wir essen äpfel
398,we're finally alone,we are finally alone,finalmente estamos solos,nous sommes enfin seuls,endlich sind wir allein
399,we're finished here,we are finished here,hemos terminado aquí,nous avons fini ici,wir sind hier fertig
400,we're getting close,we are getting close,nos estamos acercando,nous nous rapprochons,wir kommen näher
401,we're getting there,we are getting there,estamos llegando allí,nous y arrivons,Wir kommen dahin
402,we're getting tired,we are getting tired,nos estamos cansando,on se fatigue,wir werden müde
403,we're going dancing,we are going dancing,vamos a bailar,on va danser,wir gehen tanzen
404,we're going hunting,we are going hunting,vamos a cazar,nous partons à la chasse,wir gehen jagen
405,we're halfway there,we are halfway there,estamos a mitad de camino,nous sommes à mi-chemin,Wir sind auf halbem Weg
406,we're in good hands,we are in good hands,estamos en buenas manos,nous sommes entre de bonnes mains,wir sind in guten händen
407,we're just children,we are just children,solo somos niños,nous ne sommes que des enfants,wir sind nur Kinder
408,we're just starting,we are just starting,apenas estamos comenzando,nous commençons tout juste,wir fangen gerade erst an
409,we're just students,we are just students,solo somos estudiantes,nous ne sommes que des étudiants,Wir sind nur Studenten
410,we're like brothers,we are like brothers,somos como hermanos,nous sommes comme des frères,wir sind wie brüder
411,we're not giving up,we are not giving up,no renunciamos,nous n'abandonnons pas,wir geben nicht auf
412,we're not going out,we are not going out,no vamos a salir,nous ne sortons pas,wir gehen nicht aus
413,we're not impressed,we are not impressed,no estamos impresionados,nous ne sommes pas impressionnés,wir sind nicht beeindruckt
414,we're not listening,we are not listening,No estamos escuchando,nous n'écoutons pas,wir hören nicht zu
415,we're not on a date,we are not on a date,No estamos en una cita,nous ne sommes pas à un rendez-vous,Wir haben kein Date
416,we're not prisoners,we are not prisoners,No somos prisioneros,nous ne sommes pas prisonniers,wir sind keine Gefangenen
417,we're not strangers,we are not strangers,No somos extraños,nous ne sommes pas des étrangers,Wir sind keine Fremden
418,we're not yet there,we are not yet there,Todavía no estamos allí,nous n'en sommes pas encore là,wir sind noch nicht da
419,we're open tomorrow,we are open tomorrow,Estamos abiertos mañana,nous sommes ouvert demain,wir haben morgen geöffnet
420,we're out of butter,we are out of butter,Estamos sin mantequilla,nous n'avons plus de beurre,Wir haben keine Butter mehr
421,we're out of coffee,we are out of coffee,Estamos sin café,nous n'avons plus de café,wir haben keinen kaffee mehr
422,we're out of danger,we are out of danger,Estamos fuera de peligro,nous sommes hors de danger,wir sind außer Gefahr
423,we're playing cards,we are playing cards,Estamos jugando a las cartas,nous jouons aux cartes,Wir spielen Karten
424,we're proud of that,we are proud of that,estamos orgullosos de eso,nous en sommes fiers,darauf sind wir stolz
425,we're really scared,we are really scared,Estamos realmente asustados,on a vraiment peur,wir haben echt angst
426,we're still friends,we are still friends,seguimos siendo amigos,nous sommes toujours amis,Wir sind immer noch Freunde
427,we're still married,we are still married,todavía estamos casados,nous sommes toujours mariés,wir sind immer noch verheiratet
428,we're tempting fate,we are tempting fate,estamos tentando al destino,nous tentons le destin,wir fordern das Schicksal heraus
429,we're the champions,we are the champions,somos los campeones,nous sommes les champions,wir sind die Gewinner
430,we're the good guys,we are the good guys,Somos los buenos,nous sommes les gentils,wir sind die Guten
431,we're the same size,we are the same size,somos del mismo tamaño,nous sommes de la même taille,wir sind gleich groß
432,we're tired of this,we are tired of this,estamos cansados ​​de esto,nous en avons marre,wir haben es satt
433,we're truly worried,we are truly worried,estamos realmente preocupados,nous sommes vraiment inquiets,wir sind wirklich besorgt
434,we're trying to win,we are trying to win,estamos tratando de ganar,nous essayons de gagner,wir versuchen zu gewinnen
435,we're very grateful,we are very grateful,estamos muy agradecidos,nous sommes très reconnaissants,wir sind sehr dankbar
436,we're wasting water,we are wasting water,estamos desperdiciando agua,nous gaspillons de l'eau,wir verschwenden wasser
437,we've all done that,we ve all done that,todos hemos hecho eso,nous avons tous fait ça,das haben wir alle gemacht
438,we've already begun,we ve already begun,ya hemos comenzado,nous avons déjà commencé,wir haben schon angefangen
439,we've already tried,we ve already tried,ya lo hemos intentado,nous avons déjà essayé,wir haben es schon versucht
440,we've made progress,we ve made progress,hemos progresado,nous avons fait des progrès,wir haben Fortschritte gemacht
441,welcome to our home,welcome to our home,Bienvenido a nuestra casa,Bienvenue chez nous,Willkommen in unserem Zuhause
442,welcome to the club,welcome to the club,Bienvenido al club,Bienvenue au club,willkommen im Klub
443,well will you come,well will you come,bien vendrás,tu viendras bien,gut wirst du kommen
444,were you born there,were you born there,Naciste ahí,étiez-vous né là-bas,wurdest du dort geboren
445,were you successful,were you successful,tuviste éxito,avez-vous réussi,warst du erfolgreich
446,what a bizarre idea,what a bizarre idea,que idea tan extraña,quelle drôle d'idée,was für eine bizarre idee
447,what a horrible man,what a horrible man,que hombre tan horrible,quel homme horrible,Was für ein schrecklicher Mann
448,what a lazy teacher,what a lazy teacher,que perezoso profesor,quel professeur paresseux,Was für ein fauler Lehrer
449,what a lovely dress,what a lovely dress,que hermoso vestido,quelle jolie robe,Was für ein schönes Kleid
450,what a pretty woman,what a pretty woman,que linda mujer,quelle jolie femme,Was für eine hübsche Frau
451,what a terrible day,what a terrible day,que terrible día,quelle terrible journée,was für ein schrecklicher Tag
452,what am i to do now,what am i to do now,que voy a hacer ahora,que dois-je faire maintenant,was soll ich jetzt machen
453,what an opportunity,what an opportunity,que oportunidad,quelle opportunité,Was für eine Gelegenheit
454,what are the causes,what are the cecauses,cuales son las causas,quelles sont les causes,Was sind die Ursachen
455,what are they doing,what are they doing,qué están haciendo,que font-ils,Was machen sie
456,what are you eating,what are you eating,Qué estás comiendo,Qu'est-ce que tu manges,was isst du
457,what are you hiding,what are you hiding,Qué estás escondiendo,qu'est-ce que tu caches,Was versteckst du
458,what are you saying,what are you saying,qué estas diciendo,qu'est-ce que tu dis,was sagst du
459,what can i tell tom,what can i tell tom,¿Qué puedo decirle a Tom?,que puis-je lui dire,was soll ich tom sagen
460,what can i tell you,what can i tell you,que te puedo decir,que puis-je te dire,Was kann ich dir sagen
461,what can you do now,what can you do now,que puedes hacer ahora,Que pouvez-vous faire maintenant,was kannst du jetzt tun
462,what caused the war,what cecaused the war,que causo la guerra,ce qui a causé la guerre,was den Krieg verursacht hat
463,what color are they,what color are they,de que color son,de quelle couleur sont-ils,welche Farbe sind sie
464,what could go wrong,what could go wrong,qué puede salir mal,Qu'est-ce qui pourrait mal se passer,was könnte schiefgehen
465,what did i do wrong,what did i do wrong,qué hice mal,Qu'ai-je fait de mal,was habe ich falsch gemacht
466,what did i just say,what did i just say,que acabo de decir,Qu'est-ce que je viens de dire,was habe ich gerade gesagt
467,what did i tell you,what did i tell you,Qué te dije,Qu'est-ce que je t'avais dit,was habe ich dir gesagt
468,what did tom answer,what did tom answer,¿Qué respondió Tom?,qu'a répondu tom,was hat tom geantwortet
469,what did he not buy,what did he not buy,que no compro,qu'est-ce qu'il n'a pas acheté,was hat er nicht gekauft
470,what did that prove,what did that prove,que prueba eso,qu'est-ce que cela prouve,was hat das bewiesen
471,what did you answer,what did you answer,que respondiste,qu'avez-vous répondu,was hast du geantwortet
472,what did you decide,what did you decide,que decidiste,qu'avez-vous décidé,wofür hast du dich entschieden
473,what did you expect,what did you expect,que esperabas,Qu'est-ce que vous attendiez,was hast du erwartet
474,what do i look like,what do i look like,como me veo,de quoi j'ai l'air,Wie sehe ich aus
475,what do you suggest,what do you suggest,que sugieres,que suggérez-vous,was schlagen Sie vor
476,what does he expect,what does he expect,que espera el,qu'attend-il,was erwartet er
477,what does it matter,what does it matter,Que importa,Qu'importe,Was macht es aus
478,what does that cost,what does that cost,que cuesta eso,qu'est-ce que ça coûte,was kostet das
479,what does that mean,what does that mean,Qué significa eso,qu'est-ce que cela signifie,was bedeutet das
480,what does this mean,what does this mean,Qué quiere decir esto,Qu'est-ce que cela signifie,Was bedeutet das
481,what don't you have,what do not you have,que no tienes,qu'est-ce que tu n'as pas,was haben Sie nicht
482,what don't you like,what do not you like,que no te gusta,Qu'est-ce que tu n'aimes pas,was magst du nicht
483,what happened today,what happened today,que paso hoy,ce qui est arrivé aujourd'hui,Was ist heute passiert
484,what have you eaten,what have you eaten,que has comido,Qu'as-tu mangé,Was hast du gegessen
485,what have you heard,what have you heard,que has escuchado,qu'avez-vous entendu,was hast du gehört
486,what is for dessert,what is for dessert,que hay de postre,qu'est-ce qu'il y a pour le dessert,was gibt es zum nachtisch
487,what is its purpose,what is its purpose,cual es su propósito,quel est son objectif,was ist seine Aufgabe
488,what is popular now,what is popular now,lo que es popular ahora,ce qui est populaire maintenant,was jetzt beliebt ist
489,what is this letter,what is this letter,que es esta carta,quelle est cette lettre,was ist das für ein brief
490,what lovely weather,what lovely weather,que lindo clima,quel beau temps,was für ein schönes wetter
491,what made her do so,what made her do so,que la hizo hacerlo,qu'est-ce qui l'a poussée à faire ça,was sie dazu bewogen hat
492,what on earth is it,what on earth is it,que diablos es,qu'est-ce que c'est,was um alles in der Welt ist das
493,what should i bring,what should i bring,que deberia llevar,que dois-je apporter,was soll ich mitbringen
494,what should we cook,what should we cook,que debemos cocinar,que devons-nous cuisiner,was sollen wir kochen
495,what smells so good,what smells so good,que huele tan bien,ce qui sent si bon,was so gut riecht
496,what time is brunch,what time is brunch,a que hora es el brunch,à quelle heure est le brunch,Wann ist Brunch?
497,what time is dinner,what time is dinner,Qué hora es la cena,A quelle heure est le dîner,Um wieviel Uhr gibt es Abendessen
498,what time is it now,what time is it now,qué hora es en este momento,quelle heure est-il maintenant,Wie viel Uhr ist es jetzt
499,what time is sunset,what time is sunset,a que hora es el atardecer,à quelle heure est le coucher du soleil,wann ist sonnenuntergang
500,what was i thinking,what was i thinking,Qué estaba pensando,à quoi je pensais,was dachte ich
501,what was that noise,what was that noise,que fue ese ruido,Quel était ce bruit,Was war das für ein Geräusch
502,what was that sound,what was that sound,que fue ese sonido,quel était ce son,Was war das für ein Geräusch
503,what was that thing,what was that thing,que fue esa cosa,quelle était cette chose,Was war das für ein Ding?
504,what was their goal,what was their goal,cual era su objetivo,quel était leur but,was war ihr ziel
505,what were you doing,what were you doing,que estabas haciendo,que faisiez-vous,Was hast du gemacht
506,what would tom need,what would tom need,¿Qué necesitaría Tom?,de quoi aurait-il besoin,was würde Tom brauchen
507,what would you like,what would you like,Qué le gustaría,que désirez-vous,was möchten Sie gerne
508,what're you good at,what are you good at,En qué eres bueno,en quoi es tu bon,Worin bist du gut
509,what're you writing,what are you writing,que estas escribiendo,Qu'est-ce que tu écris,was schreibst du
510,what's tom drinking,what is tom drinking,que bebe tom,qu'est-ce que tom boit,was trinkt tom
511,what's all that for,what is all that for,para que sirve todo eso,à quoi ça sert tout ça,wozu das alles
512,what's all the fuss,what is all the fuss,¿Qué es todo el alboroto?,c'est quoi tout ce remue-ménage,was soll die ganze Aufregung
513,what's done is done,what is done is done,"lo hecho, hecho está",ce qui est fait est fait,"was getan wird, ist getan"
514,what's got into you,what is got into you,que te pasa,qu'est-ce qui te prend,was ist in dich gefahren
515,what's in the truck,what is in the truck,que hay en el camion,qu'y a-t-il dans le camion,was ist im lkw
516,what's in your hand,what is in your hand,Que tienes en la mano,qu'y a-t-il dans ta main,was ist in deiner Hand
517,what's it all about,what is it all about,que es todo esto,C'est à propos de quoi,Worum geht es
518,what's it look like,what is it look like,como se ve,à quoi ressemble-t-il,wie sieht es aus
519,what's it made from,what is it made from,De que esta hecho,de quoi est-ce fait,Aus was ist es gemacht
520,what's new with you,what is new with you,que hay de nuevo contigo,quoi de neuf,Was gibt es Neues bei dir
521,what's the big deal,what is the big deal,cuál es el problema,Quel est le gros problème,was ist die große Sache
522,what's the big rush,what is the big rush,cual es la gran prisa,quelle est la grande ruée,was ist der große Ansturm
523,what's the bus fare,what is the bus fare,cual es la tarifa del autobus,quel est le prix du bus,Was kostet der Bus?
524,what's the plan now,what is the plan now,cual es el plan ahora,quel est le plan maintenant,was ist denn jetzt geplant
525,what's the solution,what is the solution,cuál es la solución,quelle est la solution,Was ist die Lösung
526,what's the time now,what is the time now,Cuál es la hora actual,Quelle heure est-il maintenant,Wieviel Uhr ist es jetzt
527,what's there to say,what is there to say,Qué se puede decir,Qu'y a-t-il à dire,was gibt es zu sagen
528,what's this key for,what is this key for,para que sirve esta llave,à quoi sert cette clé,wofür ist dieser schlüssel
529,what's today's date,what is today s date,Cuál es la fecha de hoy,quelle est la date d'aujourd'hui,welches Datum ist heute
530,what's worrying you,what is worrying you,que te preocupa,qu'est-ce qui t'inquiète,was beunruhigt dich
531,what's your address,what is your address,Cuál es su dirección,Quelle est votre adresse,Welche ist Ihre Adresse
532,what's your problem,what is your problem,cual es tu problema,Quel est votre problème,was ist dein Problem
533,when can i call you,when can i call you,cuando puedo llamarte,quand puis-je t'appeler,Wann kann Ich dich anrufen
534,when did i say that,when did i say that,Cuando dije eso,quand ai-je dit ça,Wann habe ich das gesagt
535,when did tom arrive,when did tom arrive,cuando llego tom,quand est-ce que tom est arrivé,wann ist tom angekommen
536,when did this occur,when did this occur,cuando ocurrio esto,quand est-ce arrivé,wann ist das passiert
537,when did you arrive,when did you arrive,Cuándo llegaste,quand es-tu arrivé,Wann seid ihr angekommen
538,when did you buy it,when did you buy it,Cuándo lo compraste,Quand l'as-tu acheté,Wann hast du es gekauft
539,when did you get up,when did you get up,cuando te levantaste,Quand vous êtes-vous levé,wann bist du aufgestanden
540,when does it arrive,when does it arrive,Cuándo llega,quand arrive-t-il,wann kommt es an
541,when is school over,when is school over,cuando termina la escuela,quand est l'école finie,wann ist die schule zu ende
542,when will it happen,when will it happen,cuando sucederá,quand cela arrivera-t-il,wann wird es passieren
543,when will we arrive,when will we arrive,cuando llegaremos,quand allons-nous arriver,wann werden wir ankommen
544,when will you leave,when will you leave,cuándo te vas,quand allez-vous partir,wann wirst du gehen
545,when will you start,when will you start,Cuándo empezarás,Quand commenceras-tu,wann fängst du an
546,when's tom arriving,when is tom arriving,cuando llega tom,quand est-ce que tom arrive,wann kommt tom
547,where are my things,where are my things,donde estan mis cosas,où sont mes affaires,wo sind meine Sachen
548,where are the forks,where are the forks,donde estan los tenedores,où sont les fourches,wo sind die Gabeln
549,where are the goats,where are the goats,donde estan las cabras,où sont les chèvres,wo sind die ziegen
550,where are the shoes,where are the shoes,dónde están los zapatos,où sont les chaussures,wo sind die Schuhe
551,where are you bound,where are you bound,donde estas atado,où es-tu lié,wohin bist du gebunden
552,where are you going,where are you going,A dónde vas,où allez-vous,wo gehst du hin
553,where are your keys,where are your keys,dónde están tus llaves,où sont tes clés,Wo sind deine Schlüssel
