,English,English_cleaned,Spanish,French,German
295,chew your food well,chew your food well,mastica bien tu comida,bien mâcher sa nourriture,Kauen Sie Ihr Essen gut
296,chivalry isn't dead,chivalry is not dead,la caballería no ha muerto,la chevalerie n'est pas morte,Ritterlichkeit ist nicht tot
297,christmas drew near,christmas drew near,la navidad se acerco,Noël approchait,Weihnachten rückte näher
298,christmas is coming,christmas is coming,se acerca la navidad,Noël approche,Weihnachten steht vor der Tür
299,clear off the table,clear off the table,limpiar la mesa,débarrasser la table,den Tisch abräumen
300,come again tomorrow,come again tomorrow,ven de nuevo mañana,reviens demain,komm morgen wieder
301,come here right now,come here right now,ven aquí ahora mismo,Viens ici tout de suite,Komm jetzt her
302,come meet everybody,come meet everybody,ven a conocer a todos,venez rencontrer tout le monde,"Komm, triff alle"
303,"come on, talk to me",come on  talk to me,ven háblame,viens me parler,Komm rede mit mir
304,contact me tomorrow,contact me tomorrow,contáctame mañana,contactez moi demain,kontaktiere mich morgen
305,continue your story,continue your story,continúa tu historia,continuez votre histoire,setze deine Geschichte fort
306,cookie needs a walk,cookie needs a walk,la galleta necesita un paseo,cookie a besoin d'une promenade,Plätzchen braucht einen Spaziergang
307,could you sign here,could you sign here,podrías firmar aquí,pourriez-vous signer ici,könntest du hier unterschreiben
308,crime is increasing,crime is increasing,el crimen va en aumento,la criminalité augmente,Kriminalität nimmt zu
309,cyprus is an island,cyprus is an island,Chipre es una isla,Chypre est une île,Zypern ist eine Insel
310,day will break soon,day will break soon,el día romperá pronto,le jour se lèvera bientôt,der Tag wird bald anbrechen
311,death is inevitable,death is inevitable,la muerte es inevitable,la mort est inévitable,der Tod ist unvermeidlich
312,did i embarrass you,did i embarrass you,¿Te avergoncé?,est-ce que je t'ai embarrassé,habe ich dich in Verlegenheit gebracht
313,did i forget anyone,did i forget anyone,¿Me olvidé de alguien?,ai-je oublié quelqu'un,habe ich jemanden vergessen
314,did i have a choice,did i have a choice,¿tenía una opción?,avais-je le choix,hatte ich eine wahl
315,did i just say that,did i just say that,acabo de decir eso,viens-je de dire que,hab ich das gerade gesagt
316,did i lock the door,did i lock the door,cerré la puerta,ai-je verrouillé la porte,Habe ich die Tür abgeschlossen
317,did i make the team,did i make the team,hice el equipo,ai-je fait l'équipe,Habe ich das Team gemacht
318,did i mess up again,did i mess up again,¿Me equivoqué de nuevo?,ai-je encore foiré,habe ich mich wieder vertan
319,did i miss anything,did i miss anything,Yo me perdí algo,Est-ce que j'ai manqué quelque chose,Habe ich etwas vergessen
320,did i miss the turn,did i miss the turn,me perdí el turno,ai-je raté le virage,Habe ich die Abzweigung verpasst
321,did i pass the test,did i pass the test,¿Pasé la prueba?,ai-je réussi le test,habe ich die Prüfung bestanden
322,did i show you this,did i show you this,¿Te mostré esto?,est-ce que je t'ai montré ça,habe ich dir das gezeigt
323,did i tell you that,did i tell you that,¿te dije eso?,est-ce que je t'ai dit que,habe ich dir das gesagt
324,did i touch a nerve,did i touch a nerve,toqué un nervio,ai-je touché un nerf,habe ich einen Nerv getroffen
325,did i wake you guys,did i wake you guys,"¿Los desperté, chicos?",est-ce que je vous ai réveillé les gars,habe ich euch geweckt
326,did i win something,did i win something,gane algo,ai-je gagné quelque chose,habe ich was gewonnen
327,did tom like boston,did tom like boston,¿A Tom le gustó Boston?,Est-ce que Tom a aimé Boston,hat tom wie boston
328,did anybody see you,did anybody see you,alguien te vio,est-ce que quelqu'un t'a vu,hat dich jemand gesehen
329,did you ask tom why,did you ask tom why,¿Le preguntaste a Tom por qué?,as-tu demandé à tom pourquoi,hast du Tom gefragt warum
330,did you buy flowers,did you buy flowers,compraste flores,avez-vous acheté des fleurs,hast du blumen gekauft
331,did you do all this,did you do all this,hiciste todo esto,avez-vous fait tout cela,hast du das alles gemacht
332,did you drink a lot,did you drink a lot,bebiste mucho,avez-vous beaucoup bu,hast du viel getrunken
333,did you get my gift,did you get my gift,¿Recibiste mi regalo?,as-tu reçu mon cadeau,Hast du mein Geschenk bekommen?
334,did you give him up,did you give him up,lo entregaste?,tu l'as abandonné,hast du ihn aufgegeben
335,did you hear it too,did you hear it too,¿tú también lo escuchaste?,tu l'as entendu aussi,hast du es auch gehört
336,did you hug anybody,did you hug anybody,abrazaste a alguien,as-tu embrassé quelqu'un,hast du jemanden umarmt
337,did you leave a tip,did you leave a tip,¿Dejaste una propina?,avez-vous laissé un pourboire,hast du einen Tipp hinterlassen
338,did you like boston,did you like boston,¿Te gustó Boston?,as-tu aimé boston,Hast du Boston gemocht?
339,did you lose weight,did you lose weight,Perdiste peso,As-tu perdu du poids,hast du abgenommen
340,did you read it all,did you read it all,¿Lo leíste todo?,tu as tout lu,hast du alles gelesen
341,did you see anybody,did you see anybody,viste a alguien,avez-vous vu quelqu'un,hast du jemanden gesehen
342,did you take a bath,did you take a bath,Tomaste un baño,avez-vous pris un bain,hast du gebadet
343,disconnect the plug,disconnect the plug,desconecte el enchufe,débrancher la prise,Stecker abziehen
344,do i curse too much,do i curse too much,maldigo demasiado,Est-ce que je maudis trop,fluche ich zu sehr
345,do i detect sarcasm,do i detect sarcasm,¿Detecto sarcasmo?,est-ce que je détecte le sarcasme,erkenne ich Sarkasmus
346,do i have to go now,do i have to go now,¿tengo que irme ahora?,dois-je partir maintenant,muss ich jetzt gehen
347,do exactly as i say,do exactly as i say,haz exactamente lo que digo,fais exactement ce que je dis,mach genau das was ich sage
348,do we have a choice,do we have a choice,Tenemos alguna opción,Avons-nous le choix,Haben wir eine Wahl
349,do we need a plan b,do we need a plan b,necesitamos un plan b,avons-nous besoin d'un plan b,Brauchen wir einen Plan b
350,do you drink coffee,do you drink coffee,bebes café,Bois-tu du café,trinkst du Kaffee
351,do you enjoy losing,do you enjoy losing,disfrutas perder,aimez-vous perdre,macht es dir Spaß zu verlieren
352,"do you feel it, too",do you feel it  too,Lo sientes también,le sens-tu aussi,fühlst du es auch
353,do you go out a lot,do you go out a lot,sales mucho,sortez-vous beaucoup,Gehst du oft aus
354,do you go to church,do you go to church,Vas a la iglesia,Allez-vous à l'église,Gehen Sie in die Kirche
355,do you have a fever,do you have a fever,Tienes fiebre,As-tu de la fièvre,hast du Fieber
356,do you have a hobby,do you have a hobby,tienes un hobby,est ce que tu as un hobby,Hast du ein Hobby
357,do you have a house,do you have a house,Tienes una casa,As-tu une maison,hast du ein Haus
358,do you have a knife,do you have a knife,tienes un cuchillo,as-tu un couteau,hast du ein messer
359,do you have a match,do you have a match,¿tienes un partido?,avez-vous une correspondance,Hast du ein Streichholz?
360,do you have a phone,do you have a phone,tienes un telefono,avez-vous un téléphone,hast du ein Handy
361,do you have any cds,do you have any cds,tienes algun cd,avez-vous des CD,hast du cds
362,do you have my book,do you have my book,tienes mi libro,avez-vous mon livre,hast du mein buch
363,do you have the key,do you have the key,tienes la llave,avez-vous la clé,hast du den schlüssel
364,do you have to stay,do you have to stay,tienes que quedarte,dois-tu rester,musst du bleiben
365,do you know my name,do you know my name,Sabes mi nombre,Connais-tu mon nom,kennst du meinen Namen
366,do you know my wife,do you know my wife,conoces a mi esposa,connaissez-vous ma femme,kennst du meine frau
367,do you know the way,do you know the way,sabes el camino,connaissez vous le chemin,Weißt du den Weg
368,do you like english,do you like english,Te gusta el inglés,aimes-tu l'anglais,magst du Englisch
369,do you like bananas,do you like bananas,te gustan las bananas,aimez-vous les bananes,magst du Bananen
370,do you like bowling,do you like bowling,te gusta jugar a los bolos,aimes-tu le bowling,magst du bowlen
371,do you like cooking,do you like cooking,Te gusta cocinar,Est-ce que tu aimes cuisiner,magst du Kochen
372,do you like dancing,do you like dancing,Te gusta bailar,aimes-tu danser,Tanzt du gerne
373,do you like fishing,do you like fishing,Te gusta pescar,aimes-tu pêcher,magst du Angeln
374,do you like it then,do you like it then,te gusta entonces,tu aimes alors,gefällt es dir dann
375,"do you like me, too",do you like me  too,te gusto también,m'aime-tu aussi,magst du mich auch
376,do you like oysters,do you like oysters,te gustan las ostras,aimes-tu les huîtres,Magst du Austern?
377,do you like singing,do you like singing,Te gusta cantar,Tu aimes chanter,magst du singen
378,do you like to sing,do you like to sing,te gusta cantar,Aimez-vous chanter,magst du es zu singen
379,do you like waffles,do you like waffles,te gustan los waffles,Aimes-tu les gauffres,magst du Waffeln
380,do you like writing,do you like writing,te gusta escribir,aimez-vous écrire,schreibst du gerne
381,do you love him too,do you love him too,¿tú también lo amas?,est-ce que tu l'aimes aussi,liebst du ihn auch
382,do you mind if i go,do you mind if i go,¿te importa si me voy?,ça te dérange si je pars,"stört es dich, wenn ich gehe"
383,do you need a spoon,do you need a spoon,¿Necesitas una cuchara?,avez-vous besoin d'une cuillère,brauchst du einen löffel
384,do you need the key,do you need the key,¿Necesitas la llave?,avez-vous besoin de la clé,brauchst du den schlüssel
385,do you own research,do you own research,¿Eres dueño de la investigación?,faites-vous de la recherche,Recherchieren Sie selbst
386,do you realize that,do you realize that,te das cuenta de eso,est-ce que tu te rends compte que,verstehst du das
387,do you see anything,do you see anything,Ves algo,vois-tu quelque chose,Siehst du etwas
388,do you sell jewelry,do you sell jewelry,vendes joyas?,vendez-vous des bijoux,Verkaufen Sie Schmuck?
389,do you share a room,do you share a room,¿Compartes una habitación?,partagez-vous une chambre,teilt ihr euch ein zimmer
390,do you smoke cigars,do you smoke cigars,¿Fumas puros?,fumes-tu des cigares,rauchst du zigarren
391,do you speak french,do you speak french,Habla usted francés,Est-ce que tu parles français,Sprechen Sie Französisch
392,do you study french,do you study french,¿Estudias francés?,étudiez-vous le français,studierst du Französisch
393,do you take plastic,do you take plastic,¿tomas plástico?,prends-tu du plastique,nimmst du plastik
394,do you travel a lot,do you travel a lot,viajas mucho,voyages-tu beaucoup,reist du viel
395,do you travel often,do you travel often,Viaja a menudo,voyagez-vous souvent,reist du oft
396,do you trust anyone,do you trust anyone,¿Confías en alguien?,fais-tu confiance à quelqu'un,vertraust du jemandem
397,do you want a salad,do you want a salad,quieres una ensalada,veux-tu une salade,willst du einen salat
398,do you want dessert,do you want dessert,quieres postre,Voulez vous un dessert,willst du Nachtisch
399,do you want popcorn,do you want popcorn,¿quieres palomitas de maíz?,veux-tu du pop-corn,willst du popcorn
400,do you want to know,do you want to know,Quieres saber,voulez-vous savoir,willst du wissen
401,do you want to pray,do you want to pray,quieres rezar,veux-tu prier,willst du beten
402,do you want to stay,do you want to stay,quieres quedarte,veux-tu rester,willst du bleiben
403,do you want to stop,do you want to stop,quieres parar,veux-tu arrêter,willst du aufhören
404,do you want to talk,do you want to talk,Quieres hablar,voulez-vous parler,Möchtest du reden
405,do you wear glasses,do you wear glasses,Usas lentes,portez-vous des lunettes,Trägst du eine Brille
406,does tom have a job,does tom have a job,Tom tiene trabajo,est-ce que tom a un travail,Hat Tom einen Job?
407,does it even matter,does it even matter,importa,est-ce même important,spielt es überhaupt eine Rolle
408,does she play piano,does she play piano,ella toca el piano,joue-t-elle du piano,spielt sie klavier
409,does that amuse you,does that amuse you,eso te divierte,ça t'amuse,amüsiert dich das
410,does that scare you,does that scare you,eso te asusta,ça te fait peur,macht dir das Angst
411,does that seem wise,does that seem wise,¿Eso parece sabio?,cela semble-t-il sage,scheint das weise
412,does your head hurt,does your head hurt,te duele la cabeza,Est-ce que votre tête vous fait mal,tut dein Kopf weh
413,does your wife know,does your wife know,tu esposa sabe,est-ce que ta femme sait,weiß deine frau
414,doesn't anyone care,does not anyone care,a nadie le importa,personne ne s'en soucie,kümmert es niemanden
415,don't act like that,do not act like that,no actúes así,n'agis pas comme ça,TU nicht so
416,don't act surprised,do not act surprised,no actúes sorprendido,ne sois pas surpris,tun Sie nicht überrascht
417,don't ask for money,do not ask for money,no pidas dinero,ne demande pas d'argent,verlange kein Geld
418,don't be a stranger,do not be a stranger,No seas un extraño,ne soyez pas un étranger,Sei kein Fremder
419,don't be disgusting,do not be disgusting,no seas repugnante,ne soyez pas dégoûtant,sei nicht ekelhaft
420,don't be ridiculous,do not be ridiculous,no seas ridículo,Ne soyez pas ridicule,Mach dich nicht lächerlich
421,don't burn yourself,do not burn yourself,no te quemes,ne te brûle pas,verbrenn dich nicht
422,don't climb on this,do not climb on this,no te subas a esto,ne monte pas dessus,nicht darauf klettern
423,don't count on them,do not count on them,No cuentes con ellos,Ne compte pas sur eux,zähle nicht auf sie
424,don't cut that wire,do not cut that wire,no cortes ese cable,ne coupe pas ce fil,schneiden Sie diesen Draht nicht
425,don't do that to me,do not do that to me,No me hagas eso,ne me fais pas ça,TU mir das nicht an
426,don't drop that cup,do not drop that cup,no dejes caer esa copa,ne laisse pas tomber cette tasse,Lass die Tasse nicht fallen
427,don't drop the soap,do not drop the soap,no tires el jabon,ne fait pas tomber le savon,lass die Seife nicht fallen
428,don't get any ideas,do not get any ideas,no te hagas ninguna idea,ne te fais pas d'idées,komme nicht auf ideen
429,don't get too cocky,do not get too cocky,no te pongas demasiado arrogante,ne sois pas trop arrogant,werde nicht zu übermütig
430,don't go in my room,do not go in my room,no entres en mi cuarto,n'entre pas dans ma chambre,geh nicht in mein Zimmer
431,don't leave it open,do not leave it open,no lo dejes abierto,ne le laisse pas ouvert,lass es nicht offen
432,don't leave me here,do not leave me here,no me dejes aqui,ne me laisse pas ici,Verlass mich hier nicht
433,don't listen to tom,do not listen to tom,no escuches a tom,n'écoute pas tom,Hör nicht auf Tom
434,don't listen to her,do not listen to her,no la escuches,ne l'écoute pas,Hör nicht auf sie
435,don't make it worse,do not make it worse,no lo empeores,n'empire pas les choses,mach es nicht schlimmer
436,don't make me angry,do not make me angry,no me hagas enojar,ne m'énerve pas,mach mich nicht wütend
437,don't make me blush,do not make me blush,no me hagas sonrojar,Ne me fais pas rougir,Mach mich nicht verlegen
438,don't make me do it,do not make me do it,no me hagas hacerlo,ne m'oblige pas à le faire,zwing mich nicht dazu
439,don't make me laugh,do not make me laugh,no me hagas reír,ne me fais pas rire,Bring mich nicht zum Lachen
440,don't make me leave,do not make me leave,no me hagas salir,ne me fais pas partir,lass mich nicht gehen
441,don't obey that man,do not obey that man,no obedezcas a ese hombre,n'obéis pas à cet homme,gehorche diesem Mann nicht
442,don't open the door,do not open the door,No abras la puerta,N'ouvres pas la porte,Öffne nicht die Tür
443,don't open this box,do not open this box,no abras esta caja,ne pas ouvrir cette boite,Öffnen Sie diese Box nicht
444,don't phone her now,do not phone her now,no la llames ahora,ne lui téléphone pas maintenant,Ruf sie jetzt nicht an
445,don't read my diary,do not read my diary,no leas mi diario,ne lis pas mon journal,Lies nicht mein Tagebuch
446,don't rock the boat,do not rock the boat,No muevas el bote,ne secoue pas le bateau,das Boot nicht schaukeln
447,don't say that word,do not say that word,no digas esa palabra,ne dis pas ce mot,sag dieses Wort nicht
448,don't scribble here,do not scribble here,no escribas aqui,ne griffonne pas ici,hier nicht kritzeln
449,don't slam the door,do not slam the door,no azotes la puerta,ne claque pas la porte,schlagen Sie die Tür nicht zu
450,don't speak so fast,do not speak so fast,no hables tan rapido,ne parle pas si vite,sprich nicht so schnell
451,don't stand near me,do not stand near me,no te quedes cerca de mi,ne reste pas près de moi,steh nicht neben mir
452,don't take the bait,do not take the bait,no muerdas el anzuelo,ne pas prendre l'appât,nimm den Köder nicht
453,don't talk about me,do not talk about me,no hables de mí,ne parlez pas de moi,Rede nicht über mich
454,don't talk nonsense,do not talk nonsense,no hables tonterías,ne dis pas de bêtises,rede keinen Unsinn
455,don't tell your dad,do not tell your dad,no le digas a tu papa,ne dis rien à ton père,Sag es deinem Vater nicht
456,don't trust anybody,do not trust anybody,no confíes en nadie,ne fais confiance à personne,Vertraue niemandem
457,don't use that word,do not use that word,no uses esa palabra,n'utilise pas ce mot,Verwenden Sie dieses Wort nicht
458,don't wait too long,do not wait too long,no esperes demasiado,n'attendez pas trop longtemps,warte nicht zu lange
459,don't work too hard,do not work too hard,no trabajes demasiado duro,ne travaille pas trop,arbeite nicht zu hart
460,don't you all agree,do not you all agree,no estais todos de acuerdo,n'êtes-vous pas tous d'accord,stimmen Sie nicht alle überein
461,don't you feel cold,do not you feel cold,no sientes frio,tu n'as pas froid,fühlst du dich nicht kalt
462,don't you like fish,do not you like fish,no te gusta el pescado,tu n'aimes pas le poisson,Magst du keinen Fisch?
463,don't you like that,do not you like that,no te gusta eso,tu n'aimes pas ça,magst du das nicht
464,draw a small circle,draw a small circle,dibuja un pequeño círculo,tracer un petit cercle,einen kleinen Kreis zeichnen
465,eat more vegetables,eat more vegetables,come mas vegetales,mange plus de légumes,Iss mehr Gemüse
466,eat your vegetables,eat your vegetables,come tus vegetales,mange tes légumes,Iss Dein Gemüse
467,enjoy your holidays,enjoy your holidays,Disfruta tus vacaciones,Profitez de vos vacances,genieße deine Ferien
468,enjoy your vacation,enjoy your vacation,disfruta tus vacaciones,Profitez de vos vacances,genieß deinen Urlaub
469,every minute counts,every minute counts,cada minuto cuenta,chaque minute compte,Jede Minute zählt
470,every seat was full,every seat was full,cada asiento estaba lleno,chaque siège était plein,jeder Platz war voll
471,everybody applauded,everybody applauded,todos aplaudieron,tout le monde a applaudi,alle applaudierten
472,everybody does that,everybody does that,todo el mundo hace eso,tout le monde fait ça,jeder tut das
473,everybody hates tom,everybody hates tom,todos odian a tom,tout le monde déteste tom,alle hassen tom
474,everybody hates you,everybody hates you,todo el mundo te odia,tout le monde te déteste,jeder hasst dich
475,everybody liked tom,everybody liked tom,a todos les gustaba tom,tout le monde aimait tom,alle mochten tom
476,everybody liked you,everybody liked you,le gustabas a todo el mundo,tout le monde t'a aimé,alle mochten dich
477,everybody likes tom,everybody likes tom,a todo el mundo le gusta tom,tout le monde aime Tom,Jeder mag Tom
478,everybody likes her,everybody likes her,A todos les gusta ella,tout le monde l'aime,alle mögen sie
479,everybody likes him,everybody likes him,a todo el mundo le gusta,tout le monde l'aime,jeder mag ihn
480,everybody likes you,everybody likes you,todo el mundo te quiere,tout le monde t'aime,jeder mag dich
481,everybody loved tom,everybody loved tom,todos amaban a tom,tout le monde aimait tom,alle liebten tom
482,everybody loves her,everybody loves her,todos la aman,tout le monde l'aime,jeder liebt sie
483,everybody loves him,everybody loves him,todos lo aman,tout le monde l'aime,jeder liebt ihn
484,everybody needs one,everybody needs one,todo el mundo necesita uno,tout le monde en a besoin,jeder braucht einen
485,everybody's so busy,everybody s so busy,todo el mundo está tan ocupado,tout le monde est si occupé,alle sind so beschäftigt
486,everyone has faults,everyone has faults,todo el mundo tiene defectos,tout le monde a des défauts,jeder hat fehler
487,everyone is special,everyone is special,todo el mundo es especial,tout le monde est spécial,jeder ist besonders
488,everyone kept quiet,everyone kept quiet,todos se quedaron callados,tout le monde s'est tu,alle schwiegen
489,everyone knows that,everyone knows that,todos saben eso,tout le monde sait ça,Jeder weiss das
490,everyone likes them,everyone likes them,a todos les gustan,tout le monde les aime,jeder mag sie
491,everyone wants that,everyone wants that,todos quieren eso,tout le monde veut ça,jeder will das
492,everyone was asleep,everyone was asleep,todos estaban dormidos,tout le monde dormait,alle schliefen
493,everyone was hungry,everyone was hungry,todos tenían hambre,tout le monde avait faim,alle waren hungrig
494,everyone was killed,everyone was killed,todos fueron asesinados,tout le monde a été tué,alle wurden getötet
495,everyone's a winner,everyone s a winner,todos son ganadores,tout le monde est gagnant,jeder ist ein Gewinner
496,everyone's laughing,everyone s laughing,todos se ríen,tout le monde rit,jeder lacht
497,everyone's relieved,everyone s relieved,todos están aliviados,tout le monde est soulagé,alle sind erleichtert
498,everyone's standing,everyone s standing,todo el mundo está de pie,tout le monde est debout,alle stehen
499,everyone's watching,everyone s watching,todo el mundo está mirando,tout le monde regarde,alle schauen zu
500,"everyone, follow me",everyone  follow me,todos siganme,tout le monde me suit,Alle folgen mir
501,everything is great,everything is great,todo esta bien,tout est bon,alles ist ganz toll
502,everything is quiet,everything is quiet,Todo está tranquilo,tout est calme,alles ist ruhig
503,everything is ready,everything is ready,todo está listo,tout est prêt,alles ist bereit
504,everything is tough,everything is tough,todo es dificil,tout est dur,alles ist hart
505,everything's ok now,everything s ok now,ahora todo esta bien,tout va bien maintenant,alles ist jetzt ok
506,evil sometimes wins,evil sometimes wins,el mal a veces gana,le mal gagne parfois,Das Böse gewinnt manchmal
507,"excuse me, i'm lost",excuse me  i am lost,disculpe estoy perdido,excusez moi je suis perdu,"Entschuldigung, ich bin verloren"
508,family is important,family is important,La familia es importante,la famille est importante,Familie ist wichtig
509,few people think so,few people think so,poca gente piensa asi,peu de gens le pensent,wenige Leute denken so
510,fish is cheap today,fish is cheap today,el pescado es barato hoy,le poisson est bon marché aujourd'hui,Fisch ist heute billig
511,forget your sorrows,forget your sorrows,olvida tus penas,oublie tes peines,vergiss deine Sorgen
512,freedom is not free,freedom is not free,la libertad no es gratuita,la liberté n'est pas gratuite,Freiheit ist nicht frei
513,gambling is a curse,gambling is a curse,apostar es una maldición,le jeu est une malédiction,Glücksspiel ist ein Fluch
514,gambling is illegal,gambling is illegal,apostar es ilegal,le jeu est illégal,Glücksspiel ist illegal
515,get tom to help you,get tom to help you,pídele a tom que te ayude,demande à tom de t'aider,"Holen Sie sich Tom, um Ihnen zu helfen"
516,get away from there,get away from there,aléjate de ahí,s'éloigner de là,weg von dort
517,get back in the van,get back in the van,volver a la furgoneta,remonter dans le van,wieder in den Van steigen
518,get down from there,get down from there,bajar de allí,descendre de là,runter von dort
519,get dressed quickly,get dressed quickly,vestirse rapido,habille toi vite,schnell anziehen
520,get me the evidence,get me the evidence,dame la evidencia,apportez-moi la preuve,Hol mir die Beweise
521,get out of here now,get out of here now,salir de aquí ahora,sors d'ici maintenant,raus hier jetzt
522,get out of my chair,get out of my chair,sal de mi silla,sors de ma chaise,Raus aus meinem Stuhl
523,get out of my house,get out of my house,sal de mi casa,sors de ma maison,raus aus meinem Haus
524,get out of my sight,get out of my sight,Apártate de mi vista,Hors de ma vue,geh mir aus den Augen
525,get out of this car,get out of this car,sal de este auto,sortir de cette voiture,aus diesem Auto aussteigen
526,get your clothes on,get your clothes on,Ponte tu ropa,mets tes vêtements,Zieh Dich an
527,give tom some water,give tom some water,dale a tom un poco de agua,donne lui de l'eau,Gib Tom etwas Wasser
528,give grandma a kiss,give grandma a kiss,dale un beso a la abuela,donner un bisou à grand-mère,Gib Oma einen Kuss
529,give me a toothpick,give me a toothpick,dame un palillo,donne moi un cure dent,Gib mir einen Zahnstocher
530,give me back my bag,give me back my bag,devuélveme mi bolso,rends-moi mon sac,Gib mir meine Tasche zurück
531,give me back my hat,give me back my hat,devuélveme mi sombrero,rends-moi mon chapeau,Gib mir meinen Hut zurück
532,give me back my pen,give me back my pen,devuélveme mi pluma,rends-moi mon stylo,Gib mir meinen Stift zurück
533,give me my pen back,give me my pen back,devuélveme mi pluma,rends-moi mon stylo,Gib mir meinen Stift zurück
534,give me ten minutes,give me ten minutes,dame diez minutos,donne moi dix minutes,Gib mir zehn Minuten
535,give me that samosa,give me that samosa,dame esa samosa,donne moi ce samoussa,Gib mir die Samosa
536,give me two minutes,give me two minutes,dame dos minutos,donne moi deux minutes,Gib mir zwei Minuten
537,give the keys to me,give the keys to me,dame las llaves,donne moi les clés,Gib mir die Schlüssel
538,give us a few hours,give us a few hours,danos unas horas,donnez-nous quelques heures,gib uns ein paar Stunden
539,give us the details,give us the details,danos los detalles,donne nous les détails,geben Sie uns die Einzelheiten
540,glass breaks easily,glass breaks easily,el vidrio se rompe facilmente,le verre se brise facilement,Glas bricht leicht
541,go and wake mary up,go and wake mary up,ve y despierta a mary,va réveiller marie,Geh und wecke Mary auf
542,go brush your teeth,go brush your teeth,ve a cepillarte los dientes,aller vous brosser les dents,geh deine Zähne putzen
543,go jump in the lake,go jump in the lake,ve a saltar al lago,va sauter dans le lac,geh in den See springen
544,go to your room now,go to your room now,ve a tu cuarto ahora,va dans ta chambre maintenant,Geh jetzt in dein Zimmer
545,good luck with that,good luck with that,buena suerte con eso,bonne chance avec ça,viel Glück damit
546,grief drove her mad,grief drove her mad,el dolor la volvió loca,le chagrin l'a rendue folle,Trauer machte sie wahnsinnig
547,guess what happened,guess what happened,adivina qué pasó,devinez ce qui s'est passé,"Rate, was passiert ist"
548,hand in your papers,hand in your papers,entrega tus papeles,remettez vos papiers,gib deine Papiere ab
549,has tom calmed down,has tom calmed down,se ha calmado tom,est-ce que tom s'est calmé,hat sich Tom beruhigt
550,has tom noticed yet,has tom noticed yet,¿Tom ya lo ha notado?,Tom a-t-il encore remarqué,hat tom noch gemerkt
551,has anyone seen tom,has anyone seen tom,alguien ha visto a tom,est-ce que quelqu'un a vu tom,hat jemand tom gesehen
552,has he failed again,has he failed again,ha vuelto a fallar,a-t-il encore échoué,ist er wieder gescheitert
553,has he gone already,has he gone already,¿Se ha ido ya?,est-il déjà parti,ist er schon weg
554,have i lost my mind,have i lost my mind,He perdido la cabeza,Ai-je perdu mon esprit,habe ich meinen Verstand verloren
555,have a beer with me,have a beer with me,toma una cerveza conmigo,prends une bière avec moi,trink ein bier mit mir
556,have a good weekend,have a good weekend,tener un buen fin de semana,bon week-end,ein schönes Wochenende
557,have a nice holiday,have a nice holiday,tener unas buenas vacaciones,passe de bonnes vacances,hab schöne Ferien
558,have a nice weekend,have a nice weekend,Qué tenga un buen fin de semana,bon week-end,Ein schönes Wochenende wünsche ich ihnen
559,have a piece of pie,have a piece of pie,tener un pedazo de pastel,avoir un morceau de tarte,ein Stück Kuchen haben
560,have a safe journey,have a safe journey,Ten un viaje seguro,Avoir un bon voyage,gute Reise
561,have they responded,have they responded,han respondido,ont-ils répondu,haben sie geantwortet
562,have you gone crazy,have you gone crazy,Te has vuelto loco,es-tu devenu fou,bist du verrückt geworden
563,have you got it yet,have you got it yet,¿Ya lo tienes?,Tu as compris ou pas encore,hast du es schon
564,have you had dinner,have you had dinner,ya cenaste,avez-vous dîné,hattest du Abendessen
565,have you tried this,have you tried this,has probado esto,avez-vous essayé ceci,hast du das probiert
566,he abused our trust,he abused our trust,abusó de nuestra confianza,il a abusé de notre confiance,Er hat unser Vertrauen missbraucht
567,he accepted my idea,he accepted my idea,aceptó mi idea,il a accepté mon idée,Er akzeptierte meine Idee
568,he accepted the job,he accepted the job,aceptó el trabajo,il a accepté le travail,er nahm den Job an
569,he adopted her idea,he adopted her idea,él adoptó su idea,il a adopté son idée,Er übernahm ihre Idee
570,he asked for a beer,he asked for a beer,pidió una cerveza,il a demandé une bière,Er bat um ein Bier
571,he averted his gaze,he averted his gaze,desvió la mirada,il a détourné son regard,er wandte seinen Blick ab
572,he became a pianist,he became a pianist,se hizo pianista,il est devenu pianiste,er wurde Pianist
573,he became irritated,he became irritated,se irritó,il s'est énervé,er wurde irritiert
574,he boarded the ship,he boarded the ship,abordó el barco,il est monté à bord du navire,er ging an Bord des Schiffes
575,he bought a new car,he bought a new car,compró un auto nuevo,il a acheté une nouvelle voiture,er hat sich ein neues Auto gekauft
576,he bought her a dog,he bought her a dog,él le compró un perro,il lui a acheté un chien,Er kaufte ihr einen Hund
577,he bragged about it,he bragged about it,se jactó de eso,il s'en est vanté,er prahlte damit
578,he burst into tears,he burst into tears,se echó a llorar,il a fondu en larmes,er brach in Tränen aus
579,he called me a taxi,he called me a taxi,me llamó un taxi,il m'a appelé un taxi,Er hat mir ein Taxi gerufen
580,he came home at ten,he came home at ten,llegó a casa a las diez,il est rentré à dix heures,Er kam um zehn nach Hause
581,he came to my house,he came to my house,vino a mi casa,il est venu chez moi,er kam zu mir nach hause
582,he can be relied on,he can be relied on,se puede confiar en el,on peut compter sur lui,auf ihn ist Verlass
583,he can hardly speak,he can hardly speak,apenas puede hablar,il peut à peine parler,er kann kaum sprechen
584,he can help you out,he can help you out,el puede ayudarte,il peut t'aider,er kann dir weiterhelfen
585,he can play a flute,he can play a flute,él puede tocar una flauta,il sait jouer de la flûte,er kann Flöte spielen
