,English,English_cleaned,Spanish,French,German
326,he can't do that,he cannot do that,el no puede hacer eso,il ne peut pas faire ça,das kann er nicht
327,he can't read it,he cannot read it,no puede leerlo,il ne peut pas le lire,er kann es nicht lesen
328,he caught a cold,he caught a cold,se resfrió,il a pris froid,Er hat sich erkältet
329,he cheated on me,he cheated on me,él me engañó,il m'a trompé,er hat mich betrogen
330,he cleaned it up,he cleaned it up,lo limpió,il l'a nettoyé,er hat es aufgeräumt
331,he comes at noon,he comes at noon,el viene al mediodia,il vient à midi,er kommt mittags
332,he cried for joy,he cried for joy,el lloro de alegria,il a pleuré de joie,er weinte vor Freude
333,he died recently,he died recently,murió recientemente,il est mort récemment,er ist vor kurzem gestorben
334,he died suddenly,he died suddenly,murió de repente,il est mort subitement,er starb plötzlich
335,he doesn't sleep,he does not sleep,el no duerme,il ne dort pas,er schläft nicht
336,he eats too much,he eats too much,el come demasiado,il mange trop,er isst zu viel
337,he fed the horse,he fed the horse,le dio de comer al caballo,il a nourri le cheval,er fütterte das Pferd
338,he fell backward,he fell backward,se cayó hacia atrás,il est tombé à la renverse,er fiel nach hinten
339,he fixed the net,he fixed the net,arregló la red,il a réparé le filet,Er hat das Netz repariert
340,he flew to paris,he flew to paris,voló a París,il s'est envolé pour paris,er flog nach paris
341,he found my bike,he found my bike,encontró mi bicicleta,il a trouvé mon vélo,Er hat mein Fahrrad gefunden
342,he gave a speech,he gave a speech,dio un discurso,il a prononcé un discours,er hielt eine Rede
343,he gave it to me,he gave it to me,él me lo dio,il me l'a donné,er gab es mir
344,he gave me a hug,he gave me a hug,me dio un abrazo,il m'a fait un câlin,er umarmte mich
345,he gets up early,he gets up early,él se levanta temprano,il se lève tôt,er steht früh auf
346,he got a new job,he got a new job,consiguió un nuevo trabajo,il a un nouveau travail,er hat einen neuen job bekommen
347,he had few teeth,he had few teeth,tenia pocos dientes,il avait peu de dents,er hatte wenige Zähne
348,he had gray hair,he had gray hair,tenia canas,il avait les cheveux gris,er hatte graue haare
349,he had long hair,he had long hair,el tenia el pelo largo,il avait les cheveux longs,er hatte lange haare
350,he has a picasso,he has a picasso,el tiene un picasso,il a un picasso,er hat einen picasso
351,he has a bicycle,he has a bicycle,el tiene una bicicleta,il a un vélo,Er hat ein Fahrrad
352,he has been busy,he has been busy,ha estado ocupado,il a été occupé,er war beschäftigt
353,he has big hands,he has big hands,el tiene manos grandes,il a de grandes mains,Er hat große Hände
354,he has long legs,he has long legs,el tiene piernas largas,il a de longues jambes,er hat lange beine
355,he has no choice,he has no choice,el no tiene opcion,il n'a pas le choix,er hat keine Wahl
356,he has no hat on,he has no hat on,no tiene sombrero,il n'a pas de chapeau,er hat keinen Hut auf
357,he has the joker,he has the joker,el tiene el bromista,il a le joker,er hat den Joker
358,he hates carrots,he hates carrots,odia las zanahorias,il déteste les carottes,er hasst Karotten
359,he hates himself,he hates himself,se odia a si mismo,il se déteste,er hasst sich
360,he hates running,he hates running,odia correr,il déteste courir,er hasst rennen
361,he hates spiders,he hates spiders,odia las arañas,il déteste les araignées,er hasst Spinnen
362,he heard a noise,he heard a noise,él escuchó un sonido,il a entendu un bruit,Er hörte ein Geräusch
363,he heard a shout,he heard a shout,escuchó un grito,il a entendu un cri,er hörte einen Schrei
364,he hung up on me,he hung up on me,me colgó,il m'a raccroché au nez,er hat bei mir aufgelegt
365,he is a kind boy,he is a kind boy,el es un chico amable,c'est un gentil garçon,Er ist ein freundlicher Junge
366,he is an acrobat,he is an acrobat,el es un acróbata,c'est un acrobate,er ist ein Akrobat
367,he is dead drunk,he is dead drunk,esta muerto de borracho,il est ivre mort,er ist tot betrunken
368,he is distracted,he is distracted,el esta distraído,il est distrait,er ist abgelenkt
369,he is doing well,he is doing well,Él lo está haciendo bien,il se porte bien,Ihm geht es gut
370,he is her friend,he is her friend,el es su amigo,il est son ami,er ist ihr Freund
371,he is in pajamas,he is in pajamas,el esta en pijama,il est en pyjama,er ist im pyjama
372,he is in trouble,he is in trouble,él está en problemas,il est en difficulté,er steckt in Schwierigkeiten
373,he is just a kid,he is just a kid,el es solo un niño,ce n'est qu'un enfant,er ist nur ein Kind
374,he is my brother,he is my brother,él es mi hermano,c'est mon frère,er ist mein Bruder
375,he is my teacher,he is my teacher,el es mi profesor,il est mon professeur,er ist mein Lehrer
376,he is never lazy,he is never lazy,el nunca es perezoso,il n'est jamais paresseux,er ist nie faul
377,he is not stupid,he is not stupid,el no es tonto,il n'est pas stupide,er ist nicht dumm
378,he is photogenic,he is photogenic,el es fotogenico,il est photogénique,er ist fotogen
379,he is still here,he is still here,él todavía está aquí,il est toujours là,er ist immer noch hier
380,he is very angry,he is very angry,él está muy molesto,il est très en colère,Er ist sehr wütend
381,he is very brave,he is very brave,el es muy valiente,il est très courageux,er ist sehr mutig
382,he is very young,he is very young,él es muy joven,il est très jeune,er ist sehr jung
383,he is well-liked,he is well liked,él es muy querido,il est bien aimé,er ist sehr beliebt
384,he isn't at home,he is not at home,él no está en casa,il n'est pas à la maison,er ist nicht zu Hause
385,he isn't married,he is not married,el no esta casado,il n'est pas marié,er ist nicht verheiratet
386,he isn't perfect,he is not perfect,el no es perfecto,il n'est pas parfait,er ist nicht perfekt
387,he just got home,he just got home,acaba de llegar a casa,il vient de rentrer,er ist gerade nach Hause gekommen
388,he keeps a diary,he keeps a diary,el lleva un diario,il tient un journal,er führt ein tagebuch
389,he kept his word,he kept his word,cumplió su palabra,il a tenu parole,er hat sein Wort gehalten
390,he knows his job,he knows his job,él sabe su trabajo,il connait son boulot,er kennt seinen Job
391,he knows my wife,he knows my wife,el conoce a mi esposa,il connait ma femme,Er kennt meine Frau
392,he laughed at me,he laughed at me,se rio de mi,il s'est moqué de moi,er lachte mich aus
393,he left after me,he left after me,se fue despues de mi,il est parti après moi,er ist nach mir gegangen
394,he left his wife,he left his wife,dejó a su esposa,il a quitté sa femme,er hat seine frau verlassen
395,he left just now,he left just now,se fue hace un momento,il est parti tout à l'heure,er ist gerade gegangen
396,he likes animals,he likes animals,le gustan los animales,il aime les animaux,er mag Tiere
397,he likes fishing,he likes fishing,le gusta pescar,il aime la pêche,er angelt gerne
398,he likes hunting,he likes hunting,le gusta cazar,il aime la chasse,er jagt gern
399,he likes oranges,he likes oranges,le gustan las naranjas,il aime les oranges,er mag Orangen
400,he likes to hunt,he likes to hunt,le gusta cazar,il aime chasser,er jagt gerne
401,he looked around,he looked around,miró a su alrededor,il regarda autour de,er hat sich umgesehen
402,he looks healthy,he looks healthy,se ve saludable,il a l'air en bonne santé,er sieht gesund aus
403,he loves animals,he loves animals,el ama a los animales,il aime les animaux,er liebt Tiere
404,he loves singing,he loves singing,le encanta cantar,il aime chanter,er liebt es zu singen
405,he made me do it,he made me do it,me hizo hacerlo,il m'a fait faire,er hat mich dazu gebracht
406,he made no reply,he made no reply,no respondió,il n'a pas répondu,er antwortete nicht
407,he meant no harm,he meant no harm,no quiso hacer daño,il ne voulait pas de mal,er wollte nichts Böses
408,he moves quickly,he moves quickly,se mueve rapido,il bouge vite,er bewegt sich schnell
409,he must be tired,he must be tired,debe estar cansado,il doit être fatigué,er muss müde sein
410,he must love you,he must love you,el debe amarte,il doit t'aimer,er muss dich lieben
411,he must not live,he must not live,el no debe vivir,il ne doit pas vivre,er darf nicht leben
412,he needs a towel,he needs a towel,el necesita una toalla,il a besoin d'une serviette,Er braucht ein Handtuch
413,he painted a dog,he painted a dog,pintó un perro,il a peint un chien,Er malte einen Hund
414,he played tennis,he played tennis,el jugaba al tenis,il a joué au tennis,er spielte Tennis
415,he ran into debt,he ran into debt,se endeudó,il s'est endetté,er hat sich verschuldet
416,he ratted us out,he ratted us out,nos delató,il nous a balancé,er hat uns verpfiffen
417,he remained dumb,he remained dumb,se quedó mudo,il est resté muet,er blieb stumm
418,he retired at 65,he retired at 65,se jubiló a los 65,il a pris sa retraite à 65 ans,er ging mit 65 in den ruhestand
419,he saved my life,he saved my life,él me salvó la vida,il m'a sauvé la vie,er rettete mein Leben
420,he scares easily,he scares easily,se asusta facilmente,il fait peur facilement,er erschrickt leicht
421,he shall have it,he shall have it,él lo tendrá,il l'aura,er soll es haben
422,he shares a room,he shares a room,el comparte una habitacion,il partage une chambre,Er teilt sich ein Zimmer
423,he shut the door,he shut the door,cerró la puerta,il a fermé la porte,er schloss die Tür
424,he slept all day,he slept all day,durmió todo el día,il a dormi toute la journée,er hat den ganzen Tag geschlafen
425,he slept an hour,he slept an hour,durmió una hora,il a dormi une heure,Er hat eine Stunde geschlafen
426,he slept soundly,he slept soundly,durmió profundamente,il a bien dormi,er hat fest geschlafen
427,he speaks arabic,he speaks arabic,él habla árabe,il parle arabe,er spricht arabisch
428,he speaks french,he speaks french,él habla francés,il parle français,Er spricht französisch
429,he told everyone,he told everyone,les dijo a todos,il a dit à tout le monde,sagte er allen
430,he took his book,he took his book,tomó su libro,il a pris son livre,er nahm sein Buch
431,he took his time,he took his time,se tomó su tiempo,il a pris son temps,er hat sich zeit genommen
432,he turned around,he turned around,dio la vuelta,il se retourna,er drehte sich um
433,he used his head,he used his head,usó su cabeza,il a utilisé sa tête,er benutzte seinen Kopf
434,he used to drink,he used to drink,el solia beber,il buvait,er hat früher getrunken
435,he wants to come,he wants to come,el quiere venir,il veut venir,er will kommen
436,he was acquitted,he was acquitted,fue absuelto,il a été acquitté,er wurde freigesprochen
437,he was all wrong,he was all wrong,estaba todo equivocado,il avait tout faux,er war ganz falsch
438,he was born rich,he was born rich,nació rico,il est né riche,er wurde reich geboren
439,"he was deaf, too",he was deaf  too,el tambien era sordo,il était sourd aussi,er war auch taub
440,he was impressed,he was impressed,estaba impresionado,il a été impressionné,er war beeindruckt
441,he was in france,he was in france,el estaba en francia,il était en france,er war in frankreich
442,he was intrigued,he was intrigued,estaba intrigado,il était intrigué,er war fasziniert
443,he was tenacious,he was tenacious,el era tenaz,il était tenace,er war hartnäckig
444,he was very poor,he was very poor,el era muy pobre,il était très pauvre,er war sehr arm
445,he wears glasses,he wears glasses,el USA anteojos,Il porte des lunettes,er trägt eine Brille
446,he wears pajamas,he wears pajamas,lleva pijama,il porte un pyjama,er trägt einen pyjama
447,he went far away,he went far away,se fue lejos,il est parti loin,er ging weit weg
448,he went shopping,he went shopping,se fue de compras,il est allé faire du shopping,er ging einkaufen
449,he will be ready,he will be ready,él estará listo,il sera prêt,er wird bereit sein
450,he won't make it,he will not make it,él no lo logrará,il n'y arrivera pas,er wird es nicht schaffen
451,he works sundays,he works sundays,el trabaja los domingos,il travaille le dimanche,er arbeitet sonntags
452,he writes arabic,he writes arabic,él escribe árabe,il écrit l'arabe,er schreibt arabisch
453,he'll understand,he will understand,él entenderá,il comprendra,er wird es verstehen
454,he's a bartender,he is a bartender,el es un cantinero,il est barman,Er ist Barkeeper
455,he's a biologist,he is a biologist,el es biólogo,c'est un biologiste,er ist Biologe
456,he's a bit drunk,he is a bit drunk,esta un poco borracho,il est un peu ivre,er ist ein bisschen betrunken
457,he's a bit naive,he is a bit naive,el es un poco ingenuo,il est un peu naïf,er ist ein bisschen naiv
458,he's a bit tipsy,he is a bit tipsy,el esta un poco borracho,il est un peu pompette,er ist etwas beschwipst
459,he's a cat lover,he is a cat lover,el es un amante de los gatos,c'est un amoureux des chats,er ist ein Katzenliebhaber
460,he's a gentleman,he is a gentleman,el es un caballero,c'est un gentleman,er ist ein herr
461,he's a good liar,he is a good liar,es un buen mentiroso,c'est un bon menteur,er ist ein guter Lügner
462,he's a grown man,he is a grown man,el es un hombre adulto,c'est un adulte,er ist ein erwachsener mann
463,he's a historian,he is a historian,el es un historiador,c'est un historien,er ist Historiker
464,he's a nonsmoker,he is a nonsmoker,el es un no fumador,il est non fumeur,er ist Nichtraucher
465,he's a sophomore,he is a sophomore,él es un estudiante de segundo año,il est en deuxième année,er ist ein Student im zweiten Jahr
466,he's a sweet guy,he is a sweet guy,el es un chico dulce,c'est un gars adorable,er ist ein süßer Kerl
467,he's about to go,he is about to go,él está a punto de irse,il est sur le point de partir,er ist dabei zu gehen
468,he's at her side,he is at her side,el esta a su lado,il est à ses côtés,er ist an ihrer Seite
469,he's getting old,he is getting old,el esta envejeciendo,il vieillit,er wird alt
470,he's got the flu,he is got the flu,el tiene gripe,il a la grippe,er hat die grippe
471,he's here for me,he is here for me,él está aquí para mí,il est là pour moi,er ist für mich da
472,he's in my class,he is in my class,el esta en mi clase,il est dans ma classe,er ist in meiner klasse
473,he's intelligent,he is intelligent,él es inteligente,il est intelligent,er ist intelligent
474,he's just a liar,he is just a liar,el es solo un mentiroso,ce n'est qu'un menteur,er ist nur ein Lügner
475,he's kind of shy,he is kind of shy,el es un poco timido,il est un peu timide,er ist etwas schüchtern
476,he's love struck,he is love struck,el esta enamorado,il est frappé d'amour,er ist verliebt
477,he's new in town,he is new in town,el es nuevo en la ciudad,il est nouveau en ville,er ist neu in der stadt
478,he's not at home,he is not at home,él no está en casa,il n'est pas à la maison,er ist nicht zu Hause
479,he's not like us,he is not like us,el no es como nosotros,il n'est pas comme nous,er ist nicht wie wir
480,he's not married,he is not married,el no esta casado,il n'est pas marié,er ist nicht verheiratet
481,he's not my type,he is not my type,el no es mi tipo,ce n'est pas mon genre,er ist nicht mein typ
482,he's not perfect,he is not perfect,el no es perfecto,il n'est pas parfait,er ist nicht perfekt
483,he's not serious,he is not serious,el no es serio,il n'est pas sérieux,er meint es nicht ernst
484,he's open-minded,he is open minded,el es de mente abierta,il est ouvert d'esprit,er ist aufgeschlossen
485,he's out of town,he is out of town,él está fuera de la ciudad,il est hors de la ville,er ist verreist
486,he's ready to go,he is ready to go,él está listo para ir,il est prêt à partir,er ist bereit zu gehen
487,he's still alive,he is still alive,sigue vivo,il est toujours vivant,er lebt noch
488,he's such a jerk,he is such a jerk,él es un idiota,il est tellement con,er ist so ein Idiot
489,he's unconscious,he is unconscious,Él está inconsciente,Il est inconscient,Er ist bewusstlos
490,he's watching me,he is watching me,el me esta mirando,il me regarde,er beobachtet mich
491,he's your father,he is your father,El es tu Padre,c'est ton père,er ist dein Vater
492,he's your friend,he is your friend,él es tu amigo,il est ton ami,Er ist dein Freund
493,heaven knows why,heaven knows why,Dios sabe por qué,Dieu sait pourquoi,der himmel weiß warum
494,help me out here,help me out here,ayudame aqui,aidez moi ici,hilf mir hier raus
495,her hair is long,her hair is long,su pelo es largo,ses cheveux sont longs,ihr Haar ist lang
496,here is the bill,here is the bill,aquí está la factura,voici la facture,Hier ist die Rechnung
497,here is your bag,here is your bag,aquí está tu bolso,voici votre sac,Hier ist deine Tasche
498,here is your dog,here is your dog,aquí está tu perro,voici ton chien,Hier ist dein Hund
499,here is your key,here is your key,aquí está tu llave,Voici votre clé,Hier ist dein Schlüssel
500,here's my chance,here s my chance,esta es mi oportunidad,voici ma chance,Hier ist meine Chance
501,here's my ticket,here s my ticket,aquí está mi boleto,voici mon billet,Hier ist mein Ticket
502,here's your beer,here s your beer,aquí está tu cerveza,voici ta bière,Hier ist dein Bier
503,here's your desk,here s your desk,aquí está tu escritorio,voici votre bureau,Hier ist dein Schreibtisch
504,here's your milk,here s your milk,aquí está tu leche,voici votre lait,Hier ist deine Milch
505,"here, drink this",here  drink this,bebe esto,ici bois ça,hier trink das
506,"hey, what's this",hey  what is this,oye que es esto,Hé qu'est-ce que c'est,hallo was ist das
507,"hey, where's tom",hey  where is tom,hola donde esta tom,Hé où est Tom,"Hey, wo ist Tom"
508,hi i'm new here,hi i am new here,hola soy nuevo aqui,salut je suis nouveau ici,hallo ich bin neu hier
509,hold on a minute,hold on a minute,espera un minuto,attendez une minute,Warte eine Minute
510,horses eat grass,horses eat grass,los caballos comen hierba,les chevaux mangent de l'herbe,Pferde fressen Gras
511,how about a beer,how about a beer,que tal una cerveza,que diriez-vous d'une bière,wie wäre es mit einem bier
512,how are the kids,how are the kids,como son los niños,Comment vont les enfants,wie sind die Kinder
513,how cool is this,how cool is this,que genial es esto,c'est cool,wie cool ist das
514,how do i do that,how do i do that,Cómo puedo hacer eso,comment je fais ça,wie mache ich das
515,how do i do this,how do i do this,Cómo hago esto,Comment puis-je faire cela,Wie mache ich das
516,how do you do it,how do you do it,Cómo lo haces,comment faites-vous,wie machst du das
517,how does it feel,how does it feel,Cómo se siente,qu'est-ce que ça fait,wie fühlt es sich an
518,how does it look,how does it look,Cómo se ve,de quoi ça a l'air,wie sieht es aus
519,how does it work,how does it work,como funciona,Comment ça marche,wie funktioniert es
520,how embarrassing,how embarrassing,que embarazoso,que c'est embarrassant,wie peinlich
521,how good are you,how good are you,qué tan bueno es usted,à quel point êtes-vous bon,Wie gut bist du
522,how is the salad,how is the salad,Como está la ensalada,comment est la salade,Wie ist der Salat
523,how is your cold,how is your cold,como esta tu resfriado,comment est ton rhume,wie ist deine erkältung
524,how is your wife,how is your wife,Cómo está su esposa,Comment va votre femme,Wie geht es deiner Frau
525,how lucky we are,how lucky we are,que afortunados somos,quelle chance nous avons,wie glücklich wir sind
526,how much is that,how much is that,cuanto es eso,combien est-ce,wie viel ist das
527,how much is this,how much is this,Cuánto cuesta este,combien ça coûte,wieviel kostet das
528,how strong he is,how strong he is,que fuerte es,à quel point il est fort,wie stark er ist
529,how stupid he is,how stupid he is,que estupido es,comme il est stupide,wie dumm er ist
530,how stupid of me,how stupid of me,que estúpido de mi parte,Qu'est ce que c'est stupide de ma part,wie dumm von mir
531,how tall are you,how tall are you,cuánto mides,Quelle est votre taille,Wie groß bist du
532,how tall you are,how tall you are,su estatura,quelle est votre taille,wie groß bist du
533,how unlucky i am,how unlucky i am,que mala suerte tengo,à quel point je suis malchanceux,wie unglücklich ich bin
534,how very curious,how very curious,que curioso,comme c'est très curieux,wie sehr neugierig
535,how was the food,how was the food,Cómo estuvo la comida,comment était la nourriture,Wie war das Essen
536,how was the game,how was the game,como fue el juego,comment était le jeu,Wie war das Spiel
537,how was your day,how was your day,cómo estuvo tu día,comment s'est passée ta journée,wie war dein Tag
538,how was your nap,how was your nap,como estuvo tu siesta,comment était ta sieste,Wie war dein Nickerchen?
539,how you've grown,how you have grown,como has crecido,comment tu as grandi,wie du gewachsen bist
540,how're you doing,how re you doing,como estas,comment vas-tu,Wie geht es Ihnen
541,how's that again,how is that again,como es eso de nuevo,comment est-ce encore,wie ist das nochmal
542,how's the family,how is the family,como está la familia,comment va la famille,wie geht es der Familie
543,"hurry up, please",hurry up  please,apúrate por favor,dépêche-toi s'il te plaît,Beeil dich bitte
544,i abhor violence,i abhor violence,aborrezco la violencia,je déteste la violence,Ich verabscheue Gewalt
545,i agree with him,i agree with him,estoy de acuerdo con él,je suis d'accord avec lui,Ich stimme ihm zu
546,i agree with you,i agree with you,Estoy de acuerdo contigo,je suis d'accord avec toi,Ich stimme mit Ihnen ein
547,i agreed to stay,i agreed to stay,acepté quedarme,j'ai accepté de rester,Ich habe zugestimmt zu bleiben
548,i almost drowned,i almost drowned,casi me ahogo,j'ai failli me noyer,ich bin fast ertrunken
549,i almost sneezed,i almost sneezed,casi estornudo,j'ai presque éternué,ich hätte fast niesen müssen
550,i already did it,i already did it,ya lo hice,Je l'ai déjà fait,ich habe es schon getan
551,i always said no,i always said no,siempre dije que no,j'ai toujours dit non,Ich habe immer nein gesagt
552,i am a bit drunk,i am a bit drunk,estoy un poco borracho,je suis un peu ivre,Ich bin ein bisschen betrunken
553,i am a foreigner,i am a foreigner,soy un extranjero,Je suis étranger,ich bin ein Ausländer
554,i am a housewife,i am a housewife,Soy ama de casa,Je suis une femme au foyer,Ich bin eine Hausfrau
555,i am a professor,i am a professor,Soy un profesor,je suis professeur,Ich bin Professor
556,i am cooking now,i am cooking now,estoy cocinando ahora,je suis en train de cuisiner,Ich koche jetzt
557,i am dumbfounded,i am dumbfounded,estoy estupefacto,je suis abasourdi,ich bin sprachlos
558,i am from brazil,i am from brazil,Soy de Brasil,je viens du Brésil,ich bin aus Brasilien
559,i am from france,i am from france,soy de Francia,je viens de France,ich komme aus Frankreich
560,i am from russia,i am from russia,Soy de Rusia,Je viens de Russie,Ich komme aus Russland
561,i am frying fish,i am frying fish,estoy friendo pescado,je fais frire du poisson,Ich brate Fisch
562,i am not a witch,i am not a witch,No soy una bruja,Je ne suis pas une sorcière,Ich bin keine Hexe
563,i am not kidding,i am not kidding,No estoy bromeando,Je ne plaisante pas,ich mache keinen Spaß
564,i am on duty now,i am on duty now,estoy de servicio ahora,je suis de service maintenant,Ich bin jetzt im Dienst
565,i am only joking,i am only joking,yo sólo estoy bromeando,Je suis seulement en train de plaisanter,ich scherze nur
566,i am out of time,i am out of time,estoy fuera de tiempo,je n'ai plus de temps,Ich habe keine Zeit mehr
567,i am out of work,i am out of work,estoy sin trabajo,je suis sans travail,Ich bin arbeitslos
568,i am paid weekly,i am paid weekly,me pagan semanalmente,je suis payé à la semaine,Ich werde wöchentlich bezahlt
569,i am pretty sure,i am pretty sure,estoy bastante seguro,je suis assez sûr,ich bin ziemlich sicher
570,i am truly sorry,i am truly sorry,Lo siento de verdad,Je suis vraiment désolé,es tut mir wirklich leid
571,i am very hungry,i am very hungry,estoy muy hambriento,J'ai très faim,Ich bin sehr hungrig
572,i appreciated it,i appreciated it,Lo agradezco,J'ai apprécié,Ich schätzte es
573,i ate on the bus,i ate on the bus,comí en el autobús,j'ai mangé dans le bus,Ich habe im Bus gegessen
574,i began to speak,i began to speak,comencé a hablar,j'ai commencé à parler,Ich fing an zu sprechen
575,i began to sweat,i began to sweat,comencé a sudar,j'ai commencé à transpirer,ich fing an zu schwitzen
576,i begin tomorrow,i begin tomorrow,empiezo mañana,je commence demain,ich fange morgen an
577,i believe in god,i believe in god,Creo en Dios,je crois en Dieu,Ich glaube an Gott
578,i believe in him,i believe in him,Yo creo en el,je crois en lui,Ich glaube an ihn
579,i believe in you,i believe in you,creo en ti,je crois en toi,ich glaube an dich
580,i bought a house,i bought a house,compré una casa,j'ai acheté une maison,Ich habe ein Haus gekauft
581,i bought a watch,i bought a watch,compré un reloj,j'ai acheté une montre,Ich habe eine Uhr gekauft
582,i bought bananas,i bought bananas,compré plátanos,j'ai acheté des bananes,Ich habe Bananen gekauft
583,i bowed politely,i bowed politely,me incliné cortésmente,je me suis incliné poliment,Ich verbeugte mich höflich
584,i brought a book,i brought a book,traje un libro,j'ai apporté un livre,Ich habe ein Buch mitgebracht
585,i brought dinner,i brought dinner,traje la cena,j'ai apporté le dîner,Ich habe Abendessen mitgebracht
586,i called earlier,i called earlier,llamé antes,j'ai appelé plus tôt,Ich habe vorhin angerufen
587,i called him tom,i called him tom,lo llamé tom,je l'ai appelé tom,Ich habe ihn tom genannt
588,i came yesterday,i came yesterday,vine ayer,Je suis venu hier,ich kam gestern
589,i can replace it,i can replace it,puedo reemplazarlo,je peux le remplacer,ich kann es ersetzen
590,i can reschedule,i can reschedule,puedo reprogramar,je peux reporter,ich kann umplanen
591,i can't budge it,i cannot budge it,no puedo moverlo,je ne peux pas le bouger,ich kann es nicht fassen
592,i can't come now,i cannot come now,no puedo ir ahora,je ne peux pas venir maintenant,Ich kann jetzt nicht kommen
593,i can't complain,i cannot complain,No me puedo quejar,Je ne peux pas me plaindre,ich kann nicht klagen
594,i can't eat meat,i cannot eat meat,no puedo comer carne,je ne peux pas manger de viande,Ich kann kein Fleisch essen
595,i can't eat pork,i cannot eat pork,no puedo comer cerdo,je ne peux pas manger de porc,Ich kann kein Schweinefleisch essen
596,i can't find tom,i cannot find tom,no puedo encontrar a tom,je ne trouve pas tom,Ich kann Tom nicht finden
597,i can't fix this,i cannot fix this,no puedo arreglar esto,je ne peux pas réparer ça,Ich kann das nicht beheben
598,i can't hear tom,i cannot hear tom,no puedo escuchar a tom,je ne peux pas entendre tom,Ich kann Tom nicht hören
599,i can't join you,i cannot join you,no puedo unirme a ti,je ne peux pas te rejoindre,ich kann mich dir nicht anschließen
600,i can't reach it,i cannot reach it,no puedo alcanzarlo,je ne peux pas l'atteindre,Ich kann es nicht erreichen
601,i can't remember,i cannot remember,No puedo recordar,je me rappelle plus,ich kann mich nicht erinnern
602,i can't save you,i cannot save you,no puedo salvarte,je ne peux pas te sauver,Ich kann dich nicht retten
603,i can't see well,i cannot see well,No puedo ver bien,je ne vois pas bien,Ich kann nicht gut sehen
604,i can't show you,i cannot show you,no puedo mostrarte,je ne peux pas te montrer,ich kann es dir nicht zeigen
605,i can't stand up,i cannot stand up,no puedo ponerme de pie,Je ne peux pas me lever,Ich kann nicht aufstehen
606,i can't stop tom,i cannot stop tom,no puedo detener a tom,je ne peux pas arrêter tom,Ich kann Tom nicht aufhalten
607,i can't stop him,i cannot stop him,no puedo detenerlo,je ne peux pas l'arrêter,ich kann ihn nicht aufhalten
608,i can't use that,i cannot use that,No puedo usar eso,je ne peux pas utiliser ça,ich kann das nicht verwenden
609,i can't use this,i cannot use this,no puedo usar esto,je ne peux pas utiliser ça,ich kann das nicht verwenden
610,i cannot whistle,i cannot whistle,no puedo silbar,je ne peux pas siffler,ich kann nicht pfeifen
611,i caught a trout,i caught a trout,pesqué una trucha,j'ai attrapé une truite,Ich habe eine Forelle gefangen
612,i caught the flu,i caught the flu,cogí la gripe,j'ai attrapé la grippe,Ich habe die Grippe erwischt
613,i come every day,i come every day,vengo todos los dias,je viens tous les jours,Ich komme jeden Tag
614,i complain a lot,i complain a lot,me quejo mucho,je me plains beaucoup,ich beschwere mich sehr
615,i confiscated it,i confiscated it,lo confisqué,je l'ai confisqué,ich habe es beschlagnahmt
616,i could kiss you,i could kiss you,Podria besarte,Je pourrais t'embrasser,Ich könnte dich küssen
617,i could see that,i could see that,pude ver eso,je pouvais voir ça,das konnte ich sehen
618,i could've cried,i could have cried,podría haber llorado,j'aurais pu pleurer,ich hätte heulen können
619,i couldn't sleep,i could not sleep,no pude dormir,Je ne pouvais pas dormir,ich konnte nicht schlafen
620,i couldn't speak,i could not speak,No podía hablar,je ne pouvais pas parler,ich konnte nicht sprechen
621,i couldn't stand,i could not stand,no pude soportar,je ne pouvais pas supporter,ich konnte nicht stehen
622,i deserve better,i deserve better,merezco algo mejor,Je mérite mieux,Ich verdiene Besseres
623,i did a good job,i did a good job,hice un buen trabajo,j'ai fait du bon travail,Ich habe gute Arbeit geleistet
624,i did everything,i did everything,yo hice todo,j'ai tout fait,Ich habe alles gemacht
625,i did it already,i did it already,ya lo hice,je l'ai déjà fait,ich habe es schon gemacht
626,i did it for him,i did it for him,lo hice por el,je l'ai fait pour lui,Ich habe es für ihn getan
627,i did it for you,i did it for you,Lo hice por ti,je l'ai fait pour toi,Ich habe es für dich getan
628,i did it quickly,i did it quickly,lo hice rapido,je l'ai fait rapidement,ich habe es schnell gemacht
629,i did that a lot,i did that a lot,hice eso mucho,je l'ai fait beaucoup,das habe ich oft gemacht
630,i did that today,i did that today,lo hice hoy,je l'ai fait aujourd'hui,das habe ich heute gemacht
631,i didn't hear it,i did not hear it,no lo escuché,je ne l'ai pas entendu,Ich habe es nicht gehört
632,i didn't like it,i did not like it,no me gusta,je n'ai pas aimé ça,ich mochte es nicht
633,i didn't mean it,i did not mean it,No me refería a eso,je ne voulais pas dire ça,ich habe es nicht so gemeint
634,i didn't see her,i did not see her,no la vi,je ne l'ai pas vue,Ich habe sie nicht gesehen
635,i didn't see him,i did not see him,no lo ví,je ne l'ai pas vu,Ich sehe ihn nicht
636,i didn't see you,i did not see you,no te ví,je ne t'ai pas vu,Ich habe dich nicht gesehen
637,i didn't take it,i did not take it,no lo tomé,je ne l'ai pas pris,Ich habe es nicht genommen
638,i dislike coffee,i dislike coffee,no me gusta el cafe,je n'aime pas le café,ich mag kaffee nicht
639,i disregarded it,i disregarded it,lo ignoré,je l'ai ignoré,ich habe es vernachlässigt
640,i do believe you,i do believe you,Te creo,je te crois,ich glaube dir
