,English,English_cleaned,Spanish,French,German
275,i'm writing a book,i am writing a book,estoy escribiendo un libro,j'écris un livre,Ich schreibe ein Buch
276,i'm writing a song,i am writing a song,estoy escribiendo una canción,j'écris une chanson,Ich schreibe ein Lied
277,i've been all over,i have been all over,he estado por todas partes,j'ai été partout,Ich war überall
278,i've been drinking,i have been drinking,He estado bebiendo,j'ai bu,ich habe getrunken
279,i've been laid off,i have been laid off,me han despedido,j'ai été licencié,Ich wurde entlassen
280,i've been promoted,i have been promoted,he sido ascendido,j'ai été promu,ich bin befördert worden
281,i've caught a cold,i have caught a cold,me he resfriado,j'ai attrapé un rhume,Ich bin erkältet
282,i've done all that,i have done all that,he hecho todo eso,j'ai fait tout ça,das habe ich alles gemacht
283,i've found the key,i have found the key,he encontrado la clave,j'ai trouvé la clé,Ich habe den Schlüssel gefunden
284,i've gained weight,i have gained weight,he subido de peso,j'ai pris du poids,ich habe zugenommen
285,i've got good news,i have got good news,tengo buenas noticias,j'ai de bonnes nouvelles,Ich habe gute Nachrichten
286,i've got no choice,i have got no choice,no tengo elección,je n'ai pas le choix,Ich habe keine Wahl
287,i've got something,i have got something,tengo algo,j'ai quelque chose,Ich habe etwas
288,i've got to go now,i have got to go now,me tengo que ir ahora,je dois partir maintenant,Ich muss jetzt gehen
289,i've gotten better,i have gotten better,he mejorado,je me suis amélioré,ich bin besser geworden
290,i've heard nothing,i have heard nothing,no he escuchado nada,je n'ai rien entendu,ich habe nichts gehört
291,i've just seen tom,i have just seen tom,acabo de ver a tom,je viens de voir tom,Ich habe gerade Tom gesehen
292,i've misjudged you,i have misjudged you,te he juzgado mal,je t'ai mal jugé,ich habe dich falsch eingeschätzt
293,i've never met her,i have never met her,nunca la he conocido,je ne l'ai jamais rencontrée,Ich habe sie nie getroffen
294,i've never met him,i have never met him,Nunca lo he conocido,je ne l'ai jamais rencontré,Ich habe ihn nie getroffen
295,i've put on weight,i have put on weight,he engordado,j'ai pris du poids,ich habe zugenommen
296,i've seen all that,i have seen all that,he visto todo eso,j'ai vu tout ça,ich habe das alles gesehen
297,i've seen them all,i have seen them all,los he visto todos,je les ai tous vus,Ich habe sie alle gesehen
298,i've seen too much,i have seen too much,he visto demasiado,j'en ai trop vu,Ich habe zu viel gesehen
299,ignorance is bliss,ignorance is bliss,La ignorancia es grata,l'ignorance est le bonheur,Unwissenheit ist Glückseligkeit
300,is fox news biased,is fox news biased,¿Fox News está sesgado?,Fox News est-il biaisé,ist Fox News voreingenommen
301,is tom a christian,is tom a christian,es tom un cristiano,est-ce que tom est chrétien,ist tom ein christ
302,is tom able to eat,is tom able to eat,es tom capaz de comer,est-ce que tom est capable de manger,kann Tom essen
303,is tom at home now,is tom at home now,¿Tom está en casa ahora?,est-ce que tom est à la maison maintenant,ist tom jetzt zu hause
304,is tom from boston,is tom from boston,es tom de boston,est tom de boston,ist Tom aus Boston
305,is tom on the boat,is tom on the boat,es tom en el barco,est-ce que Tom est sur le bateau,ist Tom auf dem Boot
306,is tom's cat black,is tom s cat black,el gato de tom es negro,le chat de tom est il noir,ist Toms Katze schwarz
307,is anyone here yet,is anyone here yet,¿Hay alguien aquí todavía?,y a-t-il encore quelqu'un ici,ist schon jemand hier
308,is anyone in there,is anyone in there,¿Hay alguien ahí?,y a-t-il quelqu'un là-dedans,ist da jemand drin
309,is anyone on board,is anyone on board,¿Hay alguien a bordo?,y a-t-il quelqu'un à bord,ist jemand an Bord
310,is anything broken,is anything broken,hay algo roto,est-ce que quelque chose est cassé,ist irgendwas kaputt
311,is breakfast ready,is breakfast ready,esta listo el desayuno,Le petit-déjeuner est-il prêt ?,ist das Frühstück fertig
312,is everybody ready,is everybody ready,¿Están todos listos?,est-ce que tout le monde est prêt,sind alle bereit
313,is everyone hungry,is everyone hungry,todos tienen hambre,Est-ce que tout le monde a faim,sind alle hungrig
314,is everything okay,is everything okay,Está todo bien,tout va bien,Ist alles in Ordnung
315,is he back already,is he back already,¿Ya volvió?,est-il déjà de retour,ist er schon wieder da
316,is he your teacher,is he your teacher,es tu maestro,est-il votre professeur,ist er dein lehrer
317,is it a compliment,is it a compliment,es un cumplido,est-ce un compliment,ist es ein kompliment
318,is it all paid for,is it all paid for,¿Está todo pagado?,est-ce que tout est payé,ist alles bezahlt
319,is it already open,is it already open,¿Ya está abierto?,est-il déjà ouvert,ist es schon offen
320,is it an emergency,is it an emergency,es una emergencia,est-ce une urgence,ist es ein notfall
321,is it five already,is it five already,ya son las cinco,est-il déjà cinq,ist es schon fünf
322,is it large enough,is it large enough,¿Es lo suficientemente grande?,est-ce assez grand,ist es groß genug
323,is it satisfactory,is it satisfactory,es satisfactorio,est-ce satisfaisant,ist es zufriedenstellend
324,is it that obvious,is it that obvious,Es tan obvio,est-ce si évident,ist das so offensichtlich
325,"is she coming, too",is she coming  too,¿Ella viene también?,est-ce qu'elle vient aussi,kommt sie auch
326,is she your mother,is she your mother,es ella tu madre,est-elle ta mère,ist sie deine Mutter
327,is she your sister,is she your sister,es ella tu hermana,est-elle ta soeur,ist sie deine Schwester
328,is something wrong,is something wrong,hay algo mal,quelque chose ne va pas,ist etwas falsch
329,is that a new lamp,is that a new lamp,es una lampara nueva,est-ce une nouvelle lampe,ist das eine neue lampe
330,is that deliberate,is that deliberate,es eso deliberado,est-ce délibéré,ist das gewollt
331,is that depressing,is that depressing,eso es deprimente,est-ce déprimant,ist das deprimierend
332,is that gun loaded,is that gun loaded,¿Está cargada esa pistola?,est-ce que cette arme est chargée,Ist die Waffe geladen?
333,is that not enough,is that not enough,¿Eso no es suficiente?,n'est-ce pas assez,ist das nicht genug
334,is that not normal,is that not normal,eso no es normal,n'est-ce pas normal,ist das nicht normal
335,is that real blood,is that real blood,es esa sangre real,c'est du vrai sang,ist das echtes Blut
336,is that really you,is that really you,eres realmente tú,est-ce vraiment toi,bist du das wirklich
337,is that the future,is that the future,es que el futuro,est-ce l'avenir,ist das die zukunft
338,is that understood,is that understood,eso se entiende,c'est compris,ist das verstanden
339,is that your house,is that your house,Es esa tu casa,C'est ta maison,Ist das dein Haus
340,is the bridge safe,is the bridge safe,es seguro el puente,le pont est-il sûr,Ist die Brücke sicher?
341,is the dog chained,is the dog chained,¿Está el perro encadenado?,le chien est-il enchaîné,ist der Hund angekettet
342,is the horse black,is the horse black,el caballo es negro,le cheval est-il noir,ist das Pferd schwarz
343,is the house ready,is the house ready,esta lista la casa,la maison est-elle prête,ist das Haus fertig
344,is the window open,is the window open,esta la ventana abierta,la fenêtre est-elle ouverte,ist das Fenster offen
345,is there a message,is there a message,hay un mensaje,y a-t-il un message,gibt es eine nachricht
346,is there a milkman,is there a milkman,hay un lechero,y a-t-il un laitier,Gibt es einen Milchmann?
347,is there a problem,is there a problem,Hay algún problema,Y a-t-il un problème,gibt es ein Problem
348,is there any sugar,is there any sugar,Hay algo de azúcar,y a-t-il du sucre,gibt es Zucker
349,is there hot water,is there hot water,hay agua caliente,y a-t-il de l'eau chaude,Gibt es heißes Wasser?
350,is this tom's bike,is this tom s bike,¿Es esta la bicicleta de Tom?,est ce le vélo de tom,ist das rad von tom
351,is this a bad sign,is this a bad sign,Es esta una mala señal,Est-ce un mauvais signe,ist das ein schlechtes zeichen
352,is this bike yours,is this bike yours,esta moto es tuya,est-ce que ce vélo est à toi,Ist dieses Fahrrad deins?
353,is this book yours,is this book yours,Es este libro tuyo,Est-ce que c'est ton livre,ist das dein Buch
354,is this everything,is this everything,esto es todo,est-ce tout,ist das alles
355,is this place safe,is this place safe,¿Este lugar es seguro?,cet endroit est-il sûr,Ist dieser Ort sicher?
356,is this seat empty,is this seat empty,¿Este asiento está vacío?,ce siège est-il vide,Ist dieser Platz leer?
357,is this seat taken,is this seat taken,Está libre este asiento,Ce siège est-il occupé,Ist dieser Platz frei
358,is this your child,is this your child,es este tu hijo,est-ce votre enfant,ist das dein kind
359,is this your house,is this your house,es esta tu casa,Est-ce ta maison,Ist das dein Haus
360,is this your money,is this your money,es este tu dinero,est-ce votre argent,ist das dein geld
361,is your gun loaded,is your gun loaded,tu arma esta cargada,ton arme est-elle chargée,Ist deine Waffe geladen?
362,is your room clean,is your room clean,Está limpia tu habitación,Est-ce que ta chambre est propre,Ist dein Zimmer sauber
363,isn't it sickening,is not it sickening,¿no es repugnante?,n'est-ce pas écœurant,ist es nicht widerlich
364,isn't she a doctor,is not she a doctor,ella no es doctora,n'est-elle pas médecin,ist sie nicht ärztin
365,isn't that awesome,is not that awesome,no es tan impresionante,n'est pas si génial,ist nicht so toll
366,isn't that unusual,is not that unusual,no es tan inusual,n'est pas si inhabituel,ist nicht so ungewöhnlich
367,it all makes sense,it all makes sense,todo tiene sentido,tout devient clair,es macht alles Sinn
368,it breaks my heart,it breaks my heart,me rompe el corazón,ça me brise le coeur,Das bricht mir das Herz
369,it came to nothing,it came to nothing,quedó en nada,ça n'a rien donné,es wurde nichts
370,it can be improved,it can be improved,se puede mejorar,ça peut être amélioré,es kann verbessert werden
371,it can't be helped,it cannot be helped,no se puede evitar,on ne peut rien y faire,Es ist nun mal so
372,it changed nothing,it changed nothing,no cambió nada,ça n'a rien changé,es hat nichts geändert
373,it could be a trap,it could be a trap,podría ser una trampa,ça peut être un piège,es könnte eine Falle sein
374,it could be better,it could be better,podría ser mejor,ça pourrait être mieux,Es könnte besser sein
375,it could be deadly,it could be deadly,podría ser mortal,ça pourrait être mortel,es könnte tödlich sein
376,it could get tense,it could get tense,podría ponerse tenso,ça pourrait devenir tendu,es könnte angespannt werden
377,it didn't end well,it did not end well,eso no termino bien,Cela ne s'est pas bien terminé,es endete nicht gut
378,it didn't work out,it did not work out,No funcionó,ça n'a pas marché,ich hab es nicht ausgearbeitet
379,it feels like home,it feels like home,se siente como en casa,on se sent comme à la maison,Es fühlt sich wie zuhause an
380,it feels like rain,it feels like rain,se siente como lluvia,il se sent comme la pluie,es fühlt sich an wie Regen
381,it has no parallel,it has no parallel,no tiene paralelo,ça n'a pas de parallèle,es hat keine Parallele
382,it has to be there,it has to be there,tiene que estar alli,ça doit être là,es muss da sein
383,it is monday today,it is monday today,es Lunes hoy,c'est lundi aujourd'hui,heute ist Montag
384,it is a long story,it is a long story,es una larga historia,c'est une longue histoire,es ist eine lange Geschichte
385,it is almost three,it is almost three,son casi las tres,il est presque trois,es ist fast drei
386,it is already dark,it is already dark,ya esta oscuro,il fait déjà noir,es ist schon dunkel
387,it is cloudy today,it is cloudy today,Está nublado hoy,c'est nuageux aujourd'hui,heute ist es bewölkt
388,it is raining hard,it is raining hard,está lloviendo fuerte,Il pleut fort,es regnet stark
389,it is really cheap,it is really cheap,es muy barato,c'est vraiment pas cher,es ist wirklich billig
390,it is too long ago,it is too long ago,hace demasiado tiempo,il y a trop longtemps,es ist zu lange her
391,it isn't expensive,it is not expensive,no es caro,il n'est pas cher,es ist nicht teuer
392,it isn't important,it is not important,no es importante,ce n'est pas important,es ist nicht wichtig
393,it looks like rain,it looks like rain,parece lluvia,on dirait de la pluie,es sieht aus wie Regen
394,it looks like snow,it looks like snow,parece nieve,on dirait de la neige,es sieht aus wie Schnee
395,it looks very nice,it looks very nice,se ve muy bien,ça semble très sympa,es sieht sehr schön aus
396,it makes sense now,it makes sense now,tiene sentido ahora,ça a du sens maintenant,es macht jetzt Sinn
397,it might be enough,it might be enough,podría ser suficiente,ça pourrait suffire,es könnte reichen
398,it must be a dream,it must be a dream,debe ser un sueño,ça doit être un rêve,es muss ein Traum sein
399,it rained for days,it rained for days,llovió durante días,il a plu pendant des jours,es regnete tagelang
400,it really was hard,it really was hard,realmente fue difícil,c'était vraiment dur,es war wirklich schwer
401,it sounds familiar,it sounds familiar,suena familiar,ça sonne familier,es klingt vertraut
402,it started to rain,it started to rain,empezó a llover,il a commencé à pleuvoir,es fing an zu regnen
403,it started to snow,it started to snow,empezó a nevar,il a commencé à neiger,es fing an zu schneien
404,it turned out well,it turned out well,resultó bien,ça s'est bien passé,es ist gut geworden
405,it was a bad movie,it was a bad movie,fue una mala pelicula,c'était un mauvais film,es war ein schlechter film
406,it was a good idea,it was a good idea,fue una buena idea,Ce fut une bonne idée,Es war eine gute Idee
407,it was a lucky win,it was a lucky win,fue una victoria afortunada,c'était une chance,es war ein glücklicher gewinn
408,it was a nightmare,it was a nightmare,fue una pesadilla,c'était un cauchemar,es war ein Albtraum
409,it was a sunny day,it was a sunny day,fue un dia soleado,c'était une journée ensoleillée,es war ein sonniger Tag
410,it was a tradition,it was a tradition,era una tradicion,c'était une tradition,es war Tradition
411,it was all planned,it was all planned,todo estaba planeado,tout était prévu,es war alles geplant
412,it was all so easy,it was all so easy,fue todo tan fácil,tout était si facile,es war alles so einfach
413,it was astonishing,it was astonishing,fue asombroso,c'était étonnant,es war erstaunlich
414,it was frightening,it was frightening,fue aterrador,c'était effrayant,es war beängstigend
415,it was frustrating,it was frustrating,fue frustrante,c'était frustrant,es war frustrierend
416,it was good enough,it was good enough,fue lo suficientemente bueno,c'était assez bien,es war gut genug
417,it was handcrafted,it was handcrafted,fue hecho a mano,il a été fabriqué à la main,es wurde handgefertigt
418,it was interesting,it was interesting,fue interesante,c'etait intéressant,es war interessant
419,it was just stupid,it was just stupid,fue simplemente estúpido,c'était juste stupide,es war einfach dumm
420,it was kind of fun,it was kind of fun,Fue algo divertido,c'était plutôt amusant,Es hat irgendwie Spaß gemacht
421,it was no accident,it was no accident,no fue un accidente,ce n'était pas un hasard,es war kein Zufall
422,it was only a joke,it was only a joke,era solo una broma,ce n'était qu'une blague,es war nur ein Witz
423,it was pitch-black,it was pitch black,estaba completamente oscuro,il faisait nuit noire,es war stockfinster
424,it was preventable,it was preventable,era prevenible,c'était évitable,es war vermeidbar
425,it was quite funny,it was quite funny,fue bastante divertido,c'était assez marrant,es war ziemlich lustig
426,it was really cold,it was really cold,estaba muy frio,il faisait vraiment froid,es war wirklich kalt
427,it was really dark,it was really dark,estaba muy oscuro,il faisait vraiment noir,es war wirklich dunkel
428,it was really neat,it was really neat,fue realmente genial,c'était vraiment chouette,es war wirklich ordentlich
429,it was sort of fun,it was sort of fun,fue algo divertido,c'était plutôt amusant,Es hat irgendwie Spaß gemacht
430,it was worse today,it was worse today,fue peor hoy,c'était pire aujourd'hui,heute war es schlimmer
431,it was worth a try,it was worth a try,valió la pena intentarlo,ça valait le coup d'essayer,es war einen Versuch wert
432,it was your choice,it was your choice,fue tu elección,c'était ton choix,es war deine Wahl
433,it wasn't my fault,it was not my fault,no fue mi culpa,ce n'était pas ma faute,Es war nicht meine Schuld
434,it wasn't relevant,it was not relevant,no era relevante,ce n'était pas pertinent,es war nicht relevant
435,it wasn't that big,it was not that big,no era tan grande,ce n'était pas si grand,es war nicht so groß
436,it wasn't very fun,it was not very fun,no fue muy divertido,ce n'était pas très amusant,es war nicht sehr lustig
437,it won't last long,it will not last long,No durará mucho,Ca ne durera pas longtemps,es wird nicht lange dauern
438,it won't take long,it will not take long,no tomará mucho tiempo,Cela ne prendra pas longtemps,Es wird nicht lange dauern
439,it'll be all right,it will be all right,Todo saldrá bien,ça va aller,es wird alles gut
440,it'll be invisible,it will be invisible,será invisible,ce sera invisible,es wird unsichtbar sein
441,it's a big concern,it is a big concern,es una gran preocupación,c'est un gros souci,es ist ein großes Anliegen
442,it's a big country,it is a big country,es un pais grande,c'est un grand pays,es ist ein großes Land
443,it's a bit extreme,it is a bit extreme,es un poco extremo,c'est un peu extrême,es ist ein bisschen extrem
444,it's a coincidence,it is a coincidence,es una coincidencia,c'est une coïncidence,es ist ein Zufall
445,it's a distraction,it is a distraction,es una distracción,c'est une diversion,es ist eine Ablenkung
446,it's a funny movie,it is a funny movie,es una pelicula divertida,c'est un film marrant,es ist ein lustiger film
447,it's a good camera,it is a good camera,es una buena camara,c'est un bon appareil photo,es ist eine gute kamera
448,it's a good choice,it is a good choice,es una buena eleccion,C'est un bon choix,Es ist eine gute Wahl
449,it's a good school,it is a good school,es una buena escuela,C'est une bonne école,es ist eine gute schule
450,it's a good system,it is a good system,es un buen sistema,c'est un bon système,Es ist ein gutes System
451,it's a great start,it is a great start,es un gran comienzo,c'est un bon début,es ist ein toller Anfang
452,it's a happy thing,it is a happy thing,es algo feliz,c'est une chose heureuse,es ist eine glückliche Sache
453,it's a possibility,it is a possibility,es una posibilidad,c'est une possibilité,es ist eine Möglichkeit
454,it's a proven fact,it is a proven fact,es un hecho comprobado,c'est un fait avéré,es ist eine bewiesene Tatsache
455,it's a small world,it is a small world,es un mundo pequeño,Le monde est petit,Es ist eine kleine Welt
456,it's a strange one,it is a strange one,es un extraño,c'est étrange,es ist ein seltsames
457,it's a stupid idea,it is a stupid idea,es una idea estupida,c'est une idée stupide,es ist eine dumme idee
458,it's a stupid rule,it is a stupid rule,es una regla estupida,c'est une règle stupide,es ist eine dumme Regel
459,it's a team effort,it is a team effort,Es un esfuerzo de equipo,c'est un effort d'équipe,es ist eine Teamleistung
460,it's a typo sorry,it is a typo sorry,es un error tipográfico lo siento,c'est une faute de frappe désolé,es ist ein Tippfehler tut mir leid
461,it's a vague story,it is a vague story,es una historia vaga,c'est une vague histoire,es ist eine vage Geschichte
462,it's a work of art,it is a work of art,es una obra de arte,c'est une oeuvre d'art,es ist ein Kunstwerk
463,it's all our fault,it is all our fault,todo es culpa nuestra,tout est de notre faute,es ist alles unsere Schuld
464,it's already seven,it is already seven,ya son las siete,il est déjà sept,es ist schon sieben
465,it's an experiment,it is an experiment,es un experimento,c'est une expérience,es ist ein Experiment
466,it's an investment,it is an investment,es una inversión,c'est un investissement,es ist eine Investition
467,it's an old custom,it is an old custom,es una vieja costumbre,c'est une vieille coutume,es ist ein alter Brauch
468,it's at the corner,it is at the corner,esta en la esquina,c'est au coin,es ist an der ecke
469,it's booby-trapped,it is booby trapped,es trampa explosiva,c'est piégé,es ist Sprengfalle
470,it's bound to rain,it is bound to rain,está obligado a llover,il est obligé de pleuvoir,es wird regnen
471,it's cold out here,it is cold out here,hace frío aquí,il fait froid ici,es ist kalt hier draußen
472,it's crowded today,it is crowded today,está lleno hoy,il y a du monde aujourd'hui,es ist heute voll
473,it's disappointing,it is disappointing,es decepcionante,c'est décevant,es ist enttäuschend
474,it's disconcerting,it is disconcerting,es desconcertante,c'est déconcertant,es ist beunruhigend
475,it's far too small,it is far too small,es demasiado pequeño,c'est beaucoup trop petit,es ist viel zu klein
476,it's for my family,it is for my family,es para mi familia,c'est pour ma famille,es ist für meine Familie
477,it's for my friend,it is for my friend,es para mi amigo,c'est pour mon ami,es ist für meinen freund
478,it's fun to travel,it is fun to travel,es divertido viajar,c'est amusant de voyager,es macht spass zu reisen
479,it's getting there,it is getting there,está llegando allí,ça y arrive,es kommt dahin
480,it's good training,it is good training,es un buen entrenamiento,c'est une bonne formation,es ist eine gute Ausbildung
481,it's got to be now,it is got to be now,tiene que ser ahora,ça doit être maintenant,jetzt muss es sein
482,it's gotten better,it is gotten better,se ha mejorado,ça va mieux,es ist besser geworden
483,it's heartbreaking,it is heartbreaking,es desgarrador,c'est déchirant,es ist herzzerreißend
484,it's hot down here,it is hot down here,hace calor aquí abajo,il fait chaud ici,es ist heiß hier unten
485,it's in the fridge,it is in the fridge,esta en la heladera,c'est au frigo,es steht im kühlschrank
486,it's in the garage,it is in the garage,esta en el garaje,c'est dans le garage,es steht in der Garage
487,it's just a rabbit,it is just a rabbit,es solo un conejo,ce n'est qu'un lapin,es ist nur ein Hase
488,it's just not fair,it is just not fair,no es justo,ce n'est tout simplement pas juste,es ist einfach nicht fair
489,it's just not safe,it is just not safe,simplemente no es seguro,ce n'est tout simplement pas sûr,es ist einfach nicht sicher
490,it's just too soon,it is just too soon,es demasiado pronto,c'est juste trop tôt,es ist einfach zu früh
491,it's made of brass,it is made of brass,está hecho de latón,il est en laiton,es ist aus messing
492,it's merely a joke,it is merely a joke,es solo una broma,ce n'est qu'une blague,es ist nur ein Witz
493,it's not a disease,it is not a disease,No es una enfermedad,Ce n'est pas une maladie,es ist keine Krankheit
494,it's not a holiday,it is not a holiday,no es un dia de fiesta,ce n'est pas un jour férié,es ist kein Feiertag
495,it's not a problem,it is not a problem,No es un problema,Ce n'est pas un problème,es ist kein Problem
496,it's not even true,it is not even true,ni siquiera es cierto,ce n'est même pas vrai,es ist nicht einmal wahr
497,it's not important,it is not important,no es importante,ce n'est pas important,es ist nicht wichtig
498,it's not just that,it is not just that,no es solo eso,il n'y a pas que ça,es ist nicht nur das
499,it's not like that,it is not like that,No es así,Ce n'est pas comme ça,so ist es nicht
500,it's not my choice,it is not my choice,no es mi elección,ce n'est pas mon choix,es ist nicht meine Wahl
501,it's not necessary,it is not necessary,no es necesario,ce n'est pas nécessaire,es ist nicht erforderlich
502,it's not our fault,it is not our fault,no es nuestra culpa,ce n'est pas notre faute,es ist nicht unsere Schuld
503,it's not pertinent,it is not pertinent,no es pertinente,ce n'est pas pertinent,es ist nicht relevant
504,it's not safe here,it is not safe here,no es seguro aquí,ce n'est pas sûr ici,hier ist es nicht sicher
505,it's not that cold,it is not that cold,no hace tanto frio,il ne fait pas si froid,es ist nicht so kalt
506,it's not that deep,it is not that deep,no es tan profundo,ce n'est pas si profond,es ist nicht so tief
507,it's not that hard,it is not that hard,No es tan difícil,ce n'est pas si dur,es ist nicht so schwer
508,it's not that nice,it is not that nice,no es tan agradable,ce n'est pas si gentil,es ist nicht so schön
509,it's not too early,it is not too early,no es demasiado pronto,ce n'est pas trop tôt,es ist nicht zu früh
510,it's not very easy,it is not very easy,no es muy facil,ce n'est pas très facile,es ist nicht ganz einfach
511,it's not very good,it is not very good,no es muy bueno,ce n'est pas très bon,es ist nicht sehr gut
512,it's now your turn,it is now your turn,Ahora es tu turno,c'est maintenant à ton tour,jetzt bist du an der Reihe
513,it's our only hope,it is our only hope,Es nuestra única esperanza,c'est notre seul espoir,es ist unsere einzige Hoffnung
514,it's our only show,it is our only show,es nuestro unico show,c'est notre seul spectacle,Es ist unsere einzige Show
515,it's raining again,it is raining again,está lloviendo otra vez,il pleut encore,Es regnet wieder
516,it's raining there,it is raining there,está lloviendo allí,il pleut là,dort regnet es
517,it's raining today,it is raining today,hoy esta lloviendo,il pleut aujourd'hui,Es regnet heute
518,it's rather ironic,it is rather ironic,es bastante ironico,c'est plutôt ironique,es ist ziemlich ironisch
519,it's rather unique,it is rather unique,es bastante unico,c'est plutôt unique,es ist ziemlich einzigartig
520,it's really bright,it is really bright,es realmente brillante,c'est vraiment lumineux,es ist wirklich hell
521,it's really simple,it is really simple,es realmente simple,c'est vraiment simple,es ist wirklich einfach
522,"it's sad, but true",it is sad  but true,Es triste pero cierto,c'est triste mais vrai,es ist traurig aber wahr
523,it's snowing again,it is snowing again,esta nevando de nuevo,il neige encore,es schneit wieder
524,it's snowing there,it is snowing there,esta nevando ahi,il neige là-bas,dort schneit es
525,it's so improbable,it is so improbable,es tan improbable,c'est tellement improbable,es ist so unwahrscheinlich
526,it's something new,it is something new,es algo nuevo,c'est quelque chose de nouveau,es ist etwas Neues
527,it's still crowded,it is still crowded,todavía está lleno,il y a encore du monde,es ist immer noch voll
528,it's still raining,it is still raining,aun esta lloviendo,il pleut encore,es regnet immer noch
529,it's still snowing,it is still snowing,todavía está nevando,il neige encore,es schneit immer noch
530,it's the same here,it is the same here,Es lo mismo aquí,c'est pareil ici,hier ist es genauso
531,it's the same wine,it is the same wine,es el mismo vino,c'est le même vin,es ist derselbe Wein
532,it's the wrong one,it is the wrong one,es el equivocado,c'est le mauvais,es ist das falsche
533,it's time to do it,it is time to do it,es hora de hacerlo,il est temps de le faire,"Es ist Zeit, es zu tun"
534,it's time to leave,it is time to leave,Es tiempo de irse,C'est l'heure de partir,es ist Zeit zu gehen
535,it's time to party,it is time to party,es tiempo de fiesta,il est temps de faire la fête,es ist zeit zu feiern
536,it's too dangerous,it is too dangerous,es demasiado peligroso,c'est trop dangereux,es ist zu gefährlich
537,it's too difficult,it is too difficult,es demasiado difícil,c'est trop difficile,es ist zu schwierig
538,it's too expensive,it is too expensive,es muy caro,c'est trop cher,es ist zu teuer
539,it's unforgettable,it is unforgettable,es inolvidable,c'est inoubliable,es ist unvergesslich
540,it's very cold now,it is very cold now,hace mucho frio ahora,il fait très froid maintenant,es ist jetzt sehr kalt
541,it's very unlikely,it is very unlikely,es muy poco probable,c'est très peu probable,es ist sehr unwahrscheinlich
542,it's very valuable,it is very valuable,es muy valioso,c'est très précieux,es ist sehr wertvoll
543,it's way too heavy,it is way too heavy,es demasiado pesado,c'est beaucoup trop lourd,es ist viel zu schwer
544,it's your decision,it is your decision,es tu decisión,C'est votre décision,Es ist deine Entscheidung
545,italy isn't greece,italy is not greece,Italia no es Grecia,l'italie n'est pas la grèce,Italien ist nicht Griechenland
546,judge for yourself,judge for yourself,juzga por ti mismo,jugez par vous-même,Urteile selbst
547,just do what i did,just do what i did,solo haz lo que hice,fais juste ce que j'ai fait,mach einfach was ich getan habe
548,just do what i say,just do what i say,solo haz lo que digo,fais juste ce que je dis,mach einfach was ich sage
549,just don't drop it,just do not drop it,simplemente no lo dejes caer,il suffit de ne pas le laisser tomber,lass es einfach nicht fallen
550,just park anywhere,just park anywhere,simplemente estacione en cualquier lugar,se garer n'importe où,einfach irgendwo parken
551,just say yes or no,just say yes or no,solo dí sí o no,dis juste oui ou non,sag einfach Ja oder Nein
552,just wait a second,just wait a second,solo espera un segundo,attends juste une seconde,warte nur eine Sekunde
553,"just water, please",just water  please,solo agua por favor,Juste de l'eau s'il vous plait,nur Wasser bitte
554,keep a low profile,keep a low profile,mantener un perfil bajo,faire profil bas,halte dich bedeckt
555,keep an eye on tom,keep an eye on tom,mantener un ojo en tom,garde un oeil sur tom,behalte Tom im Auge
556,keep an eye on him,keep an eye on him,Mantenlo vigilado,garde un oeil sur lui,wirf ein Auge auf ihn
557,keep off the grass,keep off the grass,no pisar el césped,défense de marcher sur la pelouse,Das Gras nicht betreten
558,keep out of my way,keep out of my way,mantente fuera de mi camino,reste hors de mon chemin,Geh mir aus dem Weg
559,keep the door open,keep the door open,mantener la puerta abierta,garder la porte ouverte,halte die Tür offen
560,keep your hands up,keep your hands up,mantén tus manos arriba,gardez vos mains en l'air,Hände hoch
561,keep your head low,keep your head low,mantén la cabeza baja,garde la tête basse,halte deinen kopf niedrig
562,keep your shirt on,keep your shirt on,Manten tu camisa puesta,garde ta chemise,behalte dein Hemd an
563,keep your shoes on,keep your shoes on,mantén tus zapatos puestos,gardez vos chaussures,behalte deine Schuhe an
564,knowledge is power,knowledge is power,el conocimiento es poder,la connaissance est le pouvoir,wissen ist Macht
565,leave it all to me,leave it all to me,déjamelo todo a mi,laisse moi tout,überlass das alles mir
566,leave me alone now,leave me alone now,dejame solo ahora,laisse moi seul maintenant,Lass mich jetzt alleine
567,leaves are falling,leaves are falling,las hojas están cayendo,les feuilles tombent,Blätter fallen
568,lesson two is easy,lesson two is easy,la lección dos es fácil,la deuxième leçon est facile,Lektion zwei ist einfach
569,let tom do his job,let tom do his job,deja que tom haga su trabajo,laisse tom faire son travail,Lass Tom seinen Job machen
570,let go of the rope,let go of the rope,soltar la cuerda,lâcher la corde,lass das Seil los
571,let her replace it,let her replace it,deja que ella lo reemplace,qu'elle le remplace,lass sie ersetzen
572,let me borrow that,let me borrow that,déjame prestado eso,laisse-moi emprunter ça,lass mich das ausleihen
573,let me go with you,let me go with you,Déjame ir contigo,laisse-moi partir avec toi,lass mich mit dir gehen
574,let me grab my bag,let me grab my bag,déjame agarrar mi bolso,laisse moi prendre mon sac,Lass mich meine Tasche holen
575,let me handle this,let me handle this,permíteme manejar esto,laisse-moi m'en occuper,Lass mich das machen
576,let me rephrase it,let me rephrase it,déjame reformularlo,permettez-moi de reformuler,lass es mich umformulieren
