,English,English_cleaned,Spanish,French,German
304,let's do this now,let us do this now,hagamos esto ahora,faisons-le maintenant,lass uns das jetzt machen
305,let's draw straws,let us draw straws,saquemos pajitas,tirons à la paille,Lasst uns Strohhalme ziehen
306,let's flip a coin,let us flip a coin,lancemos una moneda,lançons une pièce,werfen wir eine Münze
307,let's get a drink,let us get a drink,tomemos un trago,allons boire un verre,lass uns was trinken
308,let's get married,let us get married,vamos a casarnos,marions-nous,lass uns heiraten
309,let's get serious,let us get serious,pongámonos serios,soyons sérieux,lass uns ernst werden
310,let's get started,let us get started,comencemos,commençons,Lassen Sie uns anfangen
311,let's get to work,let us get to work,pongámonos a trabajar,mettons-nous au travail,Lassen Sie uns an die Arbeit gehen
312,let's go by train,let us go by train,vamos en tren,allons en train,lass uns mit dem Zug fahren
313,let's go downtown,let us go downtown,vamos al centro,allons au centre-ville,Lass uns in die Innenstadt gehen
314,let's go that way,let us go that way,vamos por ese camino,allons par là,Lass uns diesen Weg gehen
315,let's go this way,let us go this way,vamos por este camino,allons par ici,Lass uns diesen Weg gehen
316,let's go to tom's,let us go to tom s,vamos a tom s,allons à tom s,gehen wir zu tom s
317,let's have a chat,let us have a chat,tengamos una charla,discutons,lass uns reden
318,let's have a look,let us have a look,Dejanos darle un vistazo,jetons un coup d'oeil,lass uns einen Blick darauf werfen
319,let's ignore that,let us ignore that,ignoremos eso,ignorons cela,ignorieren wir das
320,let's just listen,let us just listen,solo escuchemos,écoutons simplement,lass uns einfach zuhören
321,let's just say no,let us just say no,digamos que no,disons juste non,sagen wir einfach nein
322,let's just try it,let us just try it,vamos a intentarlo,essayons juste,lass es uns einfach versuchen
323,let's leave early,let us leave early,salgamos temprano,partons tôt,lass uns früh gehen
324,let's make a cake,let us make a cake,hagamos un pastel,Faisons un gâteau,Lass uns einen Kuchen backen
325,let's pick up tom,let us pick up tom,recogemos a tom,ramassons tom,Lass uns Tom abholen
326,let's play soccer,let us play soccer,vamos a jugar futbol,jouons au football,lass uns Fußball spielen
327,let's shake hands,let us shake hands,démonos la mano,serrons-nous la main,geben wir uns die Hand
328,let's sing a song,let us sing a song,cantemos una canción,chantons une chanson,Lasst uns ein Lied singen
329,let's sit outside,let us sit outside,sentémonos afuera,asseyons-nous dehors,lass uns draußen sitzen
330,let's start again,let us start again,empecemos de nuevo,recommençons,fangen wir nochmal an
331,let's take a look,let us take a look,echemos un vistazo,jetons un coup d'oeil,lass uns einen Blick darauf werfen
332,let's take a rest,let us take a rest,tomemos un descanso,reposons-nous,lass uns ausruhen
333,let's take a taxi,let us take a taxi,vamos a tomar un taxi,prenons un taxi,Lass uns ein Taxi nehmen
334,let's take a trip,let us take a trip,hagamos un viaje,faisons un voyage,lass uns einen Ausflug machen
335,let's take a walk,let us take a walk,demos un paseo,promenons-nous,lass uns spazieren gehen
336,life is a mystery,life is a mystery,la vida es un misterio,la vie est un mystère,Das Leben ist ein Mysterium
337,life is beautiful,life is beautiful,la vida es bella,la vie est belle,Das Leben ist wunderschoen
338,life is enjoyable,life is enjoyable,la vida es agradable,la vie est agréable,das Leben ist angenehm
339,life is like that,life is like that,la vida es así,la vie est comme ça,Das Leben ist so
340,life is too short,life is too short,la vida es demasiado corta,la vie est trop courte,Das Leben ist zu kurz
341,light the candles,light the candles,Prende las velas,Allume les bougies,zünde die Kerzen an
342,live and let live,live and let live,vivir y dejar vivir,vivre et laisser vivre,Leben und leben lassen
343,"long time, no see",long time  no see,mucho tiempo sin verlo,cela fait longtemps qu'on ne s'est pas vu,lange nicht gesehen
344,look at that bird,look at that bird,mira ese pájaro,regarde cet oiseau,schau dir diesen Vogel an
345,look at the clock,look at the clock,mira el reloj,regarder l'horloge,sieh auf die Uhr
346,look at the girls,look at the girls,mira a las chicas,regarde les filles,schau dir die Mädels an
347,look at the meter,look at the meter,mira el medidor,regarde le compteur,schau auf das Messgerät
348,look at the price,look at the price,mira el precio,regarde le prix,schau dir den preis an
349,look at this mess,look at this mess,mira este lío,regarde ce gâchis,Schau dir dieses Chaos an
350,look into my eyes,look into my eyes,Mírame a los ojos,regarde-moi dans les yeux,schau mir in die Augen
351,look into the box,look into the box,mira dentro de la caja,regarde dans la boite,schau in die Kiste
352,look what i found,look what i found,mira lo que he encontrado,regarde ce que j'ai trouvé,Schau mal was ich gefunden habe
353,"look, i know that",look  i know that,mira yo se que,regarde je sais que,"schau, das weiß ich"
354,love conquers all,love conquers all,el amor lo conquista todo,l'amour vainc tout,Liebe besiegt alles
355,love will prevail,love will prevail,amor prevalecerá,l'amour prévaudra,Liebe wird sich durchsetzen
356,love will survive,love will survive,el amor sobrevivirá,l'amour survivra,Liebe wird überleben
357,lunch is included,lunch is included,el almuerzo está incluido,le déjeuner est inclus,Mittagessen ist inbegriffen
358,make a prediction,make a prediction,Haz una predicción,faire une prédiction,eine Vorhersage machen
359,make up your mind,make up your mind,Decídete,décidez-vous,Entscheide dich
360,mary is expecting,mary is expecting,María está esperando,Marie attend,maria erwartet
361,mary is my mother,mary is my mother,maria es mi madre,Marie est ma mère,Maria ist meine Mutter
362,may god bless you,may god bless you,Que Dios te bendiga,que Dieu vous bénisse,möge Gott dich segnen
363,may i do that now,may i do that now,puedo hacer eso ahora,puis-je le faire maintenant,darf ich das jetzt machen
364,may i go home now,may i go home now,¿Puedo irme a casa ahora?,puis-je rentrer à la maison maintenant,darf ich jetzt nach hause gehen
365,may i go with you,may i go with you,Puedo ir contigo,Est-ce que je peux t'accompagner,Darf ich mit dir gehen
366,may i put it here,may i put it here,¿Puedo ponerlo aquí?,puis-je le mettre ici,darf ich es hier reinstellen
367,may i take a bath,may i take a bath,¿puedo tomar un baño?,puis-je prendre un bain,Darf ich ein Bad nehmen?
368,may i take a rest,may i take a rest,puedo tomar un descanso,puis-je me reposer,darf ich mich ausruhen
369,may i talk to you,may i talk to you,puedo hablar contigo,puis-je vous parler,darf ich mit dir reden
370,maybe i should go,maybe i should go,tal vez debería ir,peut-être que je devrais y aller,vielleicht sollte ich gehen
371,maybe it was fate,maybe it was fate,tal vez fue el destino,c'était peut-être le destin,vielleicht war es Schicksal
372,maybe it's a trap,maybe it is a trap,tal vez sea una trampa,c'est peut-être un piège,vielleicht ist es eine Falle
373,message me online,message me online,envíame un mensaje en línea,m'envoyer un message en ligne,schreib mir online
374,might makes right,might makes right,podría estar bien,le peut fait le bien,könnte Recht machen
375,mom set the table,mom set the table,mamá puso la mesa,maman a mis la table,Mama hat den Tisch gedeckt
376,move away from me,move away from me,alejate de mi,éloigne toi de moi,entferne dich von mir
377,my bag was stolen,my bag was stolen,Mi bolso fue robado,On m'a volé mon sac,Meine Tasche wurde gestohlen
378,my brother is out,my brother is out,mi hermano esta fuera,mon frère est sorti,Mein Bruder ist draußen
379,my cat loves toys,my cat loves toys,mi gato ama los juguetes,mon chat adore les jouets,Meine Katze liebt Spielzeug
380,my eyes are tired,my eyes are tired,mis ojos están cansados,mes yeux sont fatigués,Meine Augen sind müde
381,my father is busy,my father is busy,mi padre está ocupado,mon père est occupé,Mein Vater ist beschäftigt
382,my father is rich,my father is rich,mi padre es rico,mon père est riche,Mein Vater ist reich
383,my father is tall,my father is tall,mi padre es alto,mon père est grand,mein Vater ist groß
384,my glass is dirty,my glass is dirty,mi vaso esta sucio,mon verre est sale,Mein Glas ist schmutzig
385,my glass is empty,my glass is empty,mi vaso está vacío,mon verre est vide,Mein Glas ist leer
386,my hair is a mess,my hair is a mess,mi pelo es un desastre,Mes cheveux sont en vrac,Meine Haare sind ein Chaos
387,my hair is greasy,my hair is greasy,mi cabello es grasoso,mes cheveux sont gras,meine haare sind fettig
388,my hands are cold,my hands are cold,mis manos están frías,mes mains sont froides,meine Hände sind kalt
389,my hands are tied,my hands are tied,Mis manos están atadas,mes mains sont attachées,meine Hände sind müde
390,my heart's aching,my heart s aching,Mi corazón me duele,J'ai mal au coeur,Mein Herz schmerzt
391,my hobby is music,my hobby is music,mi hobby es la musica,mon hobby est la musique,mein Hobby ist Musik
392,my horse is black,my horse is black,mi caballo es negro,mon cheval est noir,Mein Pferd ist schwarz
393,my house is small,my house is small,mi casa es pequeña,ma maison est petite,mein Haus ist klein
394,my idea is better,my idea is better,mi idea es mejor,mon idée est meilleure,meine idee ist besser
395,my knife is sharp,my knife is sharp,mi cuchillo esta afilado,mon couteau est tranchant,Mein Messer ist scharf
396,my life is boring,my life is boring,mi vida es aburrida,Ma vie est ennuyante,Mein Leben ist langweilig
397,my mother is sick,my mother is sick,Mi madre está enferma,ma mère est malade,meine Mutter ist krank
398,my new car is red,my new car is red,mi auto nuevo es rojo,ma nouvelle voiture est rouge,Mein neues Auto ist rot
399,my room is a mess,my room is a mess,mi cuarto es un desastre,ma chambre est en désordre,Mein Zimmer ist ein Chaos
400,my shoulder hurts,my shoulder hurts,me duele el hombro,j'ai mal à l'épaule,meine Schulter schmerzt
401,my stomach's full,my stomach s full,mi estomago esta lleno,mon estomac est plein,mein Magen ist voll
402,my tailor is rich,my tailor is rich,mi sastre es rico,mon tailleur est riche,mein Schneider ist reich
403,never tell anyone,never tell anyone,nunca le digas a nadie,ne le dis jamais à personne,sag es niemandem
404,no cash was taken,no cash was taken,no se tomó efectivo,aucun argent n'a été prélevé,kein Bargeld wurde genommen
405,no minors allowed,no minors allowed,no se permiten menores,pas de mineurs autorisés,keine Minderjährigen erlaubt
406,"no music, no life",no music  no life,sin música no hay vida,pas de musique pas de vie,keine Musik kein Leben
407,no one can escape,no one can escape,nadie puede escapar,personne ne peut s'échapper,niemand kann entkommen
408,no one can get in,no one can get in,nadie puede entrar,personne ne peut entrer,niemand kann rein
409,no one complained,no one complained,nadie se quejó,personne ne s'est plaint,niemand hat sich beschwert
410,no one could work,no one could work,nadie podría trabajar,personne ne pouvait travailler,niemand konnte arbeiten
411,no one else spoke,no one else spoke,nadie más habló,personne d'autre n'a parlé,niemand sonst sprach
412,no one ever asked,no one ever asked,nadie nunca preguntó,personne n'a jamais demandé,niemand hat jemals gefragt
413,no one has failed,no one has failed,nadie ha fallado,personne n'a échoué,niemand ist gescheitert
414,no one is perfect,no one is perfect,nadie es perfecto,personne n'est parfait,Niemand ist perfekt
415,no one is talking,no one is talking,nadie esta hablando,personne ne parle,niemand spricht
416,no one knows that,no one knows that,nadie sabe eso,personne ne le sait,das weiß keiner
417,no one lives here,no one lives here,nadie vive aquí,personne ne vit ici,hier wohnt niemand
418,no one looks busy,no one looks busy,nadie parece ocupado,personne n'a l'air occupé,niemand sieht beschäftigt aus
419,no one misses you,no one misses you,nadie te extraña,tu ne manques à personne,niemand vermisst dich
420,no one trusts tom,no one trusts tom,nadie confía en tom,personne ne fait confiance à tom,Niemand vertraut Tom
421,no one understood,no one understood,nadie entendió,personne n'a compris,niemand verstand
422,no one was crying,no one was crying,nadie estaba llorando,personne ne pleurait,niemand weinte
423,no one was killed,no one was killed,nadie fue asesinado,personne n'a été tué,niemand wurde getötet
424,no one's gambling,no one s gambling,nadie esta jugando,personne ne joue,Niemand spielt
425,no one's in sight,no one s in sight,no hay nadie a la vista,personne n'est en vue,niemand ist in Sicht
426,no one's prepared,no one s prepared,nadie está preparado,personne n'est préparé,niemand ist vorbereitet
427,no one's watching,no one s watching,nadie está mirando,personne ne regarde,keiner schaut zu
428,no problem at all,no problem at all,no hay problema,aucun problème du tout,überhaupt kein Problem
429,"no, i didn't help",no  i did not help,"no, no ayudé",non je n'ai pas aidé,nein ich habe nicht geholfen
430,"no, it isn't easy",no  it is not easy,"no, no es fácil",non ce n'est pas facile,nein es ist nicht einfach
431,"no, it's not easy",no  it is not easy,"no, no es fácil",non ce n'est pas facile,nein es ist nicht einfach
432,nobody called tom,nobody called tom,nadie llamó a tom,personne n'a appelé tom,Niemand hat Tom angerufen
433,nobody complained,nobody complained,nadie se quejó,personne ne s'est plaint,niemand hat sich beschwert
434,nobody is perfect,nobody is perfect,nadie es perfecto,personne n'est parfait,niemand ist perfekt
435,nobody knows this,nobody knows this,nadie sabe esto,personne ne le sait,niemand weiß das
436,nobody likes rats,nobody likes rats,a nadie le gustan las ratas,personne n'aime les rats,niemand mag Ratten
437,nobody volunteers,nobody volunteers,nadie se ofrece como voluntario,personne ne se porte volontaire,niemand meldet sich freiwillig
438,nobody was around,nobody was around,nadie estaba alrededor,personne n'était là,niemand war da
439,none of us saw it,none of us saw it,ninguno de nosotros lo vio,aucun de nous ne l'a vu,keiner von uns hat es gesehen
440,nothing scares me,nothing scares me,nada me asusta,rien ne me fait peur,nichts macht mir angst
441,nothing was funny,nothing was funny,nada fue divertido,rien n'était drôle,nichts war lustig
442,nothing was wrong,nothing was wrong,nada estaba mal,rien n'allait mal,nichts war falsch
443,nothing's working,nothing s working,nada funciona,rien ne fonctionne,nichts funktioniert
444,now it's personal,now it is personal,ahora es personal,maintenant c'est personnel,jetzt ist es persönlich
445,now it's too late,now it is too late,ahora es demasiado tarde,maintenant c'est trop tard,jetzt ist es zu spät
446,now what do we do,now what do we do,ahora que hacemos,maintenant qu'est-ce qu'on fait,Was können wir jetzt tun
447,"ok, i'll order it",ok  i will order it,ok lo ordenare,ok je vais le commander,ok ich werde es bestellen
448,"ok, i'm convinced",ok  i am convinced,bien estoy convencido,ok je suis convaincu,ok ich bin überzeugt
449,"ok, let's do this",ok  let us do this,bien vamos a hacer esto,ok faisons ça,ok lass uns das machen
450,"ok, that's enough",ok  that is enough,"bien, eso es suficiente",ok ça suffit,ok das reicht
451,obey your parents,obey your parents,obedece a tus padres,obéis à tes parents,gehorche deinen Eltern
452,of course i'll go,of course i will go,por supuesto que iré,bien sûr j'irai,natürlich werde ich gehen
453,once isn't enough,once is not enough,una vez no es suficiente,une fois ne suffit pas,einmal ist nicht genug
454,"once more, please",once more  please,"una vez más, por favor",encore une fois s'il vous plaît,noch einmal bitte
455,opposites attract,opposites attract,los opuestos se atraen,les contraires s'attirent,Gegensätze ziehen sich an
456,our lives changed,our lives changed,nuestras vidas cambiaron,nos vies ont changé,unser leben hat sich verändert
457,our train is late,our train is late,nuestro tren llega tarde,notre train est en retard,unser Zug hat Verspätung
458,pay what you want,pay what you want,paga lo que quieras,payez ce que vous voulez,zahl was du willst
459,people are stupid,people are stupid,la gente es estúpida,les gens sont stupides,Menschen sind dumm
460,pink is for girls,pink is for girls,el rosa es para las niñas,le rose c'est pour les filles,Rosa ist für Mädchen
461,please back me up,please back me up,por favor respaldame,"s'il vous plaît, soutenez-moi",bitte unterstütze mich
462,please be careful,please be careful,Por favor tenga cuidado,S'il vous plaît soyez prudente,Bitte seien Sie vorsichtig
463,please be serious,please be serious,por favor se serio,s'il vous plaît soyez sérieux,bitte sei ernst
464,please come again,please come again,por favor ven de nuevo,reviens s'il te plait,bitte komm wieder
465,please correct it,please correct it,por favor corrígelo,veuillez corriger s'il vous plait,bitte korrigiere es
466,please explain it,please explain it,por favor explícalo,s'il vous plaît expliquez-le,Bitte erklären Sie es
467,please fix my toy,please fix my toy,por favor arregla mi juguete,s'il te plait répare mon jouet,Bitte repariere mein Spielzeug
468,please forgive me,please forgive me,"por favor, perdóname","s'il vous plaît, pardonnez-moi",bitte verzeihen Sie mir
469,please keep quiet,please keep quiet,por favor guarda silencio,s'il vous plaît garder le silence,Bitte verhalten Sie sich ruhig
470,please look at me,please look at me,por favor mírame,s'il te plait regarde moi,bitte sieh mich an
471,please reconsider,please reconsider,por favor reconsidera,veuillez reconsidérer,bitte ueberlege es Dir nochmal
472,please step aside,please step aside,por favor hazte a un lado,"s'il vous plaît, écartez-vous",bitte treten Sie zur Seite
473,please turn it on,please turn it on,por favor enciéndelo,s'il vous plaît allumez-le,Bitte schalten Sie es ein
474,please turn right,please turn right,por favor gire a la derecha,"s'il vous plait, tournez à droite",bitte rechts abbiegen
475,pretend you're me,pretend you are me,Finge que eres yo,prétendre que tu es moi,"tu so, als wärst du ich"
476,prices are rising,prices are rising,los precios están subiendo,les prix augmentent,die preise steigen
477,production is low,production is low,la producción es baja,la production est faible,Die Produktion ist gering
478,put it on my bill,put it on my bill,ponlo en mi factura,mets-le sur ma facture,setze es auf meine Rechnung
479,put out the light,put out the light,apaga la luz,éteindre la lumière,mach das Licht aus
480,put some music on,put some music on,pon algo de música,mettre de la musique,etwas Musik anmachen
481,put your hands up,put your hands up,levanta las manos,lève les mains,Hände hoch
482,put your pants on,put your pants on,ponte los pantalones,mets ton pantalon,zieh deine Hose an
483,quit bothering me,quit bothering me,deja de molestarme,arrête de m'embêter,"hör auf, mich zu stören"
484,read it once more,read it once more,léelo una vez más,lisez-le une fois de plus,lesen Sie es noch einmal
485,rest is important,rest is important,el descanso es importante,le repos est important,Ruhe ist wichtig
486,roses have thorns,roses have thorns,las rosas tienen espinas,les roses ont des épines,Rosen haben Dornen
487,roses smell sweet,roses smell sweet,las rosas huelen dulce,les roses sentent bon,Rosen riechen süß
488,say it in english,say it in english,Dilo en inglés,dis le en anglais,sagen Sie es in Englisch
489,search every room,search every room,buscar en cada habitación,fouiller chaque pièce,jeden Raum durchsuchen
490,see you next week,see you next week,te veo la proxima semana,à la semaine prochaine,bis nächste Woche
491,send us a message,send us a message,Mandanos un mensaje,Envoie-nous un message,Schick uns eine Nachricht
492,shame on you guys,shame on you guys,vergüenza de ustedes chicos,honte à vous les gars,Schande über euch
493,she began to sing,she began to sing,ella empezó a cantar,elle a commencé à chanter,sie fing an zu singen
494,she can handle it,she can handle it,ella puede manejarlo,elle peut le gérer,sie kann damit umgehen
495,she can jump high,she can jump high,ella puede saltar alto,elle peut sauter haut,sie kann hoch springen
496,she can't do that,she cannot do that,ella no puede hacer eso,elle ne peut pas faire ça,das kann sie nicht
497,she can't stop me,she cannot stop me,ella no puede detenerme,elle ne peut pas m'arrêter,sie kann mich nicht aufhalten
498,she cooks for him,she cooks for him,ella cocina para el,elle cuisine pour lui,sie kocht für ihn
499,she decided to go,she decided to go,ella decidió ir,elle a décidé d'aller,sie beschloss zu gehen
500,she did come here,she did come here,ella vino aquí,elle est venue ici,sie kam hierher
501,she did it easily,she did it easily,ella lo hizo fácilmente,elle l'a fait facilement,sie hat es leicht gemacht
502,she did it slowly,she did it slowly,ella lo hizo lentamente,elle l'a fait lentement,sie tat es langsam
503,she didn't answer,she did not answer,Ella no respondió,elle n'a pas répondu,sie antwortete nicht
504,she didn't go far,she did not go far,ella no fue muy lejos,elle n'est pas allée loin,sie ging nicht weit
505,she died of shock,she died of shock,ella murió del shock,elle est morte de choc,sie starb an Schock
506,she drives me mad,she drives me mad,ella me vuelve loco,elle me rend fou,sie macht mich wahnsinnig
507,she gained weight,she gained weight,ella subió de peso,elle a pris du poids,sie hat zugenommen
508,she gave it to me,she gave it to me,Ella me lo dio,elle me l'a donné,Sie gab es mir
509,she gets up early,she gets up early,ella se levanta temprano,elle se lève tôt,Sie steht früh auf
510,she guessed right,she guessed right,ella acertó,elle a bien deviné,sie hat richtig geraten
511,she has a bicycle,she has a bicycle,ella tiene una bicicleta,elle a un vélo,sie hat ein Fahrrad
512,she has a picture,she has a picture,ella tiene una foto,elle a une photo,sie hat ein bild
513,she has long hair,she has long hair,ella tiene pelo largo,elle a les cheveux longs,sie hat lange Haare
514,she has many dogs,she has many dogs,ella tiene muchos perros,elle a beaucoup de chiens,sie hat viele hunde
515,she has no figure,she has no figure,ella no tiene figura,elle n'a pas de silhouette,sie hat keine Figur
516,she hates carrots,she hates carrots,ella odia las zanahorias,elle déteste les carottes,sie hasst Karotten
517,she heard him cry,she heard him cry,ella lo escuchó llorar,elle l'a entendu pleurer,sie hörte ihn weinen
518,she is a beginner,she is a beginner,ella es una principiante,elle est débutante,sie ist anfängerin
519,she is aggressive,she is aggressive,ella es agresiva,elle est agressive,sie ist aggressiv
520,she is attractive,she is attractive,ella es atractiva,elle est attirante,Sie ist attraktiv
521,she is her friend,she is her friend,ella es su amiga,elle est son amie,sie ist ihre freundin
522,she is his friend,she is his friend,ella es su amiga,elle est son amie,sie ist seine freundin
523,she is mad at you,she is mad at you,ella esta enojada contigo,elle est en colère contre toi,sie ist sauer auf dich
524,she is not up yet,she is not up yet,ella aún no se ha levantado,elle n'est pas encore levée,sie ist noch nicht auf
525,she is thirty-one,she is thirty one,ella tiene treinta y uno,elle a trente et un ans,sie ist einunddreißig
526,she is unsociable,she is unsociable,ella es insociable,elle est insociable,sie ist ungesellig
527,she isn't married,she is not married,ella no esta casada,elle n'est pas mariée,Sie ist nicht verheiratet
528,she isn't running,she is not running,ella no esta corriendo,elle ne court pas,sie läuft nicht
529,she keeps secrets,she keeps secrets,ella guarda secretos,elle garde des secrets,sie hütet Geheimnisse
530,she knew the teen,she knew the teen,ella conocía al adolescente,elle connaissait l'adolescent,sie kannte den Teenager
531,she knows my wife,she knows my wife,ella conoce a mi esposa,elle connait ma femme,Sie kennt meine Frau
532,she left the room,she left the room,ella salió de la habitación,elle a quitté la chambre,sie verließ das Zimmer
533,she looked around,she looked around,ella miró a su alrededor,elle a regardé autour d'elle,sie sah sich um
534,she looked lonely,she looked lonely,se veía sola,elle avait l'air seule,sie sah einsam aus
535,she looks unhappy,she looks unhappy,ella se ve infeliz,elle a l'air malheureuse,sie sieht unglücklich aus
536,she loves cooking,she loves cooking,ella ama cocinar,elle aime cuisiner,sie liebt es zu kochen
537,she loves singing,she loves singing,ella ama cantar,elle aime chanter,sie liebt es zu singen
538,she made him rich,she made him rich,ella lo hizo rico,elle l'a rendu riche,sie hat ihn reich gemacht
539,she made me hurry,she made me hurry,ella me hizo apresurarme,elle m'a fait me dépêcher,sie beeilte mich
540,she married young,she married young,ella se casó joven,elle s'est mariée jeune,sie hat jung geheiratet
541,she met her uncle,she met her uncle,conoció a su tío,elle a rencontré son oncle,Sie traf ihren Onkel
542,she must be angry,she must be angry,ella debe estar enojada,elle doit être en colère,sie muss wütend sein
543,she must go there,she must go there,ella debe ir allí,elle doit y aller,Sie muss dorthin gehen
544,she never told me,she never told me,ella nunca me dijo,elle ne m'a jamais dit,sie hat es mir nie gesagt
545,she owns a turner,she owns a turner,ella es dueña de un tornero,elle possède un tourneur,sie besitzt einen Dreher
546,she sells flowers,she sells flowers,ella vende flores,elle vend des fleurs,sie verkauft Blumen
547,she smiled at him,she smiled at him,ella le sonrió,elle lui a souri,sie lächelte ihn an
548,she speaks loudly,she speaks loudly,ella habla fuerte,elle parle fort,sie spricht laut
549,she took her book,she took her book,ella tomó su libro,elle a pris son livre,Sie nahm ihr Buch
550,she went shopping,she went shopping,Ella se fue de compras,elle est allée faire du shopping,Sie ging einkaufen
551,she went upstairs,she went upstairs,ella fue arriba,elle est montée,sie ging nach oben
552,she went with him,she went with him,ella fue con el,elle est partie avec lui,sie ging mit ihm
553,she wept bitterly,she wept bitterly,ella lloró amargamente,elle a pleuré amèrement,sie weinte bitterlich
554,she won't make it,she will not make it,ella no lo logrará,elle n'y arrivera pas,sie wird es nicht schaffen
555,she's a bit naive,she is a bit naive,ella es un poco ingenua,elle est un peu naïve,sie ist etwas naiv
556,she's a good liar,she is a good liar,ella es una buena mentirosa,c'est une bonne menteuse,Sie ist eine gute Lügnerin
557,she's a professor,she is a professor,ella es una profesora,elle est professeur,sie ist Professorin
558,she's a tough one,she is a tough one,ella es una dura,elle est dure,sie ist eine zähe
559,she's fashionable,she is fashionable,ella esta de moda,elle est à la mode,sie ist modisch
560,she's got a point,she is got a point,ella tiene un punto,elle marque un point,Sie hat einen Punkt
561,she's hyperactive,she is hyperactive,ella es hiperactiva,elle est hyperactive,sie ist hyperaktiv
562,she's my daughter,she is my daughter,ella es mi hija,elle est ma fille,sie ist meine Tochter
563,she's not a child,she is not a child,ella no es una niña,elle n'est pas une enfant,sie ist kein kind
564,she's not my type,she is not my type,ella no es mi tipo,elle n'est pas mon genre,sie ist nicht mein typ
565,she's open-minded,she is open minded,ella es de mente abierta,elle est ouverte d'esprit,sie ist aufgeschlossen
566,she's rather good,she is rather good,ella es bastante buena,elle est plutôt bonne,sie ist ziemlich gut
567,she's still young,she is still young,ella todavía es joven,elle est encore jeune,sie ist noch jung
568,she's unconscious,she is unconscious,ella esta inconsciente,elle est inconsciente,sie ist bewusstlos
569,she's very pretty,she is very pretty,ella es muy bonita,elle est très jolie,Sie ist sehr hübsch
570,should i continue,should i continue,debo continuar,dois-je continuer,soll ich weiter machen
571,should i feel bad,should i feel bad,¿Debería sentirme mal?,devrais-je me sentir mal,sollte ich mich schlecht fühlen
572,should i tell him,should i tell him,debería decirle,dois-je lui dire,soll ich es ihm sagen
573,show me that list,show me that list,muéstrame esa lista,montre moi cette liste,Zeig mir diese Liste
574,show me the photo,show me the photo,muéstrame la foto,montre moi la photo,Zeig mir das Foto
575,show me your hand,show me your hand,Muestrame tu mano,montre-moi ta main,zeig mir deine Hand
576,sign on this line,sign on this line,firmar en esta línea,signe sur cette ligne,unterschreibe diese Zeile
577,silence is golden,silence is golden,el silencio es oro,Le silence est d'or,Schweigen ist Gold
578,sing me a lullaby,sing me a lullaby,cántame una canción de cuna,chante moi une berceuse,Sing mir ein Schlaflied
579,smell this flower,smell this flower,huele esta flor,sentir cette fleur,Rieche diese Blume
580,so where were you,so where were you,"Entonces, ¿dónde estabas?",alors où étais-tu,Wo warst du?
581,solve the problem,solve the problem,resolver el problema,résoudre le problème,das Problem lösen
582,somebody answered,somebody answered,alguien respondió,quelqu'un a répondu,jemand hat geantwortet
583,somebody's coming,somebody s coming,alguien viene,quelqu'un vient,jemand kommt
584,someone is coming,someone is coming,alguien viene,quelqu'un arrive,Jemand kommt
585,someone is inside,someone is inside,alguien está dentro,quelqu'un est à l'intérieur,jemand ist drinnen
586,someone's outside,someone s outside,alguien esta afuera,quelqu'un est dehors,jemand ist draußen
587,someone's singing,someone s singing,alguien esta cantando,quelqu'un chante,jemand singt
588,someone's talking,someone s talking,alguien esta hablando,quelqu'un parle,jemand redet
589,something changed,something changed,algo cambió,quelque chose a changé,etwas hat sich verändert
590,something's wrong,something s wrong,Algo esta mal,quelque-chose ne va pas,etwas ist falsch
591,"sorry, i was busy",sorry  i was busy,"lo siento, estaba ocupado",Désolé j'étais occupé,Sorry ich war beschäftigt
592,stand up straight,stand up straight,Párate derecho,tiens toi droit,Steh gerade
593,stay away from us,stay away from us,mantente alejado de nosotros,reste loin de nous,bleib weg von uns
594,stay here with us,stay here with us,quédate aquí con nosotros,reste ici avec nous,bleib hier bei uns
595,stay in the house,stay in the house,Quédate en la casa,rester dans la maison,Bleib 'im Haus
596,stay in this room,stay in this room,quédate en esta habitación,reste dans cette chambre,bleib in diesem Zimmer
597,stay in your room,stay in your room,quédate en tu habitación,reste dans ta chambre,bleib in deinem Zimmer
598,stealing is wrong,stealing is wrong,robar está mal,voler c'est mal,stehlen ist falsch
599,step on the scale,step on the scale,paso en la escala,monter sur la balance,auf die Waage steigen
600,stop badgering me,stop badgering me,deja de fastidiarme,arrête de me harceler,hör auf mich zu belästigen
601,stop being a baby,stop being a baby,deja de ser un bebe,arrêter d'être un bébé,"Hör auf, ein Baby zu sein"
602,stop being stupid,stop being stupid,deja de ser estúpido,arrêter d'être stupide,Hör auf dumm zu sein
603,stop bothering me,stop bothering me,deja de molestarme,arrête de m'ennuyer,Hör auf mich zu belästigen
604,stop following me,stop following me,Deje de seguirme,Arrêtez de me suivre,"Hören Sie auf, mich zu verfolgen"
605,stop harassing me,stop harassing me,deja de acosarme,arrête de me harceler,"Hör auf, mich zu belästigen"
606,stop it right now,stop it right now,detenerlo ahora mismo,arrête tout de suite,Hör sofort damit auf
607,stop the car here,stop the car here,detener el coche aquí,arrêter la voiture ici,Stoppen Sie das Auto hier
608,take a wild guess,take a wild guess,Adivina,faire une supposition sauvage,Rate mal
609,take care of this,take care of this,cuida de esto,prend soin de ça,Pass darauf auf
