,English,English_cleaned,Spanish,French,German
284,tom felt responsible,tom felt responsible,tom se sintió responsable,Tom s'est senti responsable,Tom fühlte sich verantwortlich
285,tom fixed everything,tom fixed everything,tom arregló todo,Tom a tout réparé,Tom hat alles repariert
286,tom forgot to salute,tom forgot to salute,Tom se olvidó de saludar,Tom a oublié de saluer,Tom hat vergessen zu grüßen
287,tom found an old map,tom found an old map,tom encontró un mapa viejo,Tom a trouvé une vieille carte,Tom hat eine alte Karte gefunden
288,tom found my bicycle,tom found my bicycle,tom encontró mi bicicleta,Tom a trouvé mon vélo,Tom hat mein Fahrrad gefunden
289,tom got his hair cut,tom got his hair cut,tom se cortó el pelo,tom s'est fait couper les cheveux,Tom hat sich die Haare schneiden lassen
290,tom got into the cab,tom got into the cab,tom se subió al taxi,tom est monté dans le taxi,Tom stieg ins Taxi
291,tom grabbed his coat,tom grabbed his coat,Tom agarró su abrigo,Tom attrapa son manteau,Tom schnappte sich seinen Mantel
292,tom had many friends,tom had many friends,tom tenia muchos amigos,tom avait beaucoup d'amis,Tom hatte viele Freunde
293,tom had only one leg,tom had only one leg,tom solo tenia una pierna,tom n'avait qu'une jambe,Tom hatte nur ein Bein
294,tom has a broken arm,tom has a broken arm,tom tiene un brazo roto,tom a un bras cassé,Tom hat einen gebrochenen Arm
295,tom has a broken rib,tom has a broken rib,tom tiene una costilla rota,Tom a une côte cassée,Tom hat eine gebrochene Rippe
296,tom has a girlfriend,tom has a girlfriend,tom tiene novia,Tom a une petite amie,Tom hat eine Freundin
297,tom has a good heart,tom has a good heart,tom tiene un buen corazon,tom a bon coeur,Tom hat ein gutes Herz
298,tom has a point here,tom has a point here,Tom tiene un punto aquí,Tom marque un point ici,Tom hat hier einen Punkt
299,tom has a soft voice,tom has a soft voice,tom tiene una voz suave,tom a une voix douce,Tom hat eine sanfte Stimme
300,tom has enough money,tom has enough money,tom tiene suficiente dinero,tom a assez d'argent,Tom hat genug Geld
301,tom has his own room,tom has his own room,tom tiene su propia habitación,Tom a sa propre chambre,Tom hat sein eigenes Zimmer
302,tom has just retired,tom has just retired,tom acaba de jubilarse,Tom vient de prendre sa retraite,Tom ist gerade in Rente gegangen
303,tom has lots of toys,tom has lots of toys,tom tiene muchos juguetes,tom a beaucoup de jouets,Tom hat viele Spielsachen
304,tom has no insurance,tom has no insurance,tom no tiene seguro,tom n'a pas d'assurance,Tom hat keine Versicherung
305,tom has only one leg,tom has only one leg,tom solo tiene una pierna,tom n'a qu'une jambe,Tom hat nur ein Bein
306,tom has two siblings,tom has two siblings,tom tiene dos hermanos,Tom a deux frères et sœurs,Tom hat zwei Geschwister
307,tom hasn't called me,tom has not called me,tom no me ha llamado,Tom ne m'a pas appelé,Tom hat mich nicht angerufen
308,tom hated his mother,tom hated his mother,tom odiaba a su madre,Tom détestait sa mère,Tom hasste seine Mutter
309,tom hates raw onions,tom hates raw onions,tom odia las cebollas crudas,Tom déteste les oignons crus,Tom hasst rohe Zwiebeln
310,tom heard some shots,tom heard some shots,tom escuchó algunos disparos,Tom a entendu des coups de feu,Tom hörte einige Schüsse
311,tom hoped to succeed,tom hoped to succeed,tom esperaba tener éxito,Tom espérait réussir,Tom hoffte auf Erfolg
312,tom hung up his coat,tom hung up his coat,tom colgó su abrigo,Tom a raccroché son manteau,Tom hängte seinen Mantel auf
313,tom is a red sox fan,tom is a red sox fan,tom es fanático de los medias rojas,Tom est un fan des Red Sox,Tom ist ein Red-Sox-Fan
314,tom is a bass player,tom is a bass player,tom es un bajista,tom est bassiste,Tom ist Bassist
315,tom is a billionaire,tom is a billionaire,tom es multimillonario,Tom est milliardaire,Tom ist Milliardär
316,tom is a bit strange,tom is a bit strange,tom es un poco extraño,Tom est un peu étrange,Tom ist etwas seltsam
317,tom is a businessman,tom is a businessman,tom es un hombre de negocios,Tom est un homme d'affaires,Tom ist Geschäftsmann
318,tom is a common name,tom is a common name,tom es un nombre común,tom est un nom commun,Tom ist ein gebräuchlicher Name
319,tom is a dog trainer,tom is a dog trainer,tom es un entrenador de perros,tom est dresseur de chiens,Tom ist Hundetrainer
320,tom is a good friend,tom is a good friend,tom es un buen amigo,Tom est un bon ami,Tom ist ein guter Freund
321,tom is a good kisser,tom is a good kisser,Tom es un buen besador,tom est un bon embrasseur,Tom ist ein guter Küsser
322,tom is a good person,tom is a good person,tom es una buena persona,tom est une bonne personne,Tom ist ein guter Mensch
323,tom is a great actor,tom is a great actor,tom es un gran actor,Tom est un grand acteur,Tom ist ein großartiger Schauspieler
324,tom is a lazy person,tom is a lazy person,tom es una persona perezosa,Tom est un paresseux,Tom ist ein fauler Mensch
325,tom is a sleepwalker,tom is a sleepwalker,Tom es un sonámbulo,tom est un somnambule,Tom ist ein Schlafwandler
326,tom is a slow walker,tom is a slow walker,tom es un caminante lento,tom est un marcheur lent,tom ist ein langsamer geher
327,tom is about my size,tom is about my size,Tom es de mi tamaño,Tom fait à peu près ma taille,Tom hat ungefähr meine Größe
328,tom is afraid of you,tom is afraid of you,tom te tiene miedo,tom a peur de toi,Tom hat Angst vor dir
329,tom is always crying,tom is always crying,tom siempre esta llorando,Tom pleure toujours,Tom weint immer
330,tom is always joking,tom is always joking,tom siempre está bromeando,Tom plaisante toujours,Tom macht immer Witze
331,tom is angry with me,tom is angry with me,tom esta enojado conmigo,Tom est en colère contre moi,Tom ist wütend auf mich
332,tom is angry with us,tom is angry with us,Tom está enojado con nosotros,Tom est en colère contre nous,Tom ist wütend auf uns
333,tom is at home alone,tom is at home alone,tom está solo en casa,Tom est seul à la maison,Tom ist allein zu Hause
334,tom is buying a suit,tom is buying a suit,tom se compra un traje,tom achète un costume,Tom kauft einen Anzug
335,tom is chopping wood,tom is chopping wood,Tom está cortando leña,Tom coupe du bois,Tom hackt Holz
336,tom is conscious now,tom is conscious now,Tom está consciente ahora,tom est conscient maintenant,Tom ist jetzt bei Bewusstsein
337,tom is getting bored,tom is getting bored,tom se esta aburriendo,tom s'ennuie,Tom langweilt sich
338,tom is grilling meat,tom is grilling meat,tom está asando carne,tom fait griller de la viande,Tom grillt Fleisch
339,tom is heavily armed,tom is heavily armed,tom está fuertemente armado,tom est lourdement armé,Tom ist schwer bewaffnet
340,tom is in the morgue,tom is in the morgue,Tom está en la morgue,Tom est à la morgue,Tom ist im Leichenschauhaus
341,tom is in the shower,tom is in the shower,tom esta en la ducha,tom est sous la douche,Tom ist in der Dusche
342,tom is irresponsible,tom is irresponsible,tom es irresponsable,Tom est irresponsable,Tom ist unverantwortlich
343,tom is just like you,tom is just like you,tom es como tu,tom est comme toi,Tom ist genau wie du
344,tom is leaving early,tom is leaving early,tom se va temprano,Tom part tôt,Tom geht früh
345,tom is listening now,tom is listening now,Tom está escuchando ahora,tom écoute maintenant,Tom hört jetzt zu
346,tom is never on time,tom is never on time,tom nunca llega a tiempo,Tom n'est jamais à l'heure,Tom ist nie pünktlich
347,tom is not religious,tom is not religious,tom no es religioso,Tom n'est pas religieux,Tom ist nicht religiös
348,tom is now in danger,tom is now in danger,tom ahora está en peligro,tom est maintenant en danger,Tom ist jetzt in Gefahr
349,tom is older than me,tom is older than me,tom es mayor que yo,tom est plus vieux que moi,Tom ist älter als ich
350,tom is out of breath,tom is out of breath,Tom está sin aliento,tom est à bout de souffle,Tom ist außer Atem
351,tom is out of danger,tom is out of danger,tom está fuera de peligro,tom est hors de danger,Tom ist außer Lebensgefahr
352,tom is over 80 kilos,tom is over 80 kilos,tom pesa más de 80 kilos,tom a plus de 80 kilos,Tom ist über 80 Kilo
353,tom is overemotional,tom is overemotional,tom es demasiado emocional,Tom est trop émotif,Tom ist überemotional
354,tom is really clever,tom is really clever,Tom es realmente inteligente,Tom est vraiment intelligent,Tom ist wirklich schlau
355,"tom is sad, isn't he",tom is sad  is not he,"Tom está triste, ¿verdad?",tom est triste n'est-ce pas,"Tom ist traurig, nicht wahr?"
356,tom is schizophrenic,tom is schizophrenic,Tom es esquizofrénico,Tom est schizophrène,Tom ist schizophren
357,tom is short and fat,tom is short and fat,tom es bajo y gordo,tom est petit et gros,Tom ist klein und dick
358,"tom is sleeping, too",tom is sleeping  too,tom también está durmiendo,Tom dort aussi,Tom schläft auch
359,tom is still outside,tom is still outside,tom todavía está afuera,Tom est toujours dehors,Tom ist immer noch draußen
360,tom is such a coward,tom is such a coward,Tom es tan cobarde,Tom est un lâche,Tom ist so ein Feigling
361,tom is taking a walk,tom is taking a walk,tom está dando un paseo,tom se promène,Tom geht spazieren
362,tom is the strongest,tom is the strongest,tom es el mas fuerte,tom est le plus fort,Tom ist der Stärkste
363,tom is there already,tom is there already,Tom ya está allí,Tom est déjà là,Tom ist schon da
364,tom is very friendly,tom is very friendly,tom es muy amable,Tom est très sympathique,Tom ist sehr freundlich
365,tom is very gullible,tom is very gullible,tom es muy crédulo,Tom est très crédule,Tom ist sehr leichtgläubig
366,tom is very handsome,tom is very handsome,tom es muy guapo,Tom est très beau,tom ist sehr hübsch
367,tom is very stubborn,tom is very stubborn,tom es muy terco,Tom est très têtu,Tom ist sehr stur
368,tom is watching golf,tom is watching golf,Tom está viendo golf,Tom regarde le golf,Tom schaut Golf
369,tom is wiser than me,tom is wiser than me,tom es mas sabio que yo,tom est plus sage que moi,Tom ist klüger als ich
370,tom isn't my brother,tom is not my brother,tom no es mi hermano,Tom n'est pas mon frère,Tom ist nicht mein Bruder
371,tom isn't overweight,tom is not overweight,tom no tiene sobrepeso,Tom n'est pas en surpoids,Tom ist nicht übergewichtig
372,tom isn't very funny,tom is not very funny,tom no es muy divertido,Tom n'est pas très drôle,Tom ist nicht sehr lustig
373,tom joined our group,tom joined our group,tom se unió a nuestro grupo,Tom a rejoint notre groupe,Tom ist unserer Gruppe beigetreten
374,tom just dumped mary,tom just dumped mary,tom acaba de dejar a mary,tom vient de larguer mary,Tom hat gerade Mary verlassen
375,tom just got married,tom just got married,tom acaba de casarse,tom vient de se marier,Tom hat gerade geheiratet
376,tom knew where to go,tom knew where to go,tom sabía a dónde ir,Tom savait où aller,"Tom wusste, wohin er gehen musste"
377,tom knows a shortcut,tom knows a shortcut,tom conoce un atajo,Tom connaît un raccourci,Tom kennt eine Abkürzung
378,tom knows he's right,tom knows he is right,tom sabe que tiene razón,tom sait qu'il a raison,"Tom weiß, dass er Recht hat"
379,tom knows how to win,tom knows how to win,tom sabe como ganar,tom sait comment gagner,"Tom weiß, wie man gewinnt"
380,tom knows what to do,tom knows what to do,tom sabe que hacer,tom sait quoi faire,"Tom weiß, was zu tun ist"
381,tom knows where i am,tom knows where i am,tom sabe donde estoy,Tom sait où je suis,"Tom weiß, wo ich bin"
382,tom knows who we are,tom knows who we are,tom sabe quienes somos,tom sait qui nous sommes,"Tom weiß, wer wir sind"
383,tom left mary a note,tom left mary a note,tom le dejo una nota a mary,Tom a laissé une note à Mary,Tom hat Mary eine Nachricht hinterlassen
384,tom lied to the cops,tom lied to the cops,tom mintió a la policía,Tom a menti aux flics,Tom hat die Bullen angelogen
385,tom likes arithmetic,tom likes arithmetic,a tom le gusta la aritmética,Tom aime l'arithmétique,Tom mag Rechnen
386,tom likes basketball,tom likes basketball,a tom le gusta el baloncesto,tom aime le basket,Tom mag Basketball
387,tom looks bewildered,tom looks bewildered,tom parece desconcertado,Tom a l'air perplexe,Tom sieht verwirrt aus
388,tom looks interested,tom looks interested,Tom parece interesado,Tom a l'air intéressé,Tom sieht interessiert aus
389,tom looks very bored,tom looks very bored,Tom se ve muy aburrido,Tom a l'air très ennuyé,Tom sieht sehr gelangweilt aus
390,tom looks very happy,tom looks very happy,tom se ve muy feliz,Tom a l'air très content,Tom sieht sehr glücklich aus
391,tom lost his balance,tom lost his balance,tom perdió el equilibrio,tom a perdu l'équilibre,Tom verlor das Gleichgewicht
392,tom lost his car key,tom lost his car key,tom perdió la llave de su auto,Tom a perdu sa clé de voiture,Tom hat seinen Autoschlüssel verloren
393,tom lost his friends,tom lost his friends,tom perdió a sus amigos,Tom a perdu ses amis,Tom hat seine Freunde verloren
394,tom lost his hearing,tom lost his hearing,tom perdió la audición,tom a perdu l'ouïe,Tom hat sein Gehör verloren
395,tom loved to do that,tom loved to do that,a tom le encantaba hacer eso,Tom adorait faire ça,Tom liebte das
396,tom loves ceremonies,tom loves ceremonies,tom ama las ceremonias,Tom aime les cérémonies,Tom liebt Zeremonien
397,tom may be a traitor,tom may be a traitor,Tom puede ser un traidor,Tom est peut-être un traître,Tom könnte ein Verräter sein
398,tom may not be wrong,tom may not be wrong,tom puede no estar equivocado,Tom n'a peut-être pas tort,Tom kann sich nicht irren
399,tom met mary at work,tom met mary at work,tom conoció a mary en el trabajo,tom a rencontré mary au travail,Tom traf Mary bei der Arbeit
400,tom missed the train,tom missed the train,tom perdió el tren,Tom a raté le train,Tom hat den Zug verpasst
401,tom needed something,tom needed something,tom necesitaba algo,Tom avait besoin de quelque chose,Tom brauchte etwas
402,tom needed your help,tom needed your help,tom necesitaba tu ayuda,Tom avait besoin de votre aide,Tom brauchte deine Hilfe
403,tom never apologized,tom never apologized,Tom nunca se disculpó,Tom ne s'est jamais excusé,Tom hat sich nie entschuldigt
404,tom never got better,tom never got better,Tom nunca mejoró,tom ne s'est jamais amélioré,Tom wurde nie besser
405,tom never got caught,tom never got caught,Tom nunca fue atrapado,Tom ne s'est jamais fait prendre,Tom wurde nie erwischt
406,tom never liked mary,tom never liked mary,a tom nunca le gusto mary,Tom n'a jamais aimé Mary,Tom mochte Mary nie
407,tom never wears pink,tom never wears pink,tom nunca viste de rosa,tom ne porte jamais de rose,Tom trägt nie Rosa
408,tom often comes here,tom often comes here,tom viene a menudo aquí,tom vient souvent ici,Tom kommt oft hierher
409,tom often cuts class,tom often cuts class,tom a menudo falta a clase,tom coupe souvent les cours,Tom kürzt oft den Unterricht
410,tom often helps mary,tom often helps mary,tom a menudo ayuda a mary,tom aide souvent marie,Tom hilft Maria oft
411,tom peeled the apple,tom peeled the apple,tom peló la manzana,tom a pelé la pomme,Tom hat den Apfel geschält
412,tom perused the menu,tom perused the menu,tom leyó el menú,tom a parcouru le menu,Tom ging die Speisekarte durch
413,tom played the cello,tom played the cello,tom tocaba el violonchelo,tom jouait du violoncelle,Tom spielte Cello
414,tom raised his hands,tom raised his hands,Tom levantó las manos,tom a levé les mains,Tom hob die Hände
415,tom reloaded his gun,tom reloaded his gun,Tom recargó su arma,Tom a rechargé son arme,Tom lud seine Waffe nach
416,tom removed his coat,tom removed his coat,tom se quitó el abrigo,tom a enlevé son manteau,Tom zog seinen Mantel aus
417,tom rinsed his mouth,tom rinsed his mouth,Tom se enjuagó la boca,Tom s'est rincé la bouche,Tom spülte seinen Mund aus
418,tom said he hated me,tom said he hated me,tom dijo que me odiaba,Tom a dit qu'il me détestait,"Tom sagte, er hasse mich"
419,tom said he was busy,tom said he was busy,tom dijo que estaba ocupado,tom a dit qu'il était occupé,"Tom sagte, er sei beschäftigt"
420,tom said that was ok,tom said that was ok,Tom dijo que estaba bien,tom a dit que c'était ok,"Tom sagte, das sei in Ordnung"
421,tom said we can stay,tom said we can stay,tom dijo que podemos quedarnos,Tom a dit que nous pouvions rester,"Tom sagte, wir können bleiben"
422,tom sat on the couch,tom sat on the couch,Tom se sentó en el sofá,tom s'est assis sur le canapé,Tom saß auf der Couch
423,tom says he was busy,tom says he was busy,tom dice que estaba ocupado,tom dit qu'il était occupé,"Tom sagt, er war beschäftigt"
424,tom scares everybody,tom scares everybody,tom asusta a todos,Tom fait peur à tout le monde,Tom macht allen Angst
425,tom sent mary a gift,tom sent mary a gift,tom envió un regalo a mary,Tom a envoyé un cadeau à Mary,Tom hat Maria ein Geschenk geschickt
426,tom sent the flowers,tom sent the flowers,tom envió las flores,tom a envoyé les fleurs,Tom hat die Blumen geschickt
427,tom shot three times,tom shot three times,tom disparó tres veces,Tom a tiré trois fois,Tom schoss dreimal
428,tom should know that,tom should know that,tom debe saber eso,Tom devrait savoir que,Tom sollte das wissen
429,tom sounds exhausted,tom sounds exhausted,Tom suena agotado,tom semble épuisé,Tom klingt erschöpft
430,tom spilled the milk,tom spilled the milk,tom derramo la leche,Tom a renversé le lait,Tom hat die Milch verschüttet
431,tom started climbing,tom started climbing,tom empezó a escalar,Tom a commencé à grimper,Tom fing an zu klettern
432,tom started shooting,tom started shooting,tom empezó a disparar,Tom a commencé à tirer,Tom fing an zu schießen
433,tom started the fire,tom started the fire,tom empezó el fuego,tom a allumé le feu,Tom hat das Feuer gelegt
434,tom still loves mary,tom still loves mary,tom todavía ama a mary,tom aime toujours marie,Tom liebt Mary immer noch
435,tom talked all night,tom talked all night,tom habló toda la noche,Tom a parlé toute la nuit,Tom redete die ganze Nacht
436,tom taught me french,tom taught me french,Tom me enseñó francés,Tom m'a appris le français,Tom hat mir Französisch beigebracht
437,tom thanked the chef,tom thanked the chef,tom agradeció al chef,Tom a remercié le chef,Tom bedankte sich beim Koch
438,tom thinks mary lied,tom thinks mary lied,tom cree que mary mintió,Tom pense que Mary a menti,"Tom denkt, Mary hat gelogen"
439,tom took another sip,tom took another sip,tom tomó otro sorbo,Tom a pris une autre gorgée,Tom nahm einen weiteren Schluck
440,tom took off his hat,tom took off his hat,tom se quitó el sombrero,tom a enlevé son chapeau,Tom nahm seinen Hut ab
441,tom took ski lessons,tom took ski lessons,tom tomó lecciones de esquí,tom a pris des cours de ski,Tom hat Skiunterricht genommen
442,tom tried not to cry,tom tried not to cry,Tom trató de no llorar,Tom a essayé de ne pas pleurer,"Tom versuchte, nicht zu weinen"
443,tom turned on the tv,tom turned on the tv,Tom encendió la televisión,Tom a allumé la télé,Tom schaltete den Fernseher ein
444,tom understands mary,tom understands mary,tom entiende a maría,tom comprend marie,Tom versteht Maria
445,tom wanted a divorce,tom wanted a divorce,tom quería el divorcio,Tom voulait divorcer,Tom wollte die Scheidung
446,tom wanted to travel,tom wanted to travel,Tom quería viajar,Tom voulait voyager,Tom wollte reisen
447,tom wants to be rich,tom wants to be rich,tom quiere ser rico,Tom veut être riche,Tom will reich werden
448,tom wants to meet me,tom wants to meet me,tom quiere conocerme,Tom veut me rencontrer,Tom will mich treffen
449,tom wants to see you,tom wants to see you,tom quiere verte,tom veut te voir,Tom will dich sehen
450,tom was a bad person,tom was a bad person,tom era una mala persona,Tom était une mauvaise personne,Tom war ein schlechter Mensch
451,tom was a competitor,tom was a competitor,tom era un competidor,Tom était un concurrent,Tom war ein Konkurrent
452,tom was a journalist,tom was a journalist,tom era periodista,Tom était journaliste,Tom war Journalist
453,tom was all worn out,tom was all worn out,tom estaba agotado,tom était tout usé,Tom war ganz erschöpft
454,tom was clean-shaven,tom was clean shaven,tom estaba bien afeitado,Tom était rasé de près,Tom war glatt rasiert
455,"tom was excited, too",tom was excited  too,Tom también estaba emocionado,Tom était excité aussi,Tom war auch aufgeregt
456,tom was found guilty,tom was found guilty,tom fue encontrado culpable,Tom a été reconnu coupable,Tom wurde für schuldig befunden
457,tom was homeschooled,tom was homeschooled,tom fue educado en casa,Tom a été scolarisé à la maison,Tom wurde zu Hause unterrichtet
458,tom was proud of you,tom was proud of you,tom estaba orgulloso de ti,Tom était fier de toi,Tom war stolz auf dich
459,tom was really crazy,tom was really crazy,tom estaba realmente loco,Tom était vraiment fou,Tom war wirklich verrückt
460,tom was really tired,tom was really tired,tom estaba muy cansado,Tom était vraiment fatigué,Tom war wirklich müde
461,tom was up all night,tom was up all night,tom estuvo despierto toda la noche,Tom était debout toute la nuit,Tom war die ganze Nacht wach
462,tom was very annoyed,tom was very annoyed,tom estaba muy molesto,Tom était très ennuyé,Tom war sehr verärgert
463,tom was very patient,tom was very patient,tom fue muy paciente,Tom a été très patient,Tom war sehr geduldig
464,tom wasn't a suspect,tom was not a suspect,tom no era sospechoso,Tom n'était pas un suspect,Tom war kein Verdächtiger
465,tom wasn't born rich,tom was not born rich,tom no nació rico,Tom n'est pas né riche,Tom wurde nicht reich geboren
466,tom will believe you,tom will believe you,tom te creerá,tom va te croire,Tom wird dir glauben
467,tom won't believe it,tom will not believe it,tom no lo creerá,Tom ne le croira pas,Tom wird es nicht glauben
468,tom won't come today,tom will not come today,tom no vendrá hoy,Tom ne viendra pas aujourd'hui,Tom wird heute nicht kommen
469,tom won't let you go,tom will not let you go,Tom no te dejará ir,Tom ne te laissera pas partir,Tom wird dich nicht gehen lassen
470,tom wore a straw hat,tom wore a straw hat,tom usaba un sombrero de paja,Tom portait un chapeau de paille,Tom trug einen Strohhut
471,tom worked all night,tom worked all night,tom trabajo toda la noche,Tom a travaillé toute la nuit,Tom hat die ganze Nacht gearbeitet
472,tom works for me now,tom works for me now,tom trabaja para mi ahora,tom travaille pour moi maintenant,Tom arbeitet jetzt für mich
473,tom worries too much,tom worries too much,tom se preocupa demasiado,Tom s'inquiète trop,Tom macht sich zu viele Sorgen
474,tom would be jealous,tom would be jealous,Tom estaría celoso,tom serait jaloux,Tom wäre eifersüchtig
475,tom wouldn't say yes,tom wouldn t say yes,Tom no diría que sí,Tom ne dirait pas oui,Tom würde nicht ja sagen
476,tom writes very well,tom writes very well,tom escribe muy bien,Tom écrit très bien,Tom schreibt sehr gut
477,tom wrote the report,tom wrote the report,tom escribió el informe,tom a écrit le rapport,Tom hat den Bericht geschrieben
478,tom's car is on fire,tom s car is on fire,el coche de tom está en llamas,la voiture de tom est en feu,Toms Auto brennt
479,tom's cellphone rang,tom s cellphone rang,sonó el celular de tom,le portable de tom a sonné,Toms Handy klingelte
480,tom's dog hates cats,tom s dog hates cats,el perro de tom odia a los gatos,le chien de tom déteste les chats,Toms Hund hasst Katzen
481,tom's feet were cold,tom s feet were cold,los pies de tom estaban fríos,les pieds de tom étaient froids,Toms Füße waren kalt
482,tom's gun is missing,tom s gun is missing,falta el arma de tom,le pistolet de tom a disparu,Toms Waffe fehlt
483,tom's leg is healing,tom s leg is healing,la pierna de tom está sanando,la jambe de tom guérit,Toms Bein heilt
484,tom's making his bed,tom s making his bed,tom está haciendo su cama,tom fait son lit,Tom macht sein Bett
485,tom's not a nice guy,tom s not a nice guy,Tom no es un buen tipo,Tom n'est pas un gentil garçon,Tom ist kein netter Kerl
486,"tom, can you hear me",tom  can you hear me,¿puedes oírme?,tom peux tu m'entendre,Tom kannst du mich hören
487,"tom, this is for you",tom  this is for you,tom esto es para ti,tom c'est pour toi,"Tom, das ist für dich"
488,"tom, you're a genius",tom  you are a genius,Tom eres un genio,Tom tu es un génie,"Tom, du bist ein Genie"
489,tomorrow's a holiday,tomorrow s a holiday,mañana es feriado,demain est un jour férié,morgen ist feiertag
490,tonight is the night,tonight is the night,esta noche es la noche,ce soir est le soir,heute Nacht ist die Nacht
491,tonight we celebrate,tonight we celebrate,esta noche celebramos,ce soir on fête,heute Abend feiern wir
492,too much is at stake,too much is at stake,Hay mucho en juego,Trop de choses sont en jeu,zu viel steht auf dem Spiel
493,traffic is bad today,traffic is bad today,el tráfico es malo hoy,le trafic est mauvais aujourd'hui,Der Verkehr ist heute schlecht
494,try to act naturally,try to act naturally,tratar de actuar con naturalidad,essayez d'agir naturellement,versuche natürlich zu handeln
495,try to open the door,try to open the door,intenta abrir la puerta,essayer d'ouvrir la porte,versuche die Tür zu öffnen
496,turn down the volume,turn down the volume,baja el volumen,Baisse le volume,drehe die Lautstärke runter
497,turn on the ignition,turn on the ignition,encender el encendido,mettre le contact,Zündung einschalten
498,turtles are reptiles,turtles are reptiles,las tortugas son reptiles,les tortues sont des reptiles,Schildkröten sind Reptilien
499,unemployment is high,unemployment is high,el desempleo es alto,le chômage est élevé,die arbeitslosigkeit ist hoch
500,visitors are welcome,visitors are welcome,los visitantes son bienvenidos,les visiteurs sont les bienvenus,Besucher sind willkommen
501,wait a little longer,wait a little longer,espere un poco más,attendez un peu plus longtemps,Warte ein wenig länger
502,wait for your sister,wait for your sister,espera a tu hermana,attends ta soeur,Warte auf deine Schwester
503,was anybody in there,was anybody in there,¿Había alguien allí?,y avait-il quelqu'un là-dedans,war jemand drin
504,was anybody with you,was anybody with you,¿Había alguien contigo?,il y avait quelqu'un avec toi,war jemand bei dir
505,was that all you saw,was that all you saw,eso fue todo lo que viste,c'est tout ce que tu as vu,"war das alles, was du gesehen hast"
506,was there an autopsy,was there an autopsy,hubo una autopsia,y a-t-il eu une autopsie,gab es eine obduktion
507,wash your hands well,wash your hands well,lava bien tus manos,bien se laver les mains,Waschen Sie Ihre Hände gut
508,"watch your step, tom",watch your step  tom,cuida tu paso tom,regarde ton step tom,Pass auf deinen Stieftom auf
509,water reflects light,water reflects light,el agua refleja la luz,l'eau reflète la lumière,Wasser reflektiert Licht
510,we agreed on a price,we agreed on a price,acordamos un precio,nous nous sommes mis d'accord sur un prix,wir haben uns auf einen preis geeinigt
511,we all deserve to go,we all deserve to go,todos merecemos ir,nous méritons tous d'y aller,wir alle verdienen es zu gehen
512,we all knew about it,we all knew about it,todos lo sabíamos,nous le savions tous,wir alle wussten davon
513,we all make mistakes,we all make mistakes,todos cometemos errores,nous faisons tous des erreurs,wir alle machen Fehler
514,we all want you back,we all want you back,todos te queremos de vuelta,nous voulons tous que tu reviennes,wir alle wollen dich zurück
515,we all work too hard,we all work too hard,todos trabajamos demasiado duro,nous travaillons tous trop dur,wir arbeiten alle zu hart
516,we already know that,we already know that,eso ya lo sabemos,nous savons déjà que,das wissen wir schon
517,we are not americans,we are not americans,no somos americanos,nous ne sommes pas américains,wir sind keine amerikaner
518,we are two of a kind,we are two of a kind,somos dos de una clase,nous sommes deux d'une sorte,wir sind zwei von einer Art
519,we baked it together,we baked it together,lo horneamos juntos,nous l'avons cuisiné ensemble,wir haben es zusammen gebacken
520,we both like seafood,we both like seafood,a los dos nos gusta el marisco,nous aimons tous les deux les fruits de mer,wir mögen beide Meeresfrüchte
521,we can all walk home,we can all walk home,todos podemos caminar a casa,nous pouvons tous rentrer à la maison,wir können alle nach Hause gehen
522,we can give it a try,we can give it a try,podemos darle una oportunidad,on peut essayer,wir können es versuchen
523,we can order a pizza,we can order a pizza,podemos pedir una pizza,nous pouvons commander une pizza,Wir können eine Pizza bestellen
524,we can seat you soon,we can seat you soon,podemos sentarte pronto,nous pouvons vous asseoir bientôt,Wir können Sie bald platzieren
525,we can't afford that,we cannot afford that,no podemos permitirnos eso,on ne peut pas se permettre ça,das können wir uns nicht leisten
526,we can't afford this,we cannot afford this,no podemos permitirnos esto,nous ne pouvons pas nous le permettre,das können wir uns nicht leisten
527,we can't do that now,we cannot do that now,no podemos hacer eso ahora,on ne peut pas faire ça maintenant,das können wir jetzt nicht
528,we can't do that yet,we cannot do that yet,no podemos hacer eso todavía,on ne peut pas encore faire ça,das können wir noch nicht
529,we can't give up now,we cannot give up now,no podemos rendirnos ahora,nous ne pouvons pas abandonner maintenant,wir können jetzt nicht aufgeben
530,we can't protect you,we cannot protect you,no podemos protegerte,nous ne pouvons pas vous protéger,wir können dich nicht beschützen
531,we can't tell anyone,we cannot tell anyone,no podemos decirle a nadie,nous ne pouvons dire à personne,wir können es niemandem sagen
532,we canoed downstream,we canoed downstream,navegamos río abajo,nous avons fait du canoë en aval,Wir sind mit dem Kanu flussabwärts gefahren
533,we close at midnight,we close at midnight,cerramos a medianoche,nous fermons à minuit,wir schließen um Mitternacht
534,we could do it today,we could do it today,Podríamos hacerlo hoy,nous pourrions le faire aujourd'hui,wir könnten es heute tun
535,we did nothing wrong,we did nothing wrong,no hicimos nada malo,nous n'avons rien fait de mal,wir haben nichts falsch gemacht
536,we didn't do a thing,we did not do a thing,no hicimos nada,nous n'avons rien fait,wir haben nichts getan
537,we didn't order this,we did not order this,no ordenamos esto,nous n'avons pas commandé ça,wir haben das nicht bestellt
538,we don't have a plan,we do not have a plan,no tenemos un plan,nous n'avons pas de plan,Wir haben keinen Plan
