,English,English_cleaned,Spanish,French,German
329,that's too easy,that is too easy,eso es demasiado fácil,c'est trop facile,das ist zu einfach
330,that's too hard,that is too hard,eso es muy dificil,c'est trop dur,das ist zu schwer
331,that's too long,that is too long,eso es demasiado largo,c'est trop long,das ist zu lang
332,that's too much,that is too much,eso es demasiado,C'est trop,das ist zu viel
333,that's very big,that is very big,eso es muy grande,c'est très grand,das ist sehr groß
334,that's very odd,that is very odd,eso es muy raro,c'est très étrange,Das ist sehr seltsam
335,the air is damp,the air is damp,el aire es húmedo,l'air est humide,die Luft ist feucht
336,the answer's no,the answer s no,la respuesta es no,la réponse est non,die antwort ist nein
337,the baby's fine,the baby s fine,el bebe esta bien,le bébé va bien,dem baby geht es gut
338,the bag is full,the bag is full,la bolsa esta llena,le sac est plein,die Tasche ist voll
339,the bike's mine,the bike s mine,la bici es mia,le vélo est à moi,das Fahrrad ist meins
340,the book is red,the book is red,el libro es rojo,le livre est rouge,Das Buch ist rot
341,the bus is full,the bus is full,el autobús está lleno,le bus est plein,der Bus ist voll
342,the bus is slow,the bus is slow,el autobús es lento,le bus est lent,Der Bus ist langsam
343,the car is blue,the car is blue,el auto es azul,la voiture est bleue,das Auto ist blau
344,the car stopped,the car stopped,el coche se detuvo,la voiture s'est arrêtée,das Auto hielt
345,the cat is lazy,the cat is lazy,el gato es perezoso,le chat est paresseux,Die Katze ist faul
346,the cat is safe,the cat is safe,el gato esta a salvo,le chat est en sécurité,Die Katze ist in Sicherheit
347,the cup is full,the cup is full,la copa esta llena,la coupe est pleine,die Tasse ist voll
348,the dog growled,the dog growled,el perro gruñó,le chien a grogné,knurrte der Hund
349,the dog is dead,the dog is dead,el perro esta muerto,le chien est mort,der hund ist tot
350,the dog is mine,the dog is mine,El perro es mío,le chien est à moi,der hund gehört mir
351,the dog is ours,the dog is ours,el perro es nuestro,le chien est à nous,der hund gehört uns
352,the door opened,the door opened,la puerta se abrio,la porte s'est ouverte,die Tür öffnete sich
353,the engine died,the engine died,el motor murio,le moteur est mort,der Motor starb
354,the food's here,the food s here,la comida esta aqui,la nourriture est ici,Das Essen ist hier
355,the house stank,the house stank,la casa apestaba,la maison puait,das Haus stank
356,the lake is big,the lake is big,el lago es grande,le lac est grand,der see ist groß
357,the leaves fell,the leaves fell,las hojas cayeron,les feuilles sont tombées,die Blätter fielen
358,the light is on,the light is on,la luz esta encendida,la lumière est allumée,Das Licht ist an
359,the man blushed,the man blushed,el hombre se sonrojó,l'homme a rougi,der Mann errötete
360,the moon is out,the moon is out,la luna esta afuera,la lune est sortie,der Mond ist aus
361,the net is huge,the net is huge,la red es enorme,le net est énorme,das Netz ist riesig
362,the radio is on,the radio is on,la radio está encendida,la radio est allumée,das Radio ist an
363,the room is hot,the room is hot,la habitación está caliente,la pièce est chaude,Das Zimmer ist heiß
364,the sea is blue,the sea is blue,el mar es azul,la mer est bleue,Das Meer ist blau
365,the sea is calm,the sea is calm,el mar está en calma,la mer est calme,das meer ist ruhig
366,the sky is blue,the sky is blue,el cielo es azul,le ciel est bleu,der Himmel ist blau
367,the soup is hot,the soup is hot,la sopa esta caliente,la soupe est chaude,Die Suppe ist heiß
368,the soup's cold,the soup s cold,la sopa esta fria,la soupe est froide,Die Suppe ist kalt
369,the sun has set,the sun has set,el sol se ha puesto,le soleil s'est couché,die Sonne ist untergegangen
370,the team waited,the team waited,el equipo esperó,l'équipe a attendu,Das Team wartete
371,the war is over,the war is over,la guerra se acabó,La guerre est finie,der Krieg ist vorbei
372,the well is dry,the well is dry,el pozo esta seco,le puits est sec,Der Brunnen ist trocken
373,there is a risk,there is a risk,Hay un riesgo,il y a un risque,Es besteht ein Risiko
374,there she comes,there she comes,ahí viene ella,elle vient,da kommt sie
375,there was music,there was music,había música,il y avait de la musique,es gab musik
376,there's a catch,there is a catch,hay una trampa,il y a un hic,es gibt einen Haken
377,there's a table,there is a table,hay una mesa,il y a une table,da ist ein Tisch
378,there's my team,there is my team,ahí está mi equipo,il y a mon équipe,Da ist mein Team
379,there's no cure,there is no cure,no existe cura,il n'y a pas de remède,Es gibt kein Heilmittel
380,there's no door,there is no door,no hay puerta,il n'y a pas de porte,es gibt keine Tür
381,there's no exit,there is no exit,no hay salida,il n'y a pas de sortie,es gibt keinen Ausgang
382,there's no food,there is no food,no hay comida,il n'y a pas de nourriture,es gibt kein Essen
383,there's no gold,there is no gold,no hay oro,il n'y a pas d'or,es gibt kein Gold
384,there's no hope,there is no hope,no hay esperanza,il n'y a pas d'espoir,es gibt keine Hoffnung
385,there's no rush,there is no rush,no hay prisa,rien ne presse,keine Eile
386,there's no salt,there is no salt,no hay sal,il n'y a pas de sel,es gibt kein salz
387,there's no time,there is no time,no hay tiempo,il n'y a pas de temps,es gibt keine Zeit
388,there's our bus,there is our bus,ahí está nuestro autobús,il y a notre bus,Da ist unser Bus
389,there's the rub,there is the rub,ahí está el problema,il y a le hic,da ist der Haken
390,these are fresh,these are fresh,estos son frescos,ce sont frais,diese sind frisch
391,they all did it,they all did it,todos lo hicieron,ils l'ont tous fait,sie alle haben es geschafft
392,they all hugged,they all hugged,todos se abrazaron,ils se sont tous embrassés,sie umarmten sich alle
393,they all talked,they all talked,todos hablaron,ils ont tous parlé,sie redeten alle
394,they are actors,they are actors,ellos son actores,ils sont acteurs,sie sind Schauspieler
395,they are melons,they are melons,son melones,ce sont des melons,es sind Melonen
396,they are pilots,they are pilots,ellos son pilotos,ce sont des pilotes,sie sind Piloten
397,they blocked it,they blocked it,lo bloquearon,ils l'ont bloqué,sie haben es blockiert
398,they can manage,they can manage,pueden manejar,ils peuvent gérer,sie können verwalten
399,they caught tom,they caught tom,atraparon a tom,ils ont attrapé tom,Sie haben Tom erwischt
400,they deserve it,they deserve it,Ellos lo merecen,ils le méritent,Sie verdienen es
401,they don't care,they do not care,a ellos no les importa,ils ne se soucient pas,es ist Ihnen egal
402,they don't help,they do not help,no ayudan,ils n'aident pas,sie helfen nicht
403,they feared you,they feared you,te temían,ils te craignaient,sie fürchteten dich
404,they greeted me,they greeted me,me saludaron,ils m'ont salué,sie begrüßten mich
405,they had a boat,they had a boat,tenían un barco,ils avaient un bateau,Sie hatten ein Boot
406,they had a duty,they had a duty,tenían un deber,ils avaient un devoir,Sie hatten eine Pflicht
407,they held hands,they held hands,se tomaron de la mano,ils se sont tenu la main,sie hielten Händchen
408,they helped tom,they helped tom,ayudaron a tom,ils ont aidé tom,Sie haben Tom geholfen
409,they ignored me,they ignored me,me ignoraron,ils m'ont ignoré,sie ignorierten mich
410,they left early,they left early,se fueron temprano,ils sont partis tôt,sie gingen früh
411,they live apart,they live apart,viven separados,ils vivent à part,sie leben getrennt
412,they look bored,they look bored,se ven aburridos,ils ont l'air de s'ennuyer,sie sehen gelangweilt aus
413,they look happy,they look happy,se ven felices,Ils ont l'air heureux,Sie sehen glücklich aus
414,they lost again,they lost again,perdieron de nuevo,ils ont encore perdu,sie verloren wieder
415,they missed tom,they missed tom,extrañaron a tom,ils ont raté tom,Sie vermissten Tom
416,they seem happy,they seem happy,parecen felices,ils ont l'air heureux,sie scheinen glücklich zu sein
417,they visited us,they visited us,nos visitaron,ils nous ont rendu visite,sie haben uns besucht
418,they want peace,they want peace,ellos quieren paz,ils veulent la paix,sie wollen Frieden
419,they went crazy,they went crazy,se volvieron locos,ils sont devenus fous,sie wurden verrückt
420,they went there,they went there,ellos fueron allí,ils y sont allés,sie gingen dorthin
421,they were lucky,they were lucky,ellos fueron afortunados,ils ont eu de la chance,sie hatten Glück
422,they were naive,they were naive,eran ingenuos,ils étaient naïfs,sie waren naiv
423,they were yours,they were yours,eran tuyos,ils étaient à toi,sie waren deine
424,they'll be fine,they will be fine,estarán bien,ils iront bien,es wird ihnen gut gehen
425,they'll find us,they will find us,ellos nos encontrarán,ils nous trouveront,sie werden uns finden
426,they'll kill me,they will kill me,ellos me mataran,ils vont me tuer,sie werden mich töten
427,they're all bad,they are all bad,todos son malos,ils sont tous mauvais,sie sind alle schlecht
428,they're amazing,they are amazing,son sorprendentes,ils sont étonnants,Sie sind großartig
429,they're animals,they are animals,ellos son animales,ce sont des animaux,sie sind Tiere
430,they're arguing,they are arguing,ellos estan discutiendo,ils se disputent,Sie streiten sich
431,they're awesome,they are awesome,son geniales,Ils sont géniaux,Sie sind großartig
432,they're cousins,they are cousins,ellos son primos,Ils sont cousins,Sie sind Cousinen
433,they're dancing,they are dancing,están bailando,ils dansent,Sie tanzen
434,they're doctors,they are doctors,ellos son doctores,elles sont médecins,Sie sind Ärzte
435,they're jittery,they are jittery,están nerviosos,ils sont nerveux,sie sind nervös
436,they're leaving,they are leaving,ellos se van,elles partent,Sie gehen
437,they're no good,they are no good,no son buenos,ils ne sont pas bons,sie sind nicht gut
438,they're not bad,they are not bad,no son malos,ils ne sont pas mauvais,sie sind nicht schlecht
439,they're outside,they are outside,Están afuera,ils sont dehors,Sie sind draußen
440,they're similar,they are similar,son similares,ils sont similaires,Sie sind sich ähnlich
441,they're smiling,they are smiling,ellos están sonriendo,ils sourient,Sie lächeln
442,they're special,they are special,son especiales,ils sont spéciaux,sie sind besonders
443,they're staying,they are staying,ellos se quedan,ils restent,Sie bleiben
444,they're talking,they are talking,ellos están hablando,ils parlent,Sie reden
445,they're too fat,they are too fat,son demasiado gordos,ils sont trop gros,sie sind zu dick
446,they're useless,they are useless,son inútiles,ils sont inutiles,sie sind nutzlos
447,they're with me,they are with me,ellos estan conmigo,ils sont avec moi,sie sind bei mir
448,they're working,they are working,están trabajando,ils travaillent,Sie arbeiten
449,this book's new,this book s new,este libro es nuevo,ce livre est nouveau,dieses Buch ist neu
450,this car is his,this car is his,este coche es suyo,cette voiture est la sienne,dieses auto ist seins
451,this dog is big,this dog is big,este perro es grande,ce chien est grand,Dieser Hund ist groß
452,this is a farce,this is a farce,esto es una farsa,c'est une farce,das ist eine Farce
453,this is amazing,this is amazing,esto es increíble,Ceci est incroyable,das ist großartig
454,this is awesome,this is awesome,esto es genial,C'est génial,das ist fantastisch
455,this is awkward,this is awkward,esto es incómodo,c'est gênant,das ist umständlich
456,this is correct,this is correct,esto es correcto,c'est correct,das ist richtig
457,this is curious,this is curious,esto es curioso,c'est curieux,das ist neugierig
458,this is foolish,this is foolish,esto es tonto,c'est idiot,das ist dumm
459,this is for you,this is for you,Esto es para ti,Ceci est pour vous,Das ist für dich
460,this is hogwash,this is hogwash,esto es una tontería,c'est de la foutaise,das ist Quatsch
461,this is illegal,this is illegal,esto es ilegal,c'est illégal,das ist illegal
462,this is my baby,this is my baby,este es mi bebé,c'est mon bébé,Das ist mein Baby
463,this is my beer,this is my beer,esta es mi cerveza,c'est ma bière,das ist mein bier
464,this is my book,this is my book,este es mi libro,c'est mon livre,Das ist mein Buch
465,this is my fate,this is my fate,este es mi destino,c'est mon destin,das ist mein schicksal
466,this is my home,this is my home,esta es mi casa,c'est ma maison,Das ist mein Zuhause
467,this is my room,this is my room,Esta es mi habitación,C'est ma chambre,das ist mein Zimmer
468,this is my wife,this is my wife,esta es mi esposa,c'est ma femme,das ist meine Frau
469,this is my wine,this is my wine,este es mi vino,c'est mon vin,das ist mein Wein
470,this is no good,this is no good,Esto no está bien,Ce n'est pas bien,das ist nicht gut
471,this is no joke,this is no joke,esto no es broma,ce n'est pas une blague,das ist kein Witz
472,this is nothing,this is nothing,esto no es nada,ce n'est rien,das ist nichts
473,this is on sale,this is on sale,esto esta a la venta,c'est en vente,das ist im verkauf
474,this is our car,this is our car,este es nuestro coche,c'est notre voiture,das ist unser Auto
475,this is painful,this is painful,esto es doloroso,c'est douloureux,das ist schmerzhaft
476,this is perfect,this is perfect,esto es perfecto,c'est parfait,Dies ist perfekt
477,this is private,this is private,esto es privado,c'est privé,das ist privat
478,this is reality,this is reality,esta es la realidad,C'est la réalité,Das ist die Realität
479,this is rubbish,this is rubbish,esto es basura,c'est nul,das ist Müll
480,this is so dumb,this is so dumb,esto es tan tonto,c'est tellement stupide,das ist so doof
481,this is so easy,this is so easy,esto es tan fácil,c'est si facile,das ist so einfach
482,this is so good,this is so good,esto es tan bueno,c'est tellement bon,Das ist so gut
483,this is so hard,this is so hard,esto es muy dificil,c'est si difficile,das ist so schwierig
484,this is the boy,this is the boy,este es el chico,c'est le garçon,das ist der Junge
485,this is the end,this is the end,Esto es el fin,c'est la fin,das ist das Ende
486,this is too big,this is too big,esto es demasiado grande,c'est trop gros,das ist zu groß
487,this is typical,this is typical,esto es tipico,c'est typique,das ist typisch
488,this is unusual,this is unusual,esto es inusual,c'est inhabituel,das ist ungewöhnlich
489,this is useless,this is useless,esto es inútil,c'est inutile,das ist nutzlos
490,this isn't easy,this is not easy,esto no es facil,ce n'est pas facile,das ist nicht einfach
491,this isn't mine,this is not mine,esto no es mío,ce n'est pas le mien,das gehört mir nicht
492,this isn't safe,this is not safe,esto no es seguro,ce n'est pas sûr,das ist nicht sicher
493,this looks good,this looks good,Esto luce bien,cela semble bon,das sieht gut aus
494,this might help,this might help,esto podría ayudar,cela pourrait aider,das könnte helfen
495,this might hurt,this might hurt,esto puede doler,cela pourrait faire mal,das könnte weh tun
496,this seems fair,this seems fair,esto parece justo,cela semble juste,das scheint fair
497,those are gifts,those are gifts,esos son regalos,ce sont des cadeaux,das sind Geschenke
498,throw it to tom,throw it to tom,tíralo a tom,le jeter à tom,wirf es Tom zu
499,time for dinner,time for dinner,hora de cenar,Heure du dîner,Zeit für's Abendessen
500,times are tough,times are tough,los tiempos son dificiles,les temps sont durs,die Zeiten sind hart
501,to each his own,to each his own,a cada uno lo suyo,À chacun ses goûts,jedem das seine
502,today is friday,today is friday,Hoy es viernes,"Aujourd'hui, nous sommes vendredi",Heute ist Freitag
503,today is monday,today is monday,Hoy es lunes,C'est lundi aujourd'hui,Heute ist Montag
504,tom ate quickly,tom ate quickly,Tom comió rápido,Tom a mangé rapidement,Tom aß schnell
505,tom became weak,tom became weak,tom se debilitó,tom est devenu faible,Tom wurde schwach
506,tom believed it,tom believed it,tom lo creyó,tom y a cru,Tom hat es geglaubt
507,tom betrayed us,tom betrayed us,tom nos traicionó,tom nous a trahi,Tom hat uns verraten
508,tom called back,tom called back,tom devolvió la llamada,Tom a rappelé,Tom hat zurückgerufen
509,tom can't paint,tom cannot paint,tom no puede pintar,Tom ne sait pas peindre,Tom kann nicht malen
510,tom caused this,tom cecaused this,Tom cecauso esto,tom c'est à cause de ça,Tom hat das verursacht
511,tom contributed,tom contributed,Tom contribuyó,tom a contribué,tom beigetragen
512,tom didn't call,tom did not call,Tom no llamó,Tom n'a pas appelé,Tom hat nicht angerufen
513,tom disappeared,tom disappeared,tom desapareció,Tom a disparu,Thomas ist verschwunden
514,tom drinks wine,tom drinks wine,tom bebe vino,tom boit du vin,Tom trinkt Wein
515,tom dumped mary,tom dumped mary,tom dejó a mary,tom largué marie,Tom hat Mary verlassen
516,tom exaggerates,tom exaggerates,tom exagera,Tom exagère,Tom übertreibt
517,tom fired first,tom fired first,tom disparó primero,Tom a tiré le premier,Tom hat zuerst gefeuert
518,tom found a pen,tom found a pen,tom encontró un bolígrafo,Tom a trouvé un stylo,Tom hat einen Stift gefunden
519,tom had a knife,tom had a knife,tom tenia un cuchillo,tom avait un couteau,Tom hatte ein Messer
520,tom had no sons,tom had no sons,tom no tuvo hijos,tom n'avait pas de fils,Tom hatte keine Söhne
521,tom has a beard,tom has a beard,tom tiene barba,tom a une barbe,Tom hat einen Bart
522,tom has a horse,tom has a horse,tom tiene un caballo,tom a un cheval,Tom hat ein Pferd
523,tom has a house,tom has a house,tom tiene una casa,tom a une maison,Tom hat ein Haus
524,tom has a ranch,tom has a ranch,tom tiene un rancho,tom a un ranch,Tom hat eine Ranch
525,tom has an ipad,tom has an ipad,tom tiene un ipad,tom a un ipad,Tom hat ein iPad
526,tom has my book,tom has my book,tom tiene mi libro,tom a mon livre,Tom hat mein Buch
527,tom has no luck,tom has no luck,tom no tiene suerte,Tom n'a pas de chance,Tom hat kein Glück
528,tom has secrets,tom has secrets,tom tiene secretos,Tom a des secrets,Tom hat Geheimnisse
529,tom hates opera,tom hates opera,tom odia la ópera,Tom déteste l'opéra,Tom hasst Oper
530,tom hugged mary,tom hugged mary,tom abrazó a mary,Tom a étreint Marie,Tom umarmte Maria
531,tom is a muslim,tom is a muslim,tom es musulmán,tom est musulman,Tom ist Muslim
532,tom is a client,tom is a client,tom es un cliente,tom est un client,Tom ist Kunde
533,tom is a doctor,tom is a doctor,tom es medico,tom est médecin,Tom ist Arzt
534,tom is a genius,tom is a genius,tom es un genio,Tom est un génie,Tom ist ein Genie
535,tom is a player,tom is a player,tom es un jugador,tom est un joueur,Tom ist ein Spieler
536,tom is a tailor,tom is a tailor,tom es un sastre,Tom est tailleur,Tom ist Schneider
537,tom is a welder,tom is a welder,tom es soldador,tom est un soudeur,Tom ist Schweißer
538,tom is adorable,tom is adorable,tom es adorable,Tom est adorable,Tom ist bezaubernd
539,tom is all ears,tom is all ears,Tom es todo oídos,Tom est tout ouïe,Tom ist ganz Ohr
540,tom is an idiot,tom is an idiot,tom es un idiota,tom est un idiot,Tom ist ein Idiot
541,tom is arrogant,tom is arrogant,tom es arrogante,tom est arrogant,Tom ist arrogant
542,tom is athletic,tom is athletic,Tom es atlético,tom est athlétique,Tom ist sportlich
543,tom is cautious,tom is cautious,Tom es cauteloso,tom est prudent,Tom ist vorsichtig
544,tom is confused,tom is confused,Tom está confundido,Tom est confus,Tom ist verwirrt
545,tom is deranged,tom is deranged,Tom está trastornado,Tom est dérangé,Tom ist geistesgestört
546,tom is dreaming,tom is dreaming,tom esta soñando,tom rêve,Tom träumt
547,tom is drowning,tom is drowning,Tom se está ahogando,tom se noie,Tom ertrinkt
548,tom is handsome,tom is handsome,tom es guapo,tom est beau,Tom ist gutaussehend
549,tom is hurt bad,tom is hurt bad,tom está mal herido,Tom est gravement blessé,Tom ist schwer verletzt
550,tom is insecure,tom is insecure,tom es inseguro,tom n'est pas en sécurité,Tom ist unsicher
551,tom is laughing,tom is laughing,Tom se está riendo,Tom rit,Tom lacht
552,tom is likeable,tom is likeable,Tom es simpático,Tom est sympathique,Tom ist sympathisch
553,tom is no angel,tom is no angel,tom no es un ángel,Tom n'est pas un ange,Tom ist kein Engel
554,tom is not dumb,tom is not dumb,tom no es tonto,tom n'est pas idiot,Tom ist nicht dumm
555,tom is not here,tom is not here,tom no esta aqui,Tom n'est pas là,Tom ist nicht hier
556,tom is on leave,tom is on leave,tom está de permiso,Tom est en congé,Tom ist im Urlaub
557,tom is quitting,tom is quitting,tom se va,tom quitte,Tom gibt auf
558,tom is reckless,tom is reckless,tom es imprudente,Tom est imprudent,Tom ist rücksichtslos
559,tom is relieved,tom is relieved,Tom está aliviado,Tom est soulagé,Tom ist erleichtert
560,tom is speaking,tom is speaking,tom esta hablando,tom parle,Tom spricht
561,tom is stubborn,tom is stubborn,tom es terco,Tom est têtu,Tom ist stur
562,tom is studying,tom is studying,tom esta estudiando,Tom étudie,Tom studiert
563,tom is sweating,tom is sweating,Tom está sudando,Tom transpire,Tom schwitzt
564,tom is tireless,tom is tireless,tom es incansable,tom est infatigable,Tom ist unermüdlich
565,tom is tolerant,tom is tolerant,tom es tolerante,Tom est tolérant,Tom ist tolerant
566,tom is upstairs,tom is upstairs,Tom está arriba,Tom est à l'étage,Tom ist oben
567,tom is watching,tom is watching,Tom está mirando,tom regarde,tom schaut zu
568,tom is your age,tom is your age,tom tiene tu edad,Tom a ton âge,Tom ist in deinem Alter
569,tom isn't alone,tom is not alone,Tom no está solo,Tom n'est pas seul,Tom ist nicht allein
570,tom kicked mary,tom kicked mary,tom pateó a mary,Tom a donné un coup de pied à Mary,Tom hat Maria getreten
571,tom killed mary,tom killed mary,Tom mató a María,tom a tué marie,Tom hat Maria getötet
572,tom kissed mary,tom kissed mary,Tom besó a María,tom a embrassé marie,Tom küsste Maria
573,tom learns fast,tom learns fast,Tom aprende rápido,tom apprend vite,Tom lernt schnell
574,tom likes chess,tom likes chess,a tom le gusta el ajedrez,Tom aime les échecs,Tom mag Schach
575,tom likes games,tom likes games,a tom le gustan los juegos,tom aime les jeux,Tom mag Spiele
576,tom looked back,tom looked back,Tom miró hacia atrás,tom regarda en arrière,Tom blickte zurück
577,tom looks dazed,tom looks dazed,Tom parece aturdido,Tom a l'air hébété,Tom sieht benommen aus
578,tom looks great,tom looks great,tom se ve muy bien,tom a l'air super,Tom sieht toll aus
579,tom looks happy,tom looks happy,tom se ve feliz,Tom a l'air heureux,Tom sieht glücklich aus
580,tom looks tired,tom looks tired,tom parece cansado,Tom a l'air fatigué,Tom sieht müde aus
581,tom never comes,tom never comes,tom nunca viene,tom ne vient jamais,Tom kommt nie
582,tom never cooks,tom never cooks,tom nunca cocina,tom ne cuisine jamais,Tom kocht nie
583,tom never falls,tom never falls,tom nunca se cae,tom ne tombe jamais,Tom fällt nie
584,tom paid for it,tom paid for it,Tom lo pagó,Tom l'a payé,Tom hat dafür bezahlt
585,tom quit school,tom quit school,Tom dejó la escuela,Tom a quitté l'école,Tom hat die Schule verlassen
586,tom saw a mouse,tom saw a mouse,tom vio un raton,Tom a vu une souris,Tom hat eine Maus gesehen
587,tom seemed calm,tom seemed calm,tom parecía tranquilo,tom semblait calme,Tom wirkte ruhig
588,tom seems angry,tom seems angry,Tom parece enojado,Tom semble en colère,Tom scheint wütend zu sein
589,tom seems happy,tom seems happy,tom parece feliz,Tom semble heureux,Tom scheint glücklich zu sein
590,tom seems young,tom seems young,Tom parece joven,Tom semble jeune,Tom scheint jung zu sein
591,tom stayed calm,tom stayed calm,tom mantuvo la calma,Tom est resté calme,Tom blieb ruhig
592,tom trusts mary,tom trusts mary,Tom confía en María,tom fait confiance à marie,Tom vertraut Mary
593,tom turned back,tom turned back,tom dio la vuelta,Tom s'est retourné,Tom drehte sich um
594,tom turned pale,tom turned pale,Tom se puso pálido,tom est devenu pâle,Tom wurde blass
595,tom understands,tom understands,tom entiende,Tom comprend,Tom versteht
596,tom volunteered,tom volunteered,Tom se ofreció como voluntario,Tom s'est porté volontaire,Tom hat sich freiwillig gemeldet
597,tom wanted that,tom wanted that,Tom quería eso,tom voulait ça,Tom wollte das
598,tom warned mary,tom warned mary,Tom advirtió a María,tom a prévenu marie,Tom warnte Maria
599,tom was at home,tom was at home,tom estaba en casa,Tom était à la maison,Tom war zu Hause
600,tom was awesome,tom was awesome,tom fue increíble,Tom était génial,Tom war großartig
601,tom was in love,tom was in love,tom estaba enamorado,Tom était amoureux,Tom war verliebt
602,tom was nervous,tom was nervous,tom estaba nervioso,Tom était nerveux,Tom war nervös
603,tom was on time,tom was on time,tom llegó a tiempo,Tom était à l'heure,Tom war pünktlich
604,tom was popular,tom was popular,tom era popular,Tom était populaire,Tom war beliebt
605,tom was sobbing,tom was sobbing,tom estaba sollozando,Tom sanglotait,Tom schluchzte
606,tom wasn't sure,tom was not sure,tom no estaba seguro,Tom n'était pas sûr,Tom war sich nicht sicher
607,tom wears a wig,tom wears a wig,tom usa una peluca,tom porte une perruque,Tom trägt eine Perücke
608,tom went inside,tom went inside,Tom entró,tom est allé à l'intérieur,Tom ging hinein
609,tom will fix it,tom will fix it,Tom lo arreglará,tom va le réparer,Tom wird es reparieren
610,tom will go far,tom will go far,Tom llegará lejos,tom ira loin,Tom wird es weit bringen
611,tom will say no,tom will say no,tom dirá que no,Tom dira non,Tom wird nein sagen
612,tom works a lot,tom works a lot,tom trabaja mucho,tom travaille beaucoup,Tom arbeitet viel
613,tom works there,tom works there,Tom trabaja allí,tom y travaille,Tom arbeitet dort
614,tom would leave,tom would leave,Tom se iría,Tom partirait,Tom würde gehen
615,tom writes well,tom writes well,tom escribe bien,tom écrit bien,Tom schreibt gut
616,tom's delighted,tom s delighted,Tom está encantado,Tom est ravi,Tom ist begeistert
617,tom's different,tom s different,Tom es diferente,Tom est différent,Tom ist anders
618,tom's important,tom s important,Tom es importante,tom est important,Tom ist wichtig
619,tom's my friend,tom s my friend,Tom es mi amigo,tom est mon ami,Tom ist mein Freund
620,"tom, be careful",tom  be careful,ten cuidado,sois prudent,sei vorsichtig
621,trust is earned,trust is earned,la confianza se gana,la confiance se gagne,Vertrauen muss verdient werden
622,try and stop me,try and stop me,tratar de detenerme,essaie de m'arrêter,versuche mich zu stoppen
623,try not to yawn,try not to yawn,trata de no bostezar,essayez de ne pas bâiller,versuche nicht zu gähnen
624,try to have fun,try to have fun,trata de divertirte,essaie de t'amuser,versuche Spaß zu haben
625,try to stay dry,try to stay dry,trata de mantenerte seco,essayez de rester au sec,versuche trocken zu bleiben
626,turn off the tv,turn off the tv,apagar la televisión,éteins la télévision,Schalte den Fernseher aus
627,turn on the fan,turn on the fan,enciende el ventilador,allumer le ventilateur,Mach den Ventilator an
628,unlock the door,unlock the door,quitale el seguro a la puerta,déverrouiller la porte,entriegeln Sie die Tür
629,wait in the car,wait in the car,esperar en el coche,attendre dans la voiture,im Auto warten
630,wait one moment,wait one moment,espere un momento,Attends un moment,warte einen Moment
631,wait one second,wait one second,Espera un segundo,attends une seconde,warte eine Sekunde
632,wait right here,wait right here,espera aquí,attends ici,warte hier
633,walls have ears,walls have ears,las paredes escuchan,les murs ont des oreilles,Wände haben Ohren
634,was that a hint,was that a hint,¿Fue eso una pista?,était-ce un indice,war das ein hinweis
635,wash the dishes,wash the dishes,lavar los platos,lave la vaisselle,wasche das Geschirr
636,wash your hands,wash your hands,lava tus manos,Lavez-vous les mains,wasche deine Hände
637,watch carefully,watch carefully,mira cuidadosamente,Regarde attentivement,sorgfältig beobachten
638,watch the front,watch the front,mira el frente,regarder le devant,vorne beobachten
639,watch your back,watch your back,vigila tu espalda,surveille ton dos,Pass auf
640,watch your step,watch your step,cuida tu paso,attention a la marche,Pass auf wo du hintrittst
641,watch your toes,watch your toes,cuida tus dedos de los pies,attention à vos orteils,achte auf deine Zehen
642,we all did well,we all did well,todos lo hicimos bien,nous avons tous bien fait,wir haben uns alle gut geschlagen
643,we all had hope,we all had hope,todos teníamos esperanza,nous avions tous de l'espoir,wir alle hatten Hoffnung
644,we all hate tom,we all hate tom,todos odiamos a tom,nous détestons tous tom,wir alle hassen tom
645,we all have fun,we all have fun,todos nos divertimos,nous nous amusons tous,wir haben alle Spaß
646,we all know tom,we all know tom,todos conocemos a tom,nous connaissons tous tom,wir alle kennen tom
647,we all like him,we all like him,a todos nos gusta el,nous l'aimons tous,wir alle mögen ihn
648,we all like you,we all like you,a todos nos gustas,nous t'aimons tous,wir alle mögen dich
649,we all suffered,we all suffered,todos sufrimos,nous avons tous souffert,wir haben alle gelitten
650,we are a family,we are a family,somos una familia,nous sommes une famille,Wir sind eine Familie
651,we are brothers,we are brothers,somos hermanos,nous sommes frères,wir sind Brüder
652,we are busy men,we are busy men,somos hombres ocupados,nous sommes des hommes occupés,wir sind vielbeschäftigte Männer
653,we are his sons,we are his sons,somos sus hijos,nous sommes ses fils,wir sind seine Söhne
654,we are students,we are students,somos estudiantes,nous sommes étudiants,wir sind Studenten
655,we are teachers,we are teachers,somos profesores,nous sommes des enseignants,wir sind Lehrer
656,we aren't alone,we are not alone,no estamos solos,Nous ne sommes pas seuls,wir sind nicht alleine
657,we ate together,we ate together,comimos juntos,nous avons mangé ensemble,wir haben zusammen gegessen
658,we both do that,we both do that,los dos hacemos eso,on fait ça tous les deux,das machen wir beide
659,we both want it,we both want it,ambos lo queremos,nous le voulons tous les deux,wir beide wollen es
660,we can fix this,we can fix this,podemos arreglar esto,on peut arranger ça,wir können das beheben
661,we can try that,we can try that,podemos intentar eso,on peut essayer ça,das können wir versuchen
662,we can't attend,we cannot attend,no podemos asistir,nous ne pouvons pas assister,wir können nicht teilnehmen
