,English,English_cleaned,Spanish,French,German
319,i had some help,i had some help,tuve algo de ayuda,j'ai eu de l'aide,Ich hatte etwas Hilfe
320,i had to resign,i had to resign,tuve que renunciar,j'ai dû démissionner,ich musste kündigen
321,i hate children,i hate children,odio a los niños,je déteste les enfants,Ich hasse Kinder
322,i hate everyone,i hate everyone,Odio a todo el mundo,je hais tout le monde,ich hasse jeden
323,i hate fanatics,i hate fanatics,odio a los fanáticos,je déteste les fanatiques,Ich hasse Fanatiker
324,i hate fighting,i hate fighting,odio pelear,je déteste me battre,ich hasse kämpfen
325,i hate funerals,i hate funerals,odio los funerales,je déteste les enterrements,Ich hasse Beerdigungen
326,i hate my voice,i hate my voice,odio mi voz,je déteste ma voix,Ich hasse meine Stimme
327,i hate politics,i hate politics,Odio la política,je déteste la politique,Ich hasse Politik
328,i hate reptiles,i hate reptiles,odio los reptiles,je déteste les reptiles,Ich hasse Reptilien
329,i hate shopping,i hate shopping,odio ir de compras,je déteste faire du shopping,ich hasse Einkaufen
330,i hate studying,i hate studying,odio estudiar,je déteste étudier,Ich hasse lernen
331,i hate that guy,i hate that guy,odio a ese tipo,je déteste ce gars,Ich hasse diesen Typ
332,i hate them all,i hate them all,los odio a todos,je les hais tous,ich hasse sie alle
333,i hate this car,i hate this car,odio este auto,je déteste cette voiture,Ich hasse dieses Auto
334,i hate this job,i hate this job,odio este trabajo,je déteste ce travail,ich hasse diesen Job
335,i hate this rug,i hate this rug,odio esta alfombra,je déteste ce tapis,Ich hasse diesen Teppich
336,i hate violence,i hate violence,odio la violencia,je déteste la violence,Ich hasse Gewalt
337,i hate weddings,i hate weddings,odio las bodas,je déteste les mariages,Ich hasse Hochzeiten
338,i hate you both,i hate you both,los odio a los dos,je vous déteste tous les deux,Ich hasse euch beide
339,i have a bruise,i have a bruise,Tengo un moretón,J'ai un bleu,Ich habe eine Prellung
340,i have a laptop,i have a laptop,tengo una computadora portátil,j'ai un ordinateur portable,Ich habe einen Laptop
341,i have a lawyer,i have a lawyer,tengo un abogado,j'ai un avocat,Ich habe einen Anwalt
342,i have a minute,i have a minute,tengo un minuto,j'ai une minute,Ich habe eine Minute
343,i have a pencil,i have a pencil,yo tengo un lapiz,J'ai un crayon,Ich habe einen Stift
344,i have a secret,i have a secret,tengo un secreto,j'ai un secret,ich habe ein Geheimnis
345,i have a sister,i have a sister,tengo una hermana,j'ai une soeur,ich habe eine Schwester
346,i have an alibi,i have an alibi,tengo una coartada,j'ai un alibi,Ich habe ein Alibi
347,i have children,i have children,tengo hijos,j'ai des enfants,Ich habe Kinder
348,i have dandruff,i have dandruff,tengo caspa,j'ai des pellicules,Ich habe Schuppen
349,i have diabetes,i have diabetes,tengo diabetes,j'ai du diabète,Ich habe Diabetes
350,i have evidence,i have evidence,tengo evidencia,j'ai des preuves,Ich habe Beweise
351,i have finished,i have finished,he terminado,j'ai fini,ich bin fertig
352,i have homework,i have homework,tengo tarea,j'ai des devoirs,Ich habe Hausaufgaben
353,i have immunity,i have immunity,tengo inmunidad,j'ai l'immunité,Ich habe Immunität
354,i have no fever,i have no fever,no tengo fiebre,je n'ai pas de fièvre,Ich habe kein Fieber
355,i have no horse,i have no horse,no tengo caballo,je n'ai pas de cheval,Ich habe kein Pferd
356,i have no proof,i have no proof,no tengo pruebas,je n'ai aucune preuve,Ich habe keinen Beweis
357,i have returned,i have returned,he regresado,Je suis revenu,Ich bin zurück gekehrt
358,i have the keys,i have the keys,tengo las llaves,j'ai les clés,Ich habe die Schlüssel
359,i have to do it,i have to do it,tengo que hacerlo,je dois le faire,ich muss es tun
360,i have to fight,i have to fight,tengo que pelear,je dois me battre,ich muss kämpfen
361,i have to hurry,i have to hurry,Tengo prisa,je dois me dépêcher,Ich muss mich beeilen
362,i have to sleep,i have to sleep,Tengo que dormir,je dois dormir,ich muss schlafen
363,i have to study,i have to study,tengo que estudiar,je dois étudier,ich muss lernen
364,i have to think,i have to think,Tengo que pensar,je dois penser,Ich muss nachdenken
365,i have two cars,i have two cars,tengo dos autos,j'ai deux voitures,Ich habe zwei Autos
366,i have two cats,i have two cats,Tengo dos gatos,j'ai deux chats,Ich habe zwei Katzen
367,i have two jobs,i have two jobs,tengo dos trabajos,j'ai deux emplois,Ich habe zwei Jobs
368,i have two sons,i have two sons,Tengo dos hijos,j'ai deux fils,Ich habe zwei Söhne
369,i haven't eaten,i have not eaten,no he comido,je n'ai pas mangé,Ich habe nicht gegessen
370,i haven't slept,i have not slept,no he dormido,je n'ai pas dormi,ich habe nicht geschlafen
371,i haven't tried,i have not tried,no lo he probado,je n'ai pas essayé,Ich habe es nicht versucht
372,i hear laughing,i hear laughing,oigo reír,j'entends rire,ich höre lachen
373,i hear only you,i hear only you,solo te escucho a ti,je n'entends que toi,Ich höre nur dich
374,i heard a crash,i heard a crash,escuché un choque,j'ai entendu un crash,Ich habe einen Absturz gehört
375,i heard a noise,i heard a noise,escuché un ruido,j'ai entendu un bruit,ich hörte ein Geräusch
376,i heard screams,i heard screams,escuché gritos,j'ai entendu des cris,Ich hörte Schreie
377,i heard yelling,i heard yelling,escuché gritar,j'ai entendu crier,ich hörte schreien
378,i hired a guide,i hired a guide,contraté un guía,j'ai embauché un guide,Ich habe einen Führer engagiert
379,i hope tom wins,i hope tom wins,espero que tom gane,j'espère que Tom gagnera,"Ich hoffe, Tom gewinnt"
380,i hope it helps,i hope it helps,Espero que ayude,j'espère que ça aide,"Ich hoffe, es hilft"
381,i hope it rains,i hope it rains,espero que llueva,j'espère qu'il pleut,ich hoffe es regnet
382,i imagined that,i imagined that,me imaginé que,j'ai imaginé que,das hab ich mir vorgestellt
383,i just finished,i just finished,Acabo de terminar,Je viens de terminer,Ich bin fertig
384,i just found it,i just found it,lo acabo de encontrar,je viens de le trouver,ich habe es gerade gefunden
385,i just got here,i just got here,Acabo de llegar,je viens juste d'arriver,Ich bin gerade erst angekommen
386,i just got that,i just got that,acabo de recibir eso,je viens de recevoir ça,Ich habe das gerade bekommen
387,i just panicked,i just panicked,solo entré en pánico,je viens de paniquer,ich hatte einfach panik
388,i just showered,i just showered,acabo de ducharme,je viens de me doucher,ich habe gerade geduscht
389,i just told tom,i just told tom,acabo de decirle a tom,je viens de dire à tom,Ich habe Tom gerade gesagt
390,i just told him,i just told him,le acabo de decir,je viens de lui dire,Ich habe es ihm gerade gesagt
391,i knew the risk,i knew the risk,conocía el riesgo,je connaissais le risque,Ich kannte das Risiko
392,i knew too much,i knew too much,sabía demasiado,j'en savais trop,Ich wusste zu viel
393,i knew we'd win,i knew we would win,sabía que ganaríamos,je savais que nous gagnerions,"Ich wusste, dass wir gewinnen würden"
394,i know tom lied,i know tom lied,sé que tom mintió,je sais que tom a menti,"Ich weiß, dass Tom gelogen hat"
395,i know tom well,i know tom well,conozco bien a tom,je connais bien tom,Ich kenne Tom gut
396,i know all that,i know all that,yo se todo eso,je sais tout ça,ich weiß das alles
397,i know all this,i know all this,yo se todo esto,je sais tout ça,ich weiß das alles
398,i know her well,i know her well,la conozco bien,je la connais bien,ich kenne sie gut
399,i know it hurts,i know it hurts,Sé que duele,je sais que ça fait mal,"Ich weiß, es tut weh"
400,i know the girl,i know the girl,conozco a la chica,je connais la fille,Ich kenne das Mädchen
401,i know the song,i know the song,yo se la cancion,je connais la chanson,ich kenne das lied
402,i know them all,i know them all,los conozco a todos,je les connais tous,ich kenne sie alle
403,i know your son,i know your son,conozco a tu hijo,je connais ton fils,Ich kenne deinen Sohn
404,i laughed a lot,i laughed a lot,me reí mucho,j'ai beaucoup ri,ich lachte viel
405,i lay on my bed,i lay on my bed,me acuesto en mi cama,je suis allongé sur mon lit,Ich liege auf meinem Bett
406,i learned a lot,i learned a lot,Aprendí mucho,J'ai beaucoup appris,ich habe viel gelernt
407,i left the room,i left the room,salí de la habitación,j'ai quitté la chambre,Ich verließ das Zimmer
408,i lent him a cd,i lent him a cd,le presté un cd,je lui ai prêté un cd,Ich habe ihm eine CD geliehen
409,i lied about it,i lied about it,mentí sobre eso,j'ai menti à ce sujet,Ich habe darüber gelogen
410,i like baseball,i like baseball,me gusta el béisbol,J'aime le baseball,ich mag Baseball
411,i like cartoons,i like cartoons,me gustan los dibujos animados,j'aime les dessins animés,Ich mag Zeichentrickfilme
412,i like children,i like children,Me gustan los niños,j'aime les enfants,Ich mag Kinder
413,i like football,i like football,me gusta el fútbol,J'aime le football,Ich mag Fußball
414,i like it a lot,i like it a lot,me gusta mucho,je l'aime beaucoup,ich mag es sehr
415,i like old cars,i like old cars,me gustan los autos viejos,j'aime les vieilles voitures,Ich mag alte Autos
416,i like red wine,i like red wine,me gusta el vino tinto,j'aime le vin rouge,Ich mag Rotwein
417,i like sleeping,i like sleeping,me gusta dormir,J'aime dormir,Ich mag es zu schlafen
418,i like swimming,i like swimming,Me gusta nadar,J'aime nager,Ich gehe gerne Schwimmen
419,i like teaching,i like teaching,me gusta enseñar,j'aime enseigner,Ich mag es zu unterrichten
420,i like that job,i like that job,me gusta ese trabajo,j'aime ce travail,Ich mag diese Arbeit
421,i like that one,i like that one,me gusta ese,J'aime celui-là,ich mag das
422,i like the cold,i like the cold,Me gusta el frío,j'aime le froid,ich mag die Kälte
423,i like them all,i like them all,me gustan todos,Je les aime tous,ich mag sie alle
424,i like this job,i like this job,Me gusta este trabajo,j'aime ce travail,Ich mag diesen Job
425,i like this one,i like this one,me gusta este,J'aime celui la,Ich mag dieses
426,i like to dance,i like to dance,me gusta bailar,J'aime danser,Ich mag tanzen
427,i like to dream,i like to dream,me gusta soñar,j'aime rêver,ich träume gerne
428,i like to drink,i like to drink,Me gusta beber,J'aime boire,ich trinke gern
429,i like to laugh,i like to laugh,me gusta reír,J'aime rigoler,Ich lache gerne
430,i like to party,i like to party,me gusta salir de fiesta,J'aime faire la fête,"ich mag es, zu feiern"
431,i like westerns,i like westerns,Me gustan los Westerns,J'aime les Westerns,Ich mag Western
432,i like your car,i like your car,me gusta tu carro,J'aime ta voiture,Ich mag dein Auto
433,i like your dog,i like your dog,me gusta tu perro,J'aime ton chien,ich mag deinen Hund
434,i like your hat,i like your hat,Me gusta tu sombrero,J'aime ton chapeau,ich mag deinen Hut
435,i like your tie,i like your tie,me gusta tu corbata,j'aime ta cravate,Ich mag deine Krawatte
436,i lit the match,i lit the match,encendí el fósforo,j'ai allumé l'allumette,Ich habe das Streichholz angezündet
437,i live here now,i live here now,Vivo aquí ahora,j'habite ici maintenant,ich lebe jetzt hier
438,i live in japan,i live in japan,yo vivo en Japon,Je vis au Japon,Ich lebe in Japan
439,i lost interest,i lost interest,perdí interés,j'ai perdu tout intérêt,Ich habe das Interesse verloren
440,i lost my phone,i lost my phone,perdí mi teléfono,j'ai perdu mon téléphone,ich habe mein Telefon verloren
441,i lost my watch,i lost my watch,Perdí mi reloj,j'ai perdu ma montre,Ich habe meine Uhr verloren
442,i lost the game,i lost the game,Perdí el juego,j'ai perdu le jeu,Ich habe das Spiel verloren
443,i love barbecue,i love barbecue,me encanta la barbacoa,j'aime le barbecue,ich liebe grillen
444,i love children,i love children,amo a los niños,j'aime les enfants,ich liebe Kinder
445,i love comedies,i love comedies,amo las comedias,j'aime les comédies,Ich liebe Komödien
446,i love eggplant,i love eggplant,me encanta la berenjena,j'aime l'aubergine,Ich liebe Auberginen
447,i love learning,i love learning,me encanta aprender,j'aime apprendre,ich liebe es zu lernen
448,i love my house,i love my house,yo amo mi casa,J'aime ma maison,Ich liebe mein Haus
449,i love swimming,i love swimming,amo nadar,J'adore nager,Ich liebe Schwimmen
450,i love teaching,i love teaching,me encanta enseñar,j'aime enseigner,ich liebe es zu unterrichten
451,i love the rain,i love the rain,amo la lluvia,J'adore la pluie,Ich liebe den Regen
452,i love this car,i love this car,yo amo este carro,j'aime cette voiture,Ich liebe dieses Auto
453,i love this job,i love this job,amo este trabajo,j'aime ce travail,Ich liebe diesen Job
454,i love this one,i love this one,amo esto,J'aime celui la,Ich liebe dieses
455,i love to party,i love to party,me encanta la fiesta,j'aime faire la fête,Ich liebe es zu feiern
456,i love to sleep,i love to sleep,Amo dormir,J'aime dormir,ich liebe es zu schlafen
457,i love to teach,i love to teach,me encanta enseñar,j'aime enseigner,ich liebe es zu unterrichten
458,i love to write,i love to write,Me encanta escribir,j'aime écrire,"Ich liebe es, zuschreiben"
459,i love weddings,i love weddings,me encantan las bodas,j'aime les mariages,Ich liebe Hochzeiten
460,i love you both,i love you both,los amo a ambos,je vous aime tous les deux,ich liebe euch beide
461,i love you guys,i love you guys,los amo chicos,Je vous aime,Ich liebe euch
462,"i love you, tom",i love you  tom,te amo tom,je t'aime tom,ich liebe dich tom
463,"i love you, too",i love you  too,yo también te amo,je t'aime aussi,Ich liebe dich auch
464,i love your car,i love your car,me encanta tu coche,j'aime ta voiture,Ich liebe dein Auto
465,i love your son,i love your son,Amo a tu hijo,j'aime ton fils,Ich liebe deinen Sohn
466,i made brownies,i made brownies,hice brownies,j'ai fait des brownies,Ich habe Brownies gemacht
467,i made that one,i made that one,yo hice ese,j'ai fait celui-là,das habe ich gemacht
468,i made the deal,i made the deal,hice el trato,j'ai fait l'affaire,Ich habe den Deal gemacht
469,i made us lunch,i made us lunch,nos hice el almuerzo,je nous ai préparé le déjeuner,Ich habe uns Mittagessen gemacht
470,i meant no harm,i meant no harm,no quise hacer daño,je ne voulais pas de mal,Ich wollte nichts Böses
471,i met tom there,i met tom there,conocí a tom allí,j'ai rencontré Tom là-bas,Ich habe Tom dort getroffen
472,i might say yes,i might say yes,podría decir que sí,je pourrais dire oui,Ich könnte ja sagen
473,i miss all this,i miss all this,extraño todo esto,tout ça me manque,Ich vermisse das alles
474,i miss the army,i miss the army,extraño el ejercito,l'armée me manque,Ich vermisse die Armee
475,i missed supper,i missed supper,me perdí la cena,j'ai raté le souper,Ich habe das Abendessen verpasst
476,i misunderstood,i misunderstood,entendí mal,j'ai mal compris,ich habe es falsch verstanden
477,i motivated you,i motivated you,te motivé,je t'ai motivé,Ich habe dich motiviert
478,i must be blind,i must be blind,debo estar ciego,je dois être aveugle,Ich muss blind sein
479,i must be there,i must be there,debo estar allí,je dois être là,Ich muss da sein
480,i must continue,i must continue,debo continuar,je dois continuer,ich muss weitermachen
481,i must go alone,i must go alone,debo ir solo,je dois y aller seul,Ich muss alleine gehen
482,i must help you,i must help you,debo ayudarte,je dois t'aider,ich muss dir helfen
483,i need internet,i need internet,necesito internet,j'ai besoin d'internet,Ich brauche Internet
484,i need a change,i need a change,necesito un cambio,j'ai besoin d'un changement,ich brauche eine Veränderung
485,i need a doctor,i need a doctor,Necesito un médico,j'ai besoin d'un docteur,Ich brauche einen Arzt
486,i need a hammer,i need a hammer,Yo necesito un martillo,j'ai besoin d'un marteau,Ich brauche einen Hammer
487,i need a helmet,i need a helmet,necesito un casco,j'ai besoin d'un casque,Ich brauche einen Helm
488,i need a laptop,i need a laptop,necesito una computadora portátil,j'ai besoin d'un ordinateur portable,Ich brauche einen Laptop
489,i need a lawyer,i need a lawyer,necesito un abogado,j'ai besoin d'un avocat,Ich brauche einen Anwalt
490,i need a minute,i need a minute,necesito un minuto,j'ai besoin d'une minute,Ich brauche eine Minute
491,i need a pencil,i need a pencil,Necesito un Lapiz,j'ai besoin d'un stylo,Ich brauche einen Stift
492,i need a shower,i need a shower,necesito darme una ducha,J'ai besoin d'une douche,ich brauche eine Dusche
493,i need a tissue,i need a tissue,necesito un pañuelo,j'ai besoin d'un mouchoir,Ich brauche ein Taschentuch
494,i need a weapon,i need a weapon,necesito un arma,j'ai besoin d'une arme,Ich brauche eine Waffe
495,i need caffeine,i need caffeine,necesito cafeina,j'ai besoin de caféine,Ich brauche Koffein
496,i need evidence,i need evidence,necesito evidencia,j'ai besoin de preuves,Ich brauche Beweise
497,i need guidance,i need guidance,necesito orientación,j'ai besoin de conseils,Ich brauche Anleitung
498,i need help now,i need help now,necesito ayuda ahora,j'ai besoin d'aide maintenant,ich brauche jetzt hilfe
499,i need his help,i need his help,necesito su ayuda,j'ai besoin de son aide,Ich brauche seine Hilfe
500,i need his name,i need his name,necesito su nombre,j'ai besoin de son nom,Ich brauche seinen Namen
501,i need it today,i need it today,lo necesito hoy,j'en ai besoin aujourd'hui,ich brauche es heute
502,i need my sword,i need my sword,necesito mi espada,j'ai besoin de mon épée,Ich brauche mein Schwert
503,i need the keys,i need the keys,necesito las llaves,j'ai besoin des clés,Ich brauche die Schlüssel
504,i need the tape,i need the tape,necesito la cinta,j'ai besoin de la bande,Ich brauche das Band
505,i need this job,i need this job,necesito este trabajo,j'ai besoin de ce travail,Ich brauche diesen Job
506,i need this one,i need this one,necesito este,j'ai besoin de celui-ci,ich brauche diese
507,i need to shave,i need to shave,necesito afeitarme,j'ai besoin de me raser,ich muss mich rasieren
508,i need to sleep,i need to sleep,Necesito dormir,j'ai besoin de dormir,ich muss schlafen
509,i need to study,i need to study,necesito estudiar,J'ai besoin d'étudier,ich muss lernen
510,i need you here,i need you here,te necesito aquí,j'ai besoin de toi ici,ich brauche dich hier
511,i never noticed,i never noticed,nunca me di cuenta,je n'ai jamais remarqué,ist mir nie aufgefallen
512,i never said no,i never said no,nunca dije que no,je n'ai jamais dit non,Ich habe nie nein gesagt
513,i never saw you,i never saw you,nunca te vi,Je ne vous ai vu,Ich habe dich noch nie gesehen
514,i often do this,i often do this,a menudo hago esto,je fais souvent ça,ich mache das oft
515,i often see him,i often see him,a menudo lo veo,je le vois souvent,ich sehe ihn oft
516,i only need one,i only need one,solo necesito uno,je n'en ai besoin que d'un,Ich brauche nur einen
517,i ordered pizza,i ordered pizza,pedí pizza,j'ai commandé des pizzas,Ich habe Pizza bestellt
518,i outwitted him,i outwitted him,lo burlé,je l'ai déjoué,ich habe ihn überlistet
519,i owe you a lot,i owe you a lot,Te debo mucho,Je vous dois beaucoup,ich schulde dir eine Menge
520,i paid for them,i paid for them,pagué por ellos,je les ai payé,ich habe sie bezahlt
521,i paid my bills,i paid my bills,pagué mis cuentas,j'ai payé mes factures,Ich habe meine Rechnungen bezahlt
522,i paid my taxes,i paid my taxes,pagué mis impuestos,j'ai payé mes impôts,Ich habe meine Steuern bezahlt
523,i paid the bill,i paid the bill,Yo pagué la cuenta,j'ai payé la facture,Ich bezahlte die Rechnung
524,i play baseball,i play baseball,juego Baseball,je joue au baseball,Ich spiele Baseball
525,i played tennis,i played tennis,juego Tennis,J'ai joué au tennis,ich spielte Tennis
526,i prefer biking,i prefer biking,prefiero andar en bicicleta,je préfère le vélo,ich bevorzuge radfahren
527,i prefer coffee,i prefer coffee,prefiero el cafe,je préfère le café,ich bevorzuge kaffee
528,i put my hat on,i put my hat on,me puse el sombrero,je mets mon chapeau,Ich setze meinen Hut auf
529,i raise orchids,i raise orchids,planteo orquideas,j'élève des orchidées,Ich züchte Orchideen
530,i ran for mayor,i ran for mayor,me postulé para alcalde,je me suis présenté à la mairie,Ich kandidierte für das Bürgermeisteramt
531,i rang the bell,i rang the bell,toqué el timbre,j'ai sonné la cloche,Ich klingelte
532,i read his book,i read his book,leí su libro,j'ai lu son livre,Ich habe sein Buch gelesen
533,i read the book,i read the book,leí el libro,je lis le livre,Ich habe das Buch gelesen
534,i refuse to pay,i refuse to pay,me niego a pagar,je refuse de payer,Ich verweigere die Zahlung
535,i relied on tom,i relied on tom,confié en tom,je me suis fié à tom,Ich habe mich auf Tom verlassen
536,i relied on him,i relied on him,confié en él,je me suis appuyé sur lui,ich habe mich auf ihn verlassen
537,i remember that,i remember that,yo recuerdo eso,Je me souviens que,Ich erinnere mich daran
538,i remember them,i remember them,los recuerdo,je me souviens d'eux,ich erinnere mich an sie
539,i remember this,i remember this,yo recuerdo esto,je me rappelle de ça,ich erinnere mich daran
540,i remembered it,i remembered it,lo recordé,je m'en suis souvenu,ich erinnerte mich daran
541,i run every day,i run every day,yo corro todos los dias,Je cours chaque jour,Ich renne jeden Tag
542,i said i'm fine,i said i am fine,dije que estoy bien,j'ai dit que je vais bien,"Ich sagte, mir geht es gut"
543,i said sit down,i said sit down,dije siéntate,j'ai dit asseyez-vous,"Ich sagte, setz dich"
544,i saw tom naked,i saw tom naked,vi a tom desnudo,j'ai vu tom nu,Ich habe Tom nackt gesehen
545,i saw her again,i saw her again,la vi de nuevo,je l'ai revue,Ich habe sie wieder gesehen
546,i saw him do it,i saw him do it,lo vi hacerlo,je l'ai vu faire,Ich habe ihn dabei gesehen
547,i saw him naked,i saw him naked,lo vi desnudo,je l'ai vu nu,Ich habe ihn nackt gesehen
548,i saw him there,i saw him there,lo vi allí,je l'ai vu là,Ich habe ihn dort gesehen
549,i saw it coming,i saw it coming,lo vi venir,je l'ai vu venir,Ich habe es kommen sehen
550,i saw something,i saw something,vi algo,j'ai vu quelque chose,ich habe etwas gesehen
551,i saw the fight,i saw the fight,vi la pelea,j'ai vu le combat,Ich habe den Kampf gesehen
552,i saw the movie,i saw the movie,vi la película,J'ai vu le film,Ich sah den Film
553,i saw you there,i saw you there,te vi alli,je t'ai vu là,ich habe dich dort gesehen
554,i scored a goal,i scored a goal,Marqué un gol,j'ai marqué un but,Ich habe ein Tor geschossen
555,i see a pattern,i see a pattern,veo un patrón,je vois un motif,Ich sehe ein Muster
556,i see his house,i see his house,veo su casa,je vois sa maison,Ich sehe sein Haus
557,i see something,i see something,veo algo,je vois quelque chose,ich sehe etwas
558,i seldom go out,i seldom go out,rara vez salgo,je sors rarement,ich gehe selten aus
559,i slept all day,i slept all day,dormí todo el día,J'ai dormi toute la journée,ich schlief den ganzen Tag
560,i smell trouble,i smell trouble,huelo problemas,Je sens des problèmes,Ich rieche Ärger
561,i smelled bacon,i smelled bacon,olí tocino,j'ai senti le bacon,Ich roch Speck
562,i still do that,i still do that,todavía hago eso,je fais toujours ça,das mache ich immer noch
563,i study english,i study english,yo estudio ingles,j'étudie l'anglais,Ich lerne Englisch
564,i take vitamins,i take vitamins,tomo vitaminas,je prends des vitamines,Ich nehme Vitamine
565,i talked to her,i talked to her,Hablé con ella,je lui ai parlé,Ich habe mit ihr geredet
566,i think i agree,i think i agree,creo que estoy de acuerdo,je pense que je suis d'accord,"Ich denke, ich stimme zu"
567,i think it's ok,i think it is ok,creo que está bien,je pense que c'est bon,Ich denke es ist ok
568,"i think so, too",i think so  too,yo tambien lo creo,Je le pense aussi,Das denke ich auch
569,i totally agree,i totally agree,Estoy totalmente de acuerdo,Je suis entièrement d'accord,Ich bin vollkommen einverstanden
570,i turned it off,i turned it off,lo apagué,je l'ai éteint,ich habe es ausgeschaltet
571,i understand it,i understand it,Yo lo entiendo,Je comprends bien,ich verstehe es
572,i use this desk,i use this desk,yo uso este escritorio,j'utilise ce bureau,Ich benutze diesen Schreibtisch
573,i walked my dog,i walked my dog,paseé a mi perro,J'ai promené mon chien,Ich habe meinen Hund ausgeführt
574,i want a doctor,i want a doctor,quiero un medico,je veux un docteur,Ich möchte einen Arzt
575,i want a family,i want a family,quiero una familia,je veux une famille,Ich möchte eine Familie
576,i want a lawyer,i want a lawyer,quiero un abogado,je veux un avocat,Ich will einen Anwalt
577,i want a parrot,i want a parrot,quiero un loro,je veux un perroquet,Ich möchte einen Papagei
578,i want a refund,i want a refund,quiero un reembolso,je veux un remboursement,Ich will eine Rückerstattung
579,i want an apple,i want an apple,quiero una manzana,Je veux une pomme,ich will einen Apfel
580,i want children,i want children,Quiero hijos,je veux des enfants,ich will Kinder
581,i want my money,i want my money,Quiero mi dinero,Je veux mon argent,Ich möchte mein Geld
582,i want my stuff,i want my stuff,quiero mis cosas,je veux mes affaires,Ich will meine Sachen
583,"i want one, too",i want one  too,Yo quiero uno también,J'en veux un aussi,ich will auch eins
584,i want that bag,i want that bag,quiero esa bolsa,je veux ce sac,Ich will diese Tasche
585,i want that cat,i want that cat,quiero ese gato,je veux ce chat,Ich will diese Katze
586,i want that job,i want that job,quiero ese trabajo,je veux ce travail,Ich will diesen Job
587,i want the best,i want the best,quiero lo mejor,je veux le meilleur,Ich will das Beste
588,i want this bag,i want this bag,quiero esta bolsa,je veux ce sac,Ich will diese Tasche
589,i want this cat,i want this cat,quiero este gato,je veux ce chat,Ich will diese Katze
590,i want this dog,i want this dog,quiero este perro,je veux ce chien,Ich will diesen Hund
591,i want this one,i want this one,quiero este,je veux celui-ci,Ich will dieses
592,i want to dance,i want to dance,Quiero bailar,Je veux danser,ich will tanzen
593,i want to do it,i want to do it,Quiero hacerlo,je veux le faire,Ich möchte es tun
594,i want to dream,i want to dream,quiero soñar,je veux rêver,ich möchte träumen
595,i want to drive,i want to drive,quiero conducir,Je veux conduire,ich möchte fahren
596,i want to fight,i want to fight,quiero pelear,je veux me battre,Ich will kämpfen
597,i want to sleep,i want to sleep,quiero dormir,je veux dormir,Ich möchte schlafen
598,i want to speak,i want to speak,quiero hablar,Je veux parler,Ich möchte sprechen
599,i want to watch,i want to watch,quiero ver,je veux regarder,Ich möchte schauen
600,i want you back,i want you back,Te quiero de vuelta,Je veux que tu reviennes,ich möchte dich zurück haben
601,i want you gone,i want you gone,quiero que te vayas,je veux que tu partes,"Ich will, dass du weg bist"
602,i wanted to cry,i wanted to cry,yo quería llorar,Je veux pleurer,ich wollte weinen
603,i wanted to die,i wanted to die,quería morir,je voulais mourir,ich wollte sterben
604,i wanted to pay,i wanted to pay,quería pagar,je voulais payer,ich wollte bezahlen
605,i wanted to win,i wanted to win,quería ganar,je voulais gagner,ich wollte gewinnen
606,i was a teacher,i was a teacher,yo era profesor,j'étais enseignant,Ich war ein Lehrer
607,i was a witness,i was a witness,fui testigo,j'ai été témoin,Ich war Zeuge
608,i was acquitted,i was acquitted,fui absuelto,j'ai été acquitté,ich wurde freigesprochen
609,i was assaulted,i was assaulted,me asaltaron,j'ai été agressé,ich wurde angegriffen
610,i was at school,i was at school,Yo estaba en la escuela,J'étais à l'école,Ich war in der Schule
611,i was born here,i was born here,yo nací aquí,je suis né ici,ich wurde hier geboren
612,i was concerned,i was concerned,Estaba preocupado,j'étais concerné,Ich war besorgt
613,i was confident,i was confident,estaba seguro,j'étais confiant,Ich war zuversichtlich
614,i was convicted,i was convicted,fui condenado,j'ai été condamné,ich wurde verurteilt
615,i was disgusted,i was disgusted,estaba disgustado,j'étais dégoûté,Ich war angewidert
616,i was dismissed,i was dismissed,me despidieron,j'ai été licencié,ich wurde entlassen
617,i was exhausted,i was exhausted,Yo estaba agotado,j'étais épuisé,ich war erschöpft
618,i was horrified,i was horrified,estaba horrorizado,j'étais horrifié,Ich war entsetzt
619,i was impressed,i was impressed,estaba impresionado,Je ai été impressionné,ich war beeindruckt
620,i was in a coma,i was in a coma,estaba en coma,j'étais dans le coma,Ich lag im Koma
621,i was in charge,i was in charge,Yo estaba a cargo,J'étais en charge,Ich war zuständig
622,i was intrigued,i was intrigued,Yo estaba intrigado,j'étais intrigué,Ich war fasziniert
623,i was kidnapped,i was kidnapped,me secuestraron,j'ai été kidnappé,ich wurde entführt
624,i was not drunk,i was not drunk,no estaba borracho,je n'étais pas ivre,Ich war nicht betrunken
625,i was on patrol,i was on patrol,estaba de patrulla,j'étais en patrouille,Ich war auf Patrouille
626,i was petrified,i was petrified,estaba petrificado,j'étais pétrifié,ich war versteinert
627,i was satisfied,i was satisfied,Yo estaba satisfecho,j'étais satisfait,ich war zufrieden
628,i was sent home,i was sent home,me enviaron a casa,j'ai été renvoyé chez moi,Ich wurde nach Hause geschickt
629,i was skeptical,i was skeptical,estaba escéptico,j'étais sceptique,ich war skeptisch
630,i was surprised,i was surprised,Me sorprendió,J'ai été surpris,ich war überrascht
631,i was terrified,i was terrified,estaba aterrado,j'étais terrifié,ich war schockiert
632,i was too small,i was too small,yo era demasiado pequeño,j'étais trop petit,ich war zu klein
