,English,English_cleaned,Spanish,French,German
280,no one would listen,no one would listen,nadie escucharía,personne n'écouterait,niemand würde zuhören
281,no one's allowed in,no one s allowed in,nadie puede entrar,personne n'est autorisé à entrer,niemand darf rein
282,no one's interested,no one s interested,nadie esta interesado,personne n'est intéressé,es interessiert niemanden
283,no place is perfect,no place is perfect,ningún lugar es perfecto,aucun endroit n'est parfait,Kein Ort ist perfekt
284,no rain is expected,no rain is expected,no se espera lluvia,aucune pluie n'est prévue,es wird kein Regen erwartet
285,no weapon was found,no weapon was found,no se encontró ningún arma,aucune arme n'a été trouvée,es wurde keine Waffe gefunden
286,"no, i don't want to",no  i do not want to,"no, no quiero","non, je ne veux pas",Nein ich will nicht
287,"no, that's not true",no  that is not true,"no, eso no es verdad",non ce n'est pas vrai,nein das stimmt nicht
288,nobody believed tom,nobody believed tom,nadie creyó tom,personne ne l'a cru,Niemand glaubte Tom
289,nobody can hear you,nobody can hear you,nadie puede oírte,personne ne peut t'entendre,niemand kann dich hören
290,nobody can help you,nobody can help you,nadie puede ayudarte,personne ne peut t'aider,niemand kann dir helfen
291,nobody cares for me,nobody cares for me,nadie se preocupa por mi,personne ne se soucie de moi,niemand kümmert sich um mich
292,nobody contacted me,nobody contacted me,nadie me contactó,personne ne m'a contacté,niemand hat mich kontaktiert
293,nobody really knows,nobody really knows,nadie sabe realmente,personne ne sait vraiment,niemand weiß es wirklich
294,nobody saw anything,nobody saw anything,nadie vio nada,personne n'a rien vu,niemand hat etwas gesehen
295,nobody speaks to me,nobody speaks to me,nadie me habla,personne ne me parle,niemand spricht mit mir
296,nobody's interested,nobody s interested,nadie esta interesado,personne n'est intéressé,es interessiert niemanden
297,none of us like tom,none of us like tom,a ninguno de nosotros le gusta tom,aucun de nous n'aime tom,Keiner von uns mag Tom
298,not everyone agreed,not everyone agreed,no todos estuvieron de acuerdo,tout le monde n'était pas d'accord,nicht alle waren einverstanden
299,not everyone agrees,not everyone agrees,no todos están de acuerdo,tout le monde n'est pas d'accord,nicht alle sind einverstanden
300,nothing can stop me,nothing can stop me,nada puede detenerme,rien ne peut m'arrêter,nichts kann mich aufhalten
301,nothing feels right,nothing feels right,nada se siente bien,rien ne va bien,nichts fühlt sich richtig an
302,nothing has changed,nothing has changed,nada ha cambiado,rien n'a changé,nichts hat sich verändert
303,nothing is forgiven,nothing is forgiven,nada se perdona,rien n'est pardonné,nichts wird vergeben
304,nothing seems right,nothing seems right,nada parece correcto,rien ne semble correct,nichts scheint richtig
305,nothing will change,nothing will change,nada cambiará,rien ne changera,nichts wird sich verändern
306,now eat your supper,now eat your supper,ahora come tu cena,maintenant mange ton souper,jetzt iss dein Abendbrot
307,now is not the time,now is not the time,Ahora no es el momento,ce n'est pas le moment,jetzt ist nicht die Zeit
308,now let's celebrate,now let us celebrate,ahora celebremos,maintenant célébrons,jetzt lasst uns feiern
309,now what's the deal,now what is the deal,ahora cual es el trato,maintenant quel est le problème,"jetzt, was ist der Deal"
310,"now, that's an idea",now  that is an idea,ahora que es una idea,maintenant c'est une idée,das ist jetzt mal ne idee
311,nuts are nutritious,nuts are nutritious,las nueces son nutritivas,les noix sont nutritives,Nüsse sind nahrhaft
312,old habits die hard,old habits die hard,los viejos hábitos tardan en morir,les vieilles habitudes ont la vie dure,alte Gewohnheiten sind schwer abzulegen
313,one man was injured,one man was injured,un hombre resultó herido,un homme a été blessé,ein Mann wurde verletzt
314,one of us could win,one of us could win,uno de nosotros podría ganar,l'un de nous pourrait gagner,Einer von uns könnte gewinnen
315,one of us has to go,one of us has to go,uno de nosotros tiene que ir,l'un de nous doit partir,Einer von uns muss gehen
316,one of you is lying,one of you is lying,uno de ustedes miente,l'un de vous ment,Einer von euch lügt
317,only time will tell,only time will tell,sólo el tiempo dirá,seul le temps nous le dira,nur die Zeit kann es verraten
318,open up the package,open up the package,abre el paquete,ouvrir le paquet,öffne das Paket
319,ostriches can't fly,ostriches cannot fly,los avestruces no pueden volar,les autruches ne peuvent pas voler,Strauße können nicht fliegen
320,our allies are weak,our allies are weak,nuestros aliados son débiles,nos alliés sont faibles,Unsere Verbündeten sind schwach
321,our boat is sinking,our boat is sinking,nuestro barco se está hundiendo,notre bateau coule,unser Boot sinkt
322,our fate was sealed,our fate was sealed,nuestro destino estaba sellado,notre destin était scellé,unser Schicksal war besiegelt
323,our gamble paid off,our gamble paid off,nuestra apuesta valió la pena,notre pari a payé,unser spiel hat sich gelohnt
324,our team is winning,our team is winning,nuestro equipo esta ganando,notre équipe gagne,unser Team gewinnt
325,our time is limited,our time is limited,nuestro tiempo es limitado,notre temps est limité,unsere Zeit ist begrenzt
326,our work never ends,our work never ends,nuestro trabajo nunca termina,notre travail ne se termine jamais,unsere Arbeit endet nie
327,paper burns quickly,paper burns quickly,el papel se quema rapido,le papier brûle rapidement,Papier brennt schnell
328,people have choices,people have choices,la gente tiene opciones,les gens ont le choix,Menschen haben die Wahl
329,people like to talk,people like to talk,a la gente le gusta hablar,les gens aiment parler,Leute reden gerne
330,people love freedom,people love freedom,la gente ama la libertad,les gens aiment la liberté,Menschen lieben die Freiheit
331,people love to talk,people love to talk,a la gente le encanta hablar,les gens aiment parler,Menschen lieben es zu reden
332,perhaps i was wrong,perhaps i was wrong,tal vez estaba equivocado,peut-être que j'avais tort,vielleicht lag ich falsch
333,perhaps tom can win,perhaps tom can win,tal vez tom pueda ganar,peut-être que tom peut gagner,Vielleicht kann Tom gewinnen
334,perhaps that's true,perhaps that is true,tal vez eso es cierto,c'est peut-être vrai,vielleicht stimmt das
335,play me some chopin,play me some chopin,tócame algo de chopin,joue moi du chopin,Spiel mir ein bisschen Chopin
336,please call me back,please call me back,"Por favor, devuélveme la llamada",rappelle moi s'il te plait,Bitte rufen Sie mich zurück
337,please come on time,please come on time,por favor ven a tiempo,s'il vous plaît venez à l'heure,Bitte kommen Sie pünktlich
338,please come with us,please come with us,por favor ven con nosotros,s'il te plait viens avec nous,bitte komm mit uns
339,please don't get up,please do not get up,por favor no te levantes,s'il te plait ne te lève pas,bitte nicht aufstehen
340,please don't mumble,please do not mumble,por favor no murmures,s'il vous plaît ne marmonnez pas,bitte nicht murmeln
341,please drive safely,please drive safely,"Por favor, conduzca con cuidado",Veuillez conduire prudemment,Bitte fahr vorsichtig
342,please give us room,please give us room,por favor danos espacio,"s'il vous plaît, donnez-nous de la place",Bitte geben Sie uns Platz
343,please have a drink,please have a drink,por favor toma un trago,s'il te plait prends un verre,Bitte trinken Sie etwas
344,please help me cook,please help me cook,por favor ayúdame a cocinar,s'il vous plaît aidez-moi à cuisiner,Bitte hilf mir zu kochen
345,please make the bed,please make the bed,por favor haz la cama,fais le lit s'il te plait,Bitte machen Sie das Bett
346,please show me that,please show me that,por favor muéstrame eso,s'il vous plaît montrez-moi que,bitte zeig mir das
347,please speak french,please speak french,por favor habla francés,s'il vous plait parlez français,bitte sprechen sie französisch
348,please stop singing,please stop singing,por favor deja de cantar,s'il te plait arrête de chanter,Bitte hör auf zu singen
349,please stop talking,please stop talking,"Por favor, deja de hablar",s'il vous plait arrêtez de parler,bitte höre auf zu reden
350,please take me home,please take me home,Por favor llevame a casa,"S'il vous plaît, emmenez-moi à la maison",bitte bring mich nach Hause
351,please wash my back,please wash my back,por favor lava mi espalda,s'il vous plaît laver mon dos,Bitte wasche meinen Rücken
352,pleased to meet you,pleased to meet you,Encantado de conocerte,ravi de vous rencontrer,schön Sie zu treffen
353,poaching is illegal,poaching is illegal,la caza furtiva es ilegal,le braconnage est illégal,Wilderei ist illegal
354,prices are going up,prices are going up,los precios estan subiendo,les prix montent,die Preise steigen
355,pull the rope tight,pull the rope tight,tirar de la cuerda con fuerza,tirer la corde,ziehen Sie das Seil fest
356,put on a nice dress,put on a nice dress,ponte un bonito vestido,mettre une belle robe,ein schönes Kleid anziehen
357,put on your pajamas,put on your pajamas,ponte tu pijama,mets ton pyjama,zieh deinen Schlafanzug an
358,put some clothes on,put some clothes on,Ponte algo de ropa,mettre des vêtements,Zieh dir etwas an
359,put that in writing,put that in writing,poner eso por escrito,mettre ça par écrit,das schriftlich festhalten
360,put your books away,put your books away,guarda tus libros,range tes livres,Stellen Sie Ihre Bücher weg
361,put your glasses on,put your glasses on,Ponte tus gafas,mettez vos lunettes,Setz deine Brille auf
362,"quick, give me that",quick  give me that,rápido dame eso,donne moi vite ça,gib mir das schnell
363,quote me an example,quote me an example,citame un ejemplo,citez moi un exemple,Nennen Sie mir ein Beispiel
364,respect your elders,respect your elders,Respeta a tus mayores,respectes tes aînés,respektieren Sie Ihre Ältesten
365,rest here for a bit,rest here for a bit,Descansa aquí un rato,repose toi un peu ici,ruhen Sie sich hier ein wenig aus
366,return to your room,return to your room,regresa a tu habitación,retourne dans ta chambre,kehre in dein Zimmer zurück
367,rome is an old city,rome is an old city,Roma es una ciudad vieja,Rome est une vieille ville,Rom ist eine alte Stadt
368,see you in two days,see you in two days,nos vemos en dos dias,à dans deux jours,bis übermorgen
369,seeing is believing,seeing is believing,ver es creer,voir c'est croire,Sehen ist Glauben
370,shall we go and eat,shall we go and eat,¿vamos a comer?,allons-nous manger,gehen wir essen
371,sharks feed on fish,sharks feed on fish,los tiburones se alimentan de peces,les requins se nourrissent de poissons,Haie ernähren sich von Fischen
372,she baked me a cake,she baked me a cake,ella me horneó un pastel,elle m'a fait un gâteau,Sie hat mir einen Kuchen gebacken
373,she became a doctor,she became a doctor,ella se hizo doctora,elle est devenue médecin,sie wurde Ärztin
374,she became a singer,she became a singer,ella se hizo cantante,elle est devenue chanteuse,sie wurde Sängerin
375,she became pregnant,she became pregnant,ella quedo embarazada,elle est tombée enceinte,sie wurde schwanger
376,she became very ill,she became very ill,ella se puso muy enferma,elle est tombée très malade,sie wurde sehr krank
377,she blackmailed him,she blackmailed him,ella lo chantajeo,elle l'a fait chanter,sie hat ihn erpresst
378,she boards students,she boards students,ella aloja a los estudiantes,elle embarque des étudiants,sie verpflegt Studenten
379,she boiled the eggs,she boiled the eggs,ella hirvió los huevos,elle a fait bouillir les oeufs,sie hat die eier gekocht
380,she bowed in thanks,she bowed in thanks,ella se inclinó en agradecimiento,elle s'inclina en remerciement,sie verneigte sich zum Dank
381,she called for help,she called for help,ella pidió ayuda,elle a appelé à l'aide,sie rief um hilfe
382,she came out on top,she came out on top,ella salió en la cima,elle est arrivée en tête,sie kam oben raus
383,she can drive a car,she can drive a car,ella puede conducir un coche,elle peut conduire une voiture,sie kann auto fahren
384,she can't cook well,she cannot cook well,ella no puede cocinar bien,elle ne sait pas bien cuisiner,sie kann nicht gut kochen
385,she closed her eyes,she closed her eyes,ella cerró los ojos,elle a fermé les yeux,Sie schloss die Augen
386,she cried all night,she cried all night,ella lloro toda la noche,elle a pleuré toute la nuit,sie hat die ganze nacht geweint
387,she danced with joy,she danced with joy,ella bailaba con alegría,elle a dansé de joie,sie tanzte vor Freude
388,she did pretty well,she did pretty well,ella lo hizo bastante bien,elle a plutôt bien réussi,sie hat es ziemlich gut gemacht
389,she didn't like him,she did not like him,ella no le gustaba,elle ne l'aimait pas,sie mochte ihn nicht
390,she does look tired,she does look tired,ella parece cansada,elle a l'air fatiguée,sie sieht müde aus
391,she drives me crazy,she drives me crazy,ella me vuelve loco,elle me rend fou,Sie macht mich verrückt
392,she feels bad today,she feels bad today,ella se siente mal hoy,elle se sent mal aujourd'hui,sie fühlt sich heute schlecht
393,she gave him a book,she gave him a book,ella le dio un libro,elle lui a donné un livre,Sie gab ihm ein Buch
394,she gave me a shirt,she gave me a shirt,ella me dio una camisa,elle m'a donné une chemise,Sie gab mir ein Hemd
395,she gave me a watch,she gave me a watch,ella me dio un reloj,elle m'a donné une montre,Sie hat mir eine Uhr geschenkt
396,she got in the taxi,she got in the taxi,ella se subió al taxi,elle est montée dans le taxi,Sie stieg ins Taxi
397,she had gone to bed,she had gone to bed,ella se había ido a la cama,elle était allée se coucher,sie war zu Bett gegangen
398,"she has 2,000 books",she has 2 000 books,ella tiene 2 000 libros,elle a 2 000 livres,Sie hat 2 000 Bücher
399,she has a long nose,she has a long nose,ella tiene una nariz larga,elle a un long nez,sie hat eine lange nase
400,"she has faults, too",she has faults  too,ella también tiene defectos,elle a aussi des défauts,sie hat auch fehler
401,she has few friends,she has few friends,ella tiene pocos amigos,elle a peu d'amis,sie hat wenige freunde
402,she has gone abroad,she has gone abroad,ella se ha ido al extranjero,elle est partie à l'étranger,Sie ist ins Ausland gegangen
403,she has lost weight,she has lost weight,ella ha perdido peso,elle a maigri,sie hat abgenommen
404,she has no brothers,she has no brothers,ella no tiene hermanos,elle n'a pas de frères,sie hat keine Brüder
405,she held her breath,she held her breath,ella contuvo la respiración,elle a retenu son souffle,sie hielt den Atem an
406,"she hit me, not him",she hit me  not him,ella me pego a mi no a el,elle m'a frappé pas lui,"Sie hat mich geschlagen, nicht ihn"
407,she is a bad person,she is a bad person,ella es una mala persona,c'est une mauvaise personne,sie ist ein schlechter mensch
408,she is a chatterbox,she is a chatterbox,ella es una charlatana,elle est bavarde,sie ist eine Schwätzerin
409,she is a little shy,she is a little shy,ella es un poco timida,elle est un peu timide,sie ist etwas schüchtern
410,she is about my age,she is about my age,ella es de mi edad,elle a à peu près mon âge,sie ist ungefähr in meinem alter
411,she is bad-mannered,she is bad mannered,ella es mal educada,elle est mal élevée,sie ist schlecht erzogen
412,she is dark-skinned,she is dark skinned,ella es de piel oscura,elle a la peau foncée,sie ist dunkelhäutig
413,she is fond of cake,she is fond of cake,ella es aficionada a la torta,elle aime le gâteau,sie mag Kuchen
414,she is good-natured,she is good natured,ella es de buen caracter,elle est de bonne humeur,sie ist gutmütig
415,she is hard at work,she is hard at work,ella es dura en el trabajo,elle travaille dur,sie ist fleißig bei der arbeit
416,she is hard on them,she is hard on them,ella es dura con ellos,elle est dure avec eux,sie ist hart zu ihnen
417,she is just a child,she is just a child,ella es solo una niña,elle n'est qu'une enfant,sie ist noch ein kind
418,she is my classmate,she is my classmate,Ella es mi compañera,C'est ma camarade de classe,sie ist meine Klassenkameradin
419,she is not here yet,she is not here yet,Élla todavía no está aquí,elle n'est pas encore là,sie ist noch nicht da
420,she is not to blame,she is not to blame,ella no tiene la culpa,elle n'est pas coupable,sie ist nicht schuld
421,she is still a girl,she is still a girl,ella sigue siendo una niña,c'est encore une fille,sie ist noch ein Mädchen
422,she kept on talking,she kept on talking,ella siguió hablando,elle a continué à parler,sie redete weiter
423,she kept on working,she kept on working,ella siguió trabajando,elle a continué à travailler,sie arbeitete weiter
424,she kicked the door,she kicked the door,ella pateó la puerta,elle a défoncé la porte,sie trat gegen die Tür
425,she kissed my cheek,she kissed my cheek,ella besó mi mejilla,elle m'a embrassé la joue,sie küsste meine Wange
426,she knows the truth,she knows the truth,ella sabe la verdad,elle connaît la vérité,sie kennt die Wahrheit
427,she laced her shoes,she laced her shoes,ella ató sus zapatos,elle a lacé ses chaussures,sie schnürte ihre Schuhe
428,she likes all of us,she likes all of us,ella le gusta a todos nosotros,elle nous aime tous,sie mag uns alle
429,she listened to him,she listened to him,ella lo escucho,elle l'a écouté,sie hörte ihm zu
430,she lit the candles,she lit the candles,ella encendió las velas,elle a allumé les bougies,sie zündete die Kerzen an
431,she lives in london,she lives in london,Ella vive en londres,Elle vit à Londres,sie lebt in London
432,she locked the door,she locked the door,ella cerró la puerta,elle a fermé la porte,sie schloss die Tür ab
433,she looks very sick,she looks very sick,se ve muy enferma,elle a l'air très malade,sie sieht sehr krank aus
434,she made me cookies,she made me cookies,ella me hizo galletas,elle m'a fait des cookies,Sie hat mir Kekse gemacht
435,she made tea for me,she made tea for me,ella hizo té para mí,elle m'a fait du thé,Sie hat Tee für mich gemacht
436,she opened the door,she opened the door,ella abrió la puerta,Elle a ouvert la porte,sie öffnete die Tür
437,she played a sonata,she played a sonata,ella toco una sonata,elle a joué une sonate,Sie spielte eine Sonate
438,she pulled my shirt,she pulled my shirt,ella tiró de mi camisa,elle a tiré ma chemise,Sie zog mein Hemd
439,she ran to shinjuku,she ran to shinjuku,corrió a shinjuku,elle a couru à shinjuku,Sie rannte nach Shinjuku
440,she reserved a room,she reserved a room,ella reservó una habitación,elle a réservé une chambre,Sie hat ein Zimmer reserviert
441,she robbed me blind,she robbed me blind,ella me robó a ciegas,elle m'a volé aveuglément,sie hat mich blind beraubt
442,she rubbed her eyes,she rubbed her eyes,ella se frotó los ojos,elle s'est frotté les yeux,Sie rieb sich die Augen
443,she sat next to him,she sat next to him,ella se sentó junto a él,elle s'est assise à côté de lui,sie saß neben ihm
444,she shaved her head,she shaved her head,ella se afeito la cabeza,elle s'est rasé la tête,sie hat sich den kopf rasiert
445,she speaks too much,she speaks too much,ella habla demasiado,elle parle trop,sie spricht zu viel
446,she still buys milk,she still buys milk,ella todavía compra leche,elle achète encore du lait,Sie kauft immer noch Milch
447,she still loved him,she still loved him,ella todavía lo amaba,elle l'aimait toujours,sie liebte ihn immer noch
448,she still loves him,she still loves him,ella todavía lo ama,elle l'aime toujours,sie liebt ihn immer noch
449,she stopped talking,she stopped talking,ella dejo de hablar,elle a cessé de parler,sie hörte auf zu reden
450,she studies english,she studies english,ella estudia ingles,Elle étudie l'anglais,Sie studiert Englisch
451,she teaches english,she teaches english,Ella enseña Ingles,elle enseigne l'anglais,Sie unterrichtet Englisch
452,she told him a joke,she told him a joke,ella le dijo un chiste,elle lui a raconté une blague,Sie hat ihm einen Witz erzählt
453,she turned him down,she turned him down,ella lo rechazó,elle l'a refusé,sie hat ihn abgewiesen
454,she understands him,she understands him,ella lo entiende,elle le comprend,sie versteht ihn
455,she wants a new hat,she wants a new hat,ella quiere un sombrero nuevo,elle veut un nouveau chapeau,Sie will einen neuen Hut
456,she was kind enough,she was kind enough,ella fue lo suficientemente amable,elle a été assez gentille,sie war nett genug
457,she went on working,she went on working,ella siguió trabajando,elle a continué à travailler,sie arbeitete weiter
458,she won't like this,she will not like this,a ella no le gustará esto,elle ne va pas aimer ça,das wird ihr nicht gefallen
459,she works in a bank,she works in a bank,ella trabaja en un banco,elle travaille dans une banque,Sie arbeitet in einer Bank
460,she'll be just fine,she will be just fine,ella estará bien,elle ira très bien,es wird ihr gut gehen
461,she's a born artist,she is a born artist,ella es una artista nata,c'est une artiste née,Sie ist eine geborene Künstlerin
462,she's a dumb blonde,she is a dumb blonde,ella es una rubia tonta,c'est une blonde stupide,Sie ist eine dumme Blondine
463,she's a real gossip,she is a real gossip,ella es una verdadera chismosa,elle est une vraie commère,sie ist ein echter Klatsch
464,she's a real hottie,she is a real hottie,ella es una verdadera belleza,c'est une vraie bombasse,Sie ist eine echte Hottie
465,she's a tough woman,she is a tough woman,ella es una mujer dura,c'est une femme dure,Sie ist eine harte Frau
466,she's a true artist,she is a true artist,Ella es una verdadera artista,c'est une vrai artiste,sie ist eine wahre künstlerin
467,she's an only child,she is an only child,ella es hija unica,Elle est fille unique,sie ist ein Einzelkind
468,she's been poisoned,she is been poisoned,ella ha sido envenenada,elle a été empoisonnée,sie ist vergiftet worden
469,she's in a bad mood,she is in a bad mood,ella esta de mal humor,elle est de mauvaise humeur,sie ist schlecht gelaunt
470,she's my first love,she is my first love,ella es mi primer amor,elle est mon premier amour,sie ist meine erste liebe
471,she's not penniless,she is not penniless,ella no es pobre,elle n'est pas sans le sou,sie ist nicht mittellos
472,she's still a minor,she is still a minor,todavía es menor de edad,elle est encore mineure,sie ist noch minderjährig
473,she's strong-willed,she is strong willed,ella es de voluntad fuerte,elle a une forte volonté,sie ist willensstark
474,she's wearing a hat,she is wearing a hat,ella esta usando un sombrero,elle porte un chapeau,sie trägt einen Hut
475,should i be jealous,should i be jealous,debería estar celoso,dois-je être jaloux,soll ich eifersüchtig sein
476,should i be worried,should i be worried,deberia estar preocupado,devrais-je m'inquiéter,sollte ich besorgt sein
477,should we intervene,should we intervene,deberíamos intervenir,doit-on intervenir,sollen wir eingreifen
478,shouldn't we go now,should not we go now,¿No deberíamos irnos ahora?,ne devrions-nous pas partir maintenant,sollten wir jetzt nicht gehen
479,show me some others,show me some others,muéstrame algunos otros,montre moi d'autres,Zeig mir ein paar andere
480,show me the picture,show me the picture,Ensename la foto,montre moi la photographie,zeig mir das Bild
481,show me your papers,show me your papers,muéstrame tus papeles,montre moi tes papiers,Zeig mir deine Papiere
482,show me your tattoo,show me your tattoo,muéstrame tu tatuaje,montre moi ton tatouage,Zeig mir dein Tattoo
483,shut the door tight,shut the door tight,cierra bien la puerta,bien fermer la porte,schließe die Tür fest
484,sign the guest book,sign the guest book,firmar el libro de visitas,signer le livre d'or,ins Gästebuch eintragen
485,sing a song with me,sing a song with me,canta una canción conmigo,chante une chanson avec moi,sing ein Lied mit mir
486,snakes are reptiles,snakes are reptiles,las serpientes son reptiles,les serpents sont des reptiles,Schlangen sind Reptilien
487,so what else is new,so what else is new,"Entonces, ¿qué más hay de nuevo?","Alors, quoi d'autre de neuf",also was ist noch neu
488,"so, what do you say",so  what do you say,entonces que dices,"alors, que dis-tu","also, was sagst du"
489,some of us think so,some of us think so,algunos de nosotros pensamos que sí,certains d'entre nous le pensent,einige von uns denken so
490,somebody intervened,somebody intervened,alguien intervino,quelqu'un est intervenu,jemand hat eingegriffen
491,somebody killed tom,somebody killed tom,alguien mató a tom,quelqu'un a tué tom,Jemand hat Tom getötet
492,somebody touched me,somebody touched me,alguien me toco,quelqu'un m'a touché,jemand hat mich berührt
493,"someday, we'll know",someday  we will know,algún día lo sabremos,un jour nous saurons,eines Tages werden wir es wissen
494,someone's behind me,someone s behind me,alguien esta detras de mi,quelqu'un est derrière moi,jemand ist hinter mir
495,something was wrong,something was wrong,algo andaba mal,quelque chose n'allait pas,etwas war falsch
496,something's missing,something s missing,"algo falta, algo está faltando",quelque chose manque,etwas fehlt
497,something's strange,something s strange,algo es extraño,quelque chose d'étrange,etwas ist seltsam
498,sorry about earlier,sorry about earlier,perdón por lo de antes,désolé pour tout à l'heure,sorry wegen vorhin
499,sorry to bother you,sorry to bother you,Lamento molestarlo,Désolé de vous déranger,Entschuldigen Sie die Störung
500,"sorry, we're closed",sorry  we are closed,"Lo siento, ya está cerrado","Désolé, nous sommes fermés","Tut mir leid, aber wir sind geschlossen"
501,spring will be late,spring will be late,la primavera llegará tarde,le printemps sera en retard,Der Frühling wird spät
502,stand on the scales,stand on the scales,pararse en la balanza,se tenir sur la balance,auf der Waage stehen
503,stand where you are,stand where you are,quédate donde estás,reste où tu es,"bleib stehen, wo du bist"
504,stay away from that,stay away from that,mantente alejado de eso,reste loin de ça,halte dich davon fern
505,stay home until six,stay home until six,quedarse en casa hasta las seis,rester à la maison jusqu'à six,bis sechs zu Hause bleiben
506,stay out of my room,stay out of my room,mantente fuera de mi habitación,reste hors de ma chambre,Bleib aus meinem Zimmer
507,stay out of trouble,stay out of trouble,no te metas en problemas,rester hors des ennuis,sich aus Schwierigkeiten raushalten
508,stop being so naive,stop being so naive,deja de ser tan ingenuo,arrête d'être aussi naïf,hör auf so naiv zu sein
509,stop calling me tom,stop calling me tom,deja de llamarme tom,arrête de m'appeler tom,"Hör auf, mich Tom zu nennen"
510,stop fooling around,stop fooling around,dejar de perder el tiempo,arrête de faire l'imbécile,Hör auf herumzualbern
511,stop talking loudly,stop talking loudly,deja de hablar en voz alta,arrête de parler fort,hör auf laut zu reden
512,"stop, or i'll shoot",stop  or i will shoot,detente o dispararé,arrête ou je tire,Stopp oder ich werde schießen
513,take tom for a swim,take tom for a swim,lleva a tom a nadar,emmener tom nager,Nimm Tom zum Schwimmen mit
514,take a few days off,take a few days off,tómate unos días libres,prendre quelques jours de repos,ein paar Tage frei nehmen
515,take a look at that,take a look at that,Mira eso,regarde ça,schau dir das mal an
516,take a look at this,take a look at this,mira esto,regarde ça,Schau dir das an
517,take my word for it,take my word for it,toma mi palabra,croyez-moi sur parole,Verlass dich drauf
518,take off your shoes,take off your shoes,quitarse los zapatos,enlever vos chaussures,zieh deine Schuhe aus
519,take off your socks,take off your socks,quítate los calcetines,enlève tes chaussettes,zieh deine Socken aus
520,take your shoes off,take your shoes off,Quitate tus zapatos,enlève tes chaussures,zieh 'deine Schuhe aus
521,talk to my attorney,talk to my attorney,hablar con mi abogado,parler à mon avocat,rede mit meinem anwalt
522,taxis are expensive,taxis are expensive,los taxis son caros,les taxis sont chers,Taxis sind teuer
523,tell tom i love him,tell tom i love him,dile a tom que lo amo,dis à tom que je l'aime,"Sag Tom, dass ich ihn liebe"
524,tell tom i'm coming,tell tom i am coming,dile a tom que voy,dis à tom que je viens,"Sag Tom, ich komme"
525,tell tom to shut up,tell tom to shut up,dile a tom que se calle,dis à tom de se taire,"Sag Tom, er soll die Klappe halten"
526,tell it to the cops,tell it to the cops,díselo a la policía,dis le aux flics,sag es den polizisten
527,tell me if it hurts,tell me if it hurts,dime si te duele,dis moi si ça fait mal,"Sag mir, ob es weh tut"
528,tell me where he is,tell me where he is,dime donde esta,dis-moi où il est,"Sag mir, wo er ist"
529,thailand is in asia,thailand is in asia,Tailandia está en Asia,la thaïlande est en asie,Thailand liegt in Asien
530,thank you for today,thank you for today,gracias por hoy,Merci pour aujourd'hui,Danke für heute
531,thank you very much,thank you very much,Muchísimas gracias,merci beaucoup,Danke sehr
532,thanks for the book,thanks for the book,gracias por el libro,merci pour le livre,danke für das buch
533,thanks for the food,thanks for the food,Gracias por la comida,Merci pour la nourriture,danke für das Essen
534,thanks for the hint,thanks for the hint,gracias por la pista,merci pour l'indice,danke für den Tipp
535,thanks for the info,thanks for the info,Gracias por la info,Merci pour l'info,danke für die Info
536,thanks for the meal,thanks for the meal,gracias por la comida,Merci pour le repas,Danke für das Essen
537,thanks for the ride,thanks for the ride,gracias por el aventón,merci pour le trajet,danke für die Fahrt
538,thanks for the soup,thanks for the soup,gracias por la sopa,merci pour la soupe,danke für die suppe
539,that book is theirs,that book is theirs,ese libro es de ellos,ce livre est à eux,dieses Buch gehört ihnen
540,that boy is running,that boy is running,ese chico esta corriendo,ce garçon court,dieser Junge läuft
541,that can't be legal,that cannot be legal,eso no puede ser legal,ça ne peut pas être légal,das kann doch nicht legal sein
542,that cannot be true,that cannot be true,Eso no puede ser cierto,ça ne peut pas être vrai,Das kann nicht wahr sein
543,that comes in handy,that comes in handy,eso viene bien,qui est pratique,das ist praktisch
544,that costs 30 euros,that costs 30 euros,eso cuesta 30euros,ca coute 30 euros,das kostet 30 euro
545,that could be wrong,that could be wrong,eso podría estar mal,ça pourrait être faux,das könnte falsch sein
546,that day shall come,that day shall come,ese dia llegara,ce jour viendra,dieser Tag wird kommen
547,that depends on you,that depends on you,eso depende de usted,Cela dépend de vous,Das hängt von dir ab
548,that didn't help us,that did not help us,eso no nos ayudo,ça ne nous a pas aidé,das hat uns nicht geholfen
549,that doesn't add up,that does not add up,eso no cuadra,ça ne colle pas,das geht nicht auf
550,that doesn't happen,that does not happen,eso no pasa,ça n'arrive pas,das passiert nicht
551,that explains a lot,that explains a lot,eso explica mucho,ça explique beaucoup,Das erklärt einiges
552,that guy is a crook,that guy is a crook,ese tipo es un ladron,ce mec est un escroc,der Typ ist ein Gauner
553,that idea's not bad,that idea s not bad,esa idea no es mala,cette idée est pas mal,die idee ist nicht schlecht
554,that is a good idea,that is a good idea,eso es una buena idea,C'est une bonne idée,das ist eine gute Idee
555,that is not a tiger,that is not a tiger,eso no es un tigre,ce n'est pas un tigre,das ist kein Tiger
556,that is not my line,that is not my line,esa no es mi linea,ce n'est pas ma ligne,das ist nicht meine Linie
557,that is unavoidable,that is unavoidable,eso es inevitable,c'est inévitable,das ist unvermeidlich
558,that isn't possible,that is not possible,Eso no es posible,ce n'est pas possible,das ist nicht möglich
559,that looks like fun,that looks like fun,parece divertido,ça a l'air amusant,das scheint Spass zu machen
