,English,English_cleaned,Spanish,French,German
264,i just wrote a book,i just wrote a book,acabo de escribir un libro,je viens d'écrire un livre,Ich habe gerade ein Buch geschrieben
265,i kind of messed up,i kind of messed up,me equivoqué,j'ai un peu foiré,ich hab mich irgendwie vertan
266,i knew it was a lie,i knew it was a lie,sabia que era mentira,je savais que c'était un mensonge,"Ich wusste, dass es eine Lüge war"
267,i knew it was right,i knew it was right,sabía que estaba bien,je savais que c'était vrai,"Ich wusste, dass es richtig war"
268,i knew that already,i knew that already,eso ya lo sabia,je le savais déjà,das wusste ich schon
269,i knew that was tom,i knew that was tom,sabia que era tom,je savais que c'était tom,"Ich wusste, dass das Tom war"
270,i knew you'd be mad,i knew you would be mad,sabía que estarías enojado,je savais que tu serais fou,"Ich wusste, dass du sauer sein würdest"
271,i know i've changed,i know i have changed,se que he cambiado,je sais que j'ai changé,"Ich weiß, dass ich mich verändert habe"
272,i know tom has gone,i know tom has gone,sé que Tom se ha ido,Je sais que Tom est parti,"Ich weiß, Tom ist gegangen"
273,i know tom is smart,i know tom is smart,sé que tom es inteligente,je sais que tom est intelligent,"Ich weiß, dass Tom schlau ist"
274,i know tom is tough,i know tom is tough,sé que tom es duro,je sais que tom est dur,"Ich weiß, Tom ist hart"
275,i know tom was last,i know tom was last,sé que tom fue el último,Je sais que Tom était le dernier,"Ich weiß, Tom war der Letzte"
276,i know tom's sister,i know tom s sister,conozco a la hermana de tom,je connais la soeur de tom,Ich kenne Toms Schwester
277,i know a few things,i know a few things,sé algunas cosas,je sais quelques choses,Ich weiß ein paar Dinge
278,i know all about it,i know all about it,lo se todo acerca de eso,je sais tout à ce sujet,Ich weiß alles darüber
279,i know both of them,i know both of them,los conozco a los dos,je les connais tous les deux,ich kenne beide
280,i know her slightly,i know her slightly,la conozco un poco,je la connais un peu,Ich kenne sie ein wenig
281,i know how to do it,i know how to do it,sé cómo hacerlo,je sais comment le faire,Ich weiß wie es geht
282,i know how you feel,i know how you feel,se como te sientes,je sais ce que tu ressens,ich weiß wie du dich fühlst
283,i know it very well,i know it very well,Lo sé muy bien,je le sais très bien,Ich kenne es sehr gut
284,i know none of them,i know none of them,no conozco a ninguno de ellos,je n'en connais aucun,Ich kenne keinen von ihnen
285,i know that already,i know that already,ya lo se,je le sais déjà,das weiss ich schon
286,i know the solution,i know the solution,yo se la solucion,je connais la solution,Ich kenne die Lösung
287,i know these people,i know these people,conozco a estas personas,je connais ces gens,Ich kenne diese Leute
288,i know this is hard,i know this is hard,Sé que esto es difícil,je sais que c'est dur,"Ich weiß, das ist schwer"
289,i know this is true,i know this is true,Sé que esto es verdad,Je sais que c'est vrai,"Ich weiß, das ist wahr"
290,i know we can do it,i know we can do it,Sé que podemos hacerlo,Je sais que nous pouvons le faire,"Ich weiß, dass wir es schaffen können"
291,i know what i'll do,i know what i will do,sé lo que haré,je sais ce que je vais faire,"Ich weiß, was ich tun werde"
292,i know what that is,i know what that is,Sé lo que es,je sais ce que c'est,"Ich weiß, was das ist"
293,i know what this is,i know what this is,Yo sé lo que es esto,je sais ce que c'est,"Ich weiß, was das ist"
294,i know what you did,i know what you did,Yo sé lo que hiciste,Je sais ce que tu as fait,"Ich weiß, was du getan hast"
295,i know what's right,i know what is right,sé lo que es correcto,je sais ce qui est bien,"Ich weiß, was richtig ist"
296,i know what's wrong,i know what is wrong,sé lo que está mal,je sais ce qui ne va pas,"Ich weiß, was falsch ist"
297,i know where she is,i know where she is,yo se donde esta ella,je sais où elle est,"Ich weiß, wo sie ist"
298,i know where we are,i know where we are,sé dónde estamos,je sais où nous sommes,"Ich weiß, wo wir sind"
299,i know who did that,i know who did that,yo se quien hizo eso,je sais qui a fait ça,"Ich weiß, wer das getan hat"
300,i know you are rich,i know you are rich,se que eres rico,je sais que tu es riche,"Ich weiß, dass du reich bist"
301,i know you did that,i know you did that,Sé que hiciste eso,je sais que tu as fait ça,"Ich weiß, dass du das getan hast"
302,i know you did this,i know you did this,Sé que hiciste esto,je sais que tu as fait ça,"Ich weiß, dass du das getan hast"
303,i know you feel bad,i know you feel bad,se que te sientes mal,je sais que tu te sens mal,"Ich weiß, dass du dich schlecht fühlst"
304,i know you feel sad,i know you feel sad,se que te sientes triste,je sais que tu te sens triste,"Ich weiß, dass du traurig bist"
305,i know you love tom,i know you love tom,se que amas a tom,je sais que tu aimes tom,"Ich weiß, dass du Tom liebst"
306,i know you miss tom,i know you miss tom,se que extrañas a tom,je sais que tom te manque,"Ich weiß, dass du Tom vermisst"
307,i know you're right,i know you are right,Sé que tienes razón,je sais que tu as raison,ich weiß du hast recht
308,i know you're upset,i know you are upset,Sé que estás molesto,je sais que tu es contrarié,"Ich weiß, dass du verärgert bist"
309,i know your brother,i know your brother,conozco a tu hermano,je connais ton frère,Ich kenne deinen Bruder
310,i know your problem,i know your problem,se tu problema,je connais ton problème,ich kenne dein Problem
311,i leave that to you,i leave that to you,Te lo dejo a tí,je te laisse ça,das überlasse ich dir
312,i left school early,i left school early,salí temprano de la escuela,j'ai quitté l'école tôt,Ich habe die Schule vorzeitig verlassen
313,i let the team down,i let the team down,decepcioné al equipo,j'ai laissé tomber l'équipe,Ich habe das Team im Stich gelassen
314,i like boston a lot,i like boston a lot,me gusta mucho boston,j'aime beaucoup boston,Ich mag Boston sehr
315,i like chinese food,i like chinese food,me gusta la comida china,J'aime la nourriture chinoise,Ich mag chinesisches Essen
316,i like being single,i like being single,me gusta ser soltero,j'aime être célibataire,Ich bin gerne Single
317,i like each of them,i like each of them,me gusta cada uno de ellos,J'aime chacun d'entre eux,Ich mag jeden von ihnen
318,i like his attitude,i like his attitude,me gusta su actitud,j'aime son attitude,Ich mag seine Einstellung
319,i like it very much,i like it very much,me gusta mucho,J'aime beaucoup,Ich mag es sehr
320,i like light colors,i like light colors,me gustan los colores claros,j'aime les couleurs claires,Ich mag helle Farben
321,i like movies a lot,i like movies a lot,me gusta mucho el cine,j'aime beaucoup les films,Ich mag Filme sehr
322,i like playing golf,i like playing golf,me gusta jugar al golf,j'aime jouer au golf,Ich spiele gerne Golf
323,i like potato salad,i like potato salad,me gusta la ensalada de patata,j'aime la salade de pommes de terre,Ich mag Kartoffelsalat
324,i like taking walks,i like taking walks,me gusta dar paseos,j'aime me promener,ich gehe gerne spazieren
325,i like these chairs,i like these chairs,me gustan estas sillas,j'aime ces chaises,Ich mag diese Stühle
326,i like to play golf,i like to play golf,Me gusta jugar al golf,j'aime jouer au golf,Ich mag es Golf zu spielen
327,i like what you did,i like what you did,Me gusta lo que hiciste,j'aime ce que tu as fait,"Ich mag, was du getan hast"
328,i like where i live,i like where i live,me gusta donde vivo,j'aime où je vis,"Ich mag, wo ich lebe"
329,i like wild flowers,i like wild flowers,me gustan las flores silvestres,j'aime les fleurs sauvages,Ich mag wilde Blumen
330,i like working here,i like working here,me gusta trabajar aquí,j'aime travailler ici,Ich arbeite gerne hier
331,i like your t-shirt,i like your t shirt,me gusta tu camiseta,J'aime ton t-shirt,Ich mag dein T-Shirt
332,i like your article,i like your article,me gusta tu articulo,j'aime ton article,Ich mag deinen Artikel
333,i like your cookies,i like your cookies,me gustan tus galletas,j'aime tes cookies,Ich mag deine Kekse
334,i like your costume,i like your costume,me gusta tu disfraz,j'aime ton déguisement,Ich mag dein Kostüm
335,i like your glasses,i like your glasses,me gustan tus lentes,J'aime tes lunettes,ich mag deine Brille
336,i like your website,i like your website,Me gusta tu sitio web,j'aime votre site web,Ich mag Ihre Website
337,i liked your speech,i liked your speech,me gusto tu discurso,j'ai aimé ton discours,Ich mochte deine Rede
338,i live in australia,i live in australia,vivo en Australia,je vis en Australie,ich wohne in Australien
339,i live in kyoto now,i live in kyoto now,ahora vivo en kioto,je vis à kyoto maintenant,Ich lebe jetzt in Kyoto
340,i live too far away,i live too far away,vivo demasiado lejos,j'habite trop loin,ich wohne zu weit weg
341,i locked myself out,i locked myself out,me encerré,je me suis enfermé,ich habe mich ausgesperrt
342,i looked everywhere,i looked everywhere,Miré por todas partes,J'ai regardé partout,Ich habe überall geschaut
343,i love chinese food,i love chinese food,Amo la comida china,J'aime la nourriture chinoise,ich liebe chinesisches Essen
344,i love italian food,i love italian food,amo la comida italiana,J'adore la nourriture italienne,ich liebe italienisches Essen
345,i love blackberries,i love blackberries,me encantan las moras,j'aime les mûres,ich liebe Brombeeren
346,i love my new class,i love my new class,me encanta mi nueva clase,j'adore ma nouvelle classe,Ich liebe meine neue Klasse
347,i love this company,i love this company,me encanta esta empresa,j'aime cette entreprise,Ich liebe diese Firma
348,i love this sweater,i love this sweater,me encanta este suéter,j'adore ce pull,Ich liebe diesen Pullover
349,i love to play golf,i love to play golf,me encanta jugar al golf,j'aime jouer au golf,Ich spiele gerne Golf
350,i love you the most,i love you the most,te amo más,je t'aime le plus,Ich liebe dich am meisten
351,i love your sweater,i love your sweater,me encanta tu suéter,j'adore ton pull,Ich liebe deinen Pullover
352,i loved high school,i loved high school,me encantaba la escuela secundaria,j'ai adoré le lycée,Ich liebte die High School
353,i made a phone call,i made a phone call,hice una llamada telefónica,j'ai passé un coup de téléphone,Ich habe telefoniert
354,i made reservations,i made reservations,hice reservas,j'ai fait des réservations,Ich habe reserviert
355,i made sure of that,i made sure of that,Me aseguré de eso,je m'en suis assuré,dafür habe ich gesorgt
356,i made that for you,i made that for you,hice eso para ti,je l'ai fait pour toi,das habe ich für dich gemacht
357,i make my own rules,i make my own rules,hago mis propias reglas,je fais mes propres règles,Ich mache meine eigenen Regeln
358,i managed to get in,i managed to get in,logré entrar,j'ai réussi à entrer,ich habe es geschafft reinzukommen
359,i may not have time,i may not have time,puede que no tenga tiempo,je n'ai peut être pas le temps,Ich habe vielleicht keine Zeit
360,i meant what i said,i meant what i said,quise decir lo que dije,je voulais dire ce que j'ai dit,ich meinte was ich sagte
361,i meant you no harm,i meant you no harm,no quise hacerte daño,je ne te voulais pas de mal,Ich wollte dir nichts Böses
362,i met her by chance,i met her by chance,la conocí por casualidad,je l'ai rencontrée par hasard,ich traf sie zufällig
363,i met him by chance,i met him by chance,lo conocí por casualidad,je l'ai rencontré par hasard,ich traf ihn zufällig
364,i met him yesterday,i met him yesterday,lo conocí ayer,je l'ai rencontré hier,ich habe ihn gestern getroffen
365,i must be going now,i must be going now,debo irme ahora,je dois y aller maintenant,ich muss jetzt gehen
366,i must do something,i must do something,debo hacer algo,Je dois faire quelque chose,ich muss etwas tun
367,i must get it fixed,i must get it fixed,debo arreglarlo,je dois le réparer,Ich muss es reparieren lassen
368,i must have lost it,i must have lost it,debo haberlo perdido,je dois l'avoir perdu,Ich muss es verloren haben
369,i must learn french,i must learn french,debo aprender francés,je dois apprendre le français,ich muss französisch lernen
370,i must look a sight,i must look a sight,Debo mirar un espectáculo,je dois regarder une vue,Ich muss einen Anblick sehen
371,i must work tonight,i must work tonight,debo trabajar esta noche,je dois travailler ce soir,Ich muss heute Abend arbeiten
372,i must've forgotten,i might have forgotten,podría haberlo olvidado,j'ai peut-être oublié,ich könnte vergessen haben
373,i need a bigger box,i need a bigger box,necesito una caja mas grande,j'ai besoin d'une boîte plus grande,Ich brauche eine größere Kiste
374,i need a heavy coat,i need a heavy coat,necesito un abrigo pesado,j'ai besoin d'un gros manteau,Ich brauche einen dicken Mantel
375,i need it yesterday,i need it yesterday,lo necesito ayer,j'en ai besoin hier,Ich brauche es gestern
376,i need lots of time,i need lots of time,necesito mucho tiempo,j'ai besoin de beaucoup de temps,Ich brauche viel Zeit
377,i need medical help,i need medical help,necesito ayuda medica,j'ai besoin d'aide médicale,Ich brauche medizinische Hilfe
378,i need more details,i need more details,necesito mas detalles,j'ai besoin de plus de détails,Ich brauche mehr Details
379,i need some answers,i need some answers,necesito algunas respuestas,j'ai besoin de quelques réponses,Ich brauche ein paar Antworten
380,i need some hangers,i need some hangers,necesito algunas perchas,j'ai besoin de cintres,Ich brauche ein paar Kleiderbügel
381,i need the car keys,i need the car keys,necesito las llaves del auto,j'ai besoin des clés de la voiture,Ich brauche die Autoschlüssel
382,i need to get a job,i need to get a job,necesito conseguir un trabajo,j'ai besoin de trouver un emploi,Ich muss einen Job bekommen
383,i need to know more,i need to know more,necesito saber más,j'ai besoin d'en savoir plus,Ich muss mehr wissen
384,i need to repay her,i need to repay her,necesito pagarle,je dois la rembourser,Ich muss es ihr zurückzahlen
385,i need to sleep now,i need to sleep now,necesito dormir ahora,j'ai besoin de dormir maintenant,Ich muss jetzt schlafen
386,i never believed it,i never believed it,nunca lo crei,je n'y ai jamais cru,Ich habe es nie geglaubt
387,i never drink alone,i never drink alone,nunca bebo solo,je ne bois jamais seul,Ich trinke nie alleine
388,i never forgot that,i never forgot that,nunca olvidé eso,je n'ai jamais oublié ça,das habe ich nie vergessen
389,i never go anywhere,i never go anywhere,yo nunca voy a ningún lado,je ne vais jamais nulle part,Ich gehe nirgendwo hin
390,i never lied to you,i never lied to you,Nunca te he mentido,Je ne t'ai jamais menti,Ich habe dich nie angelogen
391,i never make my bed,i never make my bed,nunca hago mi cama,je ne fais jamais mon lit,Ich mache nie mein Bett
392,i never told anyone,i never told anyone,nunca le dije a nadie,je n'ai jamais dit à personne,Ich habe es nie jemandem erzählt
393,i never touched tom,i never touched tom,nunca toqué a tom,je n'ai jamais touché tom,Ich habe Tom nie berührt
394,i never trusted tom,i never trusted tom,nunca confié en tom,je n'ai jamais fait confiance à tom,Ich habe Tom nie vertraut
395,i never wanted that,i never wanted that,nunca quise eso,je n'ai jamais voulu ça,das wollte ich nie
396,i never wanted this,i never wanted this,nunca quise esto,je n'ai jamais voulu ça,ich wollte das nie
397,i obey instructions,i obey instructions,obedezco instrucciones,j'obéis aux instructions,ich gehorche anweisungen
398,i often call on him,i often call on him,a menudo lo llamo,je fais souvent appel à lui,Ich rufe ihn oft an
399,i often catch colds,i often catch colds,a menudo me resfrío,j'attrape souvent des rhumes,ich bin oft erkältet
400,i often read in bed,i often read in bed,a menudo leo en la cama,je lis souvent au lit,Ich lese oft im Bett
401,i only saw him once,i only saw him once,solo lo vi una vez,je ne l'ai vu qu'une seule fois,ich habe ihn nur einmal gesehen
402,i only speak french,i only speak french,solo hablo francés,je ne parle que français,ich spreche nur Französisch
403,i only want to help,i only want to help,solo quiero ayudar,je veux seulement aider,ich will nur helfen
404,i opened the drawer,i opened the drawer,abrí el cajón,j'ai ouvert le tiroir,Ich öffnete die Schublade
405,i opened the window,i opened the window,abrí la ventana,j'ai ouvert la fenêtre,Ich öffnete das Fenster
406,i owe you something,i owe you something,Te debo algo,je te dois quelque chose,Ich schulde Ihnen etwas
407,i own this property,i own this property,soy dueño de esta propiedad,je suis propriétaire de cette propriété,ich besitze diese Eigenschaft
408,i pretended to work,i pretended to work,fingí trabajar,j'ai fait semblant de travailler,"Ich tat so, als würde ich arbeiten"
409,i promise i'll call,i promise i will call,te prometo que llamaré,je promets que j'appellerai,"Ich verspreche, ich werde anrufen"
410,i quickly ate lunch,i quickly ate lunch,rápidamente comí el almuerzo,j'ai déjeuné rapidement,Ich aß schnell zu Mittag
411,i quit after a week,i quit after a week,renuncie despues de una semana,j'ai arrêté au bout d'une semaine,ich höre nach einer woche auf
412,i ran like the wind,i ran like the wind,corrí como el viento,j'ai couru comme le vent,Ich rannte wie der Wind
413,i ran out of breath,i ran out of breath,me quedé sin aliento,je suis à bout de souffle,mir ging die Luft aus
414,i rang the doorbell,i rang the doorbell,llamé al timbre,j'ai sonné à la porte,Ich klingelte an der Tür
415,i really admire tom,i really admire tom,realmente admiro a tom,j'admire vraiment tom,Ich bewundere Tom wirklich
416,i really don't care,i really do not care,"Realmente, no me importa",je m'en fous vraiment,ist mir wirklich egal
417,i really don't know,i really do not know,Realmente no lo se,je ne sais vraiment pas,Ich weiß es wirklich nicht
418,i really don't sing,i really do not sing,realmente no canto,je ne chante vraiment pas,Ich singe wirklich nicht
419,i really doubt that,i really doubt that,Realmente lo dudo,j'en doute vraiment,das bezweifle ich wirklich
420,i really enjoyed it,i really enjoyed it,realmente lo disfrute,j'ai vraiment apprécié ça,ich habe es wirklich genossen
421,i really have to go,i really have to go,realmente tengo que ir,je dois vraiment y aller,ich muss wirklich gehen
422,i really liked that,i really liked that,realmente me gustó eso,j'ai vraiment aimé ça,das hat mir sehr gut gefallen
423,i really missed you,i really missed you,Realmente te extrañé,tu m'as vraiment manqué,Ich habe dich wirklich vermisst
424,i really need a hug,i really need a hug,realmente necesito un abrazo,j'ai vraiment besoin d'un câlin,Ich brauche wirklich eine Umarmung
425,i really need a job,i really need a job,Realmente necesito un trabajo,j'ai vraiment besoin d'un travail,Ich brauche wirklich einen Job
426,i really need to go,i really need to go,realmente necesito ir,je dois vraiment y aller,Ich muss wirklich gehen
427,i received my bonus,i received my bonus,Recibí mi bono,j'ai reçu ma prime,Ich habe meinen Bonus erhalten
428,i recommend caution,i recommend caution,recomiendo precaución,je recommande la prudence,Ich empfehle Vorsicht
429,i regret doing that,i regret doing that,me arrepiento de hacer eso,je regrette d'avoir fait ça,"Ich bereue es, das zu tun"
430,i remember all that,i remember all that,recuerdo todo eso,je me souviens de tout ça,ich erinnere mich an all das
431,i remember laughing,i remember laughing,recuerdo reír,je me souviens d'avoir ri,"Ich erinnere mich, dass ich gelacht habe"
432,i remember that guy,i remember that guy,recuerdo a ese chico,je me souviens de ce gars,Ich erinnere mich an den Typen
433,i reviewed the file,i reviewed the file,revisé el archivo,j'ai revu le dossier,Ich habe die Datei überprüft
434,i revised my theory,i revised my theory,revisé mi teoría,j'ai révisé ma théorie,Ich habe meine Theorie revidiert
435,i rewrote my report,i rewrote my report,reescribí mi informe,j'ai réécrit mon rapport,Ich habe meinen Bericht umgeschrieben
436,i risked everything,i risked everything,lo arriesgué todo,j'ai tout risqué,ich habe alles riskiert
437,i ruined everything,i ruined everything,arruiné todo,j'ai tout gaché,Ich habe alles ruiniert
438,i run every morning,i run every morning,corro todas las mañanas,je cours tous les matins,Ich laufe jeden Morgen
439,i said i'd be there,i said i would be there,Dije que estaría allí,j'ai dit que je serais là,"Ich sagte, ich würde da sein"
440,i said it as a joke,i said it as a joke,lo dije en broma,je l'ai dit comme une blague,Ich sagte es als Witz
441,i saw her last week,i saw her last week,la vi la semana pasada,je l'ai vue la semaine dernière,Ich habe sie letzte Woche gesehen
442,i saw nobody around,i saw nobody around,no vi a nadie alrededor,je n'ai vu personne autour,Ich habe niemanden gesehen
443,i saw you yesterday,i saw you yesterday,te vi ayer,je t'ai vu hier,Ich habe dich gestern gesehen
444,i second the motion,i second the motion,secundo la moción,je seconde la motion,Ich schließe mich dem Antrag an
445,i see her every day,i see her every day,la veo todos los dias,je la vois tous les jours,Ich sehe sie jeden Tag
446,i see what you mean,i see what you mean,veo a que te refieres,je vois ce que tu veux dire,ich verstehe was du meinst
447,i see you are awake,i see you are awake,Veo que estás despierto,je vois que tu es réveillé,"Ich sehe, du bist wach"
448,i see you are ready,i see you are ready,Veo que estás listo,je vois que tu es prêt,"Ich sehe, du bist bereit"
449,i seldom wear a hat,i seldom wear a hat,rara vez uso sombrero,je porte rarement un chapeau,Ich trage selten einen Hut
450,i sent you an email,i sent you an email,Te envié un correo electrónico,Je vous ai envoyé un e-mail,ich habe dir eine Mail geschickt
451,i share his opinion,i share his opinion,comparto su opinión,je partage son avis,ich teile seine meinung
452,i should've said no,i should have said no,debería haber dicho que no,j'aurais dû dire non,ich hätte nein sagen sollen
453,i shouldn't be here,i should not be here,No debería estar aquí,je ne devrais pas être ici,Ich sollte nicht hier sein
454,i simply don't know,i simply do not know,"Simplemente, no lo se",je ne sais tout simplement pas,Ich weiß es einfach nicht
455,i sleep standing up,i sleep standing up,duermo de pie,je dors debout,ich schlafe im stehen
456,i slept like a baby,i slept like a baby,Dormí como un bebé,J'ai dormi comme un bébé,Ich schlief wie ein Baby
457,i slept on the sofa,i slept on the sofa,dormí en el sofá,j'ai dormi sur le canapé,Ich habe auf dem Sofa geschlafen
458,i sprang out of bed,i sprang out of bed,salté de la cama,je suis sorti du lit,Ich sprang aus dem Bett
459,i stared at the man,i stared at the man,miré al hombre,j'ai regardé l'homme,Ich starrte den Mann an
460,i stepped backwards,i stepped backwards,di un paso atrás,j'ai reculé,ich trat zurück
461,i still have to try,i still have to try,todavía tengo que intentarlo,je dois encore essayer,ich muss es noch versuchen
462,i stole it from tom,i stole it from tom,se lo robé a tom,je l'ai volé à tom,Ich habe es von Tom geklaut
463,i studied in boston,i studied in boston,estudié en boston,j'ai étudié à boston,Ich habe in Boston studiert
464,i study art history,i study art history,estudio historia del arte,j'étudie l'histoire de l'art,Ich studiere Kunstgeschichte
465,i study mathematics,i study mathematics,yo estudio matematicas,j'étudie les mathématiques,ich studiere mathematik
466,i study very little,i study very little,estudio muy poco,j'étudie très peu,Ich lerne sehr wenig
467,i suddenly feel old,i suddenly feel old,de repente me siento viejo,je me sens soudainement vieux,Ich fühle mich plötzlich alt
468,i suggest you leave,i suggest you leave,te sugiero que te vayas,je vous suggère de partir,"Ich schlage vor, Sie gehen"
469,i suppose that's ok,i suppose that is ok,supongo que está bien,je suppose que c'est ok,"Ich denke, das ist in Ordnung"
470,i suppressed a yawn,i suppressed a yawn,reprimí un bostezo,j'ai réprimé un bâillement,Ich unterdrückte ein Gähnen
471,i talked to friends,i talked to friends,hablé con amigos,j'ai parlé à des amis,Ich habe mit Freunden gesprochen
472,i tested everything,i tested everything,probé todo,j'ai tout testé,ich habe alles getestet
473,i think i can do it,i think i can do it,creo que puedo hacerlo,je pense que je peux le faire,"Ich denke, ich kann es tun"
474,i think i hear them,i think i hear them,creo que los escucho,je pense que je les entends,"Ich glaube, ich höre sie"
475,i think i was wrong,i think i was wrong,creo que estaba equivocado,je pense que j'avais tort,"Ich glaube, ich habe mich geirrt"
476,i think i'm in love,i think i am in love,creo que estoy enamorado,Je pense que je suis amoureux,Ich glaube ich bin verliebt
477,i think tom is dead,i think tom is dead,creo que tom esta muerto,je pense que tom est mort,"Ich glaube, Tom ist tot"
478,i think tom is hurt,i think tom is hurt,creo que tom está herido,je pense que tom est blessé,"Ich glaube, Tom ist verletzt"
479,i think tom is sick,i think tom is sick,creo que tom está enfermo,je pense que tom est malade,"Ich glaube, Tom ist krank"
480,i think he is angry,i think he is angry,creo que esta enojado,je pense qu'il est en colère,ich glaube er ist sauer
481,i think he is right,i think he is right,Yo pienso que él tiene razón,Je pense qu'il a raison,ich denke er hat recht
482,i think he likes me,i think he likes me,Creo que le gusto,je pense qu'il m'aime bien,ich glaube er mag mich
483,i think she is sick,i think she is sick,creo que ella esta enferma,je pense qu'elle est malade,ich glaube sie ist krank
484,i think she's forty,i think she is forty,creo que tiene cuarenta,je pense qu'elle a quarante ans,"Ich glaube, sie ist vierzig"
485,i think that's best,i think that is best,creo que eso es lo mejor,je pense que c'est mieux,ich denke das ist am besten
486,i think that's fair,i think that is fair,Creo que es justo,Je pense que c'est juste,"Ich denke, das ist gerecht"
487,i think that's wise,i think that is wise,creo que eso es sabio,je pense que c'est sage,"Ich denke, das ist weise"
488,i think they saw me,i think they saw me,creo que me vieron,je pense qu'ils m'ont vu,"Ich glaube, sie haben mich gesehen"
489,i think they saw us,i think they saw us,creo que nos vieron,je pense qu'ils nous ont vus,"Ich glaube, sie haben uns gesehen"
490,i think we found it,i think we found it,creo que lo encontramos,je pense que nous l'avons trouvé,"Ich glaube, wir haben es gefunden"
491,i think we lost tom,i think we lost tom,creo que perdimos a tom,Je pense que nous avons perdu Tom,"Ich glaube, wir haben Tom verloren"
492,i think we'll be ok,i think we will be ok,creo que estaremos bien,je pense que tout ira bien,"Ich denke, wir werden in Ordnung sein"
493,i think you like me,i think you like me,creo que te gusto,Je pense que tu M'apprécies,ich denke du magst mich
494,i think you're cute,i think you are cute,creo que eres linda,je pense que tu es mignon,ich finde dich sehr süss
495,i think you're nice,i think you are nice,creo que eres agradable,je pense que tu es gentil,Ich finde dich nett
496,i think you're nuts,i think you are nuts,creo que estas loco,je pense que tu es fou,ich glaube du bist verrückt
497,i told you to leave,i told you to leave,te dije que te fueras,je t'ai dit de partir,"Ich habe dir gesagt, du sollst gehen"
498,i took care of that,i took care of that,me encargué de eso,je m'en suis occupé,ich habe mich darum gekümmert
499,i took my shoes off,i took my shoes off,me quité los zapatos,j'ai enlevé mes chaussures,Ich zog meine Schuhe aus
500,i took the medicine,i took the medicine,tomé la medicina,j'ai pris le médicament,Ich habe das Medikament genommen
501,i took this picture,i took this picture,Yo tomé esta foto,j'ai pris cette photo,ich habe dieses Foto gemacht
502,i travel frequently,i travel frequently,viajo con frecuencia,je voyage fréquemment,ich reise häufig
503,i tried to help her,i tried to help her,traté de ayudarla,j'ai essayé de l'aider,"Ich habe versucht, ihr zu helfen"
504,i tried to help him,i tried to help him,traté de ayudarlo,j'ai essayé de l'aider,"Ich habe versucht, ihm zu helfen"
505,i tried to run fast,i tried to run fast,traté de correr rápido,j'ai essayé de courir vite,Ich versuchte schnell zu laufen
506,i tried to save him,i tried to save him,traté de salvarlo,j'ai essayé de le sauver,"Ich habe versucht, ihn zu retten"
507,i tried to save you,i tried to save you,traté de salvarte,j'ai essayé de te sauver,"Ich habe versucht, dich zu retten"
508,i tried to tell you,i tried to tell you,intenté decírtelo,j'ai essayé de te dire,"Ich habe versucht, es dir zu sagen"
509,i tried to warn you,i tried to warn you,Intenté advertirte,j'ai essayé de te prévenir,"Ich habe versucht, Sie zu warnen"
510,i unlocked the door,i unlocked the door,abrí la puerta,j'ai déverrouillé la porte,Ich habe die Tür aufgeschlossen
511,i used to love that,i used to love that,me encantaba eso,j'aimais ça,ich habe das früher geliebt
512,i used to play golf,i used to play golf,yo solía jugar al golf,je jouais au golf,Ich habe früher Golf gespielt
513,i used to play here,i used to play here,yo solía jugar aquí,je jouais ici,Ich habe hier früher gespielt
514,i value your candor,i value your candor,valoro tu franqueza,j'apprécie votre franchise,Ich schätze deine Offenheit
515,i wanna quit my job,i wanna quit my job,quiero dejar mi trabajo,je veux quitter mon travail,Ich möchte meinen Job kündigen
516,i want another beer,i want another beer,quiero otra cerveza,je veux une autre bière,Ich will noch ein Bier
517,i want him to leave,i want him to leave,quiero que se vaya,je veux qu'il parte,"Ich möchte, dass er geht"
518,i want more of that,i want more of that,Quiero mas de eso,je veux plus de ça,ich will mehr davon
519,i want my life back,i want my life back,quiero mi vida de vuelta,je veux retrouver ma vie,Ich will mein Leben zurück
520,i want some answers,i want some answers,quiero algunas respuestas,je veux des réponses,Ich möchte ein paar Antworten
521,i want some privacy,i want some privacy,quiero un poco de privacidad,je veux un peu d'intimité,Ich möchte etwas Privatsphäre
522,i want to apologize,i want to apologize,Quiero pedir disculpas,Je veux m'excuser,Ich möchte mich entschuldigen
523,i want to be a hero,i want to be a hero,quiero ser un heroe,je veux être un héros,Ich möchte ein Held sein
524,i want to be useful,i want to be useful,quiero ser util,je veux être utile,ich will nützlich sein
525,i want to drink tea,i want to drink tea,quiero tomar te,je veux boire du thé,Ich möchte Tee trinken
526,i want to eat steak,i want to eat steak,quiero comer bistec,je veux manger du steak,Ich möchte Steak essen
527,i want to go abroad,i want to go abroad,Quiero ir al extranjero,je veux aller à l'étranger,ich möchte ins Ausland gehen
528,i want to hear more,i want to hear more,quiero escuchar más,je veux en savoir plus,Ich möchte mehr hören
529,i want to hear this,i want to hear this,Quiero oir esto,je veux entendre ça,Ich möchte das hören
530,i want to keep that,i want to keep that,quiero mantener eso,je veux garder ça,das will ich behalten
531,i want to learn how,i want to learn how,quiero aprender como,je veux apprendre comment,ich will lernen wie
532,i want to live here,i want to live here,Quiero vivir aquí,je veux vivre ici,ich will hier leben
533,i want to marry her,i want to marry her,Quiero casarme con ella,Je veux la marier,ich will sie heiraten
534,i want to marry you,i want to marry you,quiero casarme contigo,Je veux t'épouser,ich will dich heiraten
