,English,English_cleaned,Spanish,French,German
302,we're all scared,we are all scared,todos estamos asustados,nous avons tous peur,wir haben alle angst
303,we're all single,we are all single,todos somos solteros,nous sommes tous célibataires,wir sind alle ledig
304,we're all unique,we are all unique,Todos somos únicos,nous sommes tous uniques,wir sind alle einzigartig
305,we're alone here,we are alone here,estamos solos aquí,nous sommes seuls ici,wir sind allein hier
306,we're astonished,we are astonished,estamos asombrados,nous sommes étonnés,wir staunen
307,we're back early,we are back early,regresamos temprano,nous sommes de retour tôt,wir sind früh zurück
308,we're being used,we are being used,estamos siendo utilizados,nous sommes utilisés,wir werden benutzt
309,we're both right,we are both right,ambos tenemos razón,nous avons tous les deux raison,wir haben beide recht
310,we're both wrong,we are both wrong,ambos estamos equivocados,nous nous trompons tous les deux,wir liegen beide falsch
311,we're classmates,we are classmates,somos compañeros de clase,nous sommes camarades de classe,wir sind Klassenkameraden
312,we're doing well,we are doing well,Nos va bien,nous allons bien,uns geht es gut
313,we're downsizing,we are downsizing,estamos reduciendo,nous réduisons,wir verkleinern
314,we're fascinated,we are fascinated,estamos fascinados,nous sommes fascinés,wir sind fasziniert
315,we're getting it,we are getting it,lo estamos consiguiendo,nous l'obtenons,wir bekommen es
316,we're going back,we are going back,vamos a volver,nous y retournons,wir gehen zurück
317,we're going down,we are going down,estamos bajando,nous descendons,wir gehen runter
318,we're going east,we are going east,vamos al este,nous allons vers l'est,wir fahren nach osten
319,we're going west,we are going west,vamos al oeste,nous allons vers l'ouest,Wir gehen nach Westen
320,we're half right,we are half right,tenemos la mitad de razón,nous avons à moitié raison,wir haben halb recht
321,we're having fun,we are having fun,nos estamos divirtiendo,on s'amuse,wir haben Spaß
322,we're here alone,we are here alone,estamos aquí solos,nous sommes seuls ici,wir sind allein hier
323,we're here early,we are here early,estamos aquí temprano,nous sommes ici tôt,Wir sind früh da
324,we're historians,we are historians,somos historiadores,nous sommes des historiens,Wir sind Historiker
325,we're home early,we are home early,estamos en casa temprano,nous rentrons tôt,wir sind früh zu hause
326,we're in a hurry,we are in a hurry,Tenemos prisa,Nous sommes pressés,Wir müssen uns beeilen
327,we're in college,we are in college,estamos en la universidad,nous sommes au collège,Wir sind im College
328,we're in control,we are in control,estamos en control,nous sommes en contrôle,Wir haben die Kontrolle
329,we're in trouble,we are in trouble,Estamos en problemas,nous sommes en difficulté,wir haben ein Problem
330,we're just lucky,we are just lucky,solo tenemos suerte,nous avons juste de la chance,wir haben einfach glück
331,we're just tired,we are just tired,solo estamos cansados,nous sommes juste fatigués,wir sind nur müde
332,we're lifeguards,we are lifeguards,somos salvavidas,nous sommes sauveteurs,Wir sind Rettungsschwimmer
333,we're meditating,we are meditating,estamos meditando,nous méditons,wir meditieren
334,we're not buying,we are not buying,no estamos comprando,nous n'achetons pas,wir kaufen nicht
335,we're not dating,we are not dating,no estamos saliendo,nous ne sortons pas ensemble,wir sind nicht zusammen
336,we're not eating,we are not eating,no estamos comiendo,nous ne mangeons pas,wir essen nicht
337,we're not family,we are not family,no somos familia,nous ne sommes pas de la famille,Wir sind keine Familie
338,we're not guilty,we are not guilty,no somos culpables,nous ne sommes pas coupables,wir sind nicht schuldig
339,we're not moving,we are not moving,no nos estamos moviendo,nous ne bougeons pas,wir bewegen uns nicht
340,we're not needed,we are not needed,no somos necesarios,nous ne sommes pas nécessaires,wir werden nicht gebraucht
341,we're not stupid,we are not stupid,no somos estúpidos,nous ne sommes pas stupides,wir sind nicht dumm
342,we're on our own,we are on our own,estamos por nuestra cuenta,nous sommes seuls,wir sind auf uns allein gestellt
343,we're on our way,we are on our way,estamos en camino,Nous sommes en chemin,Wir sind auf dem weg
344,we're prejudiced,we are prejudiced,tenemos prejuicios,nous avons des préjugés,wir sind voreingenommen
345,we're right here,we are right here,estamos aquí,nous sommes ici,wir sind hier
346,we're soul mates,we are soul mates,somos almas gemelas,nous sommes âmes-sœurs,Wir sind Seelenverwandte
347,we're speechless,we are speechless,estamos sin palabras,nous sommes sans voix,wir sind sprachlos
348,we're still here,we are still here,Todavía estamos aquí,nous sommes toujours là,wir sind immer noch hier
349,we're successful,we are successful,tenemos éxito,nous réussissons,wir sind erfolgreich
350,we're surrounded,we are surrounded,estamos rodeados,nous sommes entourés,wir sind umzingelt
351,we're taking off,we are taking off,estamos despegando,nous décollons,wir heben ab
352,we're the owners,we are the owners,somos los dueños,nous sommes les propriétaires,Wir sind die Eigentümer
353,we're undressing,we are undressing,nos estamos desnudando,nous nous déshabillons,wir ziehen uns aus
354,we're unemployed,we are unemployed,estamos desempleados,nous sommes au chômage,wir sind arbeitslos
355,we're untalented,we are untalented,no tenemos talento,nous sommes sans talent,wir sind unbegabt
356,we're very close,we are very close,estamos muy cerca,nous sommes très proches,Wir sind sehr nah
357,we're very happy,we are very happy,estamos muy felices,nous sommes très heureux,wir sind sehr glücklich
358,we've done a lot,we ve done a lot,hemos hecho mucho,nous avons fait beaucoup,wir haben viel gemacht
359,we've got a boat,we ve got a boat,tenemos un barco,nous avons un bateau,Wir haben ein Boot
360,we've got a leak,we ve got a leak,tenemos una fuga,nous avons une fuite,wir haben ein Leck
361,we've got enough,we ve got enough,tenemos suficiente,nous en avons assez,wir haben genug
362,"well, here we go",well  here we go,bueno aquí vamos,eh bien on y va,"Nun, los geht's"
363,were you at work,were you at work,estaba usted en el trabajo,étais-tu au travail,warst du arbeiten
364,were you excited,were you excited,¿Estabas emocionado?,étais-tu excité,Warst du aufgeregt
365,were you shot at,were you shot at,te dispararon,avez-vous tiré dessus,wurdest du beschossen
366,were you sincere,were you sincere,fuiste sincero,étais-tu sincère,warst du aufrichtig
367,were you unhappy,were you unhappy,eras infeliz,étais-tu malheureux,warst du unglücklich
368,what a bad movie,what a bad movie,que mala pelicula,quel mauvais film,was für ein schlechter film
369,what a big eater,what a big eater,que gran comensal,quel gros mangeur,Was für ein großer Esser
370,what a big truck,what a big truck,que gran camion,quel gros camion,Was für ein großer LKW
371,what a cute baby,what a cute baby,que lindo bebe,quel bébé mignon,was für ein süßes Baby
372,what a cute girl,what a cute girl,que linda chica,quelle jolie fille,Was für ein süßes mädchen
373,what a funny man,what a funny man,que hombre gracioso,quel drôle d'homme,was für ein lustiger mann
374,what a good shot,what a good shot,que buen tiro,quel bon coup,Was für ein guter Schuss
375,what a heavy bag,what a heavy bag,que bolsa mas pesada,quel sac lourd,Was für eine schwere Tasche
376,what a hypocrite,what a hypocrite,que hipócrita,quel hypocrite,Was für ein Heuchler
377,what a nice bike,what a nice bike,que linda moto,quel beau vélo,Was für ein schönes Fahrrad
378,what a nightmare,what a nightmare,qué pesadilla,quel cauchemard,Was ein Alptraum
379,what a smart guy,what a smart guy,que tipo inteligente,quel type intelligent,Was für ein kluger Kerl
380,what can be done,what can be done,Qué se puede hacer,ce qui peut être fait,was kann getan werden
381,what can they do,what can they do,Qué pueden hacer,que peuvent-ils faire,was können Sie tun
382,what can you say,what can you say,que puedes decir,que peux tu dire,was kann man sagen
383,what can you see,what can you see,que puedes ver,que pouvez vous voir,was können Sie sehen
384,what causes that,what cecauses that,que causa eso,qu'est-ce qui cause ça,woran liegt das
385,what could it be,what could it be,qué podría ser,Qu'est ce que ça pourrait être,was könnte es sein
386,what did she say,what did she say,Qué dijo ella,Qu'a-t-elle dit,was hat Sie gesagt
387,what did we miss,what did we miss,que nos perdimos,qu'est-ce qu'on a raté,was haben wir verpasst
388,what did you buy,what did you buy,que compraste,Qu'avez-vous acheté,was hast du gekauft
389,what did you eat,what did you eat,Qué comiste,Qu'as-tu mangé,was hast du gegessen
390,what did you get,what did you get,Qué obtuviste,Qu'est-ce que vous obtenez,was hast du bekommen
391,what did you say,what did you say,qué dijiste,Qu'est-ce que vous avez dit,was hast du gesagt
392,what did you see,what did you see,Qué viste,Qu'as-tu vu,was hast du gesehen
393,what do bees eat,what do bees eat,que comen las abejas,que mangent les abeilles,was fressen bienen
394,what do you have,what do you have,qué tienes,Qu'est-ce que tu as,was hast du
395,what do you know,what do you know,que sabes,Qu'est-ce que tu sais,was weißt du
396,what do you like,what do you like,Qué te gusta,Qu'est-ce que tu aimes,was haben Sie gern
397,what do you mean,what do you mean,¿qué quieres decir?,que veux-tu dire,Was meinen Sie
398,what do you need,what do you need,que necesitas,de quoi avez-vous besoin,Was brauchen Sie
399,what do you seek,what do you seek,Qué buscas,Que cherchez-vous,Was suchst du
400,what do you want,what do you want,¿qué quieres?,Qu'est-ce que tu veux,was willst du
401,what does he say,what does he say,que dijo,Qu'est ce qu'il dit,was sagt er
402,what does she do,what does she do,Qué hace ella,que fait-elle,was macht sie
403,what else is new,what else is new,qué más hay de nuevo,quoi de neuf,Was gibt es sonst Neues
404,what happens now,what happens now,que pasa ahora,que se passe-t-il maintenant,Was passiert jetzt
405,what have i done,what have i done,Qué he hecho,Qu'est-ce que j'ai fait,Was habe ich gemacht
406,what have we got,what have we got,Qué tenemos,Qu'avons nous,was haben wir bekommen
407,what if i refuse,what if i refuse,¿Qué pasa si me niego?,et si je refuse,"was ist, wenn ich mich weigere"
408,what if i say no,what if i say no,¿Qué pasa si digo que no?,Et si je dis non,"was ist, wenn ich nein sage"
409,what if he fails,what if he fails,que pasa si falla,et s'il échoue,"was ist, wenn er versagt"
410,what is all this,what is all this,que es todo esto,Qu'est ce que tout ca,Was ist das alles
411,what is going on,what is going on,Que esta pasando,que se passe-t-il,Was ist los
412,what is he after,what is he after,que es el despues,qu'est-ce qu'il cherche,was will er
413,what is he doing,what is he doing,qué está haciendo,que fait-il,Was macht er
414,what is his name,what is his name,Cúal es su nombre,Quel est son nom,Wie heißt er
415,what is it about,what is it about,De qué se trata,de quoi s'agit-il,worum geht es
416,what is our plan,what is our plan,cual es nuestro plan,quel est notre plan,Was ist unser Plan
417,what is the news,what is the news,cuales son las noticias,quelles sont les nouvelles,was gibt es Neues
418,what is this for,what is this for,Para qué es esto,à quoi ça sert,wofür ist das
419,what is your age,what is your age,Cuál es tu edad,quel âge avez-vous,Wie alt bist du?
420,what month is it,what month is it,qué mes es,quel mois est-il,welchen Monat haben wir
421,what shall we do,what shall we do,que vamos a hacer,que devons-nous faire,was sollen wir tun
422,what should i do,what should i do,Qué tengo que hacer,que devrais-je faire,was soll ich machen
423,what was i to do,what was i to do,que iba a hacer,que devais-je faire,was sollte ich tun
424,what will we eat,what will we eat,que comeremos,qu'allons-nous manger,Was werden wir essen
425,what will you do,what will you do,Qué harás,que vas-tu faire,Was wirst du machen
426,what woke you up,what woke you up,que te desperto,qu'est-ce qui t'a réveillé,was hat dich geweckt
427,what's for lunch,what is for lunch,que hay de comer,Qu'est-ce qu'on mange pour dîner,Was gibt es zum Mittag
428,what's happening,what is happening,Qué está pasando,ce qui se passe,was ist los
429,what's it called,what is it called,como se llama,ça s'appelle comment,wie heißt es
430,what's she doing,what is she doing,qué está haciendo,que fait-elle,was macht Sie
431,what's that bird,what is that bird,que es ese pájaro,quel est cet oiseau,Was ist das für ein Vogel
432,what's the catch,what is the catch,cuál es la trampa,quel est le piège,was ist der Haken
433,what's the hurry,what is the hurry,cual es la prisa,quelle est la hâte,was ist die Eile
434,what's the score,what is the score,cuál es la puntuación,quel est le score,was ist die Punktzahl
435,what's this mess,what is this mess,que es este lío,c'est quoi ce bordel,was ist das für ein durcheinander
436,what's this room,what is this room,¿Qué es esta habitación?,quelle est cette chambre,Was ist das für ein Zimmer?
437,what's your beef,what is your beef,cual es tu carne,quel est ton boeuf,Was ist dein Rindfleisch
438,what's your idea,what is your idea,cual es tu idea,Quelle est ton idée,Was ist deine Idee
439,what's your name,what is your name,cuál es tu nombre,quel est votre nom,Wie heißen Sie
440,what's your plan,what is your plan,cual es tu plan,quel est ton plan,Was ist dein Plan
441,what's your size,what is your size,Cuál es tu tamaño,Quelle est votre taille,was ist deine Größe
442,what's your wish,what is your wish,cual es tu deseo,quel est votre souhait,Was ist dein Wunsch
443,what've you done,what have you done,Qué has hecho,Qu'avez-vous fait,was hast du getan
444,whatever you say,whatever you say,lo que digas,peu importe ce que tu dis,was auch immer du sagst
445,when are you off,when are you off,cuando estas apagado,quand est-ce que tu pars,wann hast du frei
446,when do we leave,when do we leave,Cuándo nos vamos,Quand partons-nous,wann fahren wir
447,when do we start,when do we start,Cuándo comenzamos,Quand est-ce qu'on commence,wann fangen wir an
448,when does it end,when does it end,cuando termina,quand est-ce que ça se termine,Wann endet es
449,when will you go,when will you go,Cuándo vas a ir,quand allez-vous aller,wann wirst Du gehen
450,where are we now,where are we now,Dónde estamos ahora,Où sommes-nous actuellement,Wo sind wir jetzt
451,where can i park,where can i park,Dónde puedo estacionar,Où puis-je stationner,Wo kann ich parken
452,where did you go,where did you go,Dónde fuiste,où êtes-vous allé,Wo bist du gegangen
453,where do i sleep,where do i sleep,Dónde duermo,où est-ce que je dors,wo schlafe ich
454,where is my beer,where is my beer,Dónde está mi cerveza,où est ma bière,wo ist mein bier
455,where is my belt,where is my belt,donde esta mi cinturon,où est ma ceinture,wo ist mein gürtel
456,where is my book,where is my book,donde esta mi libro,où est mon livre,Wo ist mein Buch
457,where is my comb,where is my comb,donde esta mi peine,où est mon peigne,wo ist mein Kamm
458,where is my seat,where is my seat,Dónde está mi asiento,Où est ma place,Wo ist mein Platz
459,where is the cat,where is the cat,donde está el gato,où est le chat,wo ist die Katze
460,where is the dog,where is the dog,Dónde está el perro,où est le chien,wo ist der Hund
461,where's a mirror,where is a mirror,donde esta un espejo,où est un miroir,wo ist ein spiegel
462,where's everyone,where is everyone,donde está todo el mundo,Où est tout le monde,wo sind alle
463,where's my brush,where is my brush,donde esta mi cepillo,où est mon pinceau,Wo ist mein Pinsel
464,where's my money,where is my money,Dónde está mi dinero,où est mon argent,wo ist mein Geld
465,where's my phone,where is my phone,Dónde está mi teléfono,où est mon portable,wo ist mein Telefon
466,where's my razor,where is my razor,donde esta mi navaja,où est mon rasoir,wo ist mein rasierer
467,where's my towel,where is my towel,donde esta mi toalla,où est ma serviette,Wo ist mein Handtuch
468,where's room 303,where is room 303,¿Dónde está la habitación 303?,où est la chambre 303,Wo ist Zimmer 303?
469,where's the ball,where is the ball,donde está la pelota,où est la balle,Wo ist der Ball
470,where's the boss,where is the boss,Dónde está el jefe,où est le patron,wo ist der chef
471,where's the exit,where is the exit,dónde está la salida,où est la sortie,wo ist der Ausgang
472,where's the food,where is the food,dónde está la comida,où est la nourriture,wo ist das Essen
473,where's the park,where is the park,donde esta el parque,où est le parc,Wo ist der Park
474,where's the rest,where is the rest,donde esta el resto,où est le reste,wo ist der Rest
475,where's the soap,where is the soap,donde esta el jabon,où est le savon,wo ist die seife
476,where's your dog,where is your dog,donde esta tu perro,où est ton chien,Wo ist dein Hund
477,where's your hat,where is your hat,donde esta tu sombrero,où est ton chapeau,wo ist dein hut
478,where's your mom,where is your mom,dónde está tu mamá,où est ta mère,wo ist deine Mutter
479,which is cheaper,which is cheaper,que es más barato,qui est moins cher,was billiger ist
480,which is correct,which is correct,cual es correcta,qui est correct,welches ist richtig
481,which is our car,which is our car,cual es nuestro coche,quelle est notre voiture,das ist unser Auto
482,which one was it,which one was it,cual era,lequel était-ce,welcher war es
483,which way is out,which way is out,de qué manera está fuera,quelle est la sortie,welcher Weg ist raus
484,who ate with you,who ate with you,quien comio contigo,qui a mangé avec toi,der mit dir gegessen hat
485,who brought this,who brought this,quien trajo esto,qui a apporté ça,wer hat das gebracht
486,who decided that,who decided that,quien decidió que,qui a décidé que,wer hat das entschieden
487,who developed it,who developed it,quien lo desarrollo,qui l'a développé,wer es entwickelt hat
488,who did you meet,who did you meet,con quien te viste,qui as-tu rencontré,Wen hast du getroffen
489,who do you trust,who do you trust,En quién confías,à qui fais-tu confiance,Wem vertraust Du
490,who else is here,who else is here,quien mas esta aqui,qui d'autre est ici,wer ist noch hier
491,who is that lady,who is that lady,Quien es esa dama,Qui est cette dame,Wer ist diese Frau
492,who is this girl,who is this girl,quien es esta chica,qui est cette fille,Wer ist dieses Mädchen
493,who is this lady,who is this lady,Quien es esta Señorita,qui est cette dame,wer ist diese dame
494,who notified you,who notified you,quien te avisó,qui vous a notifié,der dich benachrichtigt hat
495,who ordered that,who ordered that,quien ordenó eso,qui a commandé ça,wer hat das bestellt
496,who painted that,who painted that,quien pinto eso,qui a peint ça,wer hat das gemalt
497,who painted this,who painted this,quien pinto esto,qui a peint ça,wer hat das gemalt
498,who took my keys,who took my keys,quien tomó mis llaves,qui a pris mes clés,der meine Schlüssel genommen hat
499,who will help me,who will help me,quien me ayudara,qui m'aidera,wer hilft mir
500,who would notice,who would notice,quien se daría cuenta,qui remarquerait,wer würde es merken
501,who wrote hamlet,who wrote hamlet,quien escribio aldea,qui a écrit Hamlet,der Weiler geschrieben hat
502,who's had enough,who is had enough,quien ha tenido suficiente,qui en a assez,wer hat genug
503,who's in command,who is in command,quien esta al mando,qui commande,wer das Kommando hat
504,who's in control,who is in control,quien tiene el control,qui contrôle,wer hat die kontrolle
505,who's my teacher,who is my teacher,quien es mi maestro,qui est mon professeur,Wer ist mein Lehrer
506,who's not coming,who is not coming,quien no viene,qui ne vient pas,wer kommt nicht
507,who's the author,who is the author,quien es el autor,qui est l'auteur,Wer ist der Autor
508,whose turn is it,whose turn is it,de quién es el turno,A qui le tour,Wer ist dran
509,why are you here,why are you here,por qué estás aquí,pourquoi es-tu ici,Warum bist du hier
510,why are you late,why are you late,Por qué llegas tarde,pourquoi es-tu en retard,warum sind Sie zu spät
511,why are you lazy,why are you lazy,porque eres perezoso,pourquoi es-tu paresseux,warum bist du faul
512,why can't i hear,why cannot i hear,¿Por qué no puedo escuchar?,pourquoi ne puis-je pas entendre,warum kann ich nicht hören
513,why can't i move,why cannot i move,¿Por qué no puedo moverme?,pourquoi ne puis-je pas bouger,warum kann ich mich nicht bewegen
514,why did tom call,why did tom call,¿Por qué llamó Tom?,Pourquoi Tom a-t-il appelé,warum hat tom angerufen
515,why did you call,why did you call,porque llamaste,pourquoi avez-vous appelé,warum hast du angerufen
516,why did you come,why did you come,Por qué viniste,pourquoi es-tu venu,Warum bist du gekommen
517,why did you quit,why did you quit,Porqué renunciaste,pourquoi as-tu démissionné,Warum hast du aufgehört
518,why did you stop,why did you stop,Porque te detuviste,pourquoi as-tu arrêté,warum hast du aufgehört
519,why do you study,why do you study,por que estudias,pourquoi étudies-tu,Warum lernst du
520,why would he lie,why would he lie,¿Por qué mentiría?,pourquoi mentirait-il,warum sollte er lügen
521,will that be all,will that be all,eso seria todo,Ce sera tout,wird das alles sein
522,will that change,will that change,cambiará eso,est-ce que ça va changer,wird sich das ändern
523,"will you go, too",will you go  too,¿Irás tú también?,iras-tu aussi,wirst du auch gehen
524,will you help me,will you help me,Me ayudarás,pourrais-tu m'aider,wirst du mir helfen
525,will you join us,will you join us,Te nos unirás,vous joindrez-vous à nous,wirst du dich uns anschließen
526,will you shut up,will you shut up,¿Te callarás?,Est-ce que tu vas la fermer,wirst du die Klappe halten
527,will you tell me,will you tell me,Me dirías,me diras-tu,wirst du mir erzählen
528,winter is coming,winter is coming,viene el invierno,L'hiver arrive,der Winter kommt
529,words failed her,words failed her,las palabras le fallaron,les mots lui manquaient,ihr fehlten die Worte
530,words failed him,words failed him,las palabras le fallaron,les mots lui manquaient,ihm fehlten die Worte
531,would it help me,would it help me,¿Me ayudaría?,est-ce que ça m'aiderait,würde es mir helfen
532,x marks the spot,x marks the spot,X marca el lugar,x marque l'endroit,x markiert die Stelle
533,yolks are yellow,yolks are yellow,las yemas son amarillas,les jaunes sont jaunes,Eigelb ist gelb
534,you abandoned me,you abandoned me,me abandonaste,tu m'as abandonné,du hast mich verlassen
535,you all did well,you all did well,todos ustedes lo hicieron bien,vous avez tous bien fait,ihr habt es alle gut gemacht
536,you are a genius,you are a genius,eres un genio,tu es un génie,du bist ein Genie
537,you are blushing,you are blushing,te estas sonrojando,vous rougissez,Du wirst ganz rot
538,you are children,you are children,Ustedes son niños,vous êtes des enfants,Ihr seid Kinder
539,you are deranged,you are deranged,estas trastornado,tu es dérangé,du bist geistesgestört
540,you are dreaming,you are dreaming,estás soñando,tu rêves,Du träumst
541,you are fabulous,you are fabulous,Eres fabuloso,vous êtes fabuleux,du bist fabelhaft
542,you are gorgeous,you are gorgeous,eres guapisima,tu es magnifique,Du bist wunderschön
543,you are hopeless,you are hopeless,usted está desesperado,tu es sans espoir,Du bist hoffnungslos
544,you are not kind,you are not kind,no eres amable,tu n'es pas gentil,du bist nicht nett
545,you are to blame,you are to blame,usted es el culpable,tu es à blâmer,du bist schuld
546,you are too late,you are too late,llegas muy tarde,Vous arrivez trop tard,du bist zu spät
547,you aren't wrong,you are not wrong,no estas equivocado,Tu n'as pas tort,Du liegst nicht falsch
548,you better hurry,you better hurry,es mejor que te apures,tu ferais mieux de te dépêcher,du beeilst dich besser
549,"you blew it, tom",you blew it  tom,lo arruinaste tom,tu as tout gâché,"Du hast es vermasselt, Tom"
550,you came at five,you came at five,llegaste a las cinco,tu es venu à cinq,du bist um fünf gekommen
551,you came in late,you came in late,llegaste tarde,tu es arrivé en retard,du bist zu spät gekommen
552,you can all help,you can all help,todos ustedes pueden ayudar,vous pouvez tous aider,ihr könnt alle helfen
553,you can go there,you can go there,puedes ir allí,tu peux y aller,du kannst dort hingehen
554,you can look now,you can look now,puedes mirar ahora,tu peux regarder maintenant,du kannst jetzt schauen
555,you can trust me,you can trust me,puedes confiar en mi,tu peux me faire confiance,Sie können mir vertrauen
556,you can trust us,you can trust us,puedes confiar en nosotros,vous pouvez nous faire confiance,Sie können uns vertrauen
557,you can use mine,you can use mine,puedes usar el mío,tu peux utiliser le mien,Du kannst meins benutzen
558,you can't buy me,you cannot buy me,no puedes comprarme,tu ne peux pas m'acheter,Du kannst mich nicht kaufen
559,you can't go now,you cannot go now,no puedes ir ahora,tu ne peux pas partir maintenant,du kannst jetzt nicht gehen
560,you can't go out,you cannot go out,usted no puede salir,tu ne peux pas sortir,du kannst nicht ausgehen
561,you can't go yet,you cannot go yet,no puedes ir todavía,tu ne peux pas encore partir,Du kannst noch nicht gehen
562,you can't say no,you cannot say no,no puedes decir que no,tu ne peux pas dire non,du kannst nicht nein sagen
563,you deserve more,you deserve more,Tu mereces más,Tu mérites mieux,du verdienst mehr
564,you deserve this,you deserve this,te mereces esto,tu le mérite,Du verdienst das
565,you did say that,you did say that,dijiste eso,tu as dit ça,das hast du gesagt
566,you gave me hope,you gave me hope,me diste esperanza,tu m'as donné de l'espoir,Du hast mir Hoffnung gemacht
567,you had a choice,you had a choice,tuviste una elección,tu avais le choix,Du hattest die Wahl
568,you have a guest,you have a guest,tienes un invitado,vous avez un invité,Sie haben einen Gast
569,you have a point,you have a point,tiene un punto,tu as raison,du hast einen Punkt
570,you have a watch,you have a watch,tienes un reloj,tu as une montre,Du hast eine Uhr
571,you have my word,you have my word,tienes mi palabra,vous avez ma parole,du hast mein Wort
572,you have no idea,you have no idea,no tienes idea,tu n'as aucune idée,Sie haben keine Ahnung
573,you have no life,you have no life,no tienes vida,tu nas pas de vie,Du hast kein Leben
574,you have to come,you have to come,tienes que venir,tu dois venir,du musst kommen
575,you have to stay,you have to stay,te tienes que quedar,tu dois rester,du musst bleiben
576,you have to wait,you have to wait,tienes que esperar,vous devez attendre,du mußt warten
577,you know i can't,you know i cannot,usted sabe que no puedo,tu sais que je ne peux pas,"Du weißt, ich kann es nicht"
578,you know me well,you know me well,usted me conoce bien,vous me connaissez bien,du kennst mich gut
579,you know the law,you know the law,conoces la ley,tu connais la loi,Sie kennen das Gesetz
580,you look amazing,you look amazing,Te ves increíble,Vous êtes très belle,Du siehst fantastisch aus
581,you look awesome,you look awesome,te ves increible,tu sembles formidable,du siehst super aus
582,you look nervous,you look nervous,te ves nervioso,tu as l'air nerveux,Du siehst nervös aus
583,you look perfect,you look perfect,te ves perfecto,tu as l'air parfait,du siehst perfekt aus
584,you look relaxed,you look relaxed,te ves relajado,tu as l'air détendu,du siehst entspannt aus
585,you look so cool,you look so cool,te ves muy bien,tu as l'air si cool,du siehst so cool aus
586,you look so pale,you look so pale,te ves tan pálida,tu es si pâle,du siehst so blass aus
587,you look younger,you look younger,te ves más joven,tu as l'air plus jeune,du siehst jünger aus
588,you made tom cry,you made tom cry,hiciste llorar a tom,tu as fait pleurer tom,du hast tom zum weinen gebracht
589,you made me late,you made me late,me hiciste tarde,tu m'as mis en retard,du hast mich zu spät gebracht
590,you make me sick,you make me sick,Me das asco,Vous me dégoûtez,Du machst mich krank
591,you may be right,you may be right,puede que tengas razón,vous pouvez avoir raison,du könntest Recht haben
592,you may go there,you may go there,puedes ir allí,tu peux y aller,Sie können dorthin gehen
593,you may meet him,you may meet him,puedes conocerlo,vous pouvez le rencontrer,vielleicht triffst du ihn
594,you may quote me,you may quote me,puedes citarme,tu peux me citer,Sie dürfen mich zitieren
595,you missed a lot,you missed a lot,te perdiste mucho,tu as beaucoup manqué,du hast viel verpasst
596,you must tell me,you must tell me,Debes decirme,Tu dois me le dire,Sie müssen mir sagen
597,you must tell us,you must tell us,debes decirnos,tu dois nous dire,Sie müssen es uns sagen
598,you need a drink,you need a drink,necesitas un trago,tu as besoin d'un verre,du brauchst was zu trinken
599,you need a hobby,you need a hobby,necesitas un pasatiempo,tu as besoin d'un passe-temps,Du brauchst ein Hobby
600,you need to come,you need to come,necesitas venir,tu dois venir,Du musst kommen
601,you need to rest,you need to rest,necesitas descansar,tu as besoin de te reposer,du musst dich ausruhen
602,you need to stop,you need to stop,necesitas parar,tu dois arreter,du musst aufhören
603,you saved us all,you saved us all,nos salvaste a todos,tu nous a tous sauvé,du hast uns alle gerettet
604,you should do it,you should do it,deberías hacerlo,tu devrais le faire,Du solltest es tun
605,you were perfect,you were perfect,eras perfecto,tu étais parfait,Du warst perfekt
606,you were seventh,you were seventh,fuiste séptimo,tu étais septième,Du warst Siebter
607,you were useless,you were useless,eras un inútil,tu étais inutile,du warst nutzlos
608,you will obey us,you will obey us,nos obedecerás,tu nous obéiras,du wirst uns gehorchen
609,you will survive,you will survive,sobrevivirás,tu vas survivre,du wirst überleben
610,you'll like this,you will like this,te gustará esto,tu vas aimer ça,das wird dir gefallen
611,you'll need that,you will need that,necesitarás eso,tu auras besoin de ça,das wirst du brauchen
612,you'll need this,you will need this,necesitarás esto,vous aurez besoin de ceci,das wirst du brauchen
613,you're a big boy,you are a big boy,eres un chico grande,tu es un grand garçon,Du bist ein großer Junge
614,you're a dreamer,you are a dreamer,eres un soñador,tu es un rêveur,Du bist ein Träumer
615,you're a failure,you are a failure,eres un fracaso,tu es un raté,du bist ein Fehler
616,you're a lunatic,you are a lunatic,eres un loco,tu es un fou,Du bist ein Wahnsinniger
617,you're a man now,you are a man now,eres un hombre ahora,tu es un homme maintenant,du bist jetzt ein mann
618,you're a monster,you are a monster,eres un monstruo,tu es un monstre,du bist ein Monster
619,you're a problem,you are a problem,eres un problema,tu es un problème,Du bist ein Problem
620,you're a traitor,you are a traitor,Eres un traidor,Vous êtes un traître,Du bist ein Verräter
621,you're all alone,you are all alone,estás solo,tu es tout seul,du bist ganz allein
622,you're all crazy,you are all crazy,todos ustedes estan locos,vous êtes tous fous,ihr seid alle verrückt
623,you're all fired,you are all fired,todos ustedes están despedidos,vous êtes tous virés,ihr seid alle gefeuert
624,you're all happy,you are all happy,todos ustedes son felices,vous êtes tous heureux,Sie sind alle glücklich
625,you're all right,you are all right,estás bien,tu vas bien,Du bist okay
626,you're ambitious,you are ambitious,eres ambicioso,tu es ambitieux,du bist ehrgeizig
627,you're an artist,you are an artist,eres un artista,vous êtes un artiste,du bist ein Künstler
628,you're assertive,you are assertive,eres asertivo,tu es affirmatif,du bist durchsetzungsfähig
629,you're beautiful,you are beautiful,eres hermosa,vous êtes belle,du bist schön
